ZipCode,county,state,Youth
35209,Jefferson County,AL,68.88888888888889
35243,Jefferson County,AL,62.77777777777778
35405,Tuscaloosa County,AL,16.666666666666664
35462,Greene County,AL,53.888888888888886
85131,Pinal County,AZ,75.55555555555556
85321,Pima County,AZ,83.88888888888889
86001,Coconino County,AZ,94.44444444444444
91709,San Bernardino County,CA,48.333333333333336
91791,Los Angeles County,CA,81.66666666666667
91911,San Diego County,CA,35
92627,Orange County,CA,48.333333333333336
92656,Orange County,CA,37.22222222222222
92782,Orange County,CA,82.77777777777777
93001,Ventura County,CA,43.333333333333336
93927,Monterey County,CA,77.22222222222223
94063,San Mateo County,CA,66.11111111111111
94122,San Francisco County,CA,72.22222222222221
80138,Douglas County,CO,41.66666666666667
80220,Denver County,CO,44.44444444444444
80234,Adams County,CO,50
80528,Larimer County,CO,39.44444444444444
06071,Tolland County,CT,78.88888888888889
19802,New Castle County,DE,28.333333333333332
32003,Clay County,FL,53.888888888888886
32216,Duval County,FL,31.666666666666664
32808,Orange County,FL,8.333333333333332
33012,Miami-Dade County,FL,41.11111111111111
33602,Hillsborough County,FL,65.55555555555556
33603,Hillsborough County,FL,61.111111111111114
33993,Lee County,FL,45
34242,Sarasota County,FL,95.55555555555556
34475,Marion County,FL,31.11111111111111
30213,Fulton County,GA,50.55555555555556
30260,Clayton County,GA,57.77777777777777
30736,Catoosa County,GA,21.11111111111111
39828,Grady County,GA,67.77777777777779
60068,Cook County,IL,51.66666666666667
60119,Kane County,IL,87.77777777777777
60468,Will County,IL,82.22222222222221
60555,DuPage County,IL,86.11111111111111
60620,Cook County,IL,11.11111111111111
61115,Winnebago County,IL,73.88888888888889
61265,Rock Island County,IL,62.22222222222222
46307,Lake County,IN,2.2222222222222223
47130,Clark County,IN,91.11111111111111
47670,Gibson County,IN,97.77777777777777
50023,Polk County,IA,70
66061,Johnson County,KS,12.777777777777777
67215,Sedgwick County,KS,92.77777777777779
40223,Jefferson County,KY,71.11111111111111
40241,Jefferson County,KY,68.33333333333333
41015,Kenton County,KY,67.22222222222223
42038,Lyon County,KY,90.55555555555556
42276,Logan County,KY,65
70037,Plaquemines Parish,LA,64.44444444444444
70058,Jefferson Parish,LA,1.6666666666666667
70123,Jefferson Parish,LA,9.444444444444445
70460,St. Tammany Parish,LA,16.666666666666664
70591,Jefferson Davis Parish,LA,89.44444444444444
70663,Calcasieu Parish,LA,18.88888888888889
01604,Worcester County,MA,6.666666666666667
01720,Middlesex County,MA,27.77777777777778
01810,Essex County,MA,32.77777777777778
01824,Middlesex County,MA,36.666666666666664
01908,Essex County,MA,99.44444444444444
02093,Norfolk County,MA,79.44444444444444
02128,Suffolk County,MA,3.888888888888889
02150,Suffolk County,MA,0.5555555555555556
02155,Middlesex County,MA,58.333333333333336
02478,Middlesex County,MA,58.88888888888889
02568,Dukes County,MA,69.44444444444444
48044,Macomb County,MI,15.555555555555555
48116,Livingston County,MI,29.444444444444446
48117,Monroe County,MI,72.77777777777777
48237,Oakland County,MI,24.444444444444443
49024,Kalamazoo County,MI,40
49668,Wexford County,MI,100
55112,Ramsey County,MN,42.22222222222222
55113,Ramsey County,MN,20.555555555555554
55369,Hennepin County,MN,16.11111111111111
55429,Hennepin County,MN,18.333333333333332
38930,Leflore County,MS,30.555555555555557
39426,Pearl River County,MS,59.44444444444444
39565,Jackson County,MS,72.77777777777777
64012,Cass County,MO,57.22222222222222
64057,Jackson County,MO,56.111111111111114
64064,Jackson County,MO,56.666666666666664
64644,Caldwell County,MO,96.66666666666667
64683,Grundy County,MO,45.55555555555556
65026,Miller County,MO,63.888888888888886
68701,Madison County,NE,49.44444444444444
03062,Hillsborough County,NH,30
03104,Hillsborough County,NH,19.444444444444446
08527,Ocean County,NJ,27.22222222222222
08701,Ocean County,NJ,0
10037,New York County,NY,85
10462,Bronx County,NY,5.555555555555555
10469,Bronx County,NY,19.444444444444446
10472,Bronx County,NY,2.7777777777777777
10474,Bronx County,NY,81.11111111111111
11211,Kings County,NY,53.888888888888886
11220,Kings County,NY,7.222222222222221
11226,Kings County,NY,8.88888888888889
11354,Queens County,NY,63.33333333333333
13069,Oswego County,NY,5
14214,Erie County,NY,38.88888888888889
14221,Erie County,NY,21.666666666666668
14735,Allegany County,NY,89.44444444444444
14904,Chemung County,NY,37.77777777777778
28210,Mecklenburg County,NC,33.88888888888889
28594,Carteret County,NC,84.44444444444444
28651,Wilkes County,NC,83.33333333333334
28792,Henderson County,NC,22.22222222222222
43055,Licking County,OH,6.111111111111111
43201,Franklin County,OH,35.55555555555556
43224,Franklin County,OH,1.1111111111111112
44102,Cuyahoga County,OH,25
44103,Cuyahoga County,OH,26.666666666666668
44134,Cuyahoga County,OH,96.11111111111111
44483,Trumbull County,OH,14.444444444444443
44663,Tuscarawas County,OH,55.55555555555556
44691,Wayne County,OH,23.333333333333332
45239,Hamilton County,OH,25.555555555555554
45439,Montgomery County,OH,53.333333333333336
74432,McIntosh County,OK,91.66666666666666
74871,Pontotoc County,OK,95
97005,Washington County,OR,93.88888888888889
97015,Clackamas County,OR,93.33333333333333
97031,Hood River County,OR,78.33333333333333
97051,Columbia County,OR,70.55555555555556
97078,Washington County,OR,97.22222222222221
97132,Yamhill County,OR,80.55555555555556
97206,Multnomah County,OR,22.77777777777778
97229,Washington County,OR,11.666666666666666
97236,Multnomah County,OR,88.33333333333333
97266,Multnomah County,OR,51.11111111111111
97267,Clackamas County,OR,74.44444444444444
97301,Marion County,OR,60
17331,York County,PA,10
17372,Adams County,PA,92.22222222222223
17402,York County,PA,77.77777777777779
17522,Lancaster County,PA,52.77777777777778
17552,Lancaster County,PA,33.88888888888889
17821,Montour County,PA,88.88888888888889
17866,Northumberland County,PA,66.66666666666666
17901,Schuylkill County,PA,13.333333333333334
18512,Lackawanna County,PA,85.55555555555556
18954,Bucks County,PA,80
19320,Chester County,PA,7.777777777777778
19348,Chester County,PA,43.888888888888886
29621,Anderson County,SC,52.22222222222223
57103,Minnehaha County,SD,12.222222222222221
37207,Davidson County,TN,15
37801,Blount County,TN,23.88888888888889
75038,Dallas County,TX,98.33333333333333
75501,Bowie County,TX,32.77777777777778
76513,Bell County,TX,10.555555555555555
77523,Chambers County,TX,26.111111111111114
78041,Webb County,TX,32.22222222222222
78046,Webb County,TX,3.3333333333333335
78069,Atascosa County,TX,87.22222222222223
78411,Nueces County,TX,46.666666666666664
78566,Cameron County,TX,76.11111111111111
84106,Salt Lake County,UT,98.88888888888889
84721,Iron County,UT,76.66666666666667
22101,Fairfax County,VA,47.22222222222222
24012,Roanoke city,VA,40.55555555555556
98223,Snohomish County,WA,17.77777777777778
98271,Snohomish County,WA,61.111111111111114
98373,Pierce County,WA,28.888888888888886
98512,Thurston County,WA,71.66666666666667
99208,Spokane County,WA,47.77777777777778
25045,Kanawha County,WV,86.11111111111111
25705,Cabell County,WV,46.111111111111114
26241,Randolph County,WV,42.77777777777778
26508,Monongalia County,WV,4.444444444444445
53144,Kenosha County,WI,13.88888888888889
53147,Walworth County,WI,75
54220,Manitowoc County,WI,38.333333333333336
54914,Outagamie County,WI,36.11111111111111
82801,Sheridan County,WY,60.55555555555555
