ZipCode,county,state,Youth,Adult
35211,Jefferson County,AL,NA,25.98039215686275
35217,Jefferson County,AL,NA,68.62745098039215
35476,Tuscaloosa County,AL,NA,79.41176470588235
36201,Calhoun County,AL,NA,44.6078431372549
36375,Geneva County,AL,79.6875,NA
36804,Lee County,AL,NA,75.49019607843137
99835,Sitka City and Borough,AK,NA,77.45098039215686
85131,Pinal County,AZ,95.83333333333334,NA
85138,Pinal County,AZ,36.97916666666667,NA
85142,Maricopa County,AZ,NA,19.607843137254903
85204,Maricopa County,AZ,NA,24.019607843137255
85224,Maricopa County,AZ,76.5625,NA
85295,Maricopa County,AZ,47.39583333333333,NA
86510,Navajo County,AZ,NA,90.19607843137256
72015,Saline County,AR,NA,72.05882352941177
72204,Pulaski County,AR,NA,70.09803921568627
90011,Los Angeles County,CA,28.645833333333332,NA
90017,Los Angeles County,CA,NA,92.15686274509804
90037,Los Angeles County,CA,NA,57.84313725490197
90501,Los Angeles County,CA,72.39583333333334,NA
90631,Orange County,CA,NA,56.372549019607845
90710,Los Angeles County,CA,81.77083333333334,NA
91104,Los Angeles County,CA,NA,83.33333333333334
91710,San Bernardino County,CA,4.6875,NA
91902,San Diego County,CA,97.91666666666666,NA
91942,San Diego County,CA,NA,79.90196078431373
92105,San Diego County,CA,32.8125,NA
92127,San Diego County,CA,57.8125,NA
92243,Imperial County,CA,44.27083333333333,41.66666666666667
92374,San Bernardino County,CA,86.97916666666666,NA
92404,San Bernardino County,CA,NA,29.411764705882355
92544,Riverside County,CA,56.770833333333336,NA
92841,Orange County,CA,69.27083333333334,NA
93060,Ventura County,CA,49.47916666666667,NA
93109,Santa Barbara County,CA,NA,100
93446,San Luis Obispo County,CA,59.375,NA
93535,Los Angeles County,CA,NA,18.137254901960784
93550,Los Angeles County,CA,60.9375,NA
93552,Los Angeles County,CA,NA,75
93726,Fresno County,CA,43.22916666666667,NA
93940,Monterey County,CA,NA,71.56862745098039
94043,Santa Clara County,CA,NA,82.84313725490196
94546,Alameda County,CA,70.83333333333334,NA
94603,Alameda County,CA,NA,67.15686274509804
94605,Alameda County,CA,90.10416666666666,NA
95212,San Joaquin County,CA,92.1875,NA
95370,Tuolumne County,CA,58.333333333333336,NA
95380,Stanislaus County,CA,NA,46.568627450980394
95926,Butte County,CA,NA,55.88235294117647
95948,Butte County,CA,NA,96.56862745098039
95991,Sutter County,CA,82.29166666666666,NA
80121,Arapahoe County,CO,91.14583333333334,NA
80601,Adams County,CO,34.375,NA
80922,El Paso County,CO,NA,74.01960784313727
06019,Hartford County,CT,NA,96.07843137254902
06066,Tolland County,CT,NA,29.901960784313726
06112,Hartford County,CT,62.5,NA
06415,New London County,CT,NA,72.54901960784314
06450,New Haven County,CT,NA,12.745098039215685
06517,New Haven County,CT,78.125,NA
06519,New Haven County,CT,NA,39.705882352941174
06610,Fairfield County,CT,61.979166666666664,NA
19702,New Castle County,DE,24.479166666666664,NA
19734,New Castle County,DE,NA,88.23529411764706
32208,Duval County,FL,NA,3.9215686274509802
32277,Duval County,FL,78.125,NA
32533,Escambia County,FL,NA,50.49019607843137
32541,Okaloosa County,FL,NA,81.37254901960785
32563,Santa Rosa County,FL,NA,54.41176470588235
32707,Seminole County,FL,83.33333333333334,NA
32804,Orange County,FL,NA,90.68627450980392
32824,Orange County,FL,68.22916666666666,NA
32904,Brevard County,FL,NA,67.64705882352942
32935,Brevard County,FL,NA,33.33333333333333
33012,Miami-Dade County,FL,50,NA
33025,Broward County,FL,35.41666666666667,NA
33032,Miami-Dade County,FL,30.729166666666668,NA
33054,Miami-Dade County,FL,45.3125,NA
33134,Miami-Dade County,FL,NA,86.27450980392157
33176,Miami-Dade County,FL,NA,82.35294117647058
33193,Miami-Dade County,FL,NA,91.17647058823529
33309,Broward County,FL,19.791666666666664,NA
