ZipCode,county,state,Retirement
36104,Montgomery County,AL,77.77777777777779
36870,Lee County,AL,73.68421052631578
85650,Cochise County,AZ,56.72514619883041
86001,Coconino County,AZ,87.71929824561403
86305,Yavapai County,AZ,30.409356725146196
90230,Los Angeles County,CA,48.53801169590643
90815,Los Angeles County,CA,35.67251461988304
91711,Los Angeles County,CA,28.654970760233915
91789,Los Angeles County,CA,58.47953216374269
92020,San Diego County,CA,7.602339181286549
92075,San Diego County,CA,91.22807017543859
92301,San Bernardino County,CA,79.53216374269006
92346,San Bernardino County,CA,46.198830409356724
92371,San Bernardino County,CA,90.05847953216374
92399,San Bernardino County,CA,17.543859649122805
92629,Orange County,CA,39.1812865497076
93614,Madera County,CA,82.45614035087719
94542,Alameda County,CA,92.39766081871345
94598,Contra Costa County,CA,52.046783625730995
94960,Marin County,CA,83.04093567251462
95946,Nevada County,CA,67.83625730994152
80014,Arapahoe County,CO,24.561403508771928
80516,Weld County,CO,60.23391812865497
06035,Hartford County,CT,95.32163742690058
06067,Hartford County,CT,63.1578947368421
19807,New Castle County,DE,98.83040935672514
19953,Kent County,DE,94.15204678362574
32218,Duval County,FL,3.508771929824561
32246,Duval County,FL,19.883040935672515
33308,Broward County,FL,70.17543859649122
33322,Broward County,FL,27.485380116959064
33437,Palm Beach County,FL,15.789473684210526
33647,Hillsborough County,FL,45.614035087719294
33756,Pinellas County,FL,33.91812865497076
33805,Polk County,FL,29.82456140350877
34275,Sarasota County,FL,62.57309941520468
30052,Walton County,GA,9.35672514619883
30240,Troup County,GA,22.807017543859647
30328,Fulton County,GA,71.34502923976608
83402,Bonneville County,ID,46.783625730994146
83814,Kootenai County,ID,39.76608187134503
60016,Cook County,IL,11.695906432748536
60060,Lake County,IL,13.450292397660817
60201,Cook County,IL,18.71345029239766
60439,Cook County,IL,14.619883040935672
60515,DuPage County,IL,30.994152046783626
46113,Marion County,IN,74.85380116959064
46227,Marion County,IN,6.432748538011696
46714,Wells County,IN,80.11695906432749
46738,DeKalb County,IN,94.73684210526315
47371,Jay County,IN,67.2514619883041
52403,Linn County,IA,38.01169590643275
52405,Linn County,IA,42.69005847953216
52577,Mahaska County,IA,43.27485380116959
66002,Atchison County,KS,57.89473684210527
66205,Johnson County,KS,66.66666666666666
40211,Jefferson County,KY,74.26900584795322
70754,Livingston Parish,LA,95.90643274853801
71463,Allen Parish,LA,93.56725146198829
03904,York County,ME,53.216374269005854
04084,Cumberland County,ME,85.38011695906432
21222,Baltimore County,MD,1.7543859649122806
21911,Cecil County,MD,77.19298245614034
01095,Hampden County,MA,60.81871345029239
01267,Berkshire County,MA,72.51461988304094
01746,Middlesex County,MA,32.748538011695906
01835,Essex County,MA,54.97076023391813
01950,Essex County,MA,22.22222222222222
02482,Norfolk County,MA,80.7017543859649
02648,Barnstable County,MA,66.08187134502924
48138,Wayne County,MI,56.14035087719298
48192,Wayne County,MI,28.07017543859649
48629,Roscommon County,MI,88.30409356725146
49010,Allegan County,MI,44.44444444444444
49302,Kent County,MI,90.64327485380117
49426,Ottawa County,MI,33.33333333333333
55306,Dakota County,MN,70.76023391812866
55371,Mille Lacs County,MN,73.09941520467837
55401,Hennepin County,MN,87.13450292397661
55423,Hennepin County,MN,37.42690058479532
39401,Forrest County,MS,50.29239766081871
39440,Jones County,MS,54.385964912280706
63105,St. Louis County,MO,81.87134502923976
63122,St. Louis County,MO,21.052631578947366
64081,Jackson County,MO,34.50292397660819
64108,Jackson County,MO,59.64912280701754
65301,Pettis County,MO,8.187134502923977
65606,Oregon County,MO,92.98245614035088
59718,Gallatin County,MT,36.25730994152047
89145,Clark County,NV,78.3625730994152
89451,Washoe County,NV,85.96491228070175
89502,Washoe County,NV,52.63157894736842
03053,Rockingham County,NH,20.46783625730994
03087,Rockingham County,NH,51.461988304093566
07202,Union County,NJ,9.941520467836257
07307,Hudson County,NJ,35.08771929824561
07601,Bergen County,NJ,5.847953216374268
08037,Atlantic County,NJ,18.128654970760234
87112,Bernalillo County,NM,36.84210526315789
10032,New York County,NY,7.017543859649122
10456,Bronx County,NY,2.3391812865497075
10977,Rockland County,NY,84.7953216374269
11209,Kings County,NY,16.374269005847953
11220,Kings County,NY,4.678362573099415
11692,Queens County,NY,89.47368421052632
11705,Suffolk County,NY,97.6608187134503
12180,Rensselaer County,NY,8.771929824561402
12211,Albany County,NY,76.60818713450293
12534,Columbia County,NY,16.95906432748538
12590,Dutchess County,NY,61.98830409356725
12839,Washington County,NY,47.368421052631575
13605,Jefferson County,NY,83.62573099415205
13732,Tioga County,NY,40.93567251461988
14218,Erie County,NY,38.59649122807017
14226,Erie County,NY,32.16374269005848
14445,Monroe County,NY,60.81871345029239
14624,Monroe County,NY,1.1695906432748537
27030,Surry County,NC,0.5847953216374269
27406,Guilford County,NC,97.07602339181285
28129,Stanly County,NC,96.49122807017544
28173,Union County,NC,47.368421052631575
43228,Franklin County,OH,12.280701754385964
44089,Erie County,OH,11.11111111111111
