ZipCode,county,state,Youth,Adult,Retirement,Geriatric
35022,Jefferson County,AL,NA,NA,17.054986020503264,NA
35062,Jefferson County,AL,NA,NA,80.70829450139794,NA
35124,Shelby County,AL,NA,64.45283018867924,37.18546132339236,NA
35127,Jefferson County,AL,NA,NA,83.13140726933831,NA
35150,Talladega County,AL,NA,NA,NA,55.13626834381551
35151,Talladega County,AL,NA,NA,85.92730661696179,NA
35175,Marshall County,AL,NA,94.64150943396227,NA,NA
35214,Jefferson County,AL,68.54460093896714,NA,NA,NA
35215,Jefferson County,AL,NA,54.71698113207547,NA,NA
35244,Jefferson County,AL,NA,49.50943396226415,NA,NA
35603,Morgan County,AL,NA,16.22641509433962,NA,NA
35613,Limestone County,AL,NA,NA,46.50512581547064,NA
35630,Lauderdale County,AL,NA,31.471698113207548,NA,NA
35750,Madison County,AL,NA,60.60377358490566,NA,NA
35754,Morgan County,AL,NA,NA,99.16123019571296,NA
35758,Madison County,AL,NA,39.24528301886793,NA,NA
35763,Madison County,AL,NA,NA,55.73159366262814,NA
35769,Jackson County,AL,NA,87.0188679245283,NA,NA
35773,Madison County,AL,NA,NA,64.30568499534017,NA
35802,Madison County,AL,NA,NA,64.21248835041938,NA
35810,Madison County,AL,NA,NA,21.342031686859272,NA
35957,Marshall County,AL,NA,47.54716981132076,NA,NA
35959,Cherokee County,AL,NA,NA,86.20689655172413,NA
35976,Marshall County,AL,NA,48,NA,56.60377358490566
36066,Autauga County,AL,NA,54.41509433962264,NA,NA
36067,Autauga County,AL,NA,NA,46.22553588070829,NA
36203,Calhoun County,AL,52.112676056338024,50.86792452830189,NA,NA
36206,Calhoun County,AL,NA,NA,74.18452935694316,NA
36303,Houston County,AL,NA,88.37735849056604,NA,NA
36360,Dale County,AL,NA,48.301886792452834,NA,NA
36426,Escambia County,AL,NA,NA,59.64585274930102,NA
36467,Covington County,AL,NA,71.24528301886792,NA,NA
36532,Baldwin County,AL,NA,NA,24.324324324324326,NA
36618,Mobile County,AL,NA,70.41509433962264,NA,NA
36693,Mobile County,AL,76.99530516431925,NA,NA,NA
36863,Chambers County,AL,NA,NA,65.89002795899349,NA
36867,Russell County,AL,NA,NA,NA,68.76310272536688
99502,Anchorage Municipality,AK,NA,53.20754716981132,NA,NA
85007,Maricopa County,AZ,NA,9.735849056603774,NA,NA
85015,Maricopa County,AZ,NA,NA,92.07828518173345,NA
85020,Maricopa County,AZ,NA,NA,NA,50.73375262054507
85022,Maricopa County,AZ,30.51643192488263,NA,NA,NA
85053,Maricopa County,AZ,NA,89.66037735849056,NA,NA
85128,Pinal County,AZ,NA,94.56603773584905,NA,NA
85139,Pinal County,AZ,NA,54.943396226415096,NA,NA
