ZipCode,county,state,Youth,Pediatric
35007,Shelby County,AL,69.23575129533678,NA
35022,Jefferson County,AL,72.21502590673575,NA
35023,Jefferson County,AL,54.72797927461139,NA
35031,Blount County,AL,84.97409326424871,NA
35045,Chilton County,AL,85.81606217616581,NA
35057,Cullman County,AL,71.50259067357513,NA
35071,Jefferson County,AL,70.98445595854922,NA
35080,Shelby County,AL,34.77979274611399,NA
35085,Chilton County,AL,NA,91.28630705394191
35091,Jefferson County,AL,99.48186528497409,NA
35111,Tuscaloosa County,AL,50.51813471502591,NA
35115,Shelby County,AL,79.20984455958549,NA
35117,Jefferson County,AL,87.11139896373057,NA
35118,Jefferson County,AL,90.02590673575129,NA
35120,St. Clair County,AL,43.06994818652849,NA
35121,Blount County,AL,75.8419689119171,NA
35125,St. Clair County,AL,67.55181347150258,NA
35126,Jefferson County,AL,52.784974093264246,NA
35150,Talladega County,AL,46.9559585492228,NA
35173,Jefferson County,AL,39.766839378238345,84.64730290456431
35206,Jefferson County,AL,16.580310880829018,NA
35209,Jefferson County,AL,54.72797927461139,NA
35213,Jefferson County,AL,96.76165803108809,NA
35215,Jefferson County,AL,NA,19.08713692946058
35216,Jefferson County,AL,75.19430051813471,NA
35226,Jefferson County,AL,85.81606217616581,NA
35235,Jefferson County,AL,66.64507772020725,NA
35242,Shelby County,AL,32.96632124352332,NA
35243,Jefferson County,AL,74.48186528497409,NA
35244,Jefferson County,AL,50.32383419689119,NA
35473,Tuscaloosa County,AL,73.89896373056995,NA
35504,Walker County,AL,76.55440414507773,NA
35620,Limestone County,AL,81.34715025906736,NA
35640,Morgan County,AL,NA,52.282157676348554
35650,Lawrence County,AL,46.567357512953365,NA
35747,Marshall County,AL,78.82124352331607,NA
35773,Madison County,AL,79.46891191709845,NA
35811,Madison County,AL,64.50777202072538,70.12448132780082
35903,Etowah County,AL,59.32642487046632,NA
35957,Marshall County,AL,NA,54.356846473029044
35959,Cherokee County,AL,98.96373056994818,NA
35960,Cherokee County,AL,60.81606217616581,NA
35961,DeKalb County,AL,89.57253886010362,NA
35962,DeKalb County,AL,NA,58.50622406639005
35967,DeKalb County,AL,88.01813471502591,NA
36022,Elmore County,AL,78.23834196891191,NA
36054,Elmore County,AL,43.45854922279793,NA
36067,Autauga County,AL,NA,35.26970954356847
36078,Elmore County,AL,79.46891191709845,NA
36092,Elmore County,AL,47.60362694300518,NA
36109,Montgomery County,AL,83.22538860103627,NA
36110,Montgomery County,AL,42.55181347150259,NA
36117,Montgomery County,AL,54.08031088082902,NA
36250,Calhoun County,AL,89.7020725388601,NA
36271,Calhoun County,AL,NA,86.30705394190872
36301,Houston County,AL,21.1139896373057,NA
36420,Covington County,AL,81.93005181347151,NA
36421,Covington County,AL,77.59067357512953,NA
36442,Covington County,AL,96.82642487046633,NA
36530,Baldwin County,AL,89.18393782383419,NA
36535,Baldwin County,AL,37.5,NA
36567,Baldwin County,AL,85.49222797927462,NA
36572,Mobile County,AL,87.30569948186529,NA
36606,Mobile County,AL,54.40414507772021,NA
36609,Mobile County,AL,47.79792746113989,NA
36619,Mobile County,AL,84.58549222797927,NA
36701,Dallas County,AL,18.523316062176164,NA
36732,Marengo County,AL,83.03108808290155,NA
36863,Chambers County,AL,75.8419689119171,NA
99576,Dillingham Census Area,AK,65.47927461139896,NA
85023,Maricopa County,AZ,20.401554404145077,NA
85029,Maricopa County,AZ,6.541450777202072,NA
85031,Maricopa County,AZ,NA,44.398340248962654
85032,Maricopa County,AZ,16.256476683937823,NA
85033,Maricopa County,AZ,10.55699481865285,NA
