ZipCode,county,state,Youth
35748,Madison County,AL,96.42857142857143
36067,Autauga County,AL,26.53061224489796
99504,Anchorage Municipality,AK,13.77551020408163
85018,Maricopa County,AZ,27.55102040816326
85085,Maricopa County,AZ,72.95918367346938
85251,Maricopa County,AZ,69.89795918367348
85283,Maricopa County,AZ,38.775510204081634
85364,Yuma County,AZ,78.57142857142857
85501,Gila County,AZ,65.81632653061224
85701,Pima County,AZ,34.183673469387756
90250,Los Angeles County,CA,54.08163265306123
92009,San Diego County,CA,53.57142857142857
92064,San Diego County,CA,41.3265306122449
92392,San Bernardino County,CA,42.857142857142854
92582,Riverside County,CA,92.85714285714286
92602,Orange County,CA,84.18367346938776
92630,Orange County,CA,66.3265306122449
92673,Orange County,CA,48.46938775510204
92692,Orange County,CA,70.40816326530613
92831,Orange County,CA,86.22448979591837
93905,Monterey County,CA,60.71428571428571
94605,Alameda County,CA,58.673469387755105
95348,Merced County,CA,18.877551020408163
80027,Boulder County,CO,41.83673469387755
80102,Adams County,CO,86.22448979591837
06606,Fairfield County,CT,18.367346938775512
32073,Clay County,FL,36.734693877551024
32092,St. Johns County,FL,46.42857142857143
32539,Okaloosa County,FL,57.14285714285714
34639,Pasco County,FL,81.12244897959184
30269,Fayette County,GA,82.6530612244898
30710,Whitfield County,GA,84.6938775510204
31788,Colquitt County,GA,88.77551020408163
60004,Cook County,IL,30.612244897959183
60056,Cook County,IL,29.591836734693878
60073,Lake County,IL,40.30612244897959
60126,DuPage County,IL,45.91836734693878
60192,Cook County,IL,71.42857142857143
60548,DeKalb County,IL,85.20408163265306
60608,Cook County,IL,27.040816326530614
62702,Sangamon County,IL,36.734693877551024
62864,Jefferson County,IL,57.14285714285714
46250,Marion County,IN,80.61224489795919
46303,Lake County,IN,48.97959183673469
46323,Lake County,IN,12.755102040816327
50701,Black Hawk County,IA,30.102040816326532
52405,Linn County,IA,44.89795918367347
52726,Scott County,IA,96.93877551020408
66049,Douglas County,KS,78.06122448979592
42058,Livingston County,KY,100
70003,Jefferson Parish,LA,62.244897959183675
70374,Lafourche Parish,LA,88.26530612244898
70401,Tangipahoa Parish,LA,81.63265306122449
70503,Lafayette Parish,LA,24.489795918367346
01057,Hampden County,MA,79.59183673469387
01106,Hampden County,MA,86.22448979591837
01588,Worcester County,MA,82.14285714285714
01810,Essex County,MA,31.122448979591837
01826,Middlesex County,MA,19.897959183673468
02062,Norfolk County,MA,74.48979591836735
02114,Suffolk County,MA,44.38775510204081
02130,Suffolk County,MA,49.48979591836735
02140,Middlesex County,MA,65.3061224489796
02421,Middlesex County,MA,54.08163265306123
02721,Bristol County,MA,16.83673469387755
48047,Macomb County,MI,14.285714285714285
48108,Washtenaw County,MI,31.63265306122449
48114,Livingston County,MI,50.51020408163265
48127,Wayne County,MI,15.816326530612246
48158,Washtenaw County,MI,89.79591836734694
