ZipCode,county,state,Retirement,Geriatric
35071,Jefferson County,AL,76.53061224489795,NA
35127,Jefferson County,AL,NA,93.28165374677002
35401,Tuscaloosa County,AL,NA,50.129198966408275
35601,Morgan County,AL,17.857142857142858,NA
35661,Colbert County,AL,NA,60.72351421188631
35761,Madison County,AL,NA,82.17054263565892
35805,Madison County,AL,66.83673469387756,NA
36092,Elmore County,AL,82.14285714285714,NA
36330,Coffee County,AL,39.795918367346935,NA
99503,Anchorage Municipality,AK,73.9795918367347,NA
85020,Maricopa County,AZ,NA,77.00258397932816
85209,Maricopa County,AZ,NA,20.155038759689923
85250,Maricopa County,AZ,NA,61.240310077519375
85251,Maricopa County,AZ,NA,36.434108527131784
85302,Maricopa County,AZ,28.57142857142857,NA
85326,Maricopa County,AZ,NA,62.7906976744186
85351,Maricopa County,AZ,NA,9.043927648578812
85361,Maricopa County,AZ,NA,96.38242894056847
85374,Maricopa County,AZ,NA,5.426356589147287
85387,Maricopa County,AZ,NA,81.91214470284238
85541,Gila County,AZ,NA,28.940568475452196
86047,Navajo County,AZ,35.714285714285715,NA
71913,Garland County,AR,NA,11.627906976744185
72022,Saline County,AR,NA,64.85788113695091
72034,Faulkner County,AR,NA,81.13695090439276
72205,Pulaski County,AR,NA,19.12144702842377
72543,Cleburne County,AR,NA,51.67958656330749
72730,Washington County,AR,NA,96.89922480620154
72921,Crawford County,AR,89.28571428571429,NA
90045,Los Angeles County,CA,54.59183673469388,NA
90230,Los Angeles County,CA,NA,47.803617571059434
90275,Los Angeles County,CA,NA,6.976744186046512
90293,Los Angeles County,CA,NA,87.33850129198967
91361,Ventura County,CA,NA,75.45219638242894
91405,Los Angeles County,CA,47.44897959183674,NA
91773,Los Angeles County,CA,30.612244897959183,NA
91911,San Diego County,CA,19.897959183673468,NA
91942,San Diego County,CA,NA,26.873385012919897
92027,San Diego County,CA,NA,46.253229974160206
92037,San Diego County,CA,53.06122448979592,NA
92103,San Diego County,CA,NA,43.927648578811365
92106,San Diego County,CA,62.755102040816325,NA
92130,San Diego County,CA,NA,75.96899224806202
92211,Riverside County,CA,11.73469387755102,NA
92276,Riverside County,CA,NA,94.05684754521964
92626,Orange County,CA,NA,32.81653746770026
92630,Orange County,CA,NA,30.23255813953488
92648,Orange County,CA,25,NA
92807,Orange County,CA,44.38775510204081,NA
92841,Orange County,CA,63.775510204081634,NA
92886,Orange County,CA,NA,25.32299741602067
92887,Orange County,CA,75.51020408163265,NA
93010,Ventura County,CA,NA,9.30232558139535
93110,Santa Barbara County,CA,NA,83.4625322997416
93230,Kings County,CA,NA,25.064599483204137
93277,Tulare County,CA,NA,32.55813953488372
93454,Santa Barbara County,CA,NA,40.82687338501292
93906,Monterey County,CA,NA,44.96124031007752
94024,Santa Clara County,CA,68.87755102040816,NA
94080,San Mateo County,CA,NA,1.8087855297157622
94085,Santa Clara County,CA,NA,89.40568475452196
94108,San Francisco County,CA,NA,56.33074935400517
94544,Alameda County,CA,15.306122448979592,NA
94602,Alameda County,CA,59.183673469387756,NA
94928,Sonoma County,CA,NA,44.70284237726098
95020,Santa Clara County,CA,NA,49.87080103359173
95035,Santa Clara County,CA,48.97959183673469,NA
95070,Santa Clara County,CA,NA,18.863049095607234
95123,Santa Clara County,CA,29.591836734693878,NA
95124,Santa Clara County,CA,40.816326530612244,NA
95125,Santa Clara County,CA,23.46938775510204,NA
95126,Santa Clara County,CA,NA,65.11627906976744
95368,Stanislaus County,CA,88.26530612244898,NA
95628,Sacramento County,CA,NA,26.614987080103358
95826,Sacramento County,CA,NA,55.297157622739014
