ZipCode,county,state,Youth,Pediatric
35117,Jefferson County,AL,90,NA
35173,Jefferson County,AL,NA,90.7103825136612
35228,Jefferson County,AL,92.5925925925926,NA
35646,Colbert County,AL,98.51851851851852,NA
35957,Marshall County,AL,62.96296296296296,NA
36445,Monroe County,AL,NA,92.34972677595628
36701,Dallas County,AL,29.259259259259256,NA
36863,Chambers County,AL,NA,81.9672131147541
85042,Maricopa County,AZ,33.33333333333333,NA
85339,Maricopa County,AZ,8.518518518518519,NA
85614,Pima County,AZ,86.29629629629629,NA
85635,Cochise County,AZ,51.11111111111111,NA
85704,Pima County,AZ,89.62962962962962,NA
85715,Pima County,AZ,NA,97.81420765027322
85730,Pima County,AZ,38.148148148148145,NA
85929,Navajo County,AZ,81.85185185185185,NA
86033,Navajo County,AZ,NA,21.311475409836063
72212,Pulaski County,AR,76.29629629629629,NA
90003,Los Angeles County,CA,NA,22.404371584699454
90023,Los Angeles County,CA,NA,40.98360655737705
90047,Los Angeles County,CA,54.44444444444444,NA
90245,Los Angeles County,CA,75.55555555555556,NA
90255,Los Angeles County,CA,NA,26.775956284153008
90280,Los Angeles County,CA,30.74074074074074,NA
90640,Los Angeles County,CA,45.925925925925924,NA
90660,Los Angeles County,CA,NA,55.73770491803278
90717,Los Angeles County,CA,91.85185185185185,NA
90731,Los Angeles County,CA,NA,50.27322404371585
90813,Los Angeles County,CA,NA,49.72677595628415
91770,Los Angeles County,CA,66.2962962962963,NA
91786,San Bernardino County,CA,NA,47.540983606557376
92201,Riverside County,CA,NA,43.71584699453552
92281,Imperial County,CA,97.03703703703704,NA
92376,San Bernardino County,CA,56.2962962962963,18.579234972677597
92410,San Bernardino County,CA,NA,33.87978142076503
92553,Riverside County,CA,NA,49.18032786885246
92570,Riverside County,CA,52.22222222222223,NA
92606,Orange County,CA,95.18518518518519,NA
92647,Orange County,CA,43.7037037037037,NA
92780,Orange County,CA,NA,39.89071038251366
93004,Ventura County,CA,74.44444444444444,NA
93291,Tulare County,CA,NA,53.00546448087432
93436,Santa Barbara County,CA,NA,43.169398907103826
93638,Madera County,CA,34.44444444444444,NA
93657,Fresno County,CA,NA,14.754098360655737
93701,Fresno County,CA,NA,54.644808743169406
93703,Fresno County,CA,35.55555555555556,NA
93722,Fresno County,CA,NA,7.650273224043716
94063,San Mateo County,CA,60,NA
94303,San Mateo County,CA,NA,34.42622950819672
94904,Marin County,CA,74.44444444444444,NA
95008,Santa Clara County,CA,77.03703703703704,NA
95336,San Joaquin County,CA,47.40740740740741,NA
95341,Merced County,CA,55.55555555555556,53.551912568306015
95354,Stanislaus County,CA,NA,59.01639344262295
95365,Merced County,CA,96.66666666666667,NA
80004,Jefferson County,CO,41.85185185185185,NA
80010,Arapahoe County,CO,28.51851851851852,NA
80011,Arapahoe County,CO,NA,11.475409836065573
80013,Arapahoe County,CO,52.96296296296297,NA
80229,Adams County,CO,NA,83.60655737704919
80230,Denver County,CO,94.81481481481482,NA
80260,Adams County,CO,NA,30.05464480874317
80403,Jefferson County,CO,90.74074074074075,NA
80504,Boulder County,CO,10,NA
80701,Morgan County,CO,25.185185185185183,NA
81001,Pueblo County,CO,NA,56.284153005464475
81303,La Plata County,CO,97.03703703703704,NA
06416,Middlesex County,CT,87.4074074074074,NA
06512,New Haven County,CT,NA,39.34426229508197
06513,New Haven County,CT,NA,14.207650273224044
06518,New Haven County,CT,95.92592592592592,NA
06519,New Haven County,CT,32.592592592592595,24.59016393442623
06610,Fairfield County,CT,48.148148148148145,NA
06810,Fairfield County,CT,NA,27.322404371584703
06830,Fairfield County,CT,NA,76.50273224043715
19709,New Castle County,DE,NA,78.14207650273224
19713,New Castle County,DE,NA,51.36612021857923
19801,New Castle County,DE,73.70370370370371,NA
19804,New Castle County,DE,66.66666666666666,NA
19973,Sussex County,DE,NA,35.51912568306011
32113,Marion County,FL,NA,89.07103825136612
32127,Volusia County,FL,97.77777777777777,NA
32224,Duval County,FL,61.48148148148148,NA
32254,Duval County,FL,47.40740740740741,NA
32501,Escambia County,FL,NA,66.66666666666666
32503,Escambia County,FL,NA,71.58469945355192
32526,Escambia County,FL,NA,41.53005464480874
32656,Clay County,FL,85.18518518518519,NA
32669,Alachua County,FL,23.333333333333332,NA
32771,Seminole County,FL,NA,83.06010928961749
32822,Orange County,FL,NA,23.497267759562842
33010,Miami-Dade County,FL,71.85185185185186,NA
33027,Broward County,FL,71.48148148148148,NA
33033,Miami-Dade County,FL,15.555555555555555,NA
33035,Miami-Dade County,FL,78.14814814814814,NA
33127,Miami-Dade County,FL,NA,74.31693989071039
33136,Miami-Dade County,FL,70.37037037037037,NA
33150,Miami-Dade County,FL,50,NA
33165,Miami-Dade County,FL,65.18518518518519,NA
33177,Miami-Dade County,FL,22.59259259259259,NA
33410,Palm Beach County,FL,81.11111111111111,NA
33594,Hillsborough County,FL,NA,80.32786885245902
33805,Polk County,FL,NA,31.147540983606557
34266,DeSoto County,FL,57.03703703703704,NA
34436,Citrus County,FL,NA,97.26775956284153
34698,Pinellas County,FL,81.85185185185185,NA
34743,Osceola County,FL,40.74074074074074,NA
34772,Osceola County,FL,48.51851851851852,NA
30005,Fulton County,GA,NA,91.80327868852459
30011,Barrow County,GA,80,NA
30016,Newton County,GA,NA,42.62295081967213
30019,Gwinnett County,GA,NA,90.1639344262295
30038,DeKalb County,GA,NA,65.02732240437157
30041,Forsyth County,GA,24.814814814814813,NA
30045,Gwinnett County,GA,59.25925925925925,NA
30058,DeKalb County,GA,39.62962962962963,NA
30078,Gwinnett County,GA,61.48148148148148,NA
30096,Gwinnett County,GA,NA,44.80874316939891
30101,Cobb County,GA,33.7037037037037,NA
30132,Paulding County,GA,36.666666666666664,NA
30135,Douglas County,GA,9.25925925925926,NA
30153,Polk County,GA,50.37037037037037,NA
30168,Cobb County,GA,NA,71.03825136612022
30228,Henry County,GA,40.74074074074074,NA
30318,Fulton County,GA,27.40740740740741,NA
30341,DeKalb County,GA,64.44444444444444,NA
30655,Walton County,GA,NA,65.57377049180327
30680,Barrow County,GA,38.51851851851852,NA
30701,Gordon County,GA,27.037037037037038,NA
30734,Gordon County,GA,NA,98.36065573770492
30906,Richmond County,GA,NA,28.415300546448087
96797,Honolulu County,HI,17.037037037037038,NA
83401,Bonneville County,ID,46.2962962962963,NA
60098,McHenry County,IL,32.22222222222222,NA
60126,DuPage County,IL,13.703703703703704,NA
60164,Cook County,IL,95.55555555555556,NA
60185,DuPage County,IL,15.185185185185185,NA
60482,Cook County,IL,NA,100
60504,DuPage County,IL,67.77777777777779,NA
60614,Cook County,IL,42.96296296296296,NA
60643,Cook County,IL,55.18518518518518,NA
60649,Cook County,IL,NA,95.08196721311475
61523,Peoria County,IL,99.62962962962963,NA
62201,St. Clair County,IL,82.96296296296296,NA
62220,St. Clair County,IL,77.4074074074074,NA
46234,Marion County,IN,NA,73.224043715847
46235,Marion County,IN,40.370370370370374,NA
46241,Marion County,IN,28.888888888888886,NA
46254,Marion County,IN,14.444444444444443,44.80874316939891
46268,Marion County,IN,NA,84.69945355191257
47167,Washington County,IN,80,NA
52001,Dubuque County,IA,20,NA
52732,Clinton County,IA,NA,54.644808743169406
66061,Johnson County,KS,8.88888888888889,NA
66713,Cherokee County,KS,93.7037037037037,NA
67401,Saline County,KS,NA,70.49180327868852
40065,Shelby County,KY,56.666666666666664,NA
40071,Spencer County,KY,72.22222222222221,NA
40245,Jefferson County,KY,57.407407407407405,NA
40324,Scott County,KY,37.407407407407405,NA
41031,Harrison County,KY,NA,84.15300546448088
42101,Warren County,KY,17.40740740740741,NA
42754,Grayson County,KY,70.74074074074073,NA
70001,Jefferson Parish,LA,NA,36.0655737704918
70070,St. Charles Parish,LA,NA,37.704918032786885
70446,Tangipahoa Parish,LA,NA,32.78688524590164
70526,Acadia Parish,LA,NA,69.94535519125684
70548,Vermilion Parish,LA,NA,60.65573770491803
71075,Webster Parish,LA,58.14814814814815,NA
71082,Caddo Parish,LA,87.77777777777777,NA
71270,Lincoln Parish,LA,7.4074074074074066,NA
71446,Vernon Parish,LA,NA,4.918032786885246
20601,Charles County,MD,78.51851851851852,NA
20603,Charles County,MD,67.4074074074074,NA
20906,Montgomery County,MD,75.55555555555556,NA
21234,Baltimore County,MD,31.851851851851855,NA
21784,Carroll County,MD,37.77777777777778,NA
01020,Hampden County,MA,88.14814814814815,NA
01104,Hampden County,MA,NA,12.568306010928962
01108,Hampden County,MA,84.44444444444444,NA
01109,Hampden County,MA,NA,2.73224043715847
01301,Franklin County,MA,NA,3.278688524590164
01741,Middlesex County,MA,92.5925925925926,NA
01760,Middlesex County,MA,18.51851851851852,NA
01803,Middlesex County,MA,51.48148148148148,NA
01851,Middlesex County,MA,44.81481481481481,NA
01863,Middlesex County,MA,72.5925925925926,NA
01880,Middlesex County,MA,36.2962962962963,NA
01902,Essex County,MA,69.25925925925925,NA
01906,Essex County,MA,22.22222222222222,NA
01915,Essex County,MA,7.777777777777778,NA
02026,Norfolk County,MA,65.55555555555556,NA
02090,Norfolk County,MA,78.88888888888889,NA
02125,Suffolk County,MA,6.296296296296296,NA
02129,Suffolk County,MA,34.81481481481482,NA
02171,Norfolk County,MA,NA,19.672131147540984
02368,Norfolk County,MA,NA,18.0327868852459
02703,Bristol County,MA,0.7407407407407408,NA
48066,Macomb County,MI,16.296296296296298,NA
48088,Macomb County,MI,75.18518518518519,NA
48098,Oakland County,MI,64.07407407407408,NA
48187,Wayne County,MI,10.74074074074074,NA
48203,Wayne County,MI,21.11111111111111,NA
48204,Wayne County,MI,18.51851851851852,NA
48205,Wayne County,MI,NA,17.48633879781421
48213,Wayne County,MI,40,NA
48221,Wayne County,MI,31.11111111111111,29.508196721311474
48235,Wayne County,MI,NA,16.39344262295082
48309,Oakland County,MI,52.22222222222223,NA
48313,Macomb County,MI,44.44444444444444,NA
48322,Oakland County,MI,53.333333333333336,NA
48458,Genesee County,MI,NA,56.830601092896174
48650,Bay County,MI,NA,87.97814207650273
48911,Ingham County,MI,8.148148148148149,NA
49065,Van Buren County,MI,77.77777777777779,NA
49221,Lenawee County,MI,22.962962962962962,NA
49738,Crawford County,MI,51.48148148148148,NA
55024,Dakota County,MN,NA,82.5136612021858
55040,Isanti County,MN,80,NA
55044,Dakota County,MN,NA,59.56284153005464
55075,Dakota County,MN,70.74074074074073,NA
55106,Ramsey County,MN,1.8518518518518516,NA
55444,Hennepin County,MN,73.33333333333333,NA
55792,St. Louis County,MN,54.074074074074076,NA
56304,Sherburne County,MN,NA,62.841530054644814
38637,DeSoto County,MS,37.03703703703704,NA
63118,St. Louis city,MO,NA,57.92349726775956
63121,St. Louis County,MO,76.29629629629629,NA
63376,St. Charles County,MO,11.851851851851853,NA
63960,Stoddard County,MO,93.7037037037037,NA
64053,Jackson County,MO,91.85185185185185,NA
64132,Jackson County,MO,NA,34.97267759562842
64133,Jackson County,MO,NA,27.322404371584703
64804,Jasper County,MO,15.925925925925927,NA
65606,Oregon County,MO,89.25925925925927,NA
59912,Flathead County,MT,74.07407407407408,NA
68347,Cass County,NE,96.29629629629629,NA
89120,Clark County,NV,NA,90.7103825136612
89506,Washoe County,NV,NA,78.68852459016394
03102,Hillsborough County,NH,NA,69.39890710382514
03584,Coos County,NH,100,NA
07011,Passaic County,NJ,29.629629629629626,NA
07026,Bergen County,NJ,NA,28.96174863387978
07104,Essex County,NJ,NA,0
07106,Essex County,NJ,6.666666666666667,NA
07108,Essex County,NJ,1.4814814814814816,NA
07111,Essex County,NJ,12.592592592592592,NA
07304,Hudson County,NJ,NA,12.021857923497267
07410,Bergen County,NJ,NA,62.841530054644814
07501,Passaic County,NJ,12.962962962962962,NA
07663,Bergen County,NJ,NA,80.32786885245902
07882,Warren County,NJ,NA,99.4535519125683
08094,Gloucester County,NJ,14.074074074074074,NA
08096,Gloucester County,NJ,70,NA
08107,Camden County,NJ,NA,62.295081967213115
08611,Mercer County,NJ,NA,8.19672131147541
08817,Middlesex County,NJ,NA,38.25136612021858
08852,Middlesex County,NJ,NA,76.50273224043715
08859,Middlesex County,NJ,83.7037037037037,NA
87106,Bernalillo County,NM,55.925925925925924,NA
87507,Santa Fe County,NM,NA,45.90163934426229
10018,New York County,NY,99.25925925925925,NA
10030,New York County,NY,69.62962962962963,NA
10031,New York County,NY,64.81481481481481,NA
10035,New York County,NY,20.74074074074074,NA
10038,New York County,NY,NA,67.21311475409836
10040,New York County,NY,NA,20.76502732240437
10451,Bronx County,NY,5.185185185185185,3.825136612021858
10453,Bronx County,NY,NA,10.92896174863388
10456,Bronx County,NY,4.074074074074074,15.846994535519126
10457,Bronx County,NY,0,NA
10458,Bronx County,NY,28.14814814814815,8.19672131147541
10466,Bronx County,NY,41.48148148148148,NA
10468,Bronx County,NY,53.70370370370371,NA
10469,Bronx County,NY,NA,9.836065573770492
10473,Bronx County,NY,NA,24.043715846994534
10562,Westchester County,NY,19.25925925925926,NA
10603,Westchester County,NY,81.48148148148148,NA
10605,Westchester County,NY,NA,86.88524590163934
10701,Westchester County,NY,3.3333333333333335,2.185792349726776
10705,Westchester County,NY,33.7037037037037,NA
10952,Rockland County,NY,79.25925925925927,NA
11010,Nassau County,NY,91.11111111111111,NA
11203,Kings County,NY,NA,40.43715846994536
11206,Kings County,NY,NA,13.661202185792352
11207,Kings County,NY,NA,6.0109289617486334
11210,Kings County,NY,50.74074074074074,NA
11212,Kings County,NY,NA,7.103825136612022
11216,Kings County,NY,NA,66.12021857923497
11219,Kings County,NY,NA,1.639344262295082
11223,Kings County,NY,58.51851851851851,NA
11226,Kings County,NY,4.814814814814815,NA
11233,Kings County,NY,30.37037037037037,NA
11413,Queens County,NY,87.03703703703704,NA
11432,Queens County,NY,NA,13.114754098360656
11434,Queens County,NY,25.925925925925924,NA
11691,Queens County,NY,NA,26.229508196721312
11692,Queens County,NY,85.55555555555556,NA
11801,Nassau County,NY,NA,75.40983606557377
12010,Montgomery County,NY,59.62962962962963,NA
12066,Schoharie County,NY,98.88888888888889,NA
12182,Rensselaer County,NY,65.92592592592592,NA
14213,Erie County,NY,19.62962962962963,68.30601092896174
14456,Ontario County,NY,30,NA
14487,Livingston County,NY,68.51851851851852,NA
27215,Alamance County,NC,18.14814814814815,NA
27292,Davidson County,NC,NA,25.683060109289617
27704,Durham County,NC,NA,30.601092896174865
27837,Pitt County,NC,NA,96.72131147540983
27870,Halifax County,NC,23.703703703703706,NA
27886,Edgecombe County,NC,79.62962962962963,NA
28270,Mecklenburg County,NC,42.22222222222222,NA
28358,Robeson County,NC,NA,48.08743169398907
28384,Bladen County,NC,83.33333333333334,NA
28412,New Hanover County,NC,NA,36.6120218579235
