ZipCode,county,state,Youth,Pediatric,Adult,Retirement,Geriatric
35022,Jefferson County,AL,81.87066974595842,NA,NA,NA,NA
35042,Bibb County,AL,93.82217090069284,NA,NA,NA,NA
35049,Blount County,AL,96.13163972286374,NA,NA,NA,NA
35128,St. Clair County,AL,NA,NA,84.8249027237354,NA,NA
35180,Jefferson County,AL,NA,NA,NA,75.67567567567568,NA
35215,Jefferson County,AL,38.510392609699764,11.246200607902736,NA,NA,NA
35476,Tuscaloosa County,AL,59.468822170900694,NA,NA,NA,NA
35546,Fayette County,AL,NA,94.83282674772036,NA,NA,NA
35603,Morgan County,AL,24.249422632794456,NA,NA,NA,NA
35901,Etowah County,AL,39.31870669745958,NA,NA,NA,NA
35903,Etowah County,AL,89.83833718244803,NA,NA,NA,NA
35904,Etowah County,AL,83.42956120092379,NA,NA,NA,NA
35907,Etowah County,AL,84.4688221709007,NA,NA,NA,NA
35954,Etowah County,AL,92.2055427251732,NA,NA,NA,NA
35971,DeKalb County,AL,71.65127020785219,NA,NA,NA,NA
36067,Autauga County,AL,23.094688221709006,NA,NA,NA,NA
36081,Pike County,AL,87.75981524249423,NA,NA,NA,NA
36105,Montgomery County,AL,93.36027713625866,NA,NA,NA,NA
36109,Montgomery County,AL,72.11316397228637,NA,NA,NA,NA
36110,Montgomery County,AL,52.19399538106235,NA,NA,NA,NA
36207,Calhoun County,AL,88.16397228637413,NA,NA,NA,NA
36250,Calhoun County,AL,84.00692840646651,NA,NA,NA,NA
36265,Calhoun County,AL,42.55196304849885,NA,NA,NA,NA
36330,Coffee County,AL,NA,NA,NA,45.04504504504504,NA
36426,Escambia County,AL,69.45727482678984,NA,NA,NA,NA
36460,Monroe County,AL,73.094688221709,NA,NA,NA,NA
36507,Baldwin County,AL,47.57505773672055,NA,NA,NA,NA
36532,Baldwin County,AL,38.16397228637413,NA,NA,NA,NA
36535,Baldwin County,AL,47.40184757505774,NA,NA,NA,NA
36576,Baldwin County,AL,93.93764434180139,NA,NA,NA,NA
36587,Mobile County,AL,71.18937644341801,NA,NA,NA,NA
36608,Mobile County,AL,32.736720554272516,NA,NA,NA,NA
36618,Mobile County,AL,NA,74.77203647416414,NA,NA,NA
36695,Mobile County,AL,81.46651270207852,NA,NA,NA,NA
99502,Anchorage Municipality,AK,NA,58.96656534954408,NA,NA,NA
99507,Anchorage Municipality,AK,22.921478060046187,NA,NA,NA,NA
99517,Anchorage Municipality,AK,77.3094688221709,NA,NA,NA,NA
99645,Matanuska-Susitna Borough,AK,15.935334872979215,NA,NA,NA,NA
99705,Fairbanks North Star Borough,AK,72.63279445727483,NA,NA,NA,NA
99712,Fairbanks North Star Borough,AK,82.50577367205543,NA,NA,NA,NA
99901,Ketchikan Gateway Borough,AK,62.1824480369515,NA,NA,NA,NA
85014,Maricopa County,AZ,NA,52.58358662613982,NA,NA,NA
85016,Maricopa County,AZ,6.928406466512701,NA,NA,NA,NA
85018,Maricopa County,AZ,24.422632794457275,NA,NA,NA,NA
85020,Maricopa County,AZ,37.29792147806005,NA,NA,NA,NA
85021,Maricopa County,AZ,29.330254041570434,NA,NA,NA,NA
85029,Maricopa County,AZ,NA,58.35866261398176,NA,NA,NA
85041,Maricopa County,AZ,69.45727482678984,NA,NA,NA,NA
85043,Maricopa County,AZ,45.49653579676674,NA,NA,NA,NA
85044,Maricopa County,AZ,33.89145496535797,NA,NA,NA,NA
85132,Pinal County,AZ,NA,NA,NA,73.42342342342343,NA
85140,Pinal County,AZ,NA,74.77203647416414,NA,NA,NA
85210,Maricopa County,AZ,NA,NA,68.09338521400778,NA,NA
85213,Maricopa County,AZ,35.79676674364896,NA,NA,NA,NA
85215,Maricopa County,AZ,NA,NA,87.54863813229572,NA,NA
85256,Maricopa County,AZ,94.91916859122402,NA,NA,NA,NA
85257,Maricopa County,AZ,83.42956120092379,NA,NA,NA,NA
85266,Maricopa County,AZ,NA,NA,NA,NA,88
85268,Maricopa County,AZ,94.9769053117783,NA,NA,NA,NA
85296,Maricopa County,AZ,32.5635103926097,NA,NA,NA,NA
85304,Maricopa County,AZ,NA,NA,63.42412451361867,NA,NA
85306,Maricopa County,AZ,NA,NA,66.53696498054474,NA,NA
85331,Maricopa County,AZ,NA,NA,NA,63.96396396396396,NA
85339,Maricopa County,AZ,7.967667436489608,NA,NA,NA,NA
85340,Maricopa County,AZ,35.79676674364896,NA,NA,NA,NA
85350,Yuma County,AZ,81.81293302540415,63.525835866261396,NA,NA,NA
85351,Maricopa County,AZ,NA,NA,NA,NA,0.8
85354,Maricopa County,AZ,NA,93.00911854103343,NA,NA,NA
85364,Yuma County,AZ,NA,16.109422492401215,NA,NA,NA
85365,Yuma County,AZ,26.847575057736723,NA,NA,NA,NA
85382,Maricopa County,AZ,NA,NA,NA,NA,19.6
85392,Maricopa County,AZ,10.623556581986143,NA,NA,NA,NA
85607,Cochise County,AZ,59.69976905311778,29.78723404255319,NA,NA,NA
85614,Pima County,AZ,NA,NA,NA,25.675675675675674,NA
85629,Pima County,AZ,59.468822170900694,NA,NA,NA,NA
85648,Santa Cruz County,AZ,NA,18.237082066869302,NA,NA,NA
85705,Pima County,AZ,NA,10.030395136778116,NA,NA,NA
