ZipCode,county,state,Retirement
35405,Tuscaloosa County,AL,16.727272727272727
36265,Calhoun County,AL,59.63636363636363
36535,Baldwin County,AL,27.636363636363637
36542,Baldwin County,AL,83.27272727272728
85396,Maricopa County,AZ,57.09090909090909
86046,Coconino County,AZ,85.0909090909091
71753,Columbia County,AR,66.18181818181819
90025,Los Angeles County,CA,85.45454545454545
90045,Los Angeles County,CA,56.00000000000001
90047,Los Angeles County,CA,18.181818181818183
90059,Los Angeles County,CA,56.72727272727273
90293,Los Angeles County,CA,79.63636363636364
90504,Los Angeles County,CA,64
90604,Los Angeles County,CA,92
90631,Orange County,CA,22.545454545454547
91301,Los Angeles County,CA,73.81818181818181
91765,Los Angeles County,CA,55.27272727272727
91767,Los Angeles County,CA,52.72727272727272
92024,San Diego County,CA,46.18181818181818
92071,San Diego County,CA,41.090909090909086
92103,San Diego County,CA,49.81818181818182
92243,Imperial County,CA,34.18181818181818
93265,Tulare County,CA,95.63636363636364
93312,Kern County,CA,45.81818181818182
93619,Fresno County,CA,42.90909090909091
94089,Santa Clara County,CA,91.27272727272727
94103,San Francisco County,CA,24.363636363636363
94536,Alameda County,CA,28.72727272727273
94545,Alameda County,CA,69.45454545454545
95667,El Dorado County,CA,48
95747,Placer County,CA,74.90909090909092
95762,El Dorado County,CA,39.27272727272727
95928,Butte County,CA,68
96080,Tehama County,CA,31.272727272727273
80013,Arapahoe County,CO,29.454545454545457
80241,Adams County,CO,69.0909090909091
80304,Boulder County,CO,65.0909090909091
80701,Morgan County,CO,46.54545454545455
06010,Hartford County,CT,4.363636363636364
06450,New Haven County,CT,16.363636363636363
06877,Fairfield County,CT,61.45454545454545
06902,Fairfield County,CT,15.272727272727273
19958,Sussex County,DE,7.2727272727272725
32054,Union County,FL,76.72727272727272
32129,Volusia County,FL,68.36363636363636
32174,Volusia County,FL,44.72727272727273
32208,Duval County,FL,54.54545454545454
32608,Alachua County,FL,21.818181818181817
32708,Seminole County,FL,39.63636363636363
32763,Volusia County,FL,90.18181818181819
32833,Orange County,FL,87.27272727272727
33028,Broward County,FL,78.18181818181819
33467,Palm Beach County,FL,61.09090909090909
33810,Polk County,FL,37.45454545454546
34108,Collier County,FL,56.36363636363636
34285,Sarasota County,FL,25.454545454545453
34744,Osceola County,FL,40
34761,Orange County,FL,42.54545454545455
34951,St. Lucie County,FL,85.81818181818181
34953,St. Lucie County,FL,11.636363636363637
30513,Fannin County,GA,71.27272727272728
30571,White County,GA,98.18181818181819
30809,Columbia County,GA,17.09090909090909
30909,Richmond County,GA,52
31419,Chatham County,GA,36.36363636363637
96786,Honolulu County,HI,45.45454545454545
83221,Bingham County,ID,72.36363636363636
83333,Blaine County,ID,61.81818181818181
83340,Blaine County,ID,59.27272727272728
83617,Gem County,ID,82.9090909090909
60124,Kane County,IL,32.72727272727273
60143,DuPage County,IL,73.0909090909091
60164,Cook County,IL,88
60169,Cook County,IL,54.18181818181819
60171,Cook County,IL,68.72727272727272
60527,DuPage County,IL,14.545454545454545
60619,Cook County,IL,8.727272727272728
60629,Cook County,IL,7.636363636363637
60643,Cook County,IL,6.545454545454546
60644,Cook County,IL,17.454545454545457
61107,Winnebago County,IL,67.27272727272727
61704,McLean County,IL,43.27272727272727
61821,Champaign County,IL,83.63636363636363
61846,Vermilion County,IL,96.36363636363636
62221,St. Clair County,IL,82.54545454545455
62269,St. Clair County,IL,41.45454545454545
62821,White County,IL,81.81818181818183
46203,Marion County,IN,19.272727272727273
46221,Marion County,IN,81.45454545454545
46241,Marion County,IN,89.81818181818181
46304,Porter County,IN,53.81818181818182
46368,Porter County,IN,2.5454545454545454
46385,Porter County,IN,5.454545454545454
46516,Elkhart County,IN,40.72727272727273
46902,Howard County,IN,6.181818181818182
47012,Franklin County,IN,78.9090909090909
47130,Clark County,IN,33.81818181818182
47720,Vanderburgh County,IN,60
