ZipCode,county,state,Youth,Pediatric,Adult
35010,Tallapoosa County,AL,NA,NA,49.760765550239235
35068,Jefferson County,AL,NA,NA,93.77990430622009
35080,Shelby County,AL,53.4965034965035,NA,NA
35124,Shelby County,AL,66.43356643356644,NA,NA
35125,St. Clair County,AL,92.65734265734265,NA,NA
35217,Jefferson County,AL,63.98601398601399,NA,NA
35235,Jefferson County,AL,NA,69.94535519125684,NA
35242,Shelby County,AL,50.6993006993007,NA,NA
35490,Tuscaloosa County,AL,95.45454545454545,NA,NA
35504,Walker County,AL,NA,86.88524590163934,NA
35620,Limestone County,AL,74.82517482517483,NA,NA
35640,Morgan County,AL,34.61538461538461,NA,NA
35803,Madison County,AL,74.47552447552448,NA,NA
36027,Barbour County,AL,NA,51.91256830601093,NA
36502,Escambia County,AL,55.24475524475524,NA,NA
36567,Baldwin County,AL,NA,92.89617486338798,NA
36607,Mobile County,AL,NA,96.17486338797814,NA
36784,Clarke County,AL,90.9090909090909,NA,NA
36854,Chambers County,AL,NA,90.1639344262295,NA
99501,Anchorage Municipality,AK,NA,NA,84.688995215311
99508,Anchorage Municipality,AK,NA,28.96174863387978,NA
99515,Anchorage Municipality,AK,NA,80.87431693989072,NA
85009,Maricopa County,AZ,NA,NA,71.77033492822966
85020,Maricopa County,AZ,NA,75.95628415300546,NA
85028,Maricopa County,AZ,81.81818181818183,NA,NA
85041,Maricopa County,AZ,8.741258741258742,NA,16.267942583732058
85131,Pinal County,AZ,NA,44.80874316939891,NA
85140,Pinal County,AZ,NA,NA,47.84688995215311
85254,Maricopa County,AZ,44.05594405594406,NA,NA
85297,Maricopa County,AZ,46.85314685314685,NA,NA
85621,Santa Cruz County,AZ,NA,NA,56.9377990430622
85634,Pima County,AZ,NA,37.15846994535519,NA
85635,Cochise County,AZ,NA,NA,39.71291866028708
85711,Pima County,AZ,8.391608391608392,NA,NA
85730,Pima County,AZ,45.8041958041958,NA,NA
85742,Pima County,AZ,65.03496503496503,NA,NA
85743,Pima County,AZ,63.286713286713294,NA,NA
86044,San Juan County,AZ,NA,NA,78.4688995215311
86440,Mohave County,AZ,94.05594405594405,NA,NA
72002,Saline County,AR,80.76923076923077,NA,NA
72114,Pulaski County,AR,51.74825174825175,NA,NA
72143,White County,AR,71.32867132867133,NA,NA
72823,Pope County,AR,NA,NA,95.21531100478468
90044,Los Angeles County,CA,12.587412587412588,NA,NA
90048,Los Angeles County,CA,81.81818181818183,NA,NA
90640,Los Angeles County,CA,NA,NA,74.16267942583733
91335,Los Angeles County,CA,NA,NA,44.01913875598086
91786,San Bernardino County,CA,66.78321678321679,NA,NA
91945,San Diego County,CA,82.86713286713287,NA,NA
92102,San Diego County,CA,NA,NA,76.07655502392345
92251,Imperial County,CA,59.790209790209794,NA,NA
92281,Imperial County,CA,NA,NA,99.52153110047847
92346,San Bernardino County,CA,60.83916083916085,NA,NA
92545,Riverside County,CA,NA,NA,87.5598086124402
93021,Ventura County,CA,70.27972027972028,NA,NA
93030,Ventura County,CA,NA,15.300546448087433,NA
93105,Santa Barbara County,CA,NA,86.33879781420765,NA
93247,Tulare County,CA,NA,89.07103825136612,NA
93308,Kern County,CA,NA,NA,41.62679425837321
93436,Santa Barbara County,CA,17.132867132867133,NA,NA
93446,San Luis Obispo County,CA,78.67132867132867,NA,NA
93458,Santa Barbara County,CA,NA,11.475409836065573,NA
93638,Madera County,CA,NA,NA,31.100478468899524
93722,Fresno County,CA,6.293706293706294,NA,NA
93727,Fresno County,CA,17.482517482517483,NA,NA
94010,San Mateo County,CA,73.42657342657343,NA,NA
94087,Santa Clara County,CA,86.36363636363636,NA,NA
94538,Alameda County,CA,NA,NA,58.3732057416268
95124,Santa Clara County,CA,NA,97.81420765027322,NA
95127,Santa Clara County,CA,NA,NA,87.08133971291866
95215,San Joaquin County,CA,NA,83.60655737704919,NA
95240,San Joaquin County,CA,NA,19.672131147540984,NA
95341,Merced County,CA,31.46853146853147,NA,NA
95621,Sacramento County,CA,80.06993006993007,NA,NA
95820,Sacramento County,CA,NA,NA,63.63636363636363
95843,Sacramento County,CA,82.51748251748252,NA,NA
80013,Arapahoe County,CO,13.636363636363635,NA,NA
80210,Denver County,CO,NA,99.4535519125683,NA
80214,Jefferson County,CO,NA,57.377049180327866,NA
80219,Denver County,CO,NA,8.743169398907105,NA
80228,Jefferson County,CO,NA,88.52459016393442,NA
80229,Adams County,CO,NA,22.950819672131146,NA
80504,Boulder County,CO,NA,NA,44.49760765550239
80634,Weld County,CO,NA,NA,3.827751196172249
80863,Teller County,CO,NA,94.53551912568307,NA
80920,El Paso County,CO,NA,83.60655737704919,NA
80922,El Paso County,CO,NA,93.44262295081968,NA
81504,Mesa County,CO,NA,60.65573770491803,NA
81625,Moffat County,CO,64.6853146853147,NA,NA
06001,Hartford County,CT,47.55244755244755,NA,NA
06405,New Haven County,CT,NA,71.58469945355192,NA
06451,New Haven County,CT,NA,NA,40.19138755980861
06705,New Haven County,CT,NA,43.71584699453552,NA
19720,New Castle County,DE,NA,NA,4.30622009569378
32025,Columbia County,FL,NA,55.19125683060109,NA
32305,Leon County,FL,NA,NA,88.51674641148325
32421,Calhoun County,FL,94.75524475524476,NA,NA
32501,Escambia County,FL,NA,NA,66.98564593301435
33004,Broward County,FL,87.41258741258741,NA,NA
33065,Broward County,FL,NA,31.693989071038253,NA
33177,Miami-Dade County,FL,NA,NA,54.54545454545454
33190,Miami-Dade County,FL,NA,82.5136612021858,NA
33309,Broward County,FL,NA,24.59016393442623,NA
33323,Broward County,FL,NA,56.284153005464475,NA
33430,Palm Beach County,FL,NA,62.295081967213115,NA
33462,Palm Beach County,FL,NA,70.49180327868852,NA
33610,Hillsborough County,FL,NA,NA,24.880382775119617
33764,Pinellas County,FL,NA,NA,54.066985645933016
33823,Polk County,FL,NA,23.497267759562842,48.803827751196174
33830,Polk County,FL,38.46153846153847,NA,NA
34104,Collier County,FL,87.06293706293707,NA,NA
34212,Manatee County,FL,NA,NA,83.73205741626795
34291,Sarasota County,FL,NA,96.72131147540983,NA
34293,Sarasota County,FL,73.07692307692307,NA,NA
34691,Pasco County,FL,59.44055944055944,NA,NA
34744,Osceola County,FL,28.321678321678323,NA,NA
34746,Osceola County,FL,NA,33.87978142076503,NA
30043,Gwinnett County,GA,NA,NA,36.84210526315789
30046,Gwinnett County,GA,75.87412587412588,NA,NA
30083,DeKalb County,GA,NA,NA,40.66985645933015
30094,Rockdale County,GA,NA,73.224043715847,NA
30108,Carroll County,GA,NA,97.26775956284153,NA
30161,Floyd County,GA,NA,NA,32.535885167464116
30217,Heard County,GA,NA,NA,74.64114832535886
30286,Upson County,GA,NA,NA,62.20095693779905
30467,Screven County,GA,NA,NA,68.89952153110048
30504,Hall County,GA,NA,NA,84.21052631578947
31024,Putnam County,GA,81.46853146853147,NA,NA
31052,Bibb County,GA,NA,98.36065573770492,NA
31220,Bibb County,GA,79.72027972027972,NA,NA
31510,Bacon County,GA,NA,NA,82.29665071770334
31558,Camden County,GA,NA,90.1639344262295,NA
31602,Lowndes County,GA,52.7972027972028,NA,NA
31632,Lowndes County,GA,NA,NA,85.16746411483254
31794,Tift County,GA,63.286713286713294,NA,NA
39854,Quitman County,GA,98.95104895104895,NA,NA
96720,Hawaii County,HI,NA,NA,45.933014354066984
96731,Honolulu County,HI,NA,NA,100
83642,Ada County,ID,28.671328671328673,NA,NA
83647,Elmore County,ID,NA,NA,55.02392344497608
83687,Canyon County,ID,NA,53.551912568306015,NA
83702,Ada County,ID,49.65034965034965,NA,NA
60007,Cook County,IL,75.87412587412588,NA,NA
60044,Lake County,IL,NA,NA,86.1244019138756
60069,Lake County,IL,89.5104895104895,NA,NA
60108,DuPage County,IL,NA,NA,70.33492822966507
60126,DuPage County,IL,54.54545454545454,NA,NA
60148,DuPage County,IL,24.475524475524477,NA,NA
60156,McHenry County,IL,44.40559440559441,NA,NA
60190,DuPage County,IL,NA,NA,80.86124401913875
60423,Will County,IL,42.30769230769231,NA,NA
60440,Will County,IL,69.93006993006993,NA,NA
60442,Will County,IL,89.86013986013987,NA,NA
60477,Cook County,IL,68.88111888111888,NA,NA
60525,Cook County,IL,NA,NA,67.94258373205741
60540,DuPage County,IL,NA,NA,42.58373205741627
60613,Cook County,IL,NA,NA,41.14832535885167
60638,Cook County,IL,NA,NA,19.138755980861244
60639,Cook County,IL,NA,NA,18.181818181818183
60804,Cook County,IL,42.65734265734265,NA,NA
60915,Kankakee County,IL,71.67832167832168,NA,NA
61201,Rock Island County,IL,52.44755244755245,NA,NA
61951,Moultrie County,IL,89.16083916083916,NA,NA
62305,Adams County,IL,NA,NA,76.55502392344498
62521,Macon County,IL,16.783216783216783,NA,24.401913875598087
62960,Massac County,IL,NA,NA,88.99521531100478
46221,Marion County,IN,53.4965034965035,NA,NA
46227,Marion County,IN,25.174825174825177,NA,NA
46321,Lake County,IN,37.41258741258741,NA,NA
46516,Elkhart County,IN,NA,16.39344262295082,NA
46628,St. Joseph County,IN,NA,51.91256830601093,NA
46725,Whitley County,IN,NA,NA,43.54066985645933
46815,Allen County,IN,NA,NA,45.45454545454545
47403,Monroe County,IN,NA,NA,71.29186602870813
47620,Posey County,IN,91.95804195804196,NA,NA
50441,Franklin County,IA,93.00699300699301,NA,NA
50701,Black Hawk County,IA,38.81118881118881,NA,NA
52641,Henry County,IA,NA,80.32786885245902,NA
52722,Scott County,IA,19.58041958041958,NA,NA
52803,Scott County,IA,NA,64.48087431693989,NA
66112,Wyandotte County,KS,NA,100,NA
67337,Montgomery County,KS,90.9090909090909,NA,NA
40203,Jefferson County,KY,26.573426573426573,NA,NA
40218,Jefferson County,KY,NA,38.25136612021858,NA
40505,Fayette County,KY,33.56643356643357,NA,NA
41175,Greenup County,KY,NA,87.97814207650273,NA
41635,Floyd County,KY,98.6013986013986,NA,NA
42087,Ballard County,KY,97.55244755244755,NA,NA
42101,Warren County,KY,NA,24.59016393442623,NA
42345,Muhlenberg County,KY,NA,NA,66.50717703349282
42748,Larue County,KY,83.91608391608392,NA,NA
70005,Jefferson Parish,LA,NA,NA,46.889952153110045
70053,Jefferson Parish,LA,NA,31.693989071038253,NA
70056,Jefferson Parish,LA,NA,NA,8.61244019138756
70065,Jefferson Parish,LA,NA,4.371584699453552,NA
70122,Orleans Parish,LA,NA,12.021857923497267,NA
70123,Jefferson Parish,LA,9.79020979020979,NA,NA
70363,Terrebonne Parish,LA,NA,2.73224043715847,6.698564593301436
70433,St. Tammany Parish,LA,9.090909090909092,NA,NA
70438,Washington Parish,LA,8.041958041958042,NA,NA
70454,Tangipahoa Parish,LA,NA,7.650273224043716,NA
70601,Calcasieu Parish,LA,NA,NA,2.8708133971291865
70737,Ascension Parish,LA,NA,89.61748633879782,NA
70805,East Baton Rouge Parish,LA,10.839160839160838,NA,NA
70811,East Baton Rouge Parish,LA,NA,NA,79.90430622009569
70812,East Baton Rouge Parish,LA,52.7972027972028,NA,NA
71111,Bossier Parish,LA,11.188811188811188,NA,NA
04062,Cumberland County,ME,NA,65.02732240437157,NA
04072,York County,ME,51.39860139860139,NA,NA
04086,Sagadahoc County,ME,93.7062937062937,NA,NA
04530,Sagadahoc County,ME,NA,56.830601092896174,NA
04901,Kennebec County,ME,NA,20.21857923497268,NA
20707,Prince George's County,MD,NA,NA,91.38755980861244
21620,Kent County,MD,NA,NA,98.56459330143541
21625,Talbot County,MD,97.55244755244755,NA,NA
01013,Hampden County,MA,NA,NA,4.784688995215311
01075,Hampshire County,MA,NA,NA,7.655502392344498
01104,Hampden County,MA,NA,NA,1.9138755980861244
01105,Hampden County,MA,NA,NA,29.665071770334926
01108,Hampden County,MA,NA,NA,2.3923444976076556
01201,Berkshire County,MA,NA,15.846994535519126,NA
01376,Franklin County,MA,NA,NA,72.24880382775119
01462,Worcester County,MA,NA,95.08196721311475,63.1578947368421
01606,Worcester County,MA,NA,NA,29.1866028708134
01773,Middlesex County,MA,NA,NA,96.17224880382776
01886,Middlesex County,MA,NA,NA,37.32057416267943
01902,Essex County,MA,NA,NA,0
02026,Norfolk County,MA,43.00699300699301,NA,10.526315789473683
02062,Norfolk County,MA,56.993006993006986,NA,NA
02119,Suffolk County,MA,6.993006993006993,NA,NA
02125,Suffolk County,MA,40.20979020979021,NA,NA
02127,Suffolk County,MA,NA,NA,1.4354066985645932
02135,Suffolk County,MA,NA,NA,7.177033492822966
02145,Middlesex County,MA,NA,16.939890710382514,11.004784688995215
02148,Middlesex County,MA,NA,18.0327868852459,NA
02149,Middlesex County,MA,1.048951048951049,26.229508196721312,NA
02150,Suffolk County,MA,0,NA,10.047846889952153
02324,Plymouth County,MA,NA,NA,22.00956937799043
02420,Middlesex County,MA,50.349650349650354,NA,NA
02703,Bristol County,MA,2.797202797202797,NA,NA
02767,Bristol County,MA,NA,NA,39.23444976076555
48038,Macomb County,MI,NA,74.86338797814209,NA
48042,Macomb County,MI,NA,84.69945355191257,NA
48089,Macomb County,MI,NA,32.78688524590164,NA
48141,Wayne County,MI,22.377622377622377,NA,NA
48198,Washtenaw County,MI,NA,47.540983606557376,25.837320574162682
48209,Wayne County,MI,31.818181818181817,NA,NA
48212,Wayne County,MI,NA,NA,19.617224880382775
48219,Wayne County,MI,2.4475524475524475,NA,NA
48224,Wayne County,MI,35.31468531468531,NA,NA
48235,Wayne County,MI,10.13986013986014,NA,NA
48240,Wayne County,MI,NA,NA,33.97129186602871
48335,Oakland County,MI,NA,NA,62.67942583732058
48428,Lapeer County,MI,NA,NA,92.34449760765551
48708,Bay County,MI,35.66433566433567,NA,NA
48843,Livingston County,MI,NA,41.53005464480874,NA
48911,Ingham County,MI,15.034965034965033,NA,NA
49017,Calhoun County,MI,50.6993006993007,NA,NA
49221,Lenawee County,MI,5.244755244755245,NA,NA
49349,Newaygo County,MI,NA,81.4207650273224,NA
49431,Mason County,MI,29.02097902097902,NA,NA
49442,Muskegon County,MI,NA,NA,5.741626794258373
49503,Kent County,MI,NA,NA,21.052631578947366
49504,Kent County,MI,NA,NA,55.50239234449761
49509,Kent County,MI,36.01398601398601,NA,NA
49534,Kent County,MI,NA,NA,85.64593301435407
49684,Grand Traverse County,MI,NA,NA,67.46411483253588
49685,Grand Traverse County,MI,NA,NA,64.5933014354067
49938,Gogebic County,MI,81.11888111888112,NA,NA
55082,Washington County,MN,NA,NA,73.68421052631578
55117,Ramsey County,MN,NA,14.754098360655737,27.27272727272727
55130,Ramsey County,MN,92.3076923076923,NA,NA
55303,Anoka County,MN,15.384615384615385,NA,NA
55328,Wright County,MN,88.81118881118881,NA,NA
55331,Hennepin County,MN,NA,NA,91.86602870813397
55403,Hennepin County,MN,21.328671328671327,NA,NA
55404,Hennepin County,MN,NA,9.289617486338798,NA
55411,Hennepin County,MN,NA,4.918032786885246,NA
55418,Hennepin County,MN,NA,38.79781420765027,NA
55423,Hennepin County,MN,NA,NA,64.11483253588517
55746,St. Louis County,MN,43.70629370629371,NA,NA
55810,St. Louis County,MN,97.2027972027972,NA,NA
55901,Olmsted County,MN,60.48951048951049,NA,NA
55971,Fillmore County,MN,95.45454545454545,NA,NA
56031,Martin County,MN,NA,59.56284153005464,NA
56097,Faribault County,MN,95.45454545454545,NA,NA
56378,Stearns County,MN,88.11188811188812,NA,NA
38637,DeSoto County,MS,44.40559440559441,NA,NA
38834,Alcorn County,MS,45.10489510489511,NA,NA
