ZipCode,county,state,Youth,Pediatric,Adult
35004,St. Clair County,AL,NA,66.74641148325358,NA
35007,Shelby County,AL,46.61971830985915,NA,NA
35020,Jefferson County,AL,12.676056338028168,NA,16.666666666666664
35023,Jefferson County,AL,29.154929577464788,NA,NA
35040,Shelby County,AL,43.802816901408455,NA,NA
35044,Talladega County,AL,44.225352112676056,NA,NA
35045,Chilton County,AL,55.633802816901415,NA,NA
35077,Cullman County,AL,NA,70.33492822966507,NA
35080,Shelby County,AL,80,NA,NA
35124,Shelby County,AL,76.05633802816901,NA,NA
35126,Jefferson County,AL,58.309859154929576,NA,NA
35146,St. Clair County,AL,80.70422535211267,NA,NA
35179,Cullman County,AL,85.35211267605634,NA,NA
35209,Jefferson County,AL,59.57746478873239,NA,NA
35210,Jefferson County,AL,81.40845070422536,NA,NA
35211,Jefferson County,AL,46.19718309859155,NA,NA
35214,Jefferson County,AL,NA,NA,33.33333333333333
35215,Jefferson County,AL,35.774647887323944,7.4162679425837315,NA
35216,Jefferson County,AL,65.21126760563381,NA,NA
35222,Jefferson County,AL,54.647887323943664,NA,NA
35226,Jefferson County,AL,87.1830985915493,NA,NA
35242,Shelby County,AL,NA,86.60287081339713,NA
35243,Jefferson County,AL,76.47887323943662,NA,NA
35405,Tuscaloosa County,AL,12.816901408450704,NA,NA
35475,Tuscaloosa County,AL,63.802816901408455,NA,NA
35490,Tuscaloosa County,AL,98.73239436619718,NA,NA
35757,Madison County,AL,97.74647887323944,NA,NA
35773,Madison County,AL,91.83098591549296,NA,NA
35803,Madison County,AL,89.5774647887324,NA,NA
35903,Etowah County,AL,83.2394366197183,NA,NA
35952,Etowah County,AL,NA,80.86124401913875,NA
35957,Marshall County,AL,NA,61.004784688995215,NA
35968,DeKalb County,AL,89.1549295774648,NA,NA
36054,Elmore County,AL,48.30985915492958,NA,NA
36064,Montgomery County,AL,82.8169014084507,NA,NA
36081,Pike County,AL,NA,66.74641148325358,NA
36108,Montgomery County,AL,50.28169014084507,NA,NA
36116,Montgomery County,AL,18.87323943661972,NA,NA
36117,Montgomery County,AL,28.450704225352112,NA,NA
36203,Calhoun County,AL,NA,NA,52.17391304347826
36250,Calhoun County,AL,76.76056338028168,NA,NA
36360,Dale County,AL,NA,NA,47.46376811594203
99576,Dillingham Census Area,AK,69.57746478873239,NA,NA
85006,Maricopa County,AZ,NA,27.033492822966508,NA
85008,Maricopa County,AZ,6.338028169014084,9.569377990430622,NA
85009,Maricopa County,AZ,51.12676056338028,NA,NA
85015,Maricopa County,AZ,64.22535211267606,NA,NA
85016,Maricopa County,AZ,NA,18.660287081339714,NA
85017,Maricopa County,AZ,16.19718309859155,NA,NA
85019,Maricopa County,AZ,48.16901408450705,NA,NA
85020,Maricopa County,AZ,NA,76.31578947368422,NA
85021,Maricopa County,AZ,58.16901408450704,NA,NA
85022,Maricopa County,AZ,29.718309859154928,NA,NA
85035,Maricopa County,AZ,42.95774647887324,NA,NA
85037,Maricopa County,AZ,NA,30.38277511961722,NA
85140,Pinal County,AZ,70.84507042253522,NA,NA
85143,Pinal County,AZ,36.33802816901409,NA,NA
85201,Maricopa County,AZ,NA,32.77511961722488,NA
85203,Maricopa County,AZ,NA,44.97607655502392,NA
85210,Maricopa County,AZ,NA,39.71291866028708,NA
85254,Maricopa County,AZ,NA,95.21531100478468,NA
85260,Maricopa County,AZ,83.66197183098592,NA,NA
85296,Maricopa County,AZ,29.718309859154928,NA,NA
85298,Maricopa County,AZ,22.253521126760564,NA,NA
85344,La Paz County,AZ,NA,48.803827751196174,NA
85383,Maricopa County,AZ,23.239436619718308,NA,NA
85530,Graham County,AZ,72.3943661971831,NA,NA
85546,Graham County,AZ,80.98591549295774,NA,NA
85607,Cochise County,AZ,22.816901408450704,NA,NA
85621,Santa Cruz County,AZ,18.028169014084508,NA,NA
85629,Pima County,AZ,77.32394366197182,NA,NA
85634,Pima County,AZ,26.478873239436616,NA,NA
85635,Cochise County,AZ,NA,35.406698564593306,NA
85648,Santa Cruz County,AZ,42.394366197183096,NA,NA
85705,Pima County,AZ,NA,6.698564593301436,NA
85706,Pima County,AZ,NA,28.708133971291865,NA
85746,Pima County,AZ,NA,5.741626794258373,NA
85756,Pima County,AZ,NA,19.617224880382775,NA
86047,Navajo County,AZ,74.78873239436619,NA,NA
86314,Yavapai County,AZ,33.52112676056338,NA,NA
86406,Mohave County,AZ,NA,94.97607655502392,NA
72113,Pulaski County,AR,46.19718309859155,NA,NA
72116,Pulaski County,AR,NA,NA,73.18840579710145
72209,Pulaski County,AR,NA,NA,56.15942028985508
72301,Crittenden County,AR,68.30985915492957,NA,NA
72396,Cross County,AR,78.16901408450704,NA,NA
72472,Poinsett County,AR,NA,NA,83.33333333333334
72701,Washington County,AR,NA,NA,65.57971014492753
72833,Yell County,AR,99.01408450704226,NA,NA
72956,Crawford County,AR,45.49295774647887,NA,NA
90004,Los Angeles County,CA,55.633802816901415,NA,NA
90033,Los Angeles County,CA,65.63380281690141,NA,75.72463768115942
90047,Los Angeles County,CA,NA,34.21052631578947,NA
90280,Los Angeles County,CA,NA,NA,32.608695652173914
90291,Los Angeles County,CA,NA,95.21531100478468,NA
90720,Orange County,CA,81.12676056338029,NA,NA
91350,Los Angeles County,CA,43.38028169014084,NA,NA
91351,Los Angeles County,CA,69.43661971830986,NA,NA
91502,Los Angeles County,CA,NA,NA,98.18840579710145
91710,San Bernardino County,CA,NA,30.861244019138756,38.405797101449274
91977,San Diego County,CA,NA,38.516746411483254,NA
92019,San Diego County,CA,NA,NA,46.73913043478261
92020,San Diego County,CA,NA,NA,24.637681159420293
92025,San Diego County,CA,NA,17.464114832535884,NA
92026,San Diego County,CA,NA,46.889952153110045,58.333333333333336
92071,San Diego County,CA,71.40845070422536,NA,NA
92101,San Diego County,CA,78.16901408450704,NA,NA
92102,San Diego County,CA,39.154929577464785,NA,NA
92110,San Diego County,CA,82.53521126760563,NA,NA
92117,San Diego County,CA,NA,78.4688995215311,NA
92122,San Diego County,CA,79.71830985915493,NA,NA
92123,San Diego County,CA,NA,NA,67.3913043478261
92173,San Diego County,CA,NA,59.33014354066985,NA
92223,Riverside County,CA,NA,NA,63.04347826086957
92240,Riverside County,CA,43.239436619718305,NA,NA
92274,Riverside County,CA,NA,72.00956937799043,NA
92284,San Bernardino County,CA,69.85915492957746,NA,NA
92337,San Bernardino County,CA,NA,53.827751196172244,NA
92346,San Bernardino County,CA,45.49295774647887,NA,NA
92376,San Bernardino County,CA,NA,NA,12.681159420289855
92410,San Bernardino County,CA,NA,31.33971291866029,NA
92530,Riverside County,CA,NA,53.110047846889955,NA
92543,Riverside County,CA,NA,65.07177033492823,NA
92585,Riverside County,CA,77.46478873239437,NA,NA
92672,Orange County,CA,NA,NA,68.11594202898551
92701,Orange County,CA,56.760563380281695,NA,NA
92703,Orange County,CA,45.07042253521127,NA,NA
92804,Orange County,CA,14.647887323943662,NA,NA
92867,Orange County,CA,65.35211267605634,NA,NA
93001,Ventura County,CA,NA,42.10526315789473,NA
93003,Ventura County,CA,NA,NA,17.02898550724638
93210,Fresno County,CA,NA,66.02870813397129,NA
93249,Kern County,CA,NA,NA,99.27536231884058
93263,Kern County,CA,NA,NA,78.98550724637681
93309,Kern County,CA,NA,NA,32.2463768115942
93422,San Luis Obispo County,CA,58.87323943661972,NA,NA
93436,Santa Barbara County,CA,NA,NA,47.10144927536232
93455,Santa Barbara County,CA,NA,NA,32.971014492753625
93458,Santa Barbara County,CA,NA,NA,76.44927536231883
93609,Fresno County,CA,NA,73.92344497607655,NA
93618,Tulare County,CA,NA,NA,57.2463768115942
93630,Fresno County,CA,NA,43.7799043062201,NA
93637,Madera County,CA,26.056338028169012,NA,NA
93646,Fresno County,CA,NA,NA,88.40579710144928
93657,Fresno County,CA,26.478873239436616,NA,NA
93702,Fresno County,CA,NA,10.526315789473683,NA
93704,Fresno County,CA,NA,62.20095693779905,NA
93706,Fresno County,CA,NA,15.07177033492823,NA
93722,Fresno County,CA,18.87323943661972,NA,NA
93726,Fresno County,CA,NA,26.31578947368421,NA
94019,San Mateo County,CA,70.4225352112676,94.01913875598086,NA
94030,San Mateo County,CA,NA,92.58373205741627,NA
94070,San Mateo County,CA,60.140845070422536,NA,NA
94086,Santa Clara County,CA,NA,NA,61.23188405797102
94112,San Francisco County,CA,29.295774647887324,NA,NA
94124,San Francisco County,CA,34.647887323943664,NA,NA
94550,Alameda County,CA,36.76056338028169,NA,NA
94558,Napa County,CA,NA,NA,31.521739130434785
94568,Alameda County,CA,NA,NA,98.91304347826086
94621,Alameda County,CA,34.50704225352113,NA,NA
94801,Contra Costa County,CA,81.97183098591549,NA,NA
94901,Marin County,CA,57.74647887323944,NA,NA
94903,Marin County,CA,NA,91.86602870813397,NA
95032,Santa Clara County,CA,76.19718309859155,NA,NA
95121,Santa Clara County,CA,NA,78.94736842105263,NA
95206,San Joaquin County,CA,31.83098591549296,NA,NA
95215,San Joaquin County,CA,NA,82.29665071770334,NA
95219,San Joaquin County,CA,67.74647887323944,NA,NA
95341,Merced County,CA,20.56338028169014,NA,NA
95363,Stanislaus County,CA,NA,NA,86.59420289855072
95454,Mendocino County,CA,NA,99.76076555023924,NA
95503,Humboldt County,CA,NA,87.08133971291866,50.36231884057971
95762,El Dorado County,CA,NA,98.32535885167464,NA
95823,Sacramento County,CA,NA,59.09090909090909,NA
95835,Sacramento County,CA,NA,80.38277511961722,NA
95843,Sacramento County,CA,NA,NA,62.31884057971014
95945,Nevada County,CA,NA,NA,59.05797101449275
95963,Glenn County,CA,NA,82.29665071770334,NA
80010,Arapahoe County,CO,21.971830985915496,23.923444976076556,NA
80011,Arapahoe County,CO,12.253521126760564,6.937799043062201,NA
80013,Arapahoe County,CO,6.338028169014084,NA,NA
80104,Douglas County,CO,29.295774647887324,NA,NA
80111,Arapahoe County,CO,NA,NA,72.10144927536231
80112,Arapahoe County,CO,43.52112676056338,NA,NA
80126,Douglas County,CO,18.30985915492958,NA,NA
80128,Jefferson County,CO,38.59154929577465,NA,NA
80134,Douglas County,CO,NA,74.88038277511961,NA
80219,Denver County,CO,NA,4.30622009569378,NA
80226,Jefferson County,CO,NA,53.827751196172244,NA
80228,Jefferson County,CO,47.88732394366197,NA,NA
80238,Denver County,CO,42.816901408450704,NA,NA
80239,Denver County,CO,NA,8.133971291866029,NA
80501,Boulder County,CO,NA,NA,23.91304347826087
80513,Larimer County,CO,91.97183098591549,NA,NA
80517,Larimer County,CO,NA,98.80382775119617,NA
80751,Logan County,CO,35.91549295774648,NA,NA
81003,Pueblo County,CO,75.21126760563381,NA,NA
81521,Mesa County,CO,NA,68.89952153110048,NA
06002,Hartford County,CT,75.49295774647888,NA,NA
06029,Tolland County,CT,NA,NA,84.05797101449275
06108,Hartford County,CT,NA,22.48803827751196,NA
06111,Hartford County,CT,38.16901408450704,NA,NA
06114,Hartford County,CT,37.46478873239437,NA,NA
06401,New Haven County,CT,NA,NA,81.52173913043478
06424,Middlesex County,CT,NA,NA,80.43478260869566
06470,Fairfield County,CT,NA,NA,84.78260869565217
06511,New Haven County,CT,NA,8.851674641148326,NA
06604,Fairfield County,CT,85.2112676056338,NA,NA
06606,Fairfield County,CT,NA,47.60765550239234,NA
06615,Fairfield County,CT,76.76056338028168,NA,NA
06708,New Haven County,CT,NA,48.08612440191388,NA
06790,Litchfield County,CT,NA,36.60287081339713,NA
06811,Fairfield County,CT,NA,NA,45.65217391304348
06870,Fairfield County,CT,76.19718309859155,NA,NA
19702,New Castle County,DE,42.67605633802817,NA,NA
19711,New Castle County,DE,NA,NA,31.15942028985507
19805,New Castle County,DE,NA,14.354066985645932,NA
19809,New Castle County,DE,NA,NA,60.507246376811594
19939,Sussex County,DE,NA,NA,90.21739130434783
19941,Sussex County,DE,NA,91.38755980861244,NA
32052,Hamilton County,FL,NA,89.95215311004785,NA
32134,Marion County,FL,NA,74.88038277511961,NA
32164,Flagler County,FL,34.08450704225352,33.014354066985646,NA
32210,Duval County,FL,NA,16.267942583732058,NA
32216,Duval County,FL,NA,NA,21.014492753623188
32225,Duval County,FL,NA,NA,30.07246376811594
32250,Duval County,FL,78.16901408450704,NA,NA
32256,Duval County,FL,55.21126760563381,NA,NA
32405,Bay County,FL,NA,NA,28.6231884057971
32608,Alachua County,FL,3.3802816901408446,NA,NA
32641,Alachua County,FL,NA,40.430622009569376,NA
32725,Volusia County,FL,NA,27.751196172248804,NA
32746,Seminole County,FL,NA,88.51674641148325,NA
32804,Orange County,FL,75.63380281690141,NA,NA
32814,Orange County,FL,99.01408450704226,NA,NA
32822,Orange County,FL,NA,19.138755980861244,NA
32828,Orange County,FL,52.816901408450704,50.47846889952153,NA
32952,Brevard County,FL,NA,NA,82.2463768115942
33013,Miami-Dade County,FL,60.4225352112676,NA,NA
33015,Miami-Dade County,FL,24.929577464788732,NA,NA
33020,Broward County,FL,NA,40.909090909090914,NA
33024,Broward County,FL,NA,45.45454545454545,NA
33032,Miami-Dade County,FL,NA,17.22488038277512,NA
33034,Miami-Dade County,FL,NA,44.25837320574163,NA
33056,Miami-Dade County,FL,20.140845070422536,NA,NA
33065,Broward County,FL,52.95774647887323,NA,49.275362318840585
33128,Miami-Dade County,FL,NA,60.04784688995215,NA
33142,Miami-Dade County,FL,46.19718309859155,NA,NA
33161,Miami-Dade County,FL,49.15492957746479,NA,NA
33176,Miami-Dade County,FL,30.28169014084507,NA,NA
33313,Broward County,FL,NA,17.703349282296653,NA
33325,Broward County,FL,68.02816901408451,NA,NA
33467,Palm Beach County,FL,73.52112676056338,NA,NA
33543,Pasco County,FL,74.22535211267606,NA,NA
33812,Polk County,FL,82.67605633802818,NA,NA
33813,Polk County,FL,NA,74.88038277511961,NA
33901,Lee County,FL,NA,61.48325358851675,NA
33905,Lee County,FL,51.40845070422535,NA,NA
33917,Lee County,FL,NA,NA,54.710144927536234
33950,Charlotte County,FL,NA,NA,78.26086956521739
33966,Lee County,FL,97.04225352112677,NA,NA
33972,Lee County,FL,NA,80.86124401913875,NA
34142,Collier County,FL,32.3943661971831,NA,NA
34208,Manatee County,FL,NA,30.861244019138756,NA
34266,DeSoto County,FL,NA,NA,37.31884057971014
34286,Sarasota County,FL,59.71830985915493,NA,NA
34288,Sarasota County,FL,NA,85.64593301435407,NA
34479,Marion County,FL,72.67605633802818,NA,NA
34480,Marion County,FL,NA,77.27272727272727,NA
34488,Marion County,FL,NA,NA,73.55072463768117
34491,Marion County,FL,NA,50.95693779904307,NA
34653,Pasco County,FL,84.36619718309859,NA,NA
34654,Pasco County,FL,NA,77.03349282296651,NA
34668,Pasco County,FL,49.014084507042256,NA,NA
34711,Lake County,FL,35.2112676056338,NA,NA
34746,Osceola County,FL,NA,32.057416267942585,NA
34761,Orange County,FL,11.830985915492958,NA,NA
34785,Sumter County,FL,NA,52.87081339712919,NA
34786,Orange County,FL,56.47887323943662,NA,NA
34994,Martin County,FL,74.50704225352112,NA,NA
30016,Newton County,GA,13.943661971830986,NA,NA
