ZipCode,county,state,Youth,Pediatric,Adult
35211,Jefferson County,AL,50,NA,NA
35212,Jefferson County,AL,NA,66.66666666666666,NA
36027,Barbour County,AL,NA,42.857142857142854,NA
36330,Coffee County,AL,NA,97.02380952380952,NA
85040,Maricopa County,AZ,NA,20.238095238095237,NA
85045,Maricopa County,AZ,NA,NA,97.6958525345622
85050,Maricopa County,AZ,NA,NA,65.89861751152074
85118,Pinal County,AZ,91.58415841584159,NA,NA
85225,Maricopa County,AZ,NA,21.428571428571427,NA
85254,Maricopa County,AZ,NA,NA,62.21198156682027
85295,Maricopa County,AZ,NA,NA,47.465437788018434
85297,Maricopa County,AZ,37.12871287128713,NA,NA
85339,Maricopa County,AZ,8.91089108910891,NA,NA
85364,Yuma County,AZ,16.33663366336634,18.452380952380953,NA
85706,Pima County,AZ,NA,NA,3.686635944700461
85741,Pima County,AZ,NA,NA,41.474654377880185
85756,Pima County,AZ,NA,24.404761904761905,NA
86322,Yavapai County,AZ,NA,86.30952380952381,NA
71730,Union County,AR,NA,NA,56.68202764976959
90003,Los Angeles County,CA,NA,NA,44.70046082949309
90049,Los Angeles County,CA,NA,NA,83.41013824884793
90262,Los Angeles County,CA,NA,27.976190476190478,NA
90266,Los Angeles County,CA,50.99009900990099,NA,NA
90630,Orange County,CA,67.82178217821783,NA,NA
90813,Los Angeles County,CA,NA,39.88095238095239,NA
91601,Los Angeles County,CA,NA,70.83333333333334,NA
91709,San Bernardino County,CA,45.04950495049505,NA,NA
91730,San Bernardino County,CA,34.15841584158416,60.11904761904761,NA
91945,San Diego County,CA,NA,NA,69.5852534562212
92021,San Diego County,CA,NA,36.904761904761905,NA
92071,San Diego County,CA,50.495049504950494,NA,NA
92252,San Bernardino County,CA,NA,NA,78.3410138248848
92604,Orange County,CA,93.56435643564357,NA,NA
92656,Orange County,CA,NA,NA,43.77880184331797
92677,Orange County,CA,60.396039603960396,NA,NA
92808,Orange County,CA,NA,NA,82.48847926267281
92843,Orange County,CA,53.960396039603964,NA,NA
92886,Orange County,CA,NA,70.23809523809523,NA
93036,Ventura County,CA,NA,NA,39.63133640552996
93256,Tulare County,CA,NA,100,NA
93280,Kern County,CA,NA,NA,81.10599078341014
93536,Los Angeles County,CA,NA,NA,53.91705069124424
93611,Fresno County,CA,NA,62.5,NA
93727,Fresno County,CA,NA,NA,20.737327188940093
94085,Santa Clara County,CA,NA,66.07142857142857,NA
94503,Napa County,CA,NA,NA,92.62672811059907
94510,Solano County,CA,78.21782178217822,NA,NA
94513,Contra Costa County,CA,NA,71.42857142857143,NA
94565,Contra Costa County,CA,16.831683168316832,NA,NA
94609,Alameda County,CA,NA,NA,89.86175115207374
94901,Marin County,CA,NA,NA,64.97695852534562
94954,Sonoma County,CA,NA,NA,58.986175115207374
95023,San Benito County,CA,36.633663366336634,NA,NA
95116,Santa Clara County,CA,NA,41.66666666666667,NA
95240,San Joaquin County,CA,NA,NA,23.963133640552993
95252,Calaveras County,CA,NA,92.85714285714286,NA
95531,Del Norte County,CA,NA,58.333333333333336,NA
95618,Yolo County,CA,NA,NA,96.31336405529954
95687,Solano County,CA,65.34653465346535,NA,NA
80016,Arapahoe County,CO,NA,NA,34.56221198156682
80108,Douglas County,CO,NA,NA,58.525345622119815
80126,Douglas County,CO,17.82178217821782,NA,NA
80216,Denver County,CO,NA,44.642857142857146,NA
80219,Denver County,CO,NA,8.928571428571429,NA
80237,Denver County,CO,76.23762376237624,NA,NA
80239,Denver County,CO,NA,14.880952380952381,NA
80304,Boulder County,CO,58.91089108910891,NA,NA
80401,Jefferson County,CO,NA,81.54761904761905,NA
80525,Larimer County,CO,NA,NA,23.04147465437788
80528,Larimer County,CO,63.366336633663366,NA,NA
80537,Larimer County,CO,67.32673267326733,NA,NA
81001,Pueblo County,CO,NA,NA,32.25806451612903
81230,Gunnison County,CO,NA,NA,94.00921658986175
81425,Montrose County,CO,NA,NA,96.7741935483871
06082,Hartford County,CT,23.762376237623762,NA,NA
06098,Litchfield County,CT,77.22772277227723,NA,NA
06114,Hartford County,CT,NA,NA,81.5668202764977
06401,New Haven County,CT,NA,54.166666666666664,NA
06441,Middlesex County,CT,89.60396039603961,NA,NA
06477,New Haven County,CT,NA,98.21428571428571,NA
06478,New Haven County,CT,79.70297029702971,NA,NA
06513,New Haven County,CT,NA,NA,6.451612903225806
06612,Fairfield County,CT,98.01980198019803,NA,NA
06850,Fairfield County,CT,NA,NA,76.49769585253456
06854,Fairfield County,CT,NA,48.214285714285715,NA
19709,New Castle County,DE,17.326732673267326,NA,NA
19947,Sussex County,DE,NA,NA,55.29953917050692
19973,Sussex County,DE,NA,32.142857142857146,NA
32046,Nassau County,FL,44.554455445544555,NA,NA
32065,Clay County,FL,NA,NA,51.61290322580645
32092,St. Johns County,FL,NA,NA,61.29032258064516
32176,Volusia County,FL,NA,NA,92.16589861751152
32206,Duval County,FL,NA,NA,33.17972350230415
32250,Duval County,FL,NA,84.52380952380952,NA
32320,Franklin County,FL,NA,93.45238095238095,NA
32408,Bay County,FL,NA,NA,77.88018433179722
32505,Escambia County,FL,NA,NA,27.64976958525346
32533,Escambia County,FL,46.03960396039604,NA,NA
32771,Seminole County,FL,NA,41.07142857142857,24.88479262672811
32812,Orange County,FL,NA,53.57142857142857,NA
33035,Miami-Dade County,FL,NA,NA,94.93087557603687
33311,Broward County,FL,NA,10.119047619047619,NA
33912,Lee County,FL,NA,NA,88.47926267281106
33936,Lee County,FL,NA,51.19047619047619,NA
34119,Collier County,FL,NA,NA,52.53456221198156
30005,Fulton County,GA,40.5940594059406,NA,NA
30024,Gwinnett County,GA,18.316831683168317,NA,NA
30043,Gwinnett County,GA,27.722772277227726,NA,NA
30045,Gwinnett County,GA,NA,68.45238095238095,NA
30058,DeKalb County,GA,NA,36.30952380952381,NA
30062,Cobb County,GA,24.752475247524753,NA,NA
30076,Fulton County,GA,51.98019801980198,NA,NA
30082,Cobb County,GA,NA,NA,79.26267281105991
30092,Gwinnett County,GA,47.524752475247524,NA,NA
30277,Coweta County,GA,80.6930693069307,NA,NA
30314,Fulton County,GA,NA,NA,54.377880184331794
30331,Fulton County,GA,NA,30.357142857142854,NA
30338,DeKalb County,GA,85.64356435643565,NA,NA
30354,Fulton County,GA,NA,54.166666666666664,73.73271889400922
30458,Bulloch County,GA,29.7029702970297,NA,NA
30467,Screven County,GA,NA,NA,68.66359447004609
30548,Jackson County,GA,82.67326732673267,NA,NA
30680,Barrow County,GA,36.13861386138614,NA,NA
31537,Charlton County,GA,81.1881188118812,NA,NA
96746,Kauai County,HI,NA,87.5,NA
83333,Blaine County,ID,92.57425742574257,NA,NA
83401,Bonneville County,ID,NA,NA,21.19815668202765
83815,Kootenai County,ID,NA,63.095238095238095,NA
