ZipCode,county,state,Adult
85008,Maricopa County,AZ,10.69767441860465
85018,Maricopa County,AZ,28.837209302325583
85029,Maricopa County,AZ,20.46511627906977
85139,Pinal County,AZ,47.906976744186046
85331,Maricopa County,AZ,51.162790697674424
85653,Pima County,AZ,32.093023255813954
85711,Pima County,AZ,58.139534883720934
85713,Pima County,AZ,5.116279069767442
91786,San Bernardino County,CA,87.90697674418605
91789,Los Angeles County,CA,92.09302325581396
91942,San Diego County,CA,56.74418604651162
92881,Riverside County,CA,88.83720930232558
94303,San Mateo County,CA,24.186046511627907
95350,Stanislaus County,CA,60.93023255813953
95603,Placer County,CA,60
95667,El Dorado County,CA,57.674418604651166
95678,Placer County,CA,89.76744186046511
06001,Hartford County,CT,93.95348837209302
06820,Fairfield County,CT,66.04651162790698
32008,Suwannee County,FL,90.23255813953487
32038,Columbia County,FL,70.23255813953489
32539,Okaloosa County,FL,33.48837209302326
33040,Monroe County,FL,37.67441860465116
33065,Broward County,FL,41.3953488372093
33180,Miami-Dade County,FL,72.55813953488372
33326,Broward County,FL,71.62790697674419
33410,Palm Beach County,FL,70.69767441860465
33525,Pasco County,FL,61.86046511627907
33612,Hillsborough County,FL,8.837209302325581
33905,Lee County,FL,31.16279069767442
34488,Marion County,FL,63.72093023255814
34736,Lake County,FL,84.18604651162791
30106,Cobb County,GA,80.93023255813954
30253,Henry County,GA,23.25581395348837
30286,Upson County,GA,45.58139534883721
30461,Bulloch County,GA,67.44186046511628
30601,Clarke County,GA,81.86046511627907
83204,Bannock County,ID,46.97674418604651
83704,Ada County,ID,14.418604651162791
60402,Cook County,IL,76.27906976744187
60538,Kendall County,IL,53.02325581395348
60643,Cook County,IL,6.511627906976744
60901,Kankakee County,IL,13.953488372093023
61832,Vermilion County,IL,7.441860465116279
62040,Madison County,IL,17.209302325581397
46241,Marion County,IN,72.09302325581395
46816,Allen County,IN,94.41860465116278
47126,Clark County,IN,97.20930232558139
52001,Dubuque County,IA,13.023255813953488
52732,Clinton County,IA,18.6046511627907
66062,Johnson County,KS,7.906976744186046
66104,Wyandotte County,KS,24.651162790697676
40047,Bullitt County,KY,26.046511627906977
41102,Boyd County,KY,62.7906976744186
42086,McCracken County,KY,90.69767441860465
42345,Muhlenberg County,KY,50.23255813953489
70114,Orleans Parish,LA,31.627906976744185
70517,St. Martin Parish,LA,36.27906976744186
70543,Acadia Parish,LA,98.6046511627907
71118,Caddo Parish,LA,73.48837209302326
04106,Cumberland County,ME,59.53488372093023
04412,Penobscot County,ME,57.20930232558139
21403,Anne Arundel County,MD,55.81395348837209
01082,Hampshire County,MA,20.930232558139537
01105,Hampden County,MA,14.883720930232558
01534,Worcester County,MA,64.18604651162791
01801,Middlesex County,MA,6.976744186046512
01843,Essex County,MA,28.37209302325581
02128,Suffolk County,MA,16.27906976744186
02132,Suffolk County,MA,34.418604651162795
02151,Suffolk County,MA,1.3953488372093024
02184,Norfolk County,MA,3.7209302325581395
02466,Middlesex County,MA,79.06976744186046
02601,Barnstable County,MA,19.069767441860467
48045,Macomb County,MI,95.81395348837209
48150,Wayne County,MI,78.13953488372093
48154,Wayne County,MI,52.093023255813954
48182,Monroe County,MI,54.418604651162795
48422,Sanilac County,MI,84.65116279069768
48732,Bay County,MI,73.0232558139535
48801,Gratiot County,MI,85.11627906976744
48911,Ingham County,MI,4.186046511627907
49006,Kalamazoo County,MI,44.18604651162791
49013,Van Buren County,MI,91.16279069767442
49048,Kalamazoo County,MI,69.76744186046511
49341,Kent County,MI,54.88372093023256
49420,Oceana County,MI,63.25581395348837
49503,Kent County,MI,8.372093023255815
49651,Missaukee County,MI,78.6046511627907
49720,Charlevoix County,MI,75.81395348837209
55009,Goodhue County,MN,62.32558139534884
55317,Carver County,MN,100
55408,Hennepin County,MN,9.30232558139535
