ZipCode,county,state,Adult
35216,Jefferson County,AL,97.54098360655738
36108,Montgomery County,AL,40.57377049180328
36527,Baldwin County,AL,88.11475409836066
36582,Mobile County,AL,47.540983606557376
99507,Anchorage Municipality,AK,63.52459016393443
99603,Kenai Peninsula Borough,AK,72.54098360655738
85022,Maricopa County,AZ,22.540983606557376
85301,Maricopa County,AZ,6.967213114754098
85331,Maricopa County,AZ,54.91803278688525
85742,Pima County,AZ,49.59016393442623
72653,Baxter County,AR,42.62295081967213
90016,Los Angeles County,CA,42.21311475409836
90602,Los Angeles County,CA,61.885245901639344
90604,Los Angeles County,CA,56.9672131147541
91607,Los Angeles County,CA,75.40983606557377
91706,Los Angeles County,CA,29.098360655737704
91709,San Bernardino County,CA,63.114754098360656
91761,San Bernardino County,CA,57.377049180327866
92123,San Diego County,CA,63.934426229508205
92264,Riverside County,CA,45.90163934426229
92867,Orange County,CA,58.606557377049185
92886,Orange County,CA,32.78688524590164
94010,San Mateo County,CA,50
94105,San Francisco County,CA,91.39344262295081
94124,San Francisco County,CA,28.688524590163933
94303,San Mateo County,CA,60.245901639344254
94510,Solano County,CA,76.63934426229508
94702,Alameda County,CA,61.47540983606557
94925,Marin County,CA,90.57377049180327
95054,Santa Clara County,CA,78.27868852459017
95121,Santa Clara County,CA,66.80327868852459
95610,Sacramento County,CA,45.08196721311475
95823,Sacramento County,CA,15.983606557377051
95954,Butte County,CA,39.75409836065574
80015,Arapahoe County,CO,20.491803278688526
80107,Elbert County,CO,82.78688524590164
80642,Weld County,CO,98.77049180327869
06051,Hartford County,CT,6.557377049180328
06277,Windham County,CT,77.45901639344262
06489,Hartford County,CT,31.967213114754102
32526,Escambia County,FL,17.21311475409836
32776,Lake County,FL,77.8688524590164
32824,Orange County,FL,41.39344262295082
33068,Broward County,FL,43.85245901639344
33610,Hillsborough County,FL,17.62295081967213
33716,Pinellas County,FL,85.24590163934425
34433,Citrus County,FL,81.55737704918032
34695,Pinellas County,FL,67.62295081967213
30052,Walton County,GA,20.901639344262296
30189,Cherokee County,GA,51.229508196721305
30240,Troup County,GA,29.918032786885245
30461,Bulloch County,GA,69.67213114754098
31513,Appling County,GA,65.57377049180327
31635,Lanier County,GA,90.1639344262295
96792,Honolulu County,HI,15.163934426229508
83202,Bannock County,ID,74.59016393442623
60090,Cook County,IL,55.73770491803278
60446,Will County,IL,18.442622950819672
60452,Cook County,IL,48.77049180327869
60513,Cook County,IL,67.21311475409836
46074,Hamilton County,IN,62.295081967213115
46221,Marion County,IN,72.95081967213115
46250,Marion County,IN,73.36065573770492
46350,LaPorte County,IN,10.655737704918032
46901,Howard County,IN,3.6885245901639343
46902,Howard County,IN,6.147540983606557
47130,Clark County,IN,11.885245901639344
50310,Polk County,IA,24.18032786885246
50659,Chickasaw County,IA,86.88524590163934
50702,Black Hawk County,IA,68.0327868852459
51401,Carroll County,IA,78.68852459016394
52349,Benton County,IA,90.98360655737704
52806,Scott County,IA,24.59016393442623
66062,Johnson County,KS,12.704918032786885
66067,Franklin County,KS,57.786885245901644
66203,Johnson County,KS,75
66502,Riley County,KS,68.44262295081968
66720,Neosho County,KS,74.18032786885246
67401,Saline County,KS,23.770491803278688
40447,Jackson County,KY,81.14754098360656
41071,Campbell County,KY,30.327868852459016
41091,Boone County,KY,84.42622950819673
