ZipCode,county,state,Youth,Pediatric,Adult
35071,Jefferson County,AL,NA,NA,69.53125
35146,St. Clair County,AL,NA,NA,96.09375
35173,Jefferson County,AL,NA,NA,47.65625
35215,Jefferson County,AL,NA,9.248554913294797,NA
35456,Tuscaloosa County,AL,NA,NA,91.796875
35475,Tuscaloosa County,AL,NA,NA,48.046875
35810,Madison County,AL,NA,22.832369942196532,NA
36092,Elmore County,AL,NA,52.89017341040463,NA
36420,Covington County,AL,NA,56.64739884393064,NA
36441,Escambia County,AL,NA,NA,97.265625
99501,Anchorage Municipality,AK,19.51219512195122,NA,NA
99556,Kenai Peninsula Borough,AK,98.78048780487805,NA,NA
85024,Maricopa County,AZ,67.6829268292683,NA,NA
85037,Maricopa County,AZ,NA,NA,70.703125
85233,Maricopa County,AZ,NA,77.16763005780348,NA
85249,Maricopa County,AZ,NA,NA,95.703125
85364,Yuma County,AZ,NA,NA,24.21875
85645,Pima County,AZ,NA,78.90173410404624,NA
85653,Pima County,AZ,NA,NA,65.234375
85713,Pima County,AZ,NA,24.277456647398843,NA
85718,Pima County,AZ,NA,NA,55.078125
85748,Pima County,AZ,NA,NA,79.6875
86305,Yavapai County,AZ,NA,NA,61.71875
71639,Desha County,AR,NA,NA,88.671875
72404,Craighead County,AR,27.439024390243905,NA,NA
72442,Mississippi County,AR,NA,NA,92.96875
90249,Los Angeles County,CA,NA,NA,78.125
90660,Los Angeles County,CA,NA,NA,73.828125
90805,Los Angeles County,CA,NA,14.16184971098266,NA
91302,Los Angeles County,CA,NA,NA,79.296875
92021,San Diego County,CA,NA,30.63583815028902,NA
92028,San Diego County,CA,NA,NA,60.546875
92064,San Diego County,CA,35.97560975609756,NA,NA
92127,San Diego County,CA,39.02439024390244,NA,NA
92154,San Diego County,CA,NA,31.213872832369944,NA
92591,Riverside County,CA,NA,NA,44.921875
92648,Orange County,CA,NA,NA,32.03125
92807,Orange County,CA,82.3170731707317,NA,NA
93010,Ventura County,CA,NA,84.6820809248555,NA
93401,San Luis Obispo County,CA,NA,NA,53.125
93422,San Luis Obispo County,CA,NA,80.05780346820809,NA
93458,Santa Barbara County,CA,NA,NA,61.328125
93612,Fresno County,CA,37.80487804878049,NA,NA
93614,Madera County,CA,NA,NA,92.578125
93705,Fresno County,CA,NA,27.74566473988439,NA
93940,Monterey County,CA,65.85365853658537,NA,NA
93960,Monterey County,CA,54.87804878048781,NA,NA
94563,Contra Costa County,CA,NA,NA,82.03125
94597,Contra Costa County,CA,94.51219512195121,NA,NA
95618,Yolo County,CA,74.39024390243902,NA,NA
80126,Douglas County,CO,15.853658536585366,NA,NA
80222,Denver County,CO,88.41463414634147,NA,NA
80239,Denver County,CO,NA,10.982658959537572,NA
80526,Larimer County,CO,20.121951219512198,NA,NA
80601,Adams County,CO,16.463414634146343,NA,NA
81504,Mesa County,CO,NA,NA,33.984375
06010,Hartford County,CT,NA,NA,3.515625
06420,New London County,CT,91.46341463414635,NA,NA
