ZipCode,county,state,Youth,Adult,Retirement
35010,Tallapoosa County,AL,NA,NA,78.78787878787878
35016,Marshall County,AL,NA,45.93023255813954,NA
35022,Jefferson County,AL,NA,34.49612403100775,NA
35023,Jefferson County,AL,NA,25.775193798449614,NA
35128,St. Clair County,AL,NA,69.18604651162791,NA
35212,Jefferson County,AL,78.79858657243817,NA,NA
35214,Jefferson County,AL,NA,57.751937984496124,NA
35470,Sumter County,AL,53.35689045936396,NA,NA
35565,Winston County,AL,93.28621908127208,NA,NA
35758,Madison County,AL,NA,NA,36.36363636363637
35763,Madison County,AL,NA,NA,80.08658008658008
35768,Jackson County,AL,NA,52.90697674418605,NA
35810,Madison County,AL,NA,26.356589147286826,NA
35903,Etowah County,AL,NA,47.480620155038764,NA
36027,Barbour County,AL,NA,34.593023255813954,NA
36110,Montgomery County,AL,NA,47.77131782945737,NA
36111,Montgomery County,AL,NA,56.298449612403104,NA
36301,Houston County,AL,55.12367491166078,NA,NA
36303,Houston County,AL,NA,21.608527131782946,NA
36587,Mobile County,AL,NA,71.51162790697676,99.56709956709958
36605,Mobile County,AL,NA,91.56976744186046,NA
36701,Dallas County,AL,NA,NA,94.37229437229438
36726,Wilcox County,AL,NA,82.07364341085271,NA
99508,Anchorage Municipality,AK,NA,43.12015503875969,NA
99567,Anchorage Municipality,AK,94.34628975265018,NA,NA
99801,Juneau City and Borough,AK,NA,82.17054263565892,NA
85008,Maricopa County,AZ,NA,11.724806201550388,NA
85014,Maricopa County,AZ,NA,39.43798449612403,NA
85016,Maricopa County,AZ,NA,37.5968992248062,NA
85017,Maricopa County,AZ,NA,28.197674418604652,NA
85021,Maricopa County,AZ,NA,10.368217054263566,NA
85027,Maricopa County,AZ,NA,66.27906976744185,NA
85033,Maricopa County,AZ,39.57597173144876,NA,NA
85034,Maricopa County,AZ,NA,88.56589147286822,NA
85035,Maricopa County,AZ,NA,58.624031007751945,NA
85037,Maricopa County,AZ,46.64310954063604,NA,NA
85143,Pinal County,AZ,NA,31.879844961240313,NA
85203,Maricopa County,AZ,NA,NA,47.61904761904761
85204,Maricopa County,AZ,NA,NA,73.16017316017316
85224,Maricopa County,AZ,NA,79.94186046511628,NA
85233,Maricopa County,AZ,NA,NA,50.21645021645021
85253,Maricopa County,AZ,74.20494699646643,NA,NA
85257,Maricopa County,AZ,NA,NA,60.17316017316018
85262,Maricopa County,AZ,NA,97.28682170542635,NA
85308,Maricopa County,AZ,NA,30.23255813953488,NA
85332,Yavapai County,AZ,NA,NA,96.96969696969697
85367,Yuma County,AZ,NA,NA,75.75757575757575
85381,Maricopa County,AZ,NA,56.78294573643411,NA
85392,Maricopa County,AZ,70.31802120141343,NA,NA
85614,Pima County,AZ,NA,84.78682170542635,NA
85711,Pima County,AZ,NA,29.748062015503873,NA
85716,Pima County,AZ,73.85159010600707,NA,NA
85718,Pima County,AZ,NA,50.968992248062015,NA
85941,Apache County,AZ,NA,11.434108527131782,NA
86314,Yavapai County,AZ,31.802120141342755,NA,NA
71801,Hempstead County,AR,NA,82.84883720930233,NA
71913,Garland County,AR,NA,33.43023255813954,NA
72160,Arkansas County,AR,NA,66.95736434108527,NA
72315,Mississippi County,AR,NA,NA,98.7012987012987
72653,Baxter County,AR,NA,37.98449612403101,NA
72715,Benton County,AR,80.56537102473497,NA,NA
72756,Benton County,AR,30.742049469964666,77.71317829457365,NA
72764,Washington County,AR,28.621908127208478,NA,NA
72855,Logan County,AR,NA,91.86046511627907,NA
90002,Los Angeles County,CA,46.28975265017668,NA,NA
90027,Los Angeles County,CA,89.04593639575971,NA,NA
90043,Los Angeles County,CA,33.56890459363957,39.825581395348834,NA
90044,Los Angeles County,CA,NA,6.5891472868217065,NA
90045,Los Angeles County,CA,NA,56.97674418604651,NA
90220,Los Angeles County,CA,NA,28.58527131782946,NA
90242,Los Angeles County,CA,NA,85.17441860465115,NA
90277,Los Angeles County,CA,NA,NA,32.03463203463203
90631,Orange County,CA,NA,30.910852713178294,NA
