ZipCode,county,state,Adult
35023,Jefferson County,AL,29.71014492753623
35120,St. Clair County,AL,55.79710144927537
35211,Jefferson County,AL,14.492753623188406
35218,Jefferson County,AL,59.78260869565217
35406,Tuscaloosa County,AL,67.9951690821256
36089,Bullock County,AL,71.37681159420289
36345,Henry County,AL,73.67149758454107
36350,Dale County,AL,85.5072463768116
36426,Escambia County,AL,53.985507246376805
36580,Baldwin County,AL,81.40096618357488
36617,Mobile County,AL,69.80676328502415
36701,Dallas County,AL,27.053140096618357
99576,Dillingham Census Area,AK,87.07729468599034
99654,Matanuska-Susitna Borough,AK,62.43961352657005
85017,Maricopa County,AZ,31.40096618357488
85033,Maricopa County,AZ,44.68599033816425
85037,Maricopa County,AZ,25
85048,Maricopa County,AZ,72.34299516908213
85142,Maricopa County,AZ,35.990338164251206
85225,Maricopa County,AZ,10.869565217391305
85301,Maricopa County,AZ,2.898550724637681
85339,Maricopa County,AZ,65.09661835748793
85365,Yuma County,AZ,27.898550724637683
85388,Maricopa County,AZ,61.83574879227053
85648,Santa Cruz County,AZ,49.63768115942029
85710,Pima County,AZ,60.86956521739131
85713,Pima County,AZ,77.65700483091787
85745,Pima County,AZ,69.08212560386472
86025,Navajo County,AZ,86.11111111111111
86511,Apache County,AZ,84.17874396135265
72002,Saline County,AR,63.28502415458937
72034,Faulkner County,AR,47.82608695652174
72160,Arkansas County,AR,67.3913043478261
90005,Los Angeles County,CA,82.2463768115942
90031,Los Angeles County,CA,83.09178743961353
90063,Los Angeles County,CA,48.309178743961354
90220,Los Angeles County,CA,74.27536231884058
90604,Los Angeles County,CA,85.38647342995169
90620,Orange County,CA,87.92270531400966
90813,Los Angeles County,CA,60.02415458937198
91331,Los Angeles County,CA,65.57971014492753
91733,Los Angeles County,CA,61.47342995169082
91768,Los Angeles County,CA,41.908212560386474
92064,San Diego County,CA,46.73913043478261
92071,San Diego County,CA,25.120772946859905
92236,Riverside County,CA,69.20289855072464
92324,San Bernardino County,CA,63.888888888888886
92342,San Bernardino County,CA,96.61835748792271
92377,San Bernardino County,CA,73.91304347826086
92405,San Bernardino County,CA,43.23671497584541
