ZipCode,county,state,Youth,Pediatric
35010,Tallapoosa County,AL,NA,68.30601092896174
35504,Walker County,AL,NA,83.06010928961749
36522,Mobile County,AL,NA,92.34972677595628
36767,Dallas County,AL,100,NA
99559,Bethel Census Area,AK,56.17283950617284,NA
85008,Maricopa County,AZ,8.024691358024691,NA
85048,Maricopa County,AZ,28.08641975308642,NA
85083,Maricopa County,AZ,79.01234567901234,NA
85085,Maricopa County,AZ,67.28395061728395,NA
85131,Pinal County,AZ,69.1358024691358,NA
85204,Maricopa County,AZ,9.25925925925926,NA
85210,Maricopa County,AZ,NA,33.87978142076503
85260,Maricopa County,AZ,64.19753086419753,NA
85301,Maricopa County,AZ,24.074074074074073,NA
85302,Maricopa County,AZ,35.18518518518518,NA
85621,Santa Cruz County,AZ,63.888888888888886,NA
85641,Pima County,AZ,44.135802469135804,NA
85648,Santa Cruz County,AZ,40.123456790123456,NA
86047,Navajo County,AZ,NA,26.775956284153008
86314,Yavapai County,AZ,NA,50.81967213114754
86322,Yavapai County,AZ,87.03703703703704,NA
72015,Saline County,AR,22.530864197530864,NA
90029,Los Angeles County,CA,70.67901234567901,NA
90034,Los Angeles County,CA,72.8395061728395,NA
90057,Los Angeles County,CA,NA,53.00546448087432
90063,Los Angeles County,CA,74.38271604938271,NA
90077,Los Angeles County,CA,99.38271604938271,NA
90501,Los Angeles County,CA,55.24691358024691,NA
90606,Los Angeles County,CA,80.8641975308642,NA
90744,Los Angeles County,CA,NA,30.601092896174865
91042,Los Angeles County,CA,NA,38.79781420765027
91201,Los Angeles County,CA,NA,97.26775956284153
91320,Ventura County,CA,33.95061728395062,NA
91335,Los Angeles County,CA,NA,36.6120218579235
92223,Riverside County,CA,66.9753086419753,NA
92376,San Bernardino County,CA,NA,13.114754098360656
92509,Riverside County,CA,NA,71.03825136612022
92612,Orange County,CA,93.20987654320987,NA
92630,Orange County,CA,84.5679012345679,NA
92653,Orange County,CA,87.96296296296296,NA
92673,Orange County,CA,68.51851851851852,NA
92694,Orange County,CA,93.51851851851852,NA
92701,Orange County,CA,NA,82.5136612021858
92833,Orange County,CA,NA,86.33879781420765
93015,Ventura County,CA,25.617283950617285,NA
94102,San Francisco County,CA,NA,60.65573770491803
94132,San Francisco County,CA,70.67901234567901,NA
94502,Alameda County,CA,90.12345679012346,NA
94509,Contra Costa County,CA,31.17283950617284,NA
94533,Solano County,CA,40.74074074074074,NA
94550,Alameda County,CA,35.49382716049383,NA
94591,Solano County,CA,50.92592592592593,NA
