ZipCode,county,state,Youth,Pediatric
35010,Tallapoosa County,AL,50.44035228182546,NA
35023,Jefferson County,AL,30.66453162530024,NA
35054,St. Clair County,AL,91.43314651721377,NA
35080,Shelby County,AL,41.71337069655724,NA
35211,Jefferson County,AL,48.83907125700561,NA
35216,Jefferson County,AL,38.27061649319455,NA
35504,Walker County,AL,58.60688550840673,NA
35611,Limestone County,AL,17.373899119295437,NA
35613,Limestone County,AL,34.98799039231385,NA
35670,Morgan County,AL,72.45796637309849,NA
35901,Etowah County,AL,37.710168134507605,NA
36027,Barbour County,AL,NA,34.26966292134831
36272,Calhoun County,AL,66.61329063250601,NA
36278,Randolph County,AL,93.1945556445156,NA
36303,Houston County,AL,28.502802241793436,NA
36618,Mobile County,AL,69.33546837469976,NA
36701,Dallas County,AL,23.378702962369896,NA
36830,Lee County,AL,56.6853482786229,NA
99654,Matanuska-Susitna Borough,AK,32.1857485988791,NA
99835,Sitka City and Borough,AK,31.785428342674138,NA
85008,Maricopa County,AZ,7.606084867894316,NA
85016,Maricopa County,AZ,8.486789431545235,NA
85021,Maricopa County,AZ,28.903122497998403,NA
85132,Pinal County,AZ,59.887910328262606,NA
85138,Pinal County,AZ,21.857485988791034,NA
85140,Pinal County,AZ,47.71817453963171,NA
85209,Maricopa County,AZ,26.10088070456365,NA
85213,Maricopa County,AZ,65.65252201761409,NA
85249,Maricopa County,AZ,27.862289831865496,NA
85296,Maricopa County,AZ,31.30504403522818,NA
85306,Maricopa County,AZ,68.454763811048835,NA
85308,Maricopa County,AZ,18.57485988791033,NA
85365,Yuma County,AZ,25.540432345876702,NA
85631,Pinal County,AZ,97.51801441152922,NA
85635,Cochise County,AZ,51.00080064051241,NA
85718,Pima County,AZ,47.71817453963171,NA
86326,Yavapai County,AZ,25.300240192153723,NA
86401,Mohave County,AZ,18.975180144115292,NA
72023,Lonoke County,AR,37.710168134507605,NA
72076,Pulaski County,AR,39.47157726180945,NA
72112,Jackson County,AR,93.11449159327462,NA
72653,Baxter County,AR,86.14891913530825,NA
72718,Benton County,AR,97.59807846277022,NA
72855,Logan County,AR,95.75660528422738,NA
72908,Sebastian County,AR,84.4675740592474,NA
90001,Los Angeles County,CA,42.91433146517214,23.03370786516854
90012,Los Angeles County,CA,75.5004003202562,NA
90023,Los Angeles County,CA,44.19535628502802,26.40449438202247
90031,Los Angeles County,CA,70.13610888710969,NA
90038,Los Angeles County,CA,94.23538831064852,NA
90041,Los Angeles County,CA,80.22417934347477,NA
90064,Los Angeles County,CA,66.21297037630104,NA
90221,Los Angeles County,CA,32.826261008807045,NA
90240,Los Angeles County,CA,NA,83.14606741573034
90241,Los Angeles County,CA,82.46597277822258,NA
90245,Los Angeles County,CA,89.19135308246598,NA
90247,Los Angeles County,CA,46.51721377101681,NA
90630,Orange County,CA,37.30984787830264,NA
90703,Los Angeles County,CA,64.21136909527621,NA
90744,Los Angeles County,CA,49.9599679743795,NA
90808,Los Angeles County,CA,13.851080864691752,NA
91001,Los Angeles County,CA,70.45636509207365,NA
91040,Los Angeles County,CA,97.19775820656525,NA
91204,Los Angeles County,CA,98.71897518014411,NA
91304,Los Angeles County,CA,70.13610888710969,NA
91311,Los Angeles County,CA,54.84387510008006,NA
91342,Los Angeles County,CA,22.497998398718973,NA
91377,Ventura County,CA,90.79263410728583,NA
91381,Los Angeles County,CA,71.97758206565253,NA
91504,Los Angeles County,CA,NA,88.20224719101124
91706,Los Angeles County,CA,67.89431545236188,NA
91737,San Bernardino County,CA,89.35148118494796,NA
91762,San Bernardino County,CA,27.862289831865496,NA
91766,Los Angeles County,CA,NA,15.168539325842698
91792,Los Angeles County,CA,87.8302642113691,NA
92011,San Diego County,CA,69.81585268214572,NA
92040,San Diego County,CA,47.23779023218575,NA
92078,San Diego County,CA,46.99759807846277,NA
92083,San Diego County,CA,42.1937550040032,NA
92201,Riverside County,CA,19.295436349079264,NA
92234,Riverside County,CA,72.77822257806244,NA
92236,Riverside County,CA,52.602081665332264,NA
92240,Riverside County,CA,NA,38.764044943820224
92311,San Bernardino County,CA,75.98078462770216,NA
92377,San Bernardino County,CA,89.35148118494796,NA
92404,San Bernardino County,CA,NA,14.606741573033707
92503,Riverside County,CA,38.03042433947157,NA
92508,Riverside County,CA,85.58847077662129,NA
92543,Riverside County,CA,63.971176941553246,NA
92544,Riverside County,CA,40.832666132906326,NA
92571,Riverside County,CA,79.42353883106486,NA
92592,Riverside County,CA,NA,64.60674157303372
92627,Orange County,CA,43.15452361889512,NA
92647,Orange County,CA,39.55164131305044,NA
92701,Orange County,CA,58.76701361088871,NA
92706,Orange County,CA,67.89431545236188,NA
92782,Orange County,CA,83.58686949559647,NA
92805,Orange County,CA,69.33546837469976,NA
92879,Riverside County,CA,78.70296236989591,NA
92881,Riverside County,CA,83.82706164931946,NA
93030,Ventura County,CA,11.849479583666934,NA
93033,Ventura County,CA,15.692554043234589,NA
93250,Kern County,CA,74.77982385908727,NA
93305,Kern County,CA,70.69655724579663,NA
93550,Los Angeles County,CA,44.59567654123299,NA
93638,Madera County,CA,5.844675740592474,NA
93657,Fresno County,CA,27.862289831865496,NA
93720,Fresno County,CA,24.579663730984787,NA
93722,Fresno County,CA,3.362690152121697,NA
93725,Fresno County,CA,44.99599679743795,NA
93726,Fresno County,CA,61.0088070456365,NA
93727,Fresno County,CA,37.950360288230584,NA
93905,Monterey County,CA,56.925540432345876,NA
93907,Monterey County,CA,NA,69.66292134831461
93955,Monterey County,CA,45.556445156124894,NA
94015,San Mateo County,CA,61.569255404323464,NA
94065,San Mateo County,CA,97.67814251401121,NA
94115,San Francisco County,CA,79.50360288230584,NA
94134,San Francisco County,CA,42.75420336269015,NA
94513,Contra Costa County,CA,22.65812650120096,NA
94533,Solano County,CA,71.0968775020016,NA
94546,Alameda County,CA,56.204963971176944,NA
94550,Alameda County,CA,NA,97.75280898876404
94582,Contra Costa County,CA,59.167333867093674,NA
94598,Contra Costa County,CA,63.730984787830266,NA
94603,Alameda County,CA,NA,31.46067415730337
94605,Alameda County,CA,55.40432345876701,NA
94621,Alameda County,CA,35.6285028022418,NA
94702,Alameda County,CA,91.83346677341873,NA
94904,Marin County,CA,73.97918334667735,NA
94928,Sonoma County,CA,81.02481985588472,79.7752808988764
94941,Marin County,CA,24.179343474779824,NA
94954,Sonoma County,CA,76.30104083266613,NA
95003,Santa Cruz County,CA,82.06565252201761,NA
95020,Santa Clara County,CA,74.3795036028823,NA
95032,Santa Clara County,CA,79.02321857485988,NA
95220,San Joaquin County,CA,88.31064851881504,NA
95322,Merced County,CA,87.26981585268214,NA
95348,Merced County,CA,17.7742193755004,NA
95354,Stanislaus County,CA,NA,36.51685393258427
