ZipCode,county,state,Youth,Adult
35022,Jefferson County,AL,NA,47.383720930232556
35757,Madison County,AL,NA,76.74418604651163
35904,Etowah County,AL,NA,53.19767441860465
36081,Pike County,AL,NA,86.33720930232558
36303,Houston County,AL,NA,29.069767441860467
36323,Coffee County,AL,94.91525423728814,NA
36744,Hale County,AL,NA,79.06976744186046
99518,Anchorage Municipality,AK,69.49152542372882,NA
85032,Maricopa County,AZ,22.598870056497177,NA
85118,Pinal County,AZ,92.09039548022598,NA
85260,Maricopa County,AZ,68.36158192090396,NA
85303,Maricopa County,AZ,NA,59.883720930232556
85364,Yuma County,AZ,NA,6.395348837209303
85543,Graham County,AZ,NA,98.83720930232558
85550,Graham County,AZ,74.01129943502825,NA
85741,Pima County,AZ,NA,39.825581395348834
85757,Pima County,AZ,NA,30.523255813953487
86327,Yavapai County,AZ,NA,94.18604651162791
86403,Mohave County,AZ,76.8361581920904,NA
71730,Union County,AR,NA,54.06976744186046
72117,Pulaski County,AR,NA,62.5
72401,Craighead County,AR,22.033898305084744,NA
90280,Los Angeles County,CA,60.451977401129945,NA
90503,Los Angeles County,CA,NA,56.97674418604651
90640,Los Angeles County,CA,NA,43.02325581395349
90715,Los Angeles County,CA,NA,89.82558139534885
90723,Los Angeles County,CA,NA,61.04651162790697
90744,Los Angeles County,CA,NA,66.86046511627907
91604,Los Angeles County,CA,NA,66.27906976744185
91767,Los Angeles County,CA,NA,49.7093023255814
92040,San Diego County,CA,50.847457627118644,NA
92105,San Diego County,CA,NA,18.313953488372093
92107,San Diego County,CA,NA,73.83720930232558
92114,San Diego County,CA,NA,39.24418604651162
92130,San Diego County,CA,NA,71.80232558139535
92240,Riverside County,CA,NA,27.325581395348834
92243,Imperial County,CA,NA,29.651162790697676
92250,Imperial County,CA,NA,92.73255813953489
92392,San Bernardino County,CA,11.864406779661017,NA
92501,Riverside County,CA,65.5367231638418,NA
92596,Riverside County,CA,NA,77.90697674418605
92688,Orange County,CA,NA,45.348837209302324
93036,Ventura County,CA,NA,36.337209302325576
93230,Kings County,CA,NA,19.767441860465116
93420,San Luis Obispo County,CA,NA,74.12790697674419
93422,San Luis Obispo County,CA,NA,54.360465116279066
93561,Kern County,CA,NA,77.03488372093024
93614,Madera County,CA,93.22033898305084,NA
93635,Merced County,CA,NA,48.837209302325576
93702,Fresno County,CA,10.734463276836157,34.01162790697674
93933,Monterey County,CA,76.8361581920904,NA
93955,Monterey County,CA,48.58757062146893,NA
94044,San Mateo County,CA,71.1864406779661,NA
94062,San Mateo County,CA,NA,64.82558139534885
94513,Contra Costa County,CA,26.55367231638418,NA
94945,Marin County,CA,90.3954802259887,NA
95206,San Joaquin County,CA,NA,26.744186046511626
95336,San Joaquin County,CA,NA,35.46511627906977
95503,Humboldt County,CA,63.2768361581921,NA
95677,Placer County,CA,NA,84.88372093023256
95831,Sacramento County,CA,NA,65.11627906976744
80010,Arapahoe County,CO,NA,20.930232558139537
80220,Denver County,CO,NA,41.56976744186046
80229,Adams County,CO,NA,15.69767441860465
80514,Weld County,CO,NA,97.09302325581395
80631,Weld County,CO,10.16949152542373,NA
80634,Weld County,CO,NA,4.941860465116279
80916,El Paso County,CO,NA,45.05813953488372
81506,Mesa County,CO,92.65536723163842,NA
81625,Moffat County,CO,NA,47.96511627906977
81652,Garfield County,CO,NA,97.67441860465115
06037,Hartford County,CT,75.70621468926554,NA
06040,Hartford County,CT,31.07344632768362,NA
06461,New Haven County,CT,NA,91.56976744186046
06604,Fairfield County,CT,NA,23.837209302325583
19703,New Castle County,DE,NA,67.44186046511628
19709,New Castle County,DE,NA,25.581395348837212
19805,New Castle County,DE,NA,5.813953488372093
19810,New Castle County,DE,43.50282485875706,NA
19904,Kent County,DE,1.1299435028248588,NA
19947,Sussex County,DE,NA,52.616279069767444
32168,Volusia County,FL,NA,69.76744186046511
32216,Duval County,FL,29.37853107344633,NA
32444,Bay County,FL,NA,74.70930232558139
32539,Okaloosa County,FL,NA,49.41860465116279
32607,Alachua County,FL,NA,22.96511627906977
32792,Orange County,FL,NA,68.02325581395348
32955,Brevard County,FL,NA,57.55813953488372
33054,Miami-Dade County,FL,NA,58.43023255813954
