ZipCode,county,state,Youth,Adult
35023,Jefferson County,AL,27.727272727272727,NA
35234,Jefferson County,AL,59.54545454545455,NA
36507,Baldwin County,AL,43.18181818181818,NA
36874,Lee County,AL,NA,92.98245614035088
99503,Anchorage Municipality,AK,NA,54.97076023391813
99577,Anchorage Municipality,AK,64.0909090909091,NA
85007,Maricopa County,AZ,NA,13.450292397660817
85017,Maricopa County,AZ,NA,39.76608187134503
85283,Maricopa County,AZ,34.090909090909086,NA
85296,Maricopa County,AZ,28.636363636363637,NA
85297,Maricopa County,AZ,33.63636363636363,NA
85331,Maricopa County,AZ,75.9090909090909,NA
85704,Pima County,AZ,44.09090909090909,NA
85730,Pima County,AZ,30.454545454545457,NA
86510,Navajo County,AZ,NA,67.2514619883041
72034,Faulkner County,AR,70.45454545454545,NA
72120,Pulaski County,AR,50,NA
90020,Los Angeles County,CA,67.27272727272727,NA
90066,Los Angeles County,CA,NA,53.80116959064327
90220,Los Angeles County,CA,86.36363636363636,NA
90247,Los Angeles County,CA,NA,60.23391812865497
90292,Los Angeles County,CA,91.81818181818183,NA
90404,Los Angeles County,CA,84.54545454545455,NA
90703,Los Angeles County,CA,NA,69.5906432748538
90744,Los Angeles County,CA,47.27272727272727,NA
91344,Los Angeles County,CA,NA,54.385964912280706
91352,Los Angeles County,CA,NA,32.748538011695906
91730,San Bernardino County,CA,NA,61.40350877192983
91761,San Bernardino County,CA,41.36363636363637,NA
92105,San Diego County,CA,15.454545454545453,NA
92130,San Diego County,CA,NA,73.68421052631578
92201,Riverside County,CA,NA,30.994152046783626
92407,San Bernardino County,CA,32.27272727272727,NA
92590,Riverside County,CA,98.18181818181819,NA
92626,Orange County,CA,35,NA
92683,Orange County,CA,NA,21.637426900584796
92688,Orange County,CA,63.18181818181819,NA
92879,Riverside County,CA,77.72727272727272,NA
93274,Tulare County,CA,2.272727272727273,NA
93309,Kern County,CA,38.18181818181819,NA
93619,Fresno County,CA,51.36363636363637,NA
93638,Madera County,CA,4.090909090909091,NA
94015,San Mateo County,CA,59.09090909090909,NA
94103,San Francisco County,CA,NA,47.953216374269005
94501,Alameda County,CA,45,NA
94610,Alameda County,CA,92.72727272727272,NA
94618,Alameda County,CA,80.9090909090909,NA
95023,San Benito County,CA,32.27272727272727,NA
95688,Solano County,CA,86.36363636363636,NA
95828,Sacramento County,CA,40.909090909090914,NA
80002,Jefferson County,CO,NA,88.30409356725146
80108,Douglas County,CO,27.727272727272727,NA
80130,Douglas County,CO,54.090909090909086,NA
80226,Jefferson County,CO,21.363636363636363,NA
80241,Adams County,CO,72.72727272727273,NA
80303,Boulder County,CO,92.27272727272727,NA
80631,Weld County,CO,7.727272727272727,NA
06109,Hartford County,CT,68.18181818181817,NA
06614,Fairfield County,CT,NA,67.83625730994152
06776,Litchfield County,CT,50.90909090909091,NA
19901,Kent County,DE,NA,74.85380116959064
32073,Clay County,FL,33.18181818181819,NA
32208,Duval County,FL,NA,1.7543859649122806
32216,Duval County,FL,NA,23.976608187134502
32303,Leon County,FL,NA,52.63157894736842
32425,Holmes County,FL,NA,65.49707602339181
32571,Santa Rosa County,FL,NA,18.128654970760234
32656,Clay County,FL,62.272727272727266,NA
32754,Brevard County,FL,90.9090909090909,NA
32903,Brevard County,FL,95,NA
33025,Broward County,FL,17.272727272727273,NA
33125,Miami-Dade County,FL,20,NA
33156,Miami-Dade County,FL,NA,85.38011695906432
33326,Broward County,FL,66.36363636363637,NA
33556,Hillsborough County,FL,NA,81.28654970760235
33619,Hillsborough County,FL,NA,42.10526315789473
33982,Charlotte County,FL,95.9090909090909,NA
34473,Marion County,FL,NA,56.72514619883041
30032,DeKalb County,GA,NA,16.95906432748538
30114,Cherokee County,GA,36.81818181818181,NA
30252,Henry County,GA,NA,46.198830409356724
30306,Fulton County,GA,61.36363636363637,NA
30327,Fulton County,GA,NA,96.49122807017544
31015,Crisp County,GA,76.36363636363637,NA
31088,Houston County,GA,NA,21.052631578947366
31093,Houston County,GA,NA,41.52046783625731
96706,Honolulu County,HI,8.636363636363637,NA
96732,Maui County,HI,NA,84.21052631578947
96789,Honolulu County,HI,19.090909090909093,NA
96819,Honolulu County,HI,11.363636363636363,NA
83221,Bingham County,ID,24.09090909090909,NA
83401,Bonneville County,ID,NA,18.71345029239766
83646,Ada County,ID,NA,16.374269005847953
60018,Cook County,IL,76.81818181818181,NA
60030,Lake County,IL,NA,50.877192982456144
