ZipCode,county,state,Retirement,Geriatric
35068,Jefferson County,AL,NA,85.6655290102389
35630,Lauderdale County,AL,NA,24.573378839590443
35761,Madison County,AL,NA,95.22184300341297
36081,Pike County,AL,57.831325301204814,NA
36869,Russell County,AL,NA,70.64846416382252
99508,Anchorage Municipality,AK,19.879518072289155,NA
85033,Maricopa County,AZ,21.084337349397593,NA
85248,Maricopa County,AZ,NA,29.351535836177472
85253,Maricopa County,AZ,NA,74.40273037542661
85262,Maricopa County,AZ,43.97590361445783,NA
85326,Maricopa County,AZ,NA,33.44709897610921
85375,Maricopa County,AZ,10.843373493975903,NA
85715,Pima County,AZ,NA,81.91126279863481
85737,Pima County,AZ,70.48192771084338,NA
86409,Mohave County,AZ,NA,9.897610921501707
72143,White County,AR,NA,30.034129692832767
72205,Pulaski County,AR,NA,50.170648464163826
72416,Craighead County,AR,NA,99.65870307167235
72903,Sebastian County,AR,NA,90.44368600682594
90025,Los Angeles County,CA,NA,21.843003412969285
90221,Los Angeles County,CA,86.74698795180723,NA
90275,Los Angeles County,CA,NA,3.754266211604096
90501,Los Angeles County,CA,NA,58.36177474402731
91405,Los Angeles County,CA,24.096385542168676,NA
91711,Los Angeles County,CA,90.96385542168674,NA
91724,Los Angeles County,CA,NA,94.19795221843003
91750,Los Angeles County,CA,85.54216867469879,NA
92056,San Diego County,CA,NA,5.1194539249146755
92227,Imperial County,CA,NA,43.344709897610926
92234,Riverside County,CA,NA,40.27303754266212
92243,Imperial County,CA,49.39759036144578,NA
92363,San Bernardino County,CA,46.3855421686747,NA
92545,Riverside County,CA,NA,26.96245733788396
92570,Riverside County,CA,25.903614457831324,NA
92587,Riverside County,CA,NA,44.7098976109215
92627,Orange County,CA,NA,7.849829351535837
92660,Orange County,CA,NA,5.460750853242321
92840,Orange County,CA,NA,59.72696245733788
93003,Ventura County,CA,NA,86.00682593856655
93004,Ventura County,CA,NA,29.01023890784983
93063,Ventura County,CA,NA,42.66211604095563
93277,Tulare County,CA,NA,16.38225255972696
93446,San Luis Obispo County,CA,NA,96.9283276450512
93455,Santa Barbara County,CA,NA,45.39249146757679
93710,Fresno County,CA,NA,91.12627986348123
94105,San Francisco County,CA,80.12048192771084,NA
94122,San Francisco County,CA,NA,2.7303754266211606
94127,San Francisco County,CA,NA,51.877133105802045
94134,San Francisco County,CA,NA,54.94880546075085
94303,San Mateo County,CA,NA,82.5938566552901
94513,Contra Costa County,CA,NA,14.334470989761092
94536,Alameda County,CA,59.036144578313255,NA
94544,Alameda County,CA,56.62650602409639,NA
94559,Napa County,CA,71.6867469879518,NA
94578,Alameda County,CA,29.518072289156628,NA
94954,Sonoma County,CA,16.867469879518072,NA
95119,Santa Clara County,CA,95.78313253012048,NA
95129,Santa Clara County,CA,NA,23.890784982935152
95409,Sonoma County,CA,NA,6.143344709897611
95632,Sacramento County,CA,44.57831325301205,NA
95648,Placer County,CA,79.51807228915662,NA
95966,Butte County,CA,34.33734939759036,NA
