ZipCode,county,state,Youth,Pediatric,Adult,Retirement,Geriatric
35173,Jefferson County,AL,NA,NA,NA,NA,58.93719806763285
35242,Shelby County,AL,NA,NA,NA,NA,12.077294685990339
35750,Madison County,AL,NA,66.2379421221865,NA,NA,NA
35803,Madison County,AL,60.16260162601627,NA,NA,NA,NA
35811,Madison County,AL,41.32791327913279,NA,NA,NA,NA
35956,Etowah County,AL,NA,NA,78.343949044586,84.58781362007169,NA
36265,Calhoun County,AL,39.15989159891599,NA,NA,61.648745519713266,NA
36526,Baldwin County,AL,34.552845528455286,NA,NA,NA,NA
36608,Mobile County,AL,31.571815718157183,NA,NA,NA,NA
36618,Mobile County,AL,NA,NA,NA,88.88888888888889,NA
36619,Mobile County,AL,NA,NA,77.70700636942675,NA,NA
36784,Clarke County,AL,NA,NA,NA,85.66308243727599,NA
99501,Anchorage Municipality,AK,23.712737127371277,NA,NA,NA,NA
99503,Anchorage Municipality,AK,60.16260162601627,NA,NA,NA,NA
99517,Anchorage Municipality,AK,NA,NA,63.37579617834395,NA,NA
99577,Anchorage Municipality,AK,84.5528455284553,NA,NA,NA,NA
99645,Matanuska-Susitna Borough,AK,15.582655826558264,NA,NA,NA,NA
85007,Maricopa County,AZ,NA,NA,NA,35.483870967741936,NA
85008,Maricopa County,AZ,NA,12.540192926045016,NA,29.39068100358423,NA
85048,Maricopa County,AZ,29.81029810298103,NA,NA,NA,NA
85131,Pinal County,AZ,NA,NA,NA,78.13620071684588,NA
85201,Maricopa County,AZ,NA,31.832797427652732,NA,NA,NA
85203,Maricopa County,AZ,NA,43.729903536977496,NA,NA,NA
85204,Maricopa County,AZ,NA,NA,19.10828025477707,NA,NA
85206,Maricopa County,AZ,44.3089430894309,NA,NA,NA,NA
85224,Maricopa County,AZ,NA,69.13183279742765,NA,NA,NA
85249,Maricopa County,AZ,28.184281842818425,NA,49.044585987261144,NA,NA
85298,Maricopa County,AZ,23.306233062330623,NA,NA,NA,NA
85303,Maricopa County,AZ,17.073170731707318,NA,NA,NA,NA
85306,Maricopa County,AZ,NA,NA,NA,63.44086021505376,NA
85326,Maricopa County,AZ,NA,NA,NA,79.56989247311827,NA
85339,Maricopa County,AZ,8.401084010840108,NA,NA,NA,NA
85349,Yuma County,AZ,74.93224932249322,28.617363344051448,NA,NA,NA
85365,Yuma County,AZ,79.40379403794037,NA,NA,NA,NA
85374,Maricopa County,AZ,NA,NA,NA,NA,10.628019323671497
85379,Maricopa County,AZ,NA,NA,NA,62.00716845878136,NA
85395,Maricopa County,AZ,74.25474254742548,NA,NA,NA,NA
85648,Santa Cruz County,AZ,41.734417344173444,67.20257234726688,NA,NA,NA
85658,Pima County,AZ,NA,NA,78.6624203821656,NA,NA
85706,Pima County,AZ,0.40650406504065045,NA,NA,NA,NA
85711,Pima County,AZ,NA,NA,NA,19.35483870967742,NA
85712,Pima County,AZ,NA,NA,NA,47.31182795698925,NA
85718,Pima County,AZ,NA,NA,NA,23.297491039426525,NA
