ZipCode,county,state,Retirement,Geriatric
35077,Cullman County,AL,NA,97.87234042553192
35504,Walker County,AL,45.63953488372093,NA
35603,Morgan County,AL,NA,22.872340425531913
35660,Colbert County,AL,62.2093023255814,NA
35801,Madison County,AL,NA,29.78723404255319
35950,Marshall County,AL,60.46511627906976,NA
36093,Elmore County,AL,60.17441860465116,NA
36116,Montgomery County,AL,35.174418604651166,40.42553191489361
36117,Montgomery County,AL,61.627906976744185,NA
36606,Mobile County,AL,74.70930232558139,NA
36701,Dallas County,AL,19.476744186046513,NA
36875,Russell County,AL,98.54651162790698,NA
85015,Maricopa County,AZ,55.52325581395349,NA
85306,Maricopa County,AZ,62.5,NA
85737,Pima County,AZ,34.01162790697674,NA
85741,Pima County,AZ,92.73255813953489,NA
86301,Yavapai County,AZ,NA,15.957446808510639
90001,Los Angeles County,CA,82.84883720930233,NA
90019,Los Angeles County,CA,15.406976744186046,NA
90020,Los Angeles County,CA,37.7906976744186,NA
90036,Los Angeles County,CA,NA,76.59574468085107
90042,Los Angeles County,CA,NA,26.063829787234045
90047,Los Angeles County,CA,6.976744186046512,NA
90255,Los Angeles County,CA,43.895348837209305,NA
90745,Los Angeles County,CA,NA,59.57446808510638
90803,Los Angeles County,CA,54.06976744186046,NA
91007,Los Angeles County,CA,78.77906976744185,NA
91202,Los Angeles County,CA,NA,21.808510638297875
91208,Los Angeles County,CA,99.70930232558139,NA
91739,San Bernardino County,CA,63.95348837209303,NA
91765,Los Angeles County,CA,58.43023255813954,NA
91775,Los Angeles County,CA,NA,60.1063829787234
91776,Los Angeles County,CA,42.73255813953488,NA
91950,San Diego County,CA,NA,13.829787234042554
92037,San Diego County,CA,70.63953488372093,NA
92040,San Diego County,CA,NA,80.85106382978722
92120,San Diego County,CA,NA,38.297872340425535
92123,San Diego County,CA,NA,79.7872340425532
92260,Riverside County,CA,NA,1.0638297872340425
92336,San Bernardino County,CA,9.883720930232558,NA
92397,San Bernardino County,CA,65.11627906976744,NA
92553,Riverside County,CA,28.77906976744186,NA
92571,Riverside County,CA,NA,88.82978723404256
92630,Orange County,CA,NA,23.93617021276596
92637,Orange County,CA,67.73255813953489,NA
92648,Orange County,CA,12.209302325581394,NA
92703,Orange County,CA,NA,69.68085106382979
92831,Orange County,CA,96.22093023255815,NA
92833,Orange County,CA,NA,64.8936170212766
92835,Orange County,CA,43.02325581395349,NA
92869,Orange County,CA,NA,35.638297872340424
93247,Tulare County,CA,NA,80.31914893617021
93454,Santa Barbara County,CA,53.779069767441854,NA
93635,Merced County,CA,32.26744186046512,NA
93657,Fresno County,CA,NA,69.14893617021278
94087,Santa Clara County,CA,36.337209302325576,NA
94114,San Francisco County,CA,NA,98.93617021276596
94122,San Francisco County,CA,68.31395348837209,NA
94501,Alameda County,CA,31.686046511627907,NA
94544,Alameda County,CA,66.27906976744185,NA
94578,Alameda County,CA,NA,94.14893617021278
94590,Solano County,CA,43.604651162790695,NA
94591,Solano County,CA,NA,43.08510638297872
94612,Alameda County,CA,86.04651162790698,NA
94704,Alameda County,CA,68.6046511627907,NA
95125,Santa Clara County,CA,NA,21.27659574468085
95348,Merced County,CA,46.51162790697674,NA
95382,Stanislaus County,CA,16.86046511627907,NA
95482,Mendocino County,CA,14.534883720930234,NA
95492,Sonoma County,CA,NA,31.382978723404253
95521,Humboldt County,CA,55.81395348837209,NA
95632,Sacramento County,CA,29.069767441860467,NA
95648,Placer County,CA,NA,7.446808510638298
95713,Placer County,CA,NA,83.51063829787235
95817,Sacramento County,CA,69.18604651162791,NA
95833,Sacramento County,CA,NA,55.85106382978723
95926,Butte County,CA,43.31395348837209,NA
95969,Butte County,CA,22.674418604651162,NA
96022,Tehama County,CA,NA,86.17021276595744
96055,Tehama County,CA,77.03488372093024,NA
80111,Arapahoe County,CO,NA,56.91489361702128
80112,Arapahoe County,CO,59.01162790697675,NA
80241,Adams County,CO,48.25581395348838,NA
80526,Larimer County,CO,57.84883720930233,NA
80909,El Paso County,CO,NA,26.595744680851062
06107,Hartford County,CT,NA,39.361702127659576
06281,Windham County,CT,80.23255813953489,NA
06413,Middlesex County,CT,NA,35.1063829787234
06450,New Haven County,CT,NA,19.680851063829788
06479,Hartford County,CT,56.97674418604651,NA
06489,Hartford County,CT,92.44186046511628,NA
06810,Fairfield County,CT,87.20930232558139,NA
06811,Fairfield County,CT,64.53488372093024,NA
19702,New Castle County,DE,10.755813953488373,NA
19703,New Castle County,DE,70.05813953488372,NA
19803,New Castle County,DE,NA,25.53191489361702
19805,New Castle County,DE,NA,27.127659574468083
19960,Sussex County,DE,NA,96.80851063829788
19966,Sussex County,DE,50.58139534883721,NA
32011,Nassau County,FL,39.24418604651162,NA
32163,Sumter County,FL,NA,84.04255319148936
32174,Volusia County,FL,NA,28.723404255319153
32606,Alachua County,FL,NA,2.6595744680851063
32712,Orange County,FL,22.38372093023256,61.170212765957444
32780,Brevard County,FL,NA,23.404255319148938
32804,Orange County,FL,NA,77.12765957446808
32822,Orange County,FL,89.53488372093024,NA
32958,Indian River County,FL,30.813953488372093,NA
32960,Indian River County,FL,27.61627906976744,NA
33026,Broward County,FL,NA,36.17021276595745
33055,Miami-Dade County,FL,61.91860465116279,42.5531914893617
33062,Broward County,FL,76.74418604651163,NA
33065,Broward County,FL,36.627906976744185,NA
33319,Broward County,FL,46.22093023255814,NA
33326,Broward County,FL,41.86046511627907,NA
33417,Palm Beach County,FL,NA,76.06382978723404
33418,Palm Beach County,FL,NA,90.42553191489363
33540,Pasco County,FL,50.872093023255815,NA
33570,Hillsborough County,FL,NA,93.61702127659575
33624,Hillsborough County,FL,NA,33.51063829787234
33953,Charlotte County,FL,71.51162790697676,NA
34210,Manatee County,FL,NA,75.53191489361703
34231,Sarasota County,FL,36.91860465116279,NA
