ZipCode,county,state,Adult
35401,Tuscaloosa County,AL,22.45508982035928
35747,Marshall County,AL,77.54491017964071
36330,Coffee County,AL,41.01796407185629
36701,Dallas County,AL,24.850299401197603
99654,Matanuska-Susitna Borough,AK,31.437125748502993
85203,Maricopa County,AZ,82.93413173652695
85212,Maricopa County,AZ,49.700598802395206
85282,Maricopa County,AZ,36.82634730538922
85392,Maricopa County,AZ,47.90419161676647
85634,Pima County,AZ,70.05988023952095
71913,Garland County,AR,33.23353293413174
72002,Saline County,AR,90.11976047904191
72019,Saline County,AR,96.10778443113772
72110,Conway County,AR,70.95808383233533
90004,Los Angeles County,CA,38.92215568862276
90008,Los Angeles County,CA,64.97005988023952
90019,Los Angeles County,CA,36.52694610778443
90066,Los Angeles County,CA,64.67065868263472
90660,Los Angeles County,CA,26.34730538922156
90746,Los Angeles County,CA,67.66467065868264
91205,Los Angeles County,CA,58.982035928143716
91722,Los Angeles County,CA,58.68263473053892
91764,San Bernardino County,CA,32.93413173652694
92075,San Diego County,CA,96.40718562874252
92106,San Diego County,CA,85.32934131736528
92373,San Bernardino County,CA,90.41916167664671
92407,San Bernardino County,CA,44.31137724550898
92545,Riverside County,CA,73.95209580838323
92683,Orange County,CA,42.51497005988024
92870,Orange County,CA,58.08383233532935
93654,Fresno County,CA,46.10778443113773
93662,Fresno County,CA,48.80239520958084
93705,Fresno County,CA,56.287425149700596
93720,Fresno County,CA,56.58682634730538
93722,Fresno County,CA,9.880239520958083
93726,Fresno County,CA,69.76047904191617
93906,Monterey County,CA,60.17964071856288
94538,Alameda County,CA,42.21556886227545
94577,Alameda County,CA,94.311377245509
94591,Solano County,CA,55.688622754491014
94603,Alameda County,CA,89.22155688622755
94608,Alameda County,CA,69.16167664670658
95010,Santa Cruz County,CA,88.02395209580838
95012,Monterey County,CA,75.1497005988024
95117,Santa Clara County,CA,64.37125748502994
95376,San Joaquin County,CA,26.047904191616766
95382,Stanislaus County,CA,21.25748502994012
95391,San Joaquin County,CA,70.65868263473054
95765,Placer County,CA,61.67664670658682
95824,Sacramento County,CA,49.101796407185624
95926,Butte County,CA,78.44311377245509
80017,Arapahoe County,CO,34.13173652694611
80022,Adams County,CO,66.46706586826348
80233,Adams County,CO,51.796407185628745
81601,Garfield County,CO,83.8323353293413
06118,Hartford County,CT,50.59880239520959
06516,New Haven County,CT,7.784431137724551
06604,Fairfield County,CT,74.8502994011976
19805,New Castle County,DE,14.67065868263473
32208,Duval County,FL,1.4970059880239521
32221,Duval County,FL,27.54491017964072
32404,Bay County,FL,50
32455,Walton County,FL,91.91616766467065
33021,Broward County,FL,42.81437125748503
33403,Palm Beach County,FL,71.55688622754491
33417,Palm Beach County,FL,50.29940119760479
33563,Hillsborough County,FL,43.41317365269461
33844,Polk County,FL,34.13173652694611
34142,Collier County,FL,71.8562874251497
34472,Marion County,FL,72.15568862275448
30022,Fulton County,GA,36.227544910179645
30039,Gwinnett County,GA,35.32934131736527
30062,Cobb County,GA,81.437125748502993
30144,Cobb County,GA,31.137724550898206
30345,DeKalb County,GA,84.73053892215569
30549,Jackson County,GA,41.61676646706587
30622,Oconee County,GA,79.94011976047905
31537,Charlton County,GA,56.886227544910184
31903,Muscogee County,GA,30.239520958083833
83617,Gem County,ID,61.07784431137725
83646,Ada County,ID,52.09580838323353
60035,Lake County,IL,38.622754491017965
60101,DuPage County,IL,25.449101796407188
60145,DeKalb County,IL,97.60479041916167
60435,Will County,IL,32.634730538922156
60544,Will County,IL,33.532934131736525
60618,Cook County,IL,8.982035928143713
60619,Cook County,IL,24.550898203592812
60625,Cook County,IL,11.077844311377245
60646,Cook County,IL,44.61077844311377
62034,Madison County,IL,88.62275449101796
62832,Perry County,IL,86.22754491017965
62959,Williamson County,IL,37.4251497005988
46037,Hamilton County,IN,57.18562874251497
46220,Marion County,IN,65.26946107784431
46342,Lake County,IN,4.790419161676647
46373,Lake County,IN,75.74850299401199
46825,Allen County,IN,34.73053892215569
47715,Vanderburgh County,IN,76.04790419161677
47905,Tippecanoe County,IN,62.27544910179641
50158,Marshall County,IA,23.652694610778443
50220,Dallas County,IA,60.47904191616767
50702,Black Hawk County,IA,74.55089820359282
67846,Finney County,KS,20.059880239520957
40258,Jefferson County,KY,20.359281437125748
40505,Fayette County,KY,20.65868263473054
42320,Ohio County,KY,45.808383233532936
70115,Orleans Parish,LA,16.46706586826347
70422,Tangipahoa Parish,LA,50.898203592814376
70435,St. Tammany Parish,LA,59.58083832335329
70777,East Feliciana Parish,LA,79.64071856287424
70791,East Baton Rouge Parish,LA,38.32335329341318
70805,East Baton Rouge Parish,LA,30.538922155688624
71001,Bienville Parish,LA,97.90419161676647
71483,Winn Parish,LA,35.92814371257485
04043,York County,ME,95.20958083832335
04268,Oxford County,ME,93.7125748502994
20874,Montgomery County,MD,40.718562874251496
21040,Harford County,MD,51.19760479041916
21047,Harford County,MD,85.02994011976048
21201,Baltimore city,MD,92.81437125748504
21204,Baltimore County,MD,94.61077844311377
21222,Baltimore County,MD,4.191616766467066
21403,Anne Arundel County,MD,53.59281437125748
21550,Garrett County,MD,80.53892215568862
01107,Hampden County,MA,6.88622754491018
