ZipCode,county,state,Geriatric
35242,Shelby County,AL,10.75268817204301
35661,Colbert County,AL,54.3010752688172
72404,Craighead County,AR,67.20430107526882
92040,San Diego County,CA,61.29032258064516
92103,San Diego County,CA,46.236559139784944
92119,San Diego County,CA,43.01075268817204
92241,Riverside County,CA,87.63440860215054
92260,Riverside County,CA,1.6129032258064515
92270,Riverside County,CA,3.763440860215054
92832,Orange County,CA,68.27956989247312
94010,San Mateo County,CA,15.053763440860216
94114,San Francisco County,CA,51.075268817204304
94121,San Francisco County,CA,16.666666666666664
95212,San Joaquin County,CA,77.95698924731182
95340,Merced County,CA,44.086021505376344
95409,Sonoma County,CA,23.118279569892472
95946,Nevada County,CA,65.59139784946237
80014,Arapahoe County,CO,11.29032258064516
80921,El Paso County,CO,70.96774193548387
81301,La Plata County,CO,51.61290322580645
06830,Fairfield County,CT,18.817204301075268
32159,Lake County,FL,8.064516129032258
32221,Duval County,FL,46.774193548387096
32763,Volusia County,FL,33.87096774193548
32958,Indian River County,FL,8.60215053763441
32966,Indian River County,FL,26.344086021505376
33917,Lee County,FL,62.903225806451616
34211,Manatee County,FL,90.86021505376344
34480,Marion County,FL,76.34408602150538
34668,Pasco County,FL,37.096774193548384
30068,Cobb County,GA,64.51612903225806
31087,Hancock County,GA,83.33333333333334
31709,Sumter County,GA,60.215053763440864
96826,Honolulu County,HI,40.32258064516129
83642,Ada County,ID,10.21505376344086
83646,Ada County,ID,35.483870967741936
83714,Ada County,ID,80.64516129032258
60025,Cook County,IL,5.376344086021505
60188,DuPage County,IL,41.935483870967744
60901,Kankakee County,IL,13.440860215053762
61341,LaSalle County,IL,96.23655913978494
62249,Madison County,IL,39.247311827956985
62521,Macon County,IL,6.989247311827956
47274,Jackson County,IN,60.752688172043015
67002,Butler County,KS,88.70967741935483
41017,Kenton County,KY,29.56989247311828
42003,McCracken County,KY,61.82795698924731
70002,Jefferson Parish,LA,39.784946236559136
70068,St. John the Baptist Parish,LA,59.67741935483871
70123,Jefferson Parish,LA,54.83870967741935
71103,Caddo Parish,LA,89.24731182795699
03903,York County,ME,63.44086021505376
21206,Baltimore city,MD,33.33333333333333
21224,Baltimore city,MD,38.17204301075269
21228,Baltimore County,MD,73.11827956989248
21234,Baltimore County,MD,36.02150537634409
21286,Baltimore County,MD,73.65591397849462
01077,Hampden County,MA,90.32258064516128
01801,Middlesex County,MA,19.35483870967742
01890,Middlesex County,MA,19.892473118279568
01902,Essex County,MA,3.225806451612903
01907,Essex County,MA,27.956989247311824
01915,Essex County,MA,0.5376344086021506
01923,Essex County,MA,66.12903225806451
01960,Essex County,MA,4.301075268817205
02375,Bristol County,MA,68.81720430107528
02653,Barnstable County,MA,48.924731182795696
02748,Bristol County,MA,32.25806451612903
48135,Wayne County,MI,52.1505376344086
48174,Wayne County,MI,69.35483870967742
48230,Wayne County,MI,53.2258064516129
48386,Oakland County,MI,50
48808,Clinton County,MI,97.31182795698925
49002,Kalamazoo County,MI,56.451612903225815
49038,Berrien County,MI,93.54838709677419
49065,Van Buren County,MI,80.10752688172043
49120,Berrien County,MI,65.05376344086021
49445,Muskegon County,MI,75.26881720430107
49455,Oceana County,MI,91.39784946236558
49721,Cheboygan County,MI,88.17204301075269
55362,Wright County,MN,56.98924731182796
56345,Morrison County,MN,22.58064516129032
56353,Mille Lacs County,MN,87.09677419354838
38930,Leflore County,MS,36.55913978494624
63368,St. Charles County,MO,26.881720430107524
64015,Jackson County,MO,47.31182795698925
64068,Clay County,MO,40.86021505376344
64085,Ray County,MO,50.53763440860215
68005,Sarpy County,NE,74.19354838709677
68124,Douglas County,NE,58.602150537634415
03053,Rockingham County,NH,66.66666666666666
03835,Strafford County,NH,82.25806451612904
07073,Bergen County,NJ,96.7741935483871
07930,Morris County,NJ,89.78494623655914
08053,Burlington County,NJ,24.193548387096776
87114,Bernalillo County,NM,94.6236559139785
10451,Bronx County,NY,9.13978494623656
10471,Bronx County,NY,42.473118279569896
10533,Westchester County,NY,86.55913978494624
10704,Westchester County,NY,47.8494623655914
11210,Kings County,NY,38.70967741935484
11224,Kings County,NY,2.6881720430107525
11231,Kings County,NY,52.68817204301075
11234,Kings County,NY,25.268817204301076
11421,Queens County,NY,74.73118279569893
11545,Nassau County,NY,91.93548387096774
11704,Suffolk County,NY,34.40860215053764
11722,Suffolk County,NY,92.47311827956989
11762,Nassau County,NY,70.43010752688173
11782,Suffolk County,NY,86.02150537634408
11795,Suffolk County,NY,34.946236559139784
12078,Fulton County,NY,44.623655913978496
13090,Onondaga County,NY,77.41935483870968
13212,Onondaga County,NY,81.18279569892472
14624,Monroe County,NY,14.516129032258066
14625,Monroe County,NY,55.91397849462365
14750,Chautauqua County,NY,84.40860215053763
27030,Surry County,NC,1.0752688172043012
27577,Johnston County,NC,30.64516129032258
27805,Hertford County,NC,100
28607,Watauga County,NC,72.58064516129032
28792,Henderson County,NC,15.591397849462366
43211,Franklin County,OH,57.52688172043011
43701,Muskingum County,OH,2.1505376344086025
44117,Cuyahoga County,OH,43.54838709677419
44145,Cuyahoga County,OH,4.838709677419355
44221,Summit County,OH,20.967741935483872
44273,Medina County,OH,95.16129032258065
44601,Stark County,OH,12.365591397849462
44720,Stark County,OH,22.043010752688172
44811,Sandusky County,OH,67.74193548387096
45245,Clermont County,OH,63.97849462365591
45252,Hamilton County,OH,83.87096774193549
73055,Stephens County,OK,72.04301075268818
73501,Comanche County,OK,59.13978494623656
73703,Garfield County,OK,13.978494623655912
97423,Coos County,OR,79.56989247311827
97504,Jackson County,OR,5.376344086021505
15033,Washington County,PA,98.38709677419355
15218,Allegheny County,PA,53.76344086021505
15237,Allegheny County,PA,6.451612903225806
15642,Westmoreland County,PA,7.526881720430108
16105,Lawrence County,PA,18.27956989247312
16323,Venango County,PA,45.69892473118279
17013,Cumberland County,PA,29.03225806451613
17022,Lancaster County,PA,25.806451612903224
17050,Cumberland County,PA,69.89247311827957
17545,Lancaster County,PA,27.419354838709676
17552,Lancaster County,PA,48.38709677419355
18222,Luzerne County,PA,99.46236559139786
18655,Luzerne County,PA,75.80645161290323
18914,Bucks County,PA,94.08602150537635
18960,Bucks County,PA,81.72043010752688
19094,Delaware County,PA,93.01075268817203
19152,Philadelphia County,PA,17.741935483870968
19382,Chester County,PA,28.49462365591398
19567,Berks County,PA,97.84946236559139
02835,Newport County,RI,78.49462365591397
29607,Greenville County,SC,31.72043010752688
57701,Pennington County,SD,12.903225806451612
37075,Sumner County,TN,11.827956989247312
37210,Davidson County,TN,71.50537634408603
37616,Greene County,TN,84.94623655913979
75165,Ellis County,TX,31.182795698924732
75455,Titus County,TX,49.46236559139785
75752,Henderson County,TX,82.79569892473118
75901,Angelina County,TX,41.39784946236559
78586,Cameron County,TX,37.634408602150536
84067,Weber County,UT,79.03225806451613
05733,Rutland County,VT,76.88172043010752
22401,Fredericksburg city,VA,54.83870967741935
22611,Clarke County,VA,98.9247311827957
23229,Henrico County,VA,30.107526881720432
23602,Newport News city,VA,45.16129032258064
98640,Pacific County,WA,95.6989247311828
98685,Clark County,WA,62.365591397849464
53005,Waukesha County,WI,85.48387096774194
53051,Waukesha County,WI,16.129032258064516
53132,Milwaukee County,WI,21.50537634408602
53140,Kenosha County,WI,32.795698924731184
53219,Milwaukee County,WI,20.43010752688172
53225,Milwaukee County,WI,58.06451612903226
53402,Racine County,WI,24.731182795698924
