ZipCode,county,state,Youth,Adult,Retirement
35062,Jefferson County,AL,96.27659574468085,NA,81.86274509803921
35244,Jefferson County,AL,60.1063829787234,NA,NA
35405,Tuscaloosa County,AL,NA,NA,74.01960784313727
35406,Tuscaloosa County,AL,NA,NA,44.6078431372549
35453,Tuscaloosa County,AL,NA,55.44554455445545,NA
35475,Tuscaloosa County,AL,NA,95.04950495049505,NA
35476,Tuscaloosa County,AL,NA,84.65346534653465,NA
35614,Limestone County,AL,74.46808510638297,NA,NA
35630,Lauderdale County,AL,NA,NA,35.78431372549019
35673,Morgan County,AL,NA,NA,86.27450980392157
35802,Madison County,AL,NA,69.80198019801979,NA
36535,Baldwin County,AL,NA,43.06930693069307,NA
36609,Mobile County,AL,NA,NA,60.78431372549019
36830,Lee County,AL,59.04255319148937,NA,NA
99705,Fairbanks North Star Borough,AK,NA,NA,90.68627450980392
99801,Juneau City and Borough,AK,64.36170212765957,NA,NA
85017,Maricopa County,AZ,NA,32.17821782178218,NA
85034,Maricopa County,AZ,NA,NA,99.01960784313727
85202,Maricopa County,AZ,NA,NA,45.09803921568628
85234,Maricopa County,AZ,30.851063829787233,NA,NA
85255,Maricopa County,AZ,NA,95.04950495049505,NA
85268,Maricopa County,AZ,NA,NA,81.37254901960785
85296,Maricopa County,AZ,NA,NA,79.41176470588235
85308,Maricopa County,AZ,NA,35.64356435643564,NA
85351,Maricopa County,AZ,NA,NA,11.27450980392157
86033,Navajo County,AZ,NA,84.15841584158416,NA
86325,Yavapai County,AZ,NA,NA,86.76470588235294
71603,Jefferson County,AR,27.659574468085108,NA,NA
71953,Polk County,AR,NA,NA,48.03921568627451
72022,Saline County,AR,NA,NA,59.80392156862745
72113,Pulaski County,AR,NA,74.25742574257426,NA
72211,Pulaski County,AR,NA,NA,75.98039215686273
72223,Pulaski County,AR,NA,NA,93.13725490196079
72227,Pulaski County,AR,88.29787234042553,NA,NA
72560,Stone County,AR,NA,99.5049504950495,NA
72712,Benton County,AR,NA,48.01980198019802,NA
90003,Los Angeles County,CA,NA,NA,70.58823529411765
90046,Los Angeles County,CA,NA,77.22772277227723,NA
91010,Los Angeles County,CA,94.14893617021278,NA,NA
91607,Los Angeles County,CA,77.6595744680851,NA,NA
91741,Los Angeles County,CA,91.48936170212765,NA,NA
91748,Los Angeles County,CA,NA,72.27722772277228,NA
92056,San Diego County,CA,NA,NA,33.82352941176471
92250,Imperial County,CA,NA,98.01980198019803,NA
92336,San Bernardino County,CA,NA,11.881188118811881,NA
92562,Riverside County,CA,29.25531914893617,NA,NA
92610,Orange County,CA,NA,93.06930693069307,NA
92646,Orange County,CA,NA,28.217821782178216,NA
92683,Orange County,CA,NA,17.82178217821782,NA
