ZipCode,county,state,Youth,Pediatric,Adult
35016,Marshall County,AL,77.16535433070865,NA,NA
35601,Morgan County,AL,19.291338582677163,NA,NA
35633,Lauderdale County,AL,50.78740157480315,NA,NA
35951,Marshall County,AL,42.51968503937008,NA,NA
36274,Randolph County,AL,93.30708661417323,NA,NA
99515,Anchorage Municipality,AK,72.83464566929135,NA,NA
99611,Kenai Peninsula Borough,AK,NA,59.59595959595959,NA
99669,Kenai Peninsula Borough,AK,67.71653543307087,NA,NA
99686,Valdez-Cordova Census Area,AK,87.79527559055119,NA,NA
99705,Fairbanks North Star Borough,AK,64.96062992125984,NA,NA
99801,Juneau City and Borough,AK,NA,NA,58.791208791208796
85009,Maricopa County,AZ,NA,3.535353535353535,NA
85027,Maricopa County,AZ,27.559055118110237,NA,NA
85040,Maricopa County,AZ,NA,NA,23.076923076923077
85207,Maricopa County,AZ,NA,NA,30.76923076923077
85213,Maricopa County,AZ,34.645669291338585,NA,NA
85323,Maricopa County,AZ,NA,28.28282828282828,NA
85331,Maricopa County,AZ,NA,NA,64.83516483516483
85335,Maricopa County,AZ,NA,27.77777777777778,NA
85379,Maricopa County,AZ,NA,NA,69.23076923076923
85501,Gila County,AZ,NA,NA,80.21978021978022
85602,Cochise County,AZ,NA,NA,86.81318681318682
71953,Polk County,AR,73.62204724409449,NA,NA
72110,Conway County,AR,NA,NA,85.16483516483517
72212,Pulaski County,AR,71.25984251968504,NA,NA
72417,Craighead County,AR,88.9763779527559,NA,NA
90033,Los Angeles County,CA,NA,30.303030303030305,NA
90059,Los Angeles County,CA,NA,26.767676767676768,NA
91311,Los Angeles County,CA,NA,NA,65.38461538461539
91331,Los Angeles County,CA,NA,5.555555555555555,NA
91340,Los Angeles County,CA,NA,NA,89.01098901098901
91731,Los Angeles County,CA,NA,NA,45.05494505494506
91732,Los Angeles County,CA,37.00787401574803,NA,NA
92056,San Diego County,CA,NA,NA,84.61538461538461
92069,San Diego County,CA,NA,NA,74.72527472527473
92220,Riverside County,CA,NA,NA,66.48351648351648
92234,Riverside County,CA,NA,NA,18.13186813186813
92243,Imperial County,CA,57.08661417322835,NA,NA
92311,San Bernardino County,CA,NA,49.494949494949495,NA
92336,San Bernardino County,CA,NA,35.35353535353536,NA
92376,San Bernardino County,CA,NA,9.595959595959595,NA
92395,San Bernardino County,CA,NA,NA,31.868131868131865
92399,San Bernardino County,CA,NA,NA,37.362637362637365
