ZipCode,county,state,Youth,Adult,Retirement,Geriatric
35046,Chilton County,AL,87.09677419354838,NA,NA,NA
35124,Shelby County,AL,63.44086021505376,NA,NA,NA
35180,Jefferson County,AL,81.72043010752688,NA,NA,NA
35242,Shelby County,AL,NA,NA,14.685314685314685,NA
35470,Sumter County,AL,NA,NA,NA,99.13419913419914
35475,Tuscaloosa County,AL,NA,50.71542130365659,NA,NA
35503,Walker County,AL,NA,67.40858505564388,NA,NA
35546,Fayette County,AL,NA,94.27662957074722,NA,NA
35620,Limestone County,AL,NA,NA,87.87878787878788,NA
35750,Madison County,AL,NA,60.413354531001595,NA,NA
35758,Madison County,AL,NA,NA,41.95804195804196,NA
36301,Houston County,AL,NA,NA,18.181818181818183,NA
36360,Dale County,AL,NA,NA,39.86013986013986,NA
36421,Covington County,AL,93.01075268817203,NA,NA,NA
36527,Baldwin County,AL,NA,NA,88.57808857808858,NA
36580,Baldwin County,AL,NA,89.66613672496025,NA,NA
36608,Mobile County,AL,NA,NA,51.048951048951054,NA
36693,Mobile County,AL,NA,NA,NA,67.96536796536796
36695,Mobile County,AL,NA,33.54531001589825,NA,NA
36701,Dallas County,AL,NA,NA,33.56643356643357,NA
99577,Anchorage Municipality,AK,NA,NA,NA,90.47619047619048
99801,Juneau City and Borough,AK,NA,49.44356120826709,NA,NA
99835,Sitka City and Borough,AK,31.182795698924732,NA,NA,NA
85007,Maricopa County,AZ,NA,10.81081081081081,NA,NA
85015,Maricopa County,AZ,NA,NA,55.011655011655016,NA
85032,Maricopa County,AZ,NA,44.992050874403816,NA,NA
85041,Maricopa County,AZ,NA,NA,82.75058275058275,NA
85042,Maricopa County,AZ,NA,NA,59.90675990675991,NA
85085,Maricopa County,AZ,NA,68.68044515103338,NA,NA
85122,Pinal County,AZ,NA,NA,13.986013986013987,NA
85138,Pinal County,AZ,NA,39.42766295707472,NA,NA
85140,Pinal County,AZ,NA,NA,93.47319347319348,NA
85142,Maricopa County,AZ,NA,10.01589825119237,NA,NA
85204,Maricopa County,AZ,NA,15.103338632750399,NA,NA
85212,Maricopa County,AZ,57.52688172043011,NA,NA,NA
85250,Maricopa County,AZ,NA,90.14308426073131,NA,NA
85253,Maricopa County,AZ,NA,88.55325914149444,NA,NA
85350,Yuma County,AZ,NA,NA,72.49417249417249,NA
85351,Maricopa County,AZ,NA,NA,NA,0.4329004329004329
85367,Yuma County,AZ,NA,NA,94.63869463869464,NA
85395,Maricopa County,AZ,NA,NA,48.484848484848484,NA
85546,Graham County,AZ,NA,50.07949125596184,NA,NA
85607,Cochise County,AZ,NA,NA,82.98368298368298,NA
85701,Pima County,AZ,NA,66.13672496025437,NA,NA
85719,Pima County,AZ,NA,32.75039745627981,NA,NA
85730,Pima County,AZ,NA,26.232114467408586,NA,NA
85737,Pima County,AZ,NA,65.97774244833067,NA,NA
85745,Pima County,AZ,NA,25.119236883942765,NA,NA
85756,Pima County,AZ,NA,69.15739268680446,NA,NA
86001,Coconino County,AZ,NA,21.62162162162162,NA,NA
86413,Mohave County,AZ,NA,85.85055643879174,NA,NA
72114,Pulaski County,AR,NA,NA,67.36596736596736,NA
72143,White County,AR,NA,36.56597774244833,NA,NA
72204,Pulaski County,AR,NA,51.828298887122415,NA,NA
72601,Boone County,AR,NA,NA,NA,22.943722943722943
90001,Los Angeles County,CA,NA,NA,72.72727272727273,NA
90016,Los Angeles County,CA,NA,NA,24.00932400932401,NA
90023,Los Angeles County,CA,NA,NA,60.60606060606061,NA
90029,Los Angeles County,CA,NA,NA,76.68997668997669,NA
90047,Los Angeles County,CA,60.215053763440864,NA,NA,NA
