ZipCode,county,state,Youth,Adult,Retirement
35005,Jefferson County,AL,NA,82.08,NA
35043,Shelby County,AL,72.6775956284153,NA,NA
35466,Pickens County,AL,85.79234972677595,NA,NA
35474,Hale County,AL,NA,63.36000000000001,NA
35601,Morgan County,AL,NA,13.76,NA
35633,Lauderdale County,AL,72.6775956284153,NA,NA
35673,Morgan County,AL,NA,67.84,NA
35956,Etowah County,AL,NA,75.03999999999999,NA
36117,Montgomery County,AL,NA,64.16,NA
36303,Houston County,AL,NA,24.959999999999997,NA
36701,Dallas County,AL,NA,28.799999999999997,NA
85008,Maricopa County,AZ,NA,13.600000000000001,NA
85051,Maricopa County,AZ,NA,15.36,NA
85122,Pinal County,AZ,NA,7.199999999999999,NA
85140,Pinal County,AZ,67.21311475409836,NA,NA
85209,Maricopa County,AZ,NA,60.160000000000004,NA
85254,Maricopa County,AZ,34.97267759562842,NA,NA
85344,La Paz County,AZ,NA,NA,36.71497584541063
85374,Maricopa County,AZ,NA,47.36,NA
85381,Maricopa County,AZ,NA,84.8,NA
85382,Maricopa County,AZ,NA,48.16,NA
85635,Cochise County,AZ,NA,26.72,NA
85749,Pima County,AZ,NA,75.52,NA
86044,San Juan County,AZ,NA,71.52,NA
71667,Lincoln County,AR,NA,84,NA
72007,Lonoke County,AR,NA,99.68,NA
72103,Saline County,AR,NA,95.04,NA
72120,Pulaski County,AR,NA,97.76,NA
72150,Grant County,AR,NA,78.56,NA
72212,Pulaski County,AR,NA,94.08,NA
72223,Pulaski County,AR,NA,80.96,NA
72301,Crittenden County,AR,NA,NA,83.57487922705315
72335,St. Francis County,AR,87.43169398907104,NA,NA
72687,Marion County,AR,NA,88.8,NA
72958,Scott County,AR,NA,69.76,NA
90029,Los Angeles County,CA,NA,NA,72.46376811594203
90048,Los Angeles County,CA,NA,75.36,NA
90065,Los Angeles County,CA,68.30601092896174,NA,NA
90275,Los Angeles County,CA,NA,NA,74.8792270531401
90291,Los Angeles County,CA,NA,NA,58.454106280193244
90403,Los Angeles County,CA,NA,66.88,NA
90605,Los Angeles County,CA,NA,80,NA
90703,Los Angeles County,CA,NA,NA,36.231884057971016
90740,Orange County,CA,81.9672131147541,NA,NA
90804,Los Angeles County,CA,NA,44.96,NA
90808,Los Angeles County,CA,14.754098360655737,NA,NA
91006,Los Angeles County,CA,NA,84.16,NA
91042,Los Angeles County,CA,NA,70.72,NA
91203,Los Angeles County,CA,NA,98.4,NA
91320,Ventura County,CA,NA,62.56,NA
91335,Los Angeles County,CA,NA,61.28,NA
91390,Los Angeles County,CA,NA,82.56,NA
91709,San Bernardino County,CA,NA,NA,62.80193236714976
91748,Los Angeles County,CA,NA,NA,93.71980676328504
92057,San Diego County,CA,69.94535519125684,NA,NA
92126,San Diego County,CA,NA,NA,35.748792270531396
92250,Imperial County,CA,NA,88.96,NA
92262,Riverside County,CA,NA,23.36,NA
92324,San Bernardino County,CA,NA,21.44,NA
92392,San Bernardino County,CA,NA,NA,33.81642512077295
92411,San Bernardino County,CA,NA,72,NA
92504,Riverside County,CA,NA,70.39999999999999,NA
92532,Riverside County,CA,NA,87.2,NA
92544,Riverside County,CA,NA,85.6,NA
92548,Riverside County,CA,97.26775956284153,NA,NA
92555,Riverside County,CA,NA,NA,66.18357487922705
92595,Riverside County,CA,NA,82.72,NA
92627,Orange County,CA,NA,NA,67.6328502415459
92656,Orange County,CA,NA,NA,81.64251207729468
92679,Orange County,CA,97.81420765027322,NA,NA
92683,Orange County,CA,37.704918032786885,NA,NA
92688,Orange County,CA,NA,36.8,NA
92703,Orange County,CA,NA,39.2,NA
92780,Orange County,CA,NA,87.03999999999999,NA
92801,Orange County,CA,NA,77.28,NA
92835,Orange County,CA,NA,91.2,NA
92843,Orange County,CA,NA,NA,53.14009661835749
92867,Orange County,CA,NA,NA,86.47342995169082
92879,Riverside County,CA,NA,50.72,NA
92882,Riverside County,CA,NA,60,NA
92886,Orange County,CA,NA,31.680000000000003,NA
93003,Ventura County,CA,NA,NA,22.22222222222222
93402,San Luis Obispo County,CA,69.39890710382514,NA,NA
93420,San Luis Obispo County,CA,NA,66.4,NA
93436,Santa Barbara County,CA,NA,73.11999999999999,NA
93555,Kern County,CA,NA,27.04,NA
93609,Fresno County,CA,NA,93.92,NA
94040,Santa Clara County,CA,NA,NA,79.71014492753623
94061,San Mateo County,CA,56.830601092896174,87.52,NA
94103,San Francisco County,CA,NA,12.8,NA
94116,San Francisco County,CA,NA,79.84,NA
94118,San Francisco County,CA,NA,NA,37.19806763285024
94122,San Francisco County,CA,NA,NA,24.154589371980677
94542,Alameda County,CA,NA,94.88,NA
94549,Contra Costa County,CA,NA,78.88,NA
94588,Alameda County,CA,NA,NA,74.39613526570048
94589,Solano County,CA,NA,NA,50.72463768115942
94605,Alameda County,CA,50.81967213114754,NA,NA
94611,Alameda County,CA,NA,59.84,NA
95032,Santa Clara County,CA,NA,74.08,NA
95054,Santa Clara County,CA,NA,99.83999999999999,NA
95112,Santa Clara County,CA,NA,37.92,NA
95118,Santa Clara County,CA,71.58469945355192,NA,NA
95123,Santa Clara County,CA,60.65573770491803,NA,NA
95125,Santa Clara County,CA,NA,73.92,NA
95301,Merced County,CA,NA,46.56,NA
95422,Lake County,CA,79.78142076502732,NA,NA
95628,Sacramento County,CA,NA,59.68,NA
95658,Placer County,CA,95.62841530054644,NA,NA
95822,Sacramento County,CA,NA,39.68,NA
95864,Sacramento County,CA,57.377049180327866,NA,NA
95932,Colusa County,CA,NA,NA,87.92270531400966
95954,Butte County,CA,27.86885245901639,NA,NA
95961,Yuba County,CA,NA,45.28,NA
95965,Butte County,CA,NA,NA,32.367149758454104
95973,Butte County,CA,NA,24.48,NA
80013,Arapahoe County,CO,NA,9.44,NA
80018,Arapahoe County,CO,NA,72.96000000000001,NA
80021,Jefferson County,CO,NA,NA,57.00483091787439
80026,Boulder County,CO,NA,83.04,NA
80031,Adams County,CO,NA,90.56,NA
80108,Douglas County,CO,31.693989071038253,NA,NA
80122,Arapahoe County,CO,NA,54.24,NA
80134,Douglas County,CO,NA,71.67999999999999,NA
80203,Denver County,CO,NA,68.96,NA
80226,Jefferson County,CO,26.229508196721312,NA,NA
80233,Adams County,CO,16.39344262295082,28.16,NA
80424,Summit County,CO,93.44262295081968,NA,NA
80501,Boulder County,CO,NA,22.24,NA
80504,Boulder County,CO,NA,32.800000000000004,NA
80517,Larimer County,CO,NA,NA,47.82608695652174
80525,Larimer County,CO,NA,62.4,NA
80831,El Paso County,CO,NA,86.72,NA
80915,El Paso County,CO,27.322404371584703,NA,NA
80916,El Paso County,CO,NA,67.52,NA
80917,El Paso County,CO,NA,NA,55.072463768115945
81401,Montrose County,CO,NA,47.839999999999996,NA
81611,Pitkin County,CO,NA,96.96000000000001,NA
06051,Hartford County,CT,NA,21.759999999999998,NA
06088,Hartford County,CT,91.80327868852459,NA,NA
