ZipCode,county,state,Youth
35046,Chilton County,AL,85.44474393530997
35456,Tuscaloosa County,AL,93.53099730458221
36109,Montgomery County,AL,70.08086253369272
36575,Mobile County,AL,74.12398921832884
36748,Marengo County,AL,98.92183288409704
85021,Maricopa County,AZ,28.84097035040431
85032,Maricopa County,AZ,21.293800539083556
85042,Maricopa County,AZ,26.954177897574123
85310,Maricopa County,AZ,83.55795148247978
85326,Maricopa County,AZ,8.086253369272237
85339,Maricopa County,AZ,11.05121293800539
85374,Maricopa County,AZ,36.65768194070081
86326,Yavapai County,AZ,25.87601078167116
90011,Los Angeles County,CA,14.824797843665769
90020,Los Angeles County,CA,71.69811320754717
90025,Los Angeles County,CA,80.05390835579514
90032,Los Angeles County,CA,30.18867924528302
90042,Los Angeles County,CA,65.22911051212938
90059,Los Angeles County,CA,76.54986522911051
90262,Los Angeles County,CA,22.911051212938006
90680,Orange County,CA,77.35849056603774
90712,Los Angeles County,CA,71.15902964959568
91354,Los Angeles County,CA,80.59299191374663
91405,Los Angeles County,CA,88.40970350404312
92040,San Diego County,CA,47.97843665768194
92056,San Diego County,CA,43.66576819407008
92154,San Diego County,CA,54.98652291105122
92220,Riverside County,CA,75.47169811320755
92227,Imperial County,CA,71.96765498652292
92236,Riverside County,CA,84.36657681940702
92253,Riverside County,CA,60.37735849056604
92254,Riverside County,CA,94.33962264150944
92530,Riverside County,CA,41.77897574123989
92701,Orange County,CA,60.1078167115903
92886,Orange County,CA,34.77088948787062
94110,San Francisco County,CA,40.700808625336926
94509,Contra Costa County,CA,66.84636118598382
94541,Alameda County,CA,37.735849056603776
94550,Alameda County,CA,37.19676549865229
94551,Alameda County,CA,62.8032345013477
95054,Santa Clara County,CA,85.44474393530997
95138,Santa Clara County,CA,95.68733153638814
95337,San Joaquin County,CA,50.673854447439346
95368,Stanislaus County,CA,78.16711590296495
95531,Del Norte County,CA,90.29649595687331
95834,Sacramento County,CA,79.51482479784366
96019,Shasta County,CA,81.13207547169812
80004,Jefferson County,CO,35.309973045822105
80007,Jefferson County,CO,63.07277628032345
80010,Arapahoe County,CO,55.79514824797843
80011,Arapahoe County,CO,44.474393530997304
80017,Arapahoe County,CO,50.40431266846361
80030,Adams County,CO,81.94070080862534
80031,Adams County,CO,50.673854447439346
80134,Douglas County,CO,7.816711590296496
80221,Adams County,CO,20.485175202156334
80401,Jefferson County,CO,71.15902964959568
80439,Jefferson County,CO,73.58490566037736
80524,Larimer County,CO,25.336927223719673
80530,Weld County,CO,92.18328840970351
80642,Weld County,CO,99.46091644204851
80701,Morgan County,CO,20.754716981132077
80831,El Paso County,CO,61.18598382749326
80911,El Paso County,CO,26.1455525606469
80920,El Paso County,CO,51.75202156334232
81650,Garfield County,CO,52.56064690026954
06511,New Haven County,CT,36.118598382749326
06513,New Haven County,CT,17.25067385444744
06516,New Haven County,CT,16.711590296495956
06880,Fairfield County,CT,51.21293800539084
19702,New Castle County,DE,44.74393530997305
19971,Sussex County,DE,80.86253369272237
32008,Suwannee County,FL,95.68733153638814
32043,Clay County,FL,23.180592991913745
32211,Duval County,FL,37.735849056603776
32324,Gadsden County,FL,97.57412398921834
32459,Walton County,FL,61.99460916442049
32503,Escambia County,FL,46.900269541778975
32712,Orange County,FL,34.50134770889488
32765,Seminole County,FL,52.56064690026954
32807,Orange County,FL,9.973045822102426
33010,Miami-Dade County,FL,43.66576819407008
33029,Broward County,FL,59.299191374663074
33033,Miami-Dade County,FL,63.342318059299195
33134,Miami-Dade County,FL,59.299191374663074
33150,Miami-Dade County,FL,48.78706199460917
33157,Miami-Dade County,FL,14.555256064690028
33169,Miami-Dade County,FL,33.692722371967655
33458,Palm Beach County,FL,36.118598382749326
33563,Hillsborough County,FL,33.9622641509434
33617,Hillsborough County,FL,43.39622641509434
33708,Pinellas County,FL,95.14824797843666
33771,Pinellas County,FL,58.490566037735846
33809,Polk County,FL,42.318059299191376
33859,Polk County,FL,42.857142857142854
34116,Collier County,FL,50.13477088948787
34771,Osceola County,FL,68.73315363881402
34787,Orange County,FL,30.45822102425876
30504,Hall County,GA,79.24528301886792
31047,Houston County,GA,89.21832884097036
31088,Houston County,GA,53.908355795148246
39817,Decatur County,GA,81.6711590296496
96813,Honolulu County,HI,33.153638814016176
83455,Teton County,ID,96.7654986522911
83605,Canyon County,ID,7.277628032345014
83642,Ada County,ID,18.867924528301888
60060,Lake County,IL,58.22102425876011
60062,Cook County,IL,29.649595687331537
60102,McHenry County,IL,28.03234501347709
60187,DuPage County,IL,35.57951482479784
60644,Cook County,IL,26.41509433962264
60647,Cook County,IL,15.363881401617252
60707,Cook County,IL,67.65498652291106
61554,Tazewell County,IL,31.805929919137466
61944,Edgar County,IL,72.50673854447439
46016,Madison County,IN,47.43935309973046
46143,Johnson County,IN,23.71967654986523
46220,Marion County,IN,77.62803234501348
46544,St. Joseph County,IN,55.25606469002695
46755,Noble County,IN,11.590296495956872
46774,Allen County,IN,21.024258760107816
46807,Allen County,IN,46.091644204851754
47720,Vanderburgh County,IN,83.28840970350404
50021,Polk County,IA,73.31536388140162
50315,Polk County,IA,19.67654986522911
51503,Pottawattamie County,IA,4.8517520215633425
51640,Fremont County,IA,99.19137466307278
52738,Louisa County,IA,74.39353099730458
67025,Sedgwick County,KS,97.84366576819407
67951,Stevens County,KS,92.99191374663073
40322,Menifee County,KY,100
42048,Marshall County,KY,99.73045822102425
70301,Lafourche Parish,LA,39.35309973045822
70403,Tangipahoa Parish,LA,74.93261455525607
70433,St. Tammany Parish,LA,5.660377358490567
70535,St. Landry Parish,LA,67.9245283018868
70607,Calcasieu Parish,LA,18.867924528301888
71106,Caddo Parish,LA,3.7735849056603774
71238,Ouachita Parish,LA,87.33153638814017
71301,Rapides Parish,LA,72.50673854447439
04038,Cumberland County,ME,24.797843665768195
04276,Oxford County,ME,62.264150943396224
20852,Montgomery County,MD,83.01886792452831
21040,Harford County,MD,47.16981132075472
21236,Baltimore County,MD,69.2722371967655
21620,Kent County,MD,86.52291105121293
21787,Carroll County,MD,93.53099730458221
01923,Essex County,MA,2.4258760107816713
02119,Suffolk County,MA,4.5822102425876015
02150,Suffolk County,MA,73.8544474393531
48060,St. Clair County,MI,9.164420485175203
48075,Oakland County,MI,32.88409703504043
48180,Wayne County,MI,1.6172506738544474
48217,Wayne County,MI,82.21024258760107
48228,Wayne County,MI,1.3477088948787064
48415,Saginaw County,MI,65.22911051212938
48661,Ogemaw County,MI,56.06469002695418
49036,Branch County,MI,28.30188679245283
49098,Berrien County,MI,87.06199460916442
49203,Jackson County,MI,25.336927223719673
49301,Kent County,MI,70.35040431266847
49337,Newaygo County,MI,42.318059299191376
49431,Mason County,MI,53.09973045822103
49442,Muskegon County,MI,2.6954177897574128
49464,Ottawa County,MI,36.65768194070081
49665,Osceola County,MI,91.10512129380054
49668,Wexford County,MI,98.6522911051213
55038,Washington County,MN,69.2722371967655
55105,Ramsey County,MN,56.8733153638814
55124,Dakota County,MN,15.902964959568733
55336,McLeod County,MN,70.61994609164421
55369,Hennepin County,MN,12.668463611859837
55404,Hennepin County,MN,48.24797843665768
55449,Anoka County,MN,7.547169811320755
55987,Winona County,MN,15.363881401617252
56310,Stearns County,MN,97.84366576819407
39367,Wayne County,MS,17.78975741239892
39532,Harrison County,MS,23.98921832884097
63052,Jefferson County,MO,22.10242587601078
63084,Franklin County,MO,57.41239892183289
63114,St. Louis County,MO,29.110512129380055
63379,Lincoln County,MO,27.762803234501348
63960,Stoddard County,MO,91.37466307277629
64506,Buchanan County,MO,37.46630727762803
64844,Newton County,MO,90.56603773584906
68117,Douglas County,NE,84.09703504043127
68144,Douglas County,NE,74.66307277628033
68822,Custer County,NE,97.84366576819407
69361,Scotts Bluff County,NE,72.23719676549865
07020,Bergen County,NJ,91.91374663072777
07095,Middlesex County,NJ,67.38544474393531
07104,Essex County,NJ,3.234501347708895
07202,Union County,NJ,63.61185983827493
07456,Passaic County,NJ,94.87870619946092
07461,Sussex County,NJ,59.299191374663074
08005,Ocean County,NJ,77.89757412398922
08086,Gloucester County,NJ,84.90566037735849
08520,Mercer County,NJ,46.63072776280324
08753,Ocean County,NJ,8.62533692722372
08824,Middlesex County,NJ,69.81132075471697
87002,Valencia County,NM,64.95956873315365
87035,Torrance County,NM,87.33153638814017
87107,Bernalillo County,NM,41.23989218328841
87120,Bernalillo County,NM,13.20754716981132
87121,Bernalillo County,NM,3.5040431266846364
87301,McKinley County,NM,26.68463611859838
87410,San Juan County,NM,65.22911051212938
10038,New York County,NY,83.82749326145552
10304,Richmond County,NY,39.62264150943396
10306,Richmond County,NY,66.57681940700809
10459,Bronx County,NY,29.380053908355798
10467,Bronx County,NY,0.5390835579514826
10703,Westchester County,NY,86.79245283018868
10705,Westchester County,NY,75.2021563342318
10954,Rockland County,NY,86.25336927223721
11201,Kings County,NY,53.36927223719676
11368,Queens County,NY,1.078167115902965
11435,Queens County,NY,33.42318059299191
