ZipCode,county,state,Youth,Pediatric,Adult
35043,Shelby County,AL,70.94972067039106,NA,NA
35184,Bibb County,AL,NA,68.85964912280701,NA
35503,Walker County,AL,NA,NA,59.817351598173516
35504,Walker County,AL,NA,61.40350877192983,NA
35802,Madison County,AL,66.75977653631286,NA,NA
35803,Madison County,AL,58.37988826815642,NA,NA
35907,Etowah County,AL,92.73743016759776,NA,NA
36330,Coffee County,AL,NA,NA,44.29223744292237
36352,Houston County,AL,NA,69.73684210526315,NA
36502,Escambia County,AL,88.54748603351955,NA,NA
36608,Mobile County,AL,NA,96.49122807017544,NA
99501,Anchorage Municipality,AK,NA,NA,17.35159817351598
99654,Matanuska-Susitna Borough,AK,29.88826815642458,NA,NA
99701,Fairbanks North Star Borough,AK,NA,NA,31.506849315068493
85008,Maricopa County,AZ,47.486033519553075,NA,NA
85022,Maricopa County,AZ,NA,NA,15.981735159817351
85035,Maricopa County,AZ,12.011173184357542,NA,NA
85042,Maricopa County,AZ,25.41899441340782,NA,NA
85120,Pinal County,AZ,NA,NA,38.81278538812785
85123,Pinal County,AZ,60.893854748603346,NA,NA
85143,Pinal County,AZ,NA,NA,62.55707762557078
85204,Maricopa County,AZ,NA,42.98245614035088,NA
85282,Maricopa County,AZ,NA,NA,37.89954337899543
85382,Maricopa County,AZ,NA,NA,45.662100456621005
85530,Graham County,AZ,NA,35.96491228070175,NA
85543,Graham County,AZ,NA,97.80701754385966,NA
85607,Cochise County,AZ,22.62569832402235,NA,NA
85653,Pima County,AZ,NA,38.59649122807017,85.38812785388129
85701,Pima County,AZ,NA,NA,84.01826484018264
90059,Los Angeles County,CA,NA,24.12280701754386,NA
90230,Los Angeles County,CA,NA,NA,75.79908675799086
90260,Los Angeles County,CA,NA,44.29824561403509,NA
90631,Orange County,CA,NA,83.77192982456141,NA
90706,Los Angeles County,CA,NA,20.175438596491226,NA
90716,Los Angeles County,CA,NA,NA,97.71689497716895
90740,Orange County,CA,NA,NA,63.013698630136986
