ZipCode,county,state,Retirement,Geriatric
35173,Jefferson County,AL,39.21052631578947,NA
35215,Jefferson County,AL,NA,62.45353159851301
35226,Jefferson County,AL,NA,21.561338289962826
35550,Walker County,AL,NA,90.33457249070632
35616,Colbert County,AL,86.8421052631579,NA
35620,Limestone County,AL,81.05263157894737,NA
35757,Madison County,AL,NA,82.15613382899627
35803,Madison County,AL,83.94736842105263,NA
35810,Madison County,AL,18.421052631578945,NA
36081,Pike County,AL,65.52631578947368,NA
36116,Montgomery County,AL,48.68421052631579,NA
36272,Calhoun County,AL,73.15789473684211,NA
36502,Escambia County,AL,42.368421052631575,NA
36608,Mobile County,AL,47.10526315789474,NA
99577,Anchorage Municipality,AK,97.63157894736842,NA
85018,Maricopa County,AZ,NA,43.866171003717476
85032,Maricopa County,AZ,61.05263157894737,NA
85258,Maricopa County,AZ,53.68421052631579,NA
85284,Maricopa County,AZ,NA,87.36059479553904
85331,Maricopa County,AZ,NA,49.814126394052046
85345,Maricopa County,AZ,42.89473684210526,NA
85367,Yuma County,AZ,49.73684210526316,NA
85374,Maricopa County,AZ,15.526315789473685,NA
85542,Gila County,AZ,97.89473684210527,NA
85712,Pima County,AZ,NA,39.405204460966544
85925,Apache County,AZ,97.36842105263158,NA
86406,Mohave County,AZ,NA,27.137546468401485
71635,Ashley County,AR,NA,61.33828996282528
71639,Desha County,AR,NA,57.249070631970255
71801,Hempstead County,AR,78.42105263157895,NA
71832,Sevier County,AR,93.42105263157895,NA
72002,Saline County,AR,91.3157894736842,NA
72012,White County,AR,70.52631578947368,NA
72116,Pulaski County,AR,40.78947368421053,NA
72209,Pulaski County,AR,NA,51.301115241635685
72601,Boone County,AR,66.05263157894737,NA
72632,Carroll County,AR,NA,99.62825278810409
72703,Washington County,AR,85.78947368421052,NA
72756,Benton County,AR,67.63157894736842,NA
90025,Los Angeles County,CA,NA,36.80297397769517
90044,Los Angeles County,CA,15.263157894736842,NA
90046,Los Angeles County,CA,75.52631578947368,NA
90068,Los Angeles County,CA,77.63157894736842,NA
90220,Los Angeles County,CA,NA,85.50185873605948
90272,Los Angeles County,CA,NA,73.23420074349443
90292,Los Angeles County,CA,52.89473684210526,NA
90403,Los Angeles County,CA,NA,26.022304832713754
90505,Los Angeles County,CA,NA,29.36802973977695
90605,Los Angeles County,CA,71.05263157894737,NA
90650,Los Angeles County,CA,48.1578947368421,NA
90717,Los Angeles County,CA,NA,47.21189591078067
90740,Orange County,CA,NA,20.074349442379184
90807,Los Angeles County,CA,57.10526315789474,NA
91335,Los Angeles County,CA,NA,9.66542750929368
91342,Los Angeles County,CA,NA,34.94423791821561
91724,Los Angeles County,CA,71.05263157894737,NA
91770,Los Angeles County,CA,43.15789473684211,NA
92037,San Diego County,CA,NA,19.33085501858736
92118,San Diego County,CA,64.73684210526316,NA
92201,Riverside County,CA,13.94736842105263,NA
92345,San Bernardino County,CA,11.578947368421053,NA
92545,Riverside County,CA,36.84210526315789,NA
92548,Riverside County,CA,NA,89.59107806691449
92591,Riverside County,CA,56.84210526315789,NA
92649,Orange County,CA,NA,30.111524163568777
92677,Orange County,CA,39.473684210526315,NA
92692,Orange County,CA,NA,8.550185873605948
92882,Riverside County,CA,NA,53.159851301115246
92883,Riverside County,CA,62.36842105263158,NA
93003,Ventura County,CA,17.105263157894736,11.524163568773234
93063,Ventura County,CA,NA,38.66171003717472
93274,Tulare County,CA,NA,22.676579925650557
93535,Los Angeles County,CA,NA,74.72118959107806
93610,Madera County,CA,82.36842105263158,NA
93631,Fresno County,CA,NA,74.34944237918215
93657,Fresno County,CA,43.42105263157895,NA
94002,San Mateo County,CA,37.631578947368425,NA
94024,Santa Clara County,CA,NA,53.159851301115246
94043,Santa Clara County,CA,NA,84.38661710037175
94044,San Mateo County,CA,25.526315789473685,NA
94533,Solano County,CA,23.42105263157895,NA
94555,Alameda County,CA,67.10526315789474,NA
94558,Napa County,CA,54.736842105263165,NA
94565,Contra Costa County,CA,57.631578947368425,NA
95014,Santa Clara County,CA,93.94736842105263,NA
95316,Stanislaus County,CA,95,NA
95467,Lake County,CA,NA,93.3085501858736
95621,Sacramento County,CA,NA,20.817843866171003
95829,Sacramento County,CA,87.10526315789474,NA
96021,Tehama County,CA,57.36842105263158,NA
80004,Jefferson County,CO,59.73684210526316,NA
80224,Denver County,CO,80.26315789473685,NA
80234,Adams County,CO,65.78947368421053,NA
80504,Boulder County,CO,NA,59.479553903345725
06070,Hartford County,CT,81.3157894736842,NA
06450,New Haven County,CT,NA,22.304832713754646
06460,New Haven County,CT,NA,28.25278810408922
06770,New Haven County,CT,NA,21.189591078066915
06902,Fairfield County,CT,8.68421052631579,NA
06905,Fairfield County,CT,48.94736842105264,NA
19808,New Castle County,DE,NA,30.111524163568777
32060,Suwannee County,FL,46.31578947368421,NA
32134,Marion County,FL,95.78947368421052,NA
32189,Putnam County,FL,NA,63.19702602230484
32218,Duval County,FL,NA,18.95910780669145
32244,Duval County,FL,8.157894736842106,NA
32277,Duval County,FL,75.26315789473685,NA
32514,Escambia County,FL,NA,50.18587360594795
32526,Escambia County,FL,59.73684210526316,NA
32707,Seminole County,FL,NA,66.17100371747212
32713,Volusia County,FL,NA,47.58364312267658
32726,Lake County,FL,47.89473684210526,NA
32757,Lake County,FL,NA,33.08550185873606
32771,Seminole County,FL,NA,95.53903345724906
32808,Orange County,FL,22.36842105263158,NA
32839,Orange County,FL,37.10526315789473,NA
32934,Brevard County,FL,NA,68.02973977695167
32953,Brevard County,FL,17.36842105263158,NA
33063,Broward County,FL,NA,10.037174721189592
33407,Palm Beach County,FL,NA,52.41635687732342
33411,Palm Beach County,FL,17.894736842105264,NA
33414,Palm Beach County,FL,74.21052631578947,NA
33426,Palm Beach County,FL,80.52631578947368,NA
33437,Palm Beach County,FL,NA,4.4609665427509295
33444,Palm Beach County,FL,NA,80.66914498141264
33463,Palm Beach County,FL,34.21052631578947,NA
33626,Hillsborough County,FL,NA,71.00371747211895
33801,Polk County,FL,NA,46.09665427509294
33841,Polk County,FL,96.84210526315789,NA
33844,Polk County,FL,NA,61.71003717472119
33850,Polk County,FL,92.36842105263158,NA
33884,Polk County,FL,44.473684210526315,NA
33904,Lee County,FL,NA,76.2081784386617
33983,Charlotte County,FL,NA,49.44237918215613
34109,Collier County,FL,55.52631578947368,NA
34110,Collier County,FL,50,NA
34145,Collier County,FL,NA,25.27881040892193
34203,Manatee County,FL,NA,12.639405204460965
34208,Manatee County,FL,78.94736842105263,NA
34212,Manatee County,FL,82.10526315789474,NA
34243,Manatee County,FL,60.26315789473684,NA
34429,Citrus County,FL,88.68421052631578,NA
34484,Sumter County,FL,NA,84.75836431226766
34655,Pasco County,FL,60.78947368421053,NA
34787,Orange County,FL,NA,17.843866171003718
34982,St. Lucie County,FL,91.05263157894737,NA
30040,Forsyth County,GA,53.1578947368421,NA
30068,Cobb County,GA,58.684210526315795,NA
30161,Floyd County,GA,18.157894736842106,NA
30217,Heard County,GA,87.36842105263159,NA
30277,Coweta County,GA,66.57894736842105,NA
30315,Fulton County,GA,NA,34.20074349442379
30507,Hall County,GA,63.68421052631579,NA
30533,Lumpkin County,GA,76.84210526315789,NA
30554,Hall County,GA,98.42105263157895,NA
30577,Stephens County,GA,NA,45.72490706319702
30813,Columbia County,GA,37.368421052631575,50.92936802973978
31032,Jones County,GA,79.47368421052632,NA
31217,Bibb County,GA,79.73684210526316,NA
31907,Muscogee County,GA,3.421052631578948,NA
96793,Maui County,HI,63.421052631578945,NA
83706,Ada County,ID,20,NA
60007,Cook County,IL,14.473684210526317,NA
60015,Lake County,IL,24.210526315789473,NA
60035,Lake County,IL,46.578947368421055,2.973977695167286
60061,Lake County,IL,NA,34.572490706319705
60099,Lake County,IL,NA,56.877323420074354
60123,Kane County,IL,13.157894736842104,NA
60172,DuPage County,IL,NA,48.3271375464684
60491,Will County,IL,87.89473684210526,NA
60540,DuPage County,IL,27.105263157894736,NA
60564,Will County,IL,NA,60.966542750929364
60609,Cook County,IL,NA,16.356877323420075
60610,Cook County,IL,NA,65.05576208178438
60618,Cook County,IL,72.36842105263158,NA
60625,Cook County,IL,10.526315789473683,NA
60970,Iroquois County,IL,NA,83.64312267657994
61072,Winnebago County,IL,NA,73.60594795539033
61102,Winnebago County,IL,56.57894736842105,NA
61201,Rock Island County,IL,NA,35.31598513011153
61265,Rock Island County,IL,NA,10.780669144981413
61282,Rock Island County,IL,NA,94.79553903345726
61554,Tazewell County,IL,41.578947368421055,NA
61701,McLean County,IL,26.842105263157894,NA
62260,St. Clair County,IL,90,NA
62448,Jasper County,IL,NA,69.14498141263941
62644,Mason County,IL,NA,77.32342007434944
62656,Logan County,IL,NA,82.8996282527881
62839,Clay County,IL,77.63157894736842,NA
46012,Madison County,IN,56.05263157894736,NA
46033,Hamilton County,IN,28.421052631578945,NA
46113,Marion County,IN,72.10526315789474,NA
46142,Johnson County,IN,9.736842105263158,NA
46143,Johnson County,IN,NA,4.83271375464684
46176,Shelby County,IN,NA,71.74721189591078
46311,Lake County,IN,NA,52.78810408921933
46360,LaPorte County,IN,26.57894736842105,NA
46815,Allen County,IN,85,NA
46825,Allen County,IN,92.10526315789474,NA
46962,Wabash County,IN,NA,58.7360594795539
46970,Miami County,IN,19.736842105263158,NA
47130,Clark County,IN,27.89473684210526,NA
47802,Vigo County,IN,NA,31.970260223048324
47803,Vigo County,IN,55.00000000000001,NA
47909,Tippecanoe County,IN,NA,33.82899628252788
50310,Polk County,IA,47.63157894736842,NA
50401,Cerro Gordo County,IA,NA,1.486988847583643
52403,Linn County,IA,38.94736842105263,NA
66043,Leavenworth County,KS,92.89473684210526,NA
66062,Johnson County,KS,NA,44.237918215613384
66083,Johnson County,KS,NA,66.91449814126395
66204,Johnson County,KS,88.1578947368421,NA
66607,Shawnee County,KS,90.78947368421053,NA
66762,Crawford County,KS,50.26315789473684,NA
67212,Sedgwick County,KS,NA,72.11895910780669
