ZipCode,county,state,Youth,Pediatric
35079,Blount County,AL,NA,94.4578313253012
35080,Shelby County,AL,39.028475711892796,NA
35146,St. Clair County,AL,79.06197654941374,NA
35209,Jefferson County,AL,57.95644891122278,NA
35216,Jefferson County,AL,36.18090452261307,NA
35613,Limestone County,AL,31.65829145728643,NA
35765,Jackson County,AL,97.82244556113902,NA
35773,Madison County,AL,79.7319932998325,77.59036144578313
35976,Marshall County,AL,NA,60.96385542168675
36027,Barbour County,AL,62.981574539363486,NA
36420,Covington County,AL,NA,59.518072289156635
36460,Monroe County,AL,64.4891122278057,NA
99603,Kenai Peninsula Borough,AK,76.54941373534339,NA
99604,Wade Hampton Census Area,AK,NA,88.43373493975903
99623,,AK,NA,57.34939759036145
99801,Juneau City and Borough,AK,59.12897822445561,NA
85008,Maricopa County,AZ,NA,7.46987951807229
85009,Maricopa County,AZ,NA,18.795180722891565
85014,Maricopa County,AZ,NA,37.83132530120482
85022,Maricopa County,AZ,NA,41.445783132530124
85037,Maricopa County,AZ,28.30820770519263,NA
85053,Maricopa County,AZ,NA,46.024096385542165
85120,Pinal County,AZ,NA,67.2289156626506
85142,Maricopa County,AZ,8.207705192629817,NA
85204,Maricopa County,AZ,9.715242881072026,NA
85210,Maricopa County,AZ,29.313232830820766,NA
85254,Maricopa County,AZ,27.80569514237856,NA
85302,Maricopa County,AZ,NA,24.337349397590362
85303,Maricopa County,AZ,15.242881072026801,NA
85350,Yuma County,AZ,NA,26.506024096385545
85383,Maricopa County,AZ,22.445561139028474,NA
85388,Maricopa County,AZ,NA,64.09638554216868
85390,Maricopa County,AZ,NA,74.21686746987952
85701,Pima County,AZ,NA,32.28915662650602
85745,Pima County,AZ,NA,60.24096385542169
72207,Pulaski County,AR,85.09212730318258,NA
90011,Los Angeles County,CA,NA,6.987951807228916
90016,Los Angeles County,CA,NA,36.385542168674704
90023,Los Angeles County,CA,NA,27.228915662650603
90036,Los Angeles County,CA,92.62981574539364,NA
90041,Los Angeles County,CA,77.72194304857621,NA
90272,Los Angeles County,CA,79.5644891122278,NA
90280,Los Angeles County,CA,68.17420435510888,NA
90712,Los Angeles County,CA,65.49413735343383,NA
90723,Los Angeles County,CA,NA,29.156626506024097
90744,Los Angeles County,CA,46.06365159128978,NA
91331,Los Angeles County,CA,NA,21.204819277108435
91362,Ventura County,CA,70.35175879396985,NA
91711,Los Angeles County,CA,53.936348408710224,NA
91732,Los Angeles County,CA,NA,21.686746987951807
91754,Los Angeles County,CA,NA,94.21686746987952
91761,San Bernardino County,CA,40.53601340033501,NA
91786,San Bernardino County,CA,51.08877721943048,NA
91790,Los Angeles County,CA,46.39865996649916,NA
92025,San Diego County,CA,NA,34.21686746987952
92027,San Diego County,CA,NA,12.771084337349398
92058,San Diego County,CA,NA,63.614457831325296
92069,San Diego County,CA,41.87604690117253,29.397590361445786
92081,San Diego County,CA,71.85929648241206,NA
92083,San Diego County,CA,NA,20.722891566265062
92084,San Diego County,CA,NA,33.49397590361446
92103,San Diego County,CA,59.12897822445561,99.03614457831326
92105,San Diego County,CA,15.745393634840871,NA
92113,San Diego County,CA,NA,62.65060240963856
92115,San Diego County,CA,27.80569514237856,NA
92231,Imperial County,CA,NA,26.987951807228917
92243,Imperial County,CA,NA,19.27710843373494
92253,Riverside County,CA,55.27638190954774,97.10843373493975
92284,San Bernardino County,CA,NA,72.53012048192771
92307,San Bernardino County,CA,NA,43.6144578313253
92308,San Bernardino County,CA,NA,57.34939759036145
92315,San Bernardino County,CA,NA,98.55421686746988
92376,San Bernardino County,CA,NA,8.433734939759036
92404,San Bernardino County,CA,NA,14.93975903614458
92408,San Bernardino County,CA,94.80737018425461,NA
92410,San Bernardino County,CA,NA,22.16867469879518
92563,Riverside County,CA,17.922948073701843,NA
92583,Riverside County,CA,63.81909547738693,NA
92590,Riverside County,CA,98.49246231155779,NA
92591,Riverside County,CA,NA,81.92771084337349
92618,Orange County,CA,65.15912897822446,NA
92627,Orange County,CA,NA,51.80722891566265
92646,Orange County,CA,69.5142378559464,NA
92701,Orange County,CA,NA,19.03614457831325
92703,Orange County,CA,NA,18.072289156626507
92782,Orange County,CA,81.4070351758794,NA
92808,Orange County,CA,85.09212730318258,NA
92882,Riverside County,CA,51.08877721943048,NA
93001,Ventura County,CA,NA,57.10843373493976
93041,Ventura County,CA,NA,42.168674698795186
93060,Ventura County,CA,NA,18.072289156626507
93065,Ventura County,CA,4.355108877721943,NA
93117,Santa Barbara County,CA,73.19932998324958,NA
93215,Kern County,CA,68.84422110552764,51.325301204819276
93230,Kings County,CA,NA,8.674698795180722
93257,Tulare County,CA,NA,12.048192771084338
93274,Tulare County,CA,NA,33.25301204819277
93304,Kern County,CA,NA,24.337349397590362
93305,Kern County,CA,66.83417085427136,73.73493975903614
93306,Kern County,CA,28.475711892797317,35.903614457831324
93308,Kern County,CA,12.060301507537687,NA
93405,San Luis Obispo County,CA,89.11222780569514,NA
93422,San Luis Obispo County,CA,NA,46.98795180722892
93436,Santa Barbara County,CA,9.882747068676718,NA
93455,Santa Barbara County,CA,41.20603015075377,NA
93458,Santa Barbara County,CA,NA,17.10843373493976
93535,Los Angeles County,CA,NA,7.951807228915662
93536,Los Angeles County,CA,NA,59.036144578313255
93561,Kern County,CA,60.46901172529313,NA
93612,Fresno County,CA,NA,32.53012048192771
93635,Merced County,CA,NA,31.807228915662648
93638,Madera County,CA,NA,6.506024096385541
93644,Madera County,CA,NA,92.28915662650601
93646,Fresno County,CA,NA,67.71084337349397
93662,Fresno County,CA,NA,13.253012048192772
93703,Fresno County,CA,NA,15.180722891566264
93705,Fresno County,CA,NA,50.84337349397591
93720,Fresno County,CA,22.110552763819097,NA
93730,Fresno County,CA,81.74204355108877,NA
93905,Monterey County,CA,77.38693467336684,23.85542168674699
94062,San Mateo County,CA,NA,96.62650602409639
94109,San Francisco County,CA,93.2998324958124,NA
94122,San Francisco County,CA,62.47906197654941,NA
94303,San Mateo County,CA,35.175879396984925,NA
94521,Contra Costa County,CA,37.68844221105528,NA
94526,Contra Costa County,CA,54.2713567839196,NA
94536,Alameda County,CA,80.90452261306532,NA
94541,Alameda County,CA,63.98659966499163,NA
94546,Alameda County,CA,51.92629815745393,NA
94549,Contra Costa County,CA,53.768844221105525,NA
94560,Alameda County,CA,NA,66.50602409638554
94583,Contra Costa County,CA,55.778894472361806,NA
94609,Alameda County,CA,83.91959798994975,NA
94621,Alameda County,CA,NA,19.27710843373494
94707,Alameda County,CA,97.31993299832496,NA
94806,Contra Costa County,CA,93.1323283082077,NA
95050,Santa Clara County,CA,82.91457286432161,NA
95112,Santa Clara County,CA,32.32830820770519,NA
95123,Santa Clara County,CA,NA,54.45783132530121
95210,San Joaquin County,CA,NA,86.50602409638554
95240,San Joaquin County,CA,20.435510887772192,NA
