ZipCode,county,state,Retirement,Geriatric
35244,Jefferson County,AL,41.338582677165356,NA
35750,Madison County,AL,57.874015748031496,NA
35960,Cherokee County,AL,79.13385826771653,NA
36527,Baldwin County,AL,NA,77.43732590529248
99518,Anchorage Municipality,AK,85.8267716535433,NA
85015,Maricopa County,AZ,NA,82.72980501392759
85308,Maricopa County,AZ,15.748031496062993,NA
85326,Maricopa County,AZ,NA,60.44568245125348
85375,Maricopa County,AZ,22.83464566929134,NA
85602,Cochise County,AZ,NA,61.28133704735376
85713,Pima County,AZ,9.448818897637794,NA
85715,Pima County,AZ,NA,94.42896935933148
86305,Yavapai County,AZ,NA,52.92479108635098
86505,Apache County,AZ,73.22834645669292,NA
72012,White County,AR,NA,67.96657381615599
72022,Saline County,AR,63.38582677165354,NA
72450,Greene County,AR,NA,62.67409470752089
72745,Benton County,AR,NA,98.32869080779945
90012,Los Angeles County,CA,NA,26.46239554317549
90015,Los Angeles County,CA,79.92125984251969,NA
90057,Los Angeles County,CA,25.196850393700785,NA
90212,Los Angeles County,CA,NA,61.83844011142061
90293,Los Angeles County,CA,85.43307086614173,NA
90601,Los Angeles County,CA,NA,38.99721448467967
91307,Los Angeles County,CA,NA,80.50139275766016
92064,San Diego County,CA,NA,78.55153203342618
92123,San Diego County,CA,43.7007874015748,NA
92249,Imperial County,CA,98.03149606299213,NA
92250,Imperial County,CA,NA,95.82172701949861
92253,Riverside County,CA,NA,8.07799442896936
92314,San Bernardino County,CA,90.15748031496062,NA
92505,Riverside County,CA,50.78740157480315,NA
92692,Orange County,CA,25.590551181102363,NA
92860,Riverside County,CA,NA,74.65181058495823
93004,Ventura County,CA,NA,52.64623955431755
93535,Los Angeles County,CA,NA,50.974930362116986
93955,Monterey County,CA,NA,65.73816155988858
94087,Santa Clara County,CA,NA,17.548746518105848
94112,San Francisco County,CA,NA,3.064066852367688
94122,San Francisco County,CA,20.866141732283463,NA
94566,Alameda County,CA,38.976377952755904,NA
94707,Alameda County,CA,NA,91.36490250696379
95222,Calaveras County,CA,NA,69.35933147632312
95366,San Joaquin County,CA,81.49606299212599,NA
95370,Tuolumne County,CA,NA,66.85236768802228
95422,Lake County,CA,52.75590551181102,NA
95540,Humboldt County,CA,NA,53.48189415041783
95614,El Dorado County,CA,NA,98.60724233983287
95821,Sacramento County,CA,32.28346456692913,NA
80014,Arapahoe County,CO,NA,35.65459610027855
80132,El Paso County,CO,59.84251968503938,NA
80214,Jefferson County,CO,68.50393700787401,NA
80517,Larimer County,CO,47.24409448818898,NA
80526,Larimer County,CO,NA,33.147632311977716
80701,Morgan County,CO,NA,48.467966573816156
80906,El Paso County,CO,NA,65.18105849582173
80907,El Paso County,CO,NA,76.6016713091922
80909,El Paso County,CO,49.60629921259843,NA
81212,Fremont County,CO,53.54330708661418,NA
81526,Mesa County,CO,NA,92.20055710306406
06001,Hartford County,CT,96.06299212598425,NA
06066,Tolland County,CT,NA,16.15598885793872
06078,Hartford County,CT,NA,84.40111420612814
06512,New Haven County,CT,96.45669291338582,NA
19808,New Castle County,DE,NA,30.64066852367688
19809,New Castle County,DE,NA,87.1866295264624
19968,Sussex County,DE,NA,99.16434540389972
32080,St. Johns County,FL,NA,95.26462395543176
32129,Volusia County,FL,NA,37.04735376044568
32141,Volusia County,FL,52.362204724409445,NA
32162,Sumter County,FL,NA,1.9498607242339834
32168,Volusia County,FL,35.826771653543304,NA
32209,Duval County,FL,NA,11.142061281337048
32210,Duval County,FL,35.43307086614173,NA
32216,Duval County,FL,30.314960629921263,NA
32259,St. Johns County,FL,38.582677165354326,NA
32308,Leon County,FL,NA,33.70473537604457
32309,Leon County,FL,69.29133858267717,NA
32455,Walton County,FL,NA,77.99442896935933
32506,Escambia County,FL,16.535433070866144,NA
32541,Okaloosa County,FL,NA,62.39554317548747
32566,Santa Rosa County,FL,NA,21.16991643454039
32578,Okaloosa County,FL,NA,55.15320334261838
32732,Seminole County,FL,95.66929133858267,NA
32796,Brevard County,FL,27.95275590551181,NA
32801,Orange County,FL,NA,70.75208913649024
32837,Orange County,FL,NA,51.81058495821726
32955,Brevard County,FL,24.803149606299215,NA
33012,Miami-Dade County,FL,NA,3.6211699164345403
33018,Miami-Dade County,FL,NA,44.01114206128134
33125,Miami-Dade County,FL,NA,8.635097493036211
33133,Miami-Dade County,FL,39.76377952755906,NA
33160,Miami-Dade County,FL,NA,49.86072423398329
33179,Miami-Dade County,FL,NA,98.05013927576601
33181,Miami-Dade County,FL,NA,71.86629526462396
33186,Miami-Dade County,FL,NA,18.94150417827298
33196,Miami-Dade County,FL,NA,47.353760445682454
33455,Martin County,FL,NA,9.192200557103064
33573,Hillsborough County,FL,19.68503937007874,NA
33614,Hillsborough County,FL,NA,69.08077994428969
33707,Pinellas County,FL,NA,57.66016713091921
33759,Pinellas County,FL,75.59055118110236,NA
33908,Lee County,FL,NA,1.1142061281337048
33912,Lee County,FL,NA,14.763231197771587
33913,Lee County,FL,NA,46.239554317548745
33917,Lee County,FL,NA,10.86350974930362
33950,Charlotte County,FL,31.88976377952756,NA
33952,Charlotte County,FL,34.645669291338585,NA
34112,Collier County,FL,37.79527559055118,NA
34202,Manatee County,FL,89.76377952755905,NA
34208,Manatee County,FL,48.818897637795274,NA
34228,Sarasota County,FL,88.18897637795276,NA
34229,Sarasota County,FL,NA,28.969359331476323
34231,Sarasota County,FL,NA,20.055710306406684
34233,Sarasota County,FL,79.13385826771653,NA
34243,Manatee County,FL,NA,68.24512534818942
34266,DeSoto County,FL,NA,67.68802228412257
34287,Sarasota County,FL,30.708661417322837,NA
34601,Hernando County,FL,NA,40.947075208913645
34606,Hernando County,FL,NA,66.57381615598887
34608,Hernando County,FL,46.45669291338583,NA
34668,Pasco County,FL,20.47244094488189,NA
34669,Pasco County,FL,71.65354330708661,NA
34698,Pinellas County,FL,21.653543307086615,NA
34748,Lake County,FL,NA,1.6713091922005572
34771,Osceola County,FL,NA,83.84401114206128
34788,Lake County,FL,NA,25.62674094707521
34953,St. Lucie County,FL,NA,15.32033426183844
34986,St. Lucie County,FL,NA,36.211699164345404
34996,Martin County,FL,NA,19.498607242339833
30004,Fulton County,GA,37.40157480314961,84.12256267409471
30034,DeKalb County,GA,59.4488188976378,NA
