ZipCode,county,state,Pediatric,Adult
43204,Franklin County,OH,0.591715976331361,NA
43223,Franklin County,OH,1.7751479289940828,9.550561797752808
43224,Franklin County,OH,2.366863905325444,NA
43506,Williams County,OH,NA,30.337078651685395
43512,Defiance County,OH,NA,6.741573033707865
43526,Defiance County,OH,55.02958579881657,NA
43613,Lucas County,OH,NA,26.40449438202247
43812,Coshocton County,OH,NA,7.865168539325842
43935,Belmont County,OH,NA,58.42696629213483
43947,Belmont County,OH,87.57396449704143,NA
44041,Ashtabula County,OH,40.23668639053255,NA
44057,Lake County,OH,20.118343195266274,NA
44102,Cuyahoga County,OH,0,NA
44105,Cuyahoga County,OH,5.325443786982249,NA
44113,Cuyahoga County,OH,51.4792899408284,NA
44115,Cuyahoga County,OH,88.75739644970415,NA
44134,Cuyahoga County,OH,NA,10.674157303370785
44135,Cuyahoga County,OH,20.710059171597635,NA
44139,Cuyahoga County,OH,NA,87.64044943820225
44305,Summit County,OH,NA,20.786516853932586
44319,Summit County,OH,43.786982248520715,NA
44663,Tuscarawas County,OH,15.976331360946746,NA
44720,Stark County,OH,53.25443786982249,NA
44820,Crawford County,OH,17.75147928994083,NA
44870,Erie County,OH,NA,3.3707865168539324
45044,Butler County,OH,7.6923076923076925,NA
45120,Clermont County,OH,NA,97.75280898876404
45236,Hamilton County,OH,NA,66.29213483146067
45662,Scioto County,OH,8.875739644970414,NA
45690,Pike County,OH,NA,24.719101123595504
73018,Grady County,OK,65.68047337278107,NA
73034,Oklahoma County,OK,86.3905325443787,NA
73106,Oklahoma County,OK,NA,85.95505617977528
73401,Carter County,OK,NA,19.101123595505616
74464,Cherokee County,OK,NA,12.359550561797752
74820,Pontotoc County,OK,21.301775147928996,NA
97214,Multnomah County,OR,NA,87.07865168539325
15223,Allegheny County,PA,NA,95.50561797752809
15425,Fayette County,PA,66.27218934911244,NA
15683,Westmoreland County,PA,81.65680473372781,NA
16001,Butler County,PA,NA,5.617977528089887
16201,Armstrong County,PA,NA,35.95505617977528
17013,Cumberland County,PA,NA,28.651685393258425
17033,Dauphin County,PA,NA,37.640449438202246
17112,Dauphin County,PA,NA,25.280898876404496
17406,York County,PA,NA,42.69662921348314
17901,Schuylkill County,PA,57.98816568047337,NA
18042,Northampton County,PA,27.810650887573964,NA
18103,Lehigh County,PA,19.526627218934912,70.78651685393258
18944,Bucks County,PA,97.63313609467455,NA
19050,Delaware County,PA,NA,34.26966292134831
19061,Delaware County,PA,56.80473372781065,NA
19606,Berks County,PA,53.84615384615385,NA
29115,Orangeburg County,SC,NA,44.38202247191011
29160,Lexington County,SC,NA,93.25842696629213
29210,Richland County,SC,69.8224852071006,NA
29461,Berkeley County,SC,NA,38.764044943820224
57772,Shannon County,SD,85.79881656804734,NA
37013,Davidson County,TN,NA,14.606741573033707
37033,Hickman County,TN,89.3491124260355,NA
37664,Sullivan County,TN,61.53846153846154,NA
37716,Anderson County,TN,NA,46.62921348314607
37814,Hamblen County,TN,NA,35.95505617977528
37874,Monroe County,TN,NA,86.51685393258427
37876,Sevier County,TN,41.42011834319527,NA
37923,Knox County,TN,81.06508875739645,NA
38053,Shelby County,TN,NA,60.1123595505618
38063,Lauderdale County,TN,NA,53.37078651685393
38116,Shelby County,TN,25.443786982248522,NA
38555,Cumberland County,TN,84.61538461538461,NA
75050,Dallas County,TX,29.585798816568047,NA
75051,Dallas County,TX,30.17751479289941,NA
75212,Dallas County,TX,33.72781065088758,NA
76002,Tarrant County,TX,NA,69.66292134831461
76020,Tarrant County,TX,NA,77.52808988764045
76105,Tarrant County,TX,27.218934911242602,NA
76131,Tarrant County,TX,75.7396449704142,NA
76502,Bell County,TX,23.076923076923077,NA
76543,Bell County,TX,46.74556213017752,NA
77074,Harris County,TX,NA,91.57303370786516
77086,Harris County,TX,49.112426035502956,NA
77429,Harris County,TX,NA,16.853932584269664
77437,Wharton County,TX,NA,79.7752808988764
77511,Brazoria County,TX,14.201183431952662,NA
78041,Webb County,TX,34.319526627218934,NA
78245,Bexar County,TX,26.035502958579883,NA
78412,Nueces County,TX,42.60355029585799,NA
78574,Hidalgo County,TX,1.183431952662722,NA
79102,Potter County,TX,92.3076923076923,NA
79103,Potter County,TX,71.59763313609467,NA
79336,Hockley County,TX,69.8224852071006,NA
79411,Lubbock County,TX,NA,99.43820224719101
20164,Loudoun County,VA,68.63905325443787,NA
20191,Fairfax County,VA,NA,88.20224719101124
22153,Fairfax County,VA,NA,71.34831460674157
22701,Culpeper County,VA,NA,31.46067415730337
22802,Harrisonburg city,VA,43.786982248520715,NA
23111,Hanover County,VA,47.928994082840234,NA
23224,Richmond city,VA,18.34319526627219,NA
24450,Rockbridge County,VA,NA,88.76404494382022
98290,Snohomish County,WA,92.89940828402366,NA
98371,Pierce County,WA,NA,82.58426966292134
98584,Mason County,WA,62.721893491124256,NA
98597,Thurston County,WA,NA,83.14606741573034
98682,Clark County,WA,NA,72.47191011235955
99207,Spokane County,WA,91.12426035502959,NA
99301,Franklin County,WA,6.508875739644971,NA
97003,NA,NA,66.86390532544378,NA
24701,Mercer County,WV,NA,76.96629213483146
53094,Jefferson County,WI,86.98224852071006,NA
53172,Milwaukee County,WI,NA,43.82022471910113
53209,Milwaukee County,WI,17.159763313609467,NA
53214,Milwaukee County,WI,30.76923076923077,NA
53215,Milwaukee County,WI,7.100591715976331,NA
53405,Racine County,WI,52.071005917159766,NA
54701,Eau Claire County,WI,NA,51.68539325842697
