ZipCode,county,state,Youth
35473,Tuscaloosa County,AL,66.11111111111111
85053,Maricopa County,AZ,29.444444444444446
85205,Maricopa County,AZ,53.333333333333336
85249,Maricopa County,AZ,23.88888888888889
85396,Maricopa County,AZ,74.44444444444444
91201,Los Angeles County,CA,68.33333333333333
91744,Los Angeles County,CA,19.444444444444446
92056,San Diego County,CA,71.11111111111111
92084,San Diego County,CA,60.55555555555555
92105,San Diego County,CA,16.11111111111111
92618,Orange County,CA,58.333333333333336
92883,Riverside County,CA,76.11111111111111
93291,Tulare County,CA,5
94521,Contra Costa County,CA,59.44444444444444
94598,Contra Costa County,CA,83.88888888888889
95492,Sonoma County,CA,82.77777777777777
80012,Arapahoe County,CO,28.888888888888886
80124,Douglas County,CO,91.66666666666666
80303,Boulder County,CO,76.66666666666667
80503,Boulder County,CO,82.22222222222221
80631,Weld County,CO,7.222222222222221
80919,El Paso County,CO,71.66666666666667
81301,La Plata County,CO,73.33333333333333
06851,Fairfield County,CT,38.333333333333336
32137,Flagler County,FL,37.22222222222222
32259,St. Johns County,FL,54.44444444444444
32514,Escambia County,FL,32.22222222222222
32615,Alachua County,FL,18.88888888888889
33460,Palm Beach County,FL,42.22222222222222
33544,Pasco County,FL,88.33333333333333
33823,Polk County,FL,72.22222222222221
33830,Polk County,FL,22.77777777777778
34266,DeSoto County,FL,46.111111111111114
30004,Fulton County,GA,87.77777777777777
30045,Gwinnett County,GA,49.44444444444444
30739,Walker County,GA,81.66666666666667
60076,Cook County,IL,60
60124,Kane County,IL,52.22222222222223
60169,Cook County,IL,70.55555555555556
60618,Cook County,IL,27.77777777777778
60657,Cook County,IL,35
60901,Kankakee County,IL,56.666666666666664
61032,Stephenson County,IL,46.666666666666664
61072,Winnebago County,IL,62.77777777777778
61761,McLean County,IL,35
46032,Hamilton County,IN,90
46327,Lake County,IN,31.11111111111111
46375,Lake County,IN,8.333333333333332
46845,Allen County,IN,36.11111111111111
50138,Marion County,IA,63.888888888888886
51503,Pottawattamie County,IA,20.555555555555554
51555,Harrison County,IA,73.33333333333333
66061,Johnson County,KS,5.555555555555555
40422,Boyle County,KY,47.77777777777778
41042,Boone County,KY,58.333333333333336
42001,McCracken County,KY,72.77777777777777
70072,Jefferson Parish,LA,66.66666666666666
04930,Penobscot County,ME,77.22222222222223
20850,Montgomery County,MD,40
20854,Montgomery County,MD,40.55555555555556
02126,Suffolk County,MA,2.7777777777777777
02136,Suffolk County,MA,3.888888888888889
02777,Bristol County,MA,3.3333333333333335
48073,Oakland County,MI,63.33333333333333
48160,Washtenaw County,MI,21.11111111111111
48843,Livingston County,MI,0.5555555555555556
55008,Isanti County,MN,36.666666666666664
55118,Dakota County,MN,55.00000000000001
55122,Dakota County,MN,52.77777777777778
55125,Washington County,MN,80
55337,Dakota County,MN,11.666666666666666
55448,Anoka County,MN,21.666666666666668
56001,Blue Earth County,MN,8.88888888888889
56097,Faribault County,MN,90
56301,Stearns County,MN,48.333333333333336
56537,Otter Tail County,MN,15
39654,Lawrence County,MS,86.66666666666667
63033,St. Louis County,MO,14.444444444444443
63670,Ste. Genevieve County,MO,62.22222222222222
64082,Jackson County,MO,33.88888888888889
65043,Callaway County,MO,47.22222222222222
65606,Oregon County,MO,77.77777777777779
59808,Missoula County,MT,49.44444444444444
68116,Douglas County,NE,57.22222222222222
89128,Clark County,NV,94.44444444444444
03087,Rockingham County,NH,97.22222222222221
03244,Hillsborough County,NH,67.22222222222223
03301,Merrimack County,NH,44.44444444444444
03743,Sullivan County,NH,34.44444444444444
07002,Hudson County,NJ,2.2222222222222223
08318,Salem County,NJ,96.11111111111111
08515,Burlington County,NJ,83.33333333333334
08540,Mercer County,NJ,30.555555555555557
08829,Hunterdon County,NJ,97.77777777777777
87035,Torrance County,NM,95.55555555555556
87111,Bernalillo County,NM,12.222222222222221
87112,Bernalillo County,NM,61.66666666666667
88012,Doa Ana County,NM,33.33333333333333
88044,Doa Ana County,NM,98.88888888888889
88203,Chaves County,NM,15
10461,Bronx County,NY,43.333333333333336
11212,Kings County,NY,25.555555555555554
11790,Suffolk County,NY,98.33333333333333
13033,Cayuga County,NY,91.11111111111111
14067,Niagara County,NY,65
14580,Monroe County,NY,0
27028,Davie County,NC,69.44444444444444
27054,Rowan County,NC,95
27616,Wake County,NC,6.111111111111111
28227,Mecklenburg County,NC,20
43211,Franklin County,OH,18.333333333333332
43402,Wood County,OH,61.111111111111114
43623,Lucas County,OH,93.33333333333333
43830,Muskingum County,OH,84.44444444444444
43952,Jefferson County,OH,16.666666666666664
44092,Lake County,OH,51.11111111111111
44139,Cuyahoga County,OH,51.66666666666667
44146,Cuyahoga County,OH,23.333333333333332
44273,Medina County,OH,80.55555555555556
44511,Mahoning County,OH,45
44647,Stark County,OH,41.66666666666667
44857,Huron County,OH,13.333333333333334
45050,Butler County,OH,92.22222222222223
45365,Shelby County,OH,6.666666666666667
73012,Oklahoma County,OK,50.55555555555556
73507,Comanche County,OK,9.444444444444445
74006,Washington County,OK,67.77777777777779
74055,Tulsa County,OK,37.77777777777778
74105,Tulsa County,OK,81.11111111111111
74881,Lincoln County,OK,87.22222222222223
97206,Multnomah County,OR,13.88888888888889
97338,Polk County,OR,31.11111111111111
97402,Lane County,OR,22.22222222222222
97439,Lane County,OR,64.44444444444444
97801,Umatilla County,OR,41.11111111111111
15143,Allegheny County,PA,68.88888888888889
17032,Dauphin County,PA,93.88888888888889
17901,Schuylkill County,PA,7.777777777777778
18062,Lehigh County,PA,10
18707,Luzerne County,PA,56.111111111111114
19124,Philadelphia County,PA,1.1111111111111112
19139,Philadelphia County,PA,30
19525,Montgomery County,PA,70
02840,Newport County,RI,48.888888888888886
02919,Providence County,RI,55.55555555555556
29505,Florence County,SC,75
37091,Marshall County,TN,86.11111111111111
37329,McMinn County,TN,100
37415,Hamilton County,TN,65.55555555555556
37821,Cocke County,TN,27.22222222222222
75009,Collin County,TX,78.33333333333333
75043,Dallas County,TX,4.444444444444445
75844,Houston County,TX,85
76123,Tarrant County,TX,17.77777777777778
77011,Harris County,TX,85.55555555555556
77433,Harris County,TX,25
77449,Harris County,TX,1.6666666666666667
77469,Fort Bend County,TX,88.88888888888889
77520,Harris County,TX,24.444444444444443
77840,Brazos County,TX,32.77777777777778
78539,Hidalgo County,TX,26.111111111111114
79545,Nolan County,TX,99.44444444444444
79602,Taylor County,TX,75.55555555555556
79603,Taylor County,TX,11.11111111111111
79707,Midland County,TX,10.555555555555555
79761,Ector County,TX,26.666666666666668
20148,Loudoun County,VA,89.44444444444444
22303,Fairfax County,VA,78.88888888888889
22546,Caroline County,VA,57.77777777777777
23456,Virginia Beach city,VA,39.44444444444444
23832,Chesterfield County,VA,42.77777777777778
24422,Alleghany County,VA,92.77777777777779
98021,Snohomish County,WA,43.888888888888886
98042,King County,WA,12.777777777777777
98223,Snohomish County,WA,38.88888888888889
98273,Skagit County,WA,17.22222222222222
98661,Clark County,WA,79.44444444444444
98837,Grant County,WA,45.55555555555556
20002,District of Columbia,DC,28.333333333333332
53086,Washington County,WI,96.66666666666667
54452,Lincoln County,WI,53.888888888888886
