ZipCode,county,state,Youth,Adult,Retirement
35010,Tallapoosa County,AL,NA,22.52252252252252,NA
35022,Jefferson County,AL,NA,25.493060628195764,NA
35045,Chilton County,AL,NA,NA,70.40816326530613
35055,Cullman County,AL,NA,41.051862673484294,NA
35080,Shelby County,AL,NA,75.21305088872656,NA
35085,Chilton County,AL,NA,77.96445093742392,NA
35091,Jefferson County,AL,NA,98.78256635013392,NA
35121,Blount County,AL,NA,49.08692476260044,NA
35126,Jefferson County,AL,NA,69.88069150231311,NA
35147,Shelby County,AL,NA,94.86242999756513,NA
35150,Talladega County,AL,NA,26.734842951059168,NA
35209,Jefferson County,AL,NA,67.51887022157293,NA
35211,Jefferson County,AL,NA,7.401996591185781,NA
35212,Jefferson County,AL,64.80446927374301,NA,NA
35213,Jefferson County,AL,NA,NA,65.98639455782312
35214,Jefferson County,AL,NA,19.162405648892136,NA
35228,Jefferson County,AL,NA,NA,80.27210884353741
35235,Jefferson County,AL,NA,41.10056001947894,NA
35243,Jefferson County,AL,NA,71.73119065010957,57.709750566893426
35404,Tuscaloosa County,AL,NA,7.353299245191137,NA
35405,Tuscaloosa County,AL,NA,19.67372778183589,NA
35565,Winston County,AL,NA,57.29242756269783,NA
35594,Marion County,AL,NA,73.16776235695156,NA
35630,Lauderdale County,AL,NA,18.18845872899927,NA
35646,Colbert County,AL,NA,89.96834672510349,NA
35660,Colbert County,AL,NA,56.97589481373265,NA
35661,Colbert County,AL,NA,79.74190406622839,NA
35672,Lawrence County,AL,NA,66.10664718772827,NA
35674,Colbert County,AL,NA,71.80423666910153,NA
35756,Limestone County,AL,NA,NA,78.2312925170068
35758,Madison County,AL,NA,24.8599951302654,NA
35761,Madison County,AL,NA,63.69612856099343,NA
35768,Jackson County,AL,NA,46.1163866569272,NA
35769,Jackson County,AL,NA,83.41855368882396,NA
35771,Jackson County,AL,NA,95.154614073533,NA
35904,Etowah County,AL,NA,31.62892622352082,NA
35954,Etowah County,AL,NA,45.06939371804236,NA
35960,Cherokee County,AL,75.97765363128491,NA,NA
36022,Elmore County,AL,NA,59.80034088142197,NA
36027,Barbour County,AL,NA,83.80813245678111,NA
36089,Bullock County,AL,93.85474860335195,NA,NA
36104,Montgomery County,AL,NA,41.952763574385195,NA
36110,Montgomery County,AL,NA,40.90577063550037,NA
36111,Montgomery County,AL,NA,49.33041149257365,NA
36116,Montgomery County,AL,NA,10.567324080837594,NA
36301,Houston County,AL,NA,82.46895544192841,NA
36303,Houston County,AL,NA,72.85122960798637,NA
36305,Houston County,AL,NA,43.97370343316289,NA
36312,Houston County,AL,NA,90.5527148770392,NA
36322,Dale County,AL,NA,83.22376430484539,NA
36330,Coffee County,AL,NA,64.45093742391039,NA
36345,Henry County,AL,NA,93.76673971268565,NA
36360,Dale County,AL,NA,NA,71.20181405895691
36420,Covington County,AL,NA,39.83442902361821,NA
36467,Covington County,AL,NA,84.95252008765523,NA
36502,Escambia County,AL,NA,30.825420014609207,NA
36526,Baldwin County,AL,NA,82.76113951789628,NA
36530,Baldwin County,AL,NA,76.96615534453373,NA
36532,Baldwin County,AL,NA,44.19284149013879,NA
36535,Baldwin County,AL,NA,29.851473094716336,NA
36542,Baldwin County,AL,NA,68.93109325541758,NA
36545,Clarke County,AL,NA,82.93158022887752,NA
