ZipCode,county,state,Retirement,Geriatric
35020,Jefferson County,AL,NA,34.959349593495936
35031,Blount County,AL,NA,84.95934959349594
35217,Jefferson County,AL,NA,78.04878048780488
35401,Tuscaloosa County,AL,22.08835341365462,NA
35652,Lauderdale County,AL,89.1566265060241,NA
36117,Montgomery County,AL,NA,19.10569105691057
36580,Baldwin County,AL,NA,89.83739837398373
36609,Mobile County,AL,NA,78.45528455284553
85013,Maricopa County,AZ,67.8714859437751,NA
85027,Maricopa County,AZ,NA,72.76422764227642
85131,Pinal County,AZ,74.69879518072288,NA
85224,Maricopa County,AZ,NA,50
85254,Maricopa County,AZ,NA,43.90243902439025
85308,Maricopa County,AZ,18.473895582329316,NA
85367,Yuma County,AZ,NA,8.94308943089431
85382,Maricopa County,AZ,48.59437751004016,NA
85735,Pima County,AZ,69.47791164658635,NA
86315,Yavapai County,AZ,NA,92.27642276422763
71854,Miller County,AR,NA,27.235772357723576
71901,Garland County,AR,49.79919678714859,NA
72956,Crawford County,AR,NA,45.52845528455284
90025,Los Angeles County,CA,NA,8.536585365853659
90026,Los Angeles County,CA,NA,21.544715447154474
90027,Los Angeles County,CA,NA,16.666666666666664
90249,Los Angeles County,CA,NA,51.21951219512195
90706,Los Angeles County,CA,38.152610441767074,NA
90723,Los Angeles County,CA,71.4859437751004,NA
90740,Orange County,CA,NA,63.82113821138211
90807,Los Angeles County,CA,NA,56.50406504065041
91361,Ventura County,CA,NA,78.86178861788618
91362,Ventura County,CA,87.95180722891565,NA
91387,Los Angeles County,CA,75.1004016064257,NA
91701,San Bernardino County,CA,NA,52.03252032520326
91741,Los Angeles County,CA,NA,45.1219512195122
91745,Los Angeles County,CA,NA,22.35772357723577
91911,San Diego County,CA,NA,6.910569105691057
92040,San Diego County,CA,NA,24.796747967479675
92123,San Diego County,CA,49.39759036144578,NA
92262,Riverside County,CA,NA,41.46341463414634
92404,San Bernardino County,CA,32.93172690763052,NA
92563,Riverside County,CA,45.78313253012048,NA
92584,Riverside County,CA,59.43775100401606,86.58536585365853
92625,Orange County,CA,NA,49.59349593495935
92627,Orange County,CA,32.53012048192771,NA
92649,Orange County,CA,NA,72.35772357723577
92831,Orange County,CA,NA,69.51219512195121
92860,Riverside County,CA,66.66666666666666,NA
93010,Ventura County,CA,26.104417670682732,NA
93023,Ventura County,CA,NA,57.3170731707317
93277,Tulare County,CA,20.080321285140563,NA
93505,Kern County,CA,95.98393574297188,NA
93551,Los Angeles County,CA,55.82329317269076,NA
94112,San Francisco County,CA,8.835341365461847,NA
94122,San Francisco County,CA,NA,4.471544715447155
94545,Alameda County,CA,70.28112449799197,NA
94549,Contra Costa County,CA,92.3694779116466,NA
94585,Solano County,CA,75.50200803212851,NA
94705,Alameda County,CA,97.18875502008032,NA
95020,Santa Clara County,CA,67.46987951807229,NA
95355,Stanislaus County,CA,10.441767068273093,NA
95370,Tuolumne County,CA,NA,27.64227642276423
95630,Sacramento County,CA,19.27710843373494,NA
95667,El Dorado County,CA,26.907630522088354,2.0325203252032518
95825,Sacramento County,CA,NA,35.77235772357724
95945,Nevada County,CA,87.14859437751004,NA
80211,Denver County,CO,50.602409638554214,NA
80524,Larimer County,CO,28.514056224899598,NA
80920,El Paso County,CO,NA,82.11382113821138
81301,La Plata County,CO,45.38152610441767,NA
06040,Hartford County,CT,21.686746987951807,NA
06082,Hartford County,CT,15.261044176706829,NA
06480,Middlesex County,CT,NA,85.77235772357723
06516,New Haven County,CT,NA,10.16260162601626
06811,Fairfield County,CT,NA,51.6260162601626
06855,Fairfield County,CT,95.58232931726907,NA
