ZipCode,county,state,Youth
35014,Talladega County,AL,95.65217391304348
35173,Jefferson County,AL,44.02173913043478
35213,Jefferson County,AL,73.36956521739131
35244,Jefferson County,AL,52.71739130434783
36526,Baldwin County,AL,32.065217391304344
36605,Mobile County,AL,23.91304347826087
36693,Mobile County,AL,75
85086,Maricopa County,AZ,26.08695652173913
85204,Maricopa County,AZ,10.326086956521738
85207,Maricopa County,AZ,26.6304347826087
85282,Maricopa County,AZ,46.19565217391305
90019,Los Angeles County,CA,52.71739130434783
90404,Los Angeles County,CA,92.93478260869566
91914,San Diego County,CA,96.19565217391305
92113,San Diego County,CA,22.82608695652174
92119,San Diego County,CA,83.69565217391305
92131,San Diego County,CA,35.869565217391305
92584,Riverside County,CA,47.82608695652174
93021,Ventura County,CA,54.891304347826086
93291,Tulare County,CA,9.239130434782608
93422,San Luis Obispo County,CA,57.608695652173914
93536,Los Angeles County,CA,36.95652173913043
93704,Fresno County,CA,63.58695652173913
93722,Fresno County,CA,3.804347826086957
95320,San Joaquin County,CA,88.04347826086956
95376,San Joaquin County,CA,51.63043478260869
95746,Placer County,CA,89.67391304347827
95776,Yolo County,CA,67.3913043478261
95824,Sacramento County,CA,71.19565217391305
80124,Douglas County,CO,60.86956521739131
80204,Denver County,CO,26.6304347826087
80233,Adams County,CO,16.847826086956523
80602,Adams County,CO,7.608695652173914
80701,Morgan County,CO,21.195652173913043
81101,Alamosa County,CO,75
06606,Fairfield County,CT,19.021739130434785
06759,Litchfield County,CT,85.86956521739131
32114,Volusia County,FL,33.69565217391305
32224,Duval County,FL,53.80434782608695
32693,Gilchrist County,FL,66.30434782608695
32784,Lake County,FL,76.63043478260869
33405,Palm Beach County,FL,71.73913043478261
33435,Palm Beach County,FL,50
33543,Pasco County,FL,74.45652173913044
33919,Lee County,FL,33.15217391304348
34746,Osceola County,FL,69.56521739130434
30040,Forsyth County,GA,8.152173913043478
30107,Cherokee County,GA,84.78260869565217
30132,Paulding County,GA,29.347826086956523
30554,Hall County,GA,91.84782608695652
96744,Honolulu County,HI,10.869565217391305
60045,Lake County,IL,58.152173913043484
60201,Cook County,IL,61.95652173913043
60430,Cook County,IL,82.06521739130434
60462,Cook County,IL,16.304347826086957
60510,Kane County,IL,34.78260869565217
60515,DuPage County,IL,49.45652173913043
60555,DuPage County,IL,66.84782608695652
62040,Madison County,IL,40.21739130434783
46755,Noble County,IN,11.41304347826087
50588,Buena Vista County,IA,41.30434782608695
50613,Black Hawk County,IA,40.76086956521739
51632,Page County,IA,60.32608695652174
52537,Davis County,IA,84.23913043478261
66062,Johnson County,KS,13.043478260869565
66402,Shawnee County,KS,98.91304347826086
67401,Saline County,KS,8.695652173913043
40047,Bullitt County,KY,55.97826086956522
41129,Boyd County,KY,70.65217391304348
41501,Pike County,KY,34.23913043478261
41572,Pike County,KY,90.21739130434783
42348,Hancock County,KY,90.76086956521739
70560,Iberia Parish,LA,2.717391304347826
70764,Iberville Parish,LA,35.32608695652174
71037,Bossier Parish,LA,12.5
04210,Androscoggin County,ME,42.391304347826086
20714,Calvert County,MD,97.82608695652173
20850,Montgomery County,MD,45.108695652173914
21014,Harford County,MD,64.67391304347827
21239,Baltimore city,MD,20.108695652173914
02127,Suffolk County,MA,17.391304347826086
02537,Barnstable County,MA,92.3913043478261
02703,Bristol County,MA,1.0869565217391304
48174,Wayne County,MI,4.3478260869565215
48382,Oakland County,MI,30.434782608695656
49057,Van Buren County,MI,57.065217391304344
49460,Ottawa County,MI,79.8913043478261
55057,Rice County,MN,48.91304347826087
55443,Hennepin County,MN,32.608695652173914
56510,Norman County,MN,86.41304347826086
39206,Hinds County,MS,15.217391304347828
64056,Jackson County,MO,24.456521739130434
64070,Jackson County,MO,94.02173913043478
64080,Cass County,MO,59.78260869565217
64138,Jackson County,MO,19.565217391304348
89460,Douglas County,NV,73.36956521739131
89519,Washoe County,NV,95.1086956521739
89706,Carson City,NV,67.93478260869566
07661,Bergen County,NJ,91.30434782608695
08081,Camden County,NJ,14.673913043478262
08822,Hunterdon County,NJ,23.369565217391305
87121,Bernalillo County,NM,3.260869565217391
88231,Lea County,NM,96.73913043478261
12962,Clinton County,NY,86.41304347826086
13041,Onondaga County,NY,58.152173913043484
13212,Onondaga County,NY,29.891304347826086
13480,Oneida County,NY,87.5
14068,Erie County,NY,84.78260869565217
14220,Erie County,NY,7.065217391304348
14411,Orleans County,NY,39.67391304347826
14469,Ontario County,NY,62.5
14892,Tioga County,NY,44.565217391304344
27013,Rowan County,NC,69.02173913043478
27295,Davidson County,NC,5.978260869565218
27557,Nash County,NC,80.43478260869566
27870,Halifax County,NC,20.652173913043477
28031,Mecklenburg County,NC,65.76086956521739
28645,Caldwell County,NC,4.891304347826087
58103,Cass County,ND,2.1739130434782608
43213,Franklin County,OH,0
44024,Geauga County,OH,36.41304347826087
44663,Tuscarawas County,OH,17.934782608695652
45011,Butler County,OH,0.5434782608695652
45503,Clark County,OH,11.956521739130435
45729,Washington County,OH,97.28260869565217
97128,Yamhill County,OR,80.97826086956522
97206,Multnomah County,OR,18.478260869565215
97214,Multnomah County,OR,77.17391304347827
97322,Linn County,OR,47.28260869565217
15057,Washington County,PA,41.84782608695652
15216,Allegheny County,PA,31.521739130434785
16145,Mercer County,PA,98.36956521739131
16365,Warren County,PA,42.934782608695656
16510,Erie County,PA,62.5
17057,Dauphin County,PA,28.26086956521739
17252,Franklin County,PA,98.91304347826086
17866,Northumberland County,PA,54.891304347826086
17870,Snyder County,PA,51.08695652173913
29303,Spartanburg County,SC,53.80434782608695
29615,Greenville County,SC,65.21739130434783
57350,Beadle County,SD,55.97826086956522
37022,Sumner County,TN,89.13043478260869
37042,Montgomery County,TN,14.130434782608695
37080,Davidson County,TN,83.15217391304348
37205,Davidson County,TN,88.58695652173914
38106,Shelby County,TN,30.978260869565215
75023,Collin County,TX,37.5
75062,Dallas County,TX,25.543478260869566
