ZipCode,county,state,Youth
35057,Cullman County,AL,78.64583333333334
35125,St. Clair County,AL,76.5625
35173,Jefferson County,AL,55.208333333333336
35645,Lauderdale County,AL,91.14583333333334
35650,Lawrence County,AL,60.9375
35959,Cherokee County,AL,99.47916666666666
36875,Russell County,AL,90.625
99501,Anchorage Municipality,AK,29.166666666666668
99502,Anchorage Municipality,AK,68.75
99507,Anchorage Municipality,AK,27.083333333333332
99517,Anchorage Municipality,AK,76.04166666666666
99576,Dillingham Census Area,AK,75
85122,Pinal County,AZ,5.729166666666666
85323,Maricopa County,AZ,26.041666666666668
85382,Maricopa County,AZ,63.020833333333336
85701,Pima County,AZ,36.97916666666667
85712,Pima County,AZ,52.083333333333336
85730,Pima County,AZ,40.10416666666667
72023,Lonoke County,AR,43.75
72114,Pulaski County,AR,47.91666666666667
92591,Riverside County,CA,85.9375
92780,Orange County,CA,57.291666666666664
93291,Tulare County,CA,11.458333333333332
93612,Fresno County,CA,72.91666666666666
95842,Sacramento County,CA,83.33333333333334
80903,El Paso County,CO,69.79166666666666
19720,New Castle County,DE,9.895833333333332
32531,Okaloosa County,FL,96.35416666666666
32784,Lake County,FL,79.6875
33326,Broward County,FL,71.35416666666666
33905,Lee County,FL,59.895833333333336
34209,Manatee County,FL,85.41666666666666
34210,Manatee County,FL,90.10416666666666
34219,Manatee County,FL,66.66666666666666
34471,Marion County,FL,64.58333333333334
34741,Osceola County,FL,34.89583333333333
30030,DeKalb County,GA,67.70833333333334
30062,Cobb County,GA,27.083333333333332
30171,Bartow County,GA,100
30310,Fulton County,GA,45.3125
31088,Houston County,GA,60.416666666666664
31324,Bryan County,GA,73.4375
96701,Honolulu County,HI,47.39583333333333
96819,Honolulu County,HI,17.708333333333336
60004,Cook County,IL,32.8125
60005,Cook County,IL,67.1875
60106,DuPage County,IL,84.375
60441,Will County,IL,40.10416666666667
60532,DuPage County,IL,48.95833333333333
46304,Porter County,IN,18.229166666666664
52353,Washington County,IA,80.72916666666666
52732,Clinton County,IA,28.125
66224,Johnson County,KS,83.33333333333334
42087,Ballard County,KY,98.4375
70003,Jefferson Parish,LA,43.75
70364,Terrebonne Parish,LA,6.25
70373,Lafourche Parish,LA,72.39583333333334
70535,St. Landry Parish,LA,22.395833333333336
70711,Livingston Parish,LA,93.75
70806,East Baton Rouge Parish,LA,22.916666666666664
04468,Penobscot County,ME,94.79166666666666
21001,Harford County,MD,50.520833333333336
21212,Baltimore city,MD,55.729166666666664
01960,Essex County,MA,4.6875
02019,Norfolk County,MA,70.83333333333334
02128,Suffolk County,MA,52.604166666666664
02140,Middlesex County,MA,38.54166666666667
02453,Middlesex County,MA,31.770833333333332
02468,Middlesex County,MA,86.97916666666666
02746,Bristol County,MA,33.33333333333333
02780,Bristol County,MA,1.5625
48162,Monroe County,MI,18.75
48212,Wayne County,MI,23.958333333333336
48307,Oakland County,MI,58.854166666666664
48420,Genesee County,MI,74.47916666666666
48640,Midland County,MI,58.333333333333336
49001,Kalamazoo County,MI,42.1875
49024,Kalamazoo County,MI,39.0625
49079,Van Buren County,MI,53.645833333333336
49431,Mason County,MI,24.479166666666664
49508,Kent County,MI,3.125
49770,Emmet County,MI,32.29166666666667
55104,Ramsey County,MN,7.8125
55328,Wright County,MN,87.5
55421,Anoka County,MN,50.520833333333336
56201,Kandiyohi County,MN,47.91666666666667
39056,Hinds County,MS,86.45833333333334
