ZipCode,county,state,Youth,Adult,Retirement,Geriatric
35020,Jefferson County,AL,NA,9.926470588235293,NA,NA
35031,Blount County,AL,NA,90.66176470588235,NA,NA
35049,Blount County,AL,NA,92.72058823529412,NA,NA
35055,Cullman County,AL,NA,NA,58.87005649717514,NA
35058,Cullman County,AL,96.5909090909091,NA,NA,NA
35080,Shelby County,AL,NA,47.42647058823529,NA,NA
35094,Jefferson County,AL,NA,49.11764705882353,NA,NA
35115,Shelby County,AL,NA,78.52941176470588,NA,NA
35120,St. Clair County,AL,NA,NA,NA,96.39278557114228
35126,Jefferson County,AL,NA,NA,44.51977401129943,NA
35184,Bibb County,AL,NA,64.04411764705881,NA,NA
35188,Bibb County,AL,NA,99.63235294117648,NA,NA
35206,Jefferson County,AL,NA,NA,42.3728813559322,NA
35208,Jefferson County,AL,NA,30.808823529411768,NA,NA
35212,Jefferson County,AL,NA,65.36764705882354,NA,NA
35213,Jefferson County,AL,NA,92.27941176470588,NA,NA
35223,Jefferson County,AL,97.34848484848484,NA,NA,NA
35226,Jefferson County,AL,NA,65.22058823529412,NA,21.24248496993988
35242,Shelby County,AL,NA,24.11764705882353,40.90395480225989,NA
35243,Jefferson County,AL,89.39393939393939,NA,NA,NA
35401,Tuscaloosa County,AL,NA,18.602941176470587,NA,45.69138276553106
35475,Tuscaloosa County,AL,NA,39.11764705882353,NA,NA
35476,Tuscaloosa County,AL,NA,NA,91.52542372881356,NA
35504,Walker County,AL,NA,NA,NA,53.707414829659314
35546,Fayette County,AL,80.68181818181817,NA,NA,NA
35563,Marion County,AL,NA,NA,NA,84.16833667334669
35579,Walker County,AL,NA,92.13235294117646,NA,NA
35633,Lauderdale County,AL,NA,NA,55.48022598870056,NA
35661,Colbert County,AL,NA,53.897058823529406,NA,NA
35672,Lawrence County,AL,NA,65,NA,NA
35749,Madison County,AL,42.803030303030305,NA,NA,NA
35759,Madison County,AL,NA,NA,94.12429378531073,NA
35769,Jackson County,AL,NA,NA,NA,68.5370741482966
35803,Madison County,AL,NA,86.61764705882354,NA,NA
35810,Madison County,AL,NA,52.13235294117647,79.09604519774011,NA
35907,Etowah County,AL,NA,72.94117647058823,NA,NA
