ZipCode,county,state,Pediatric,Adult
33028,Broward County,FL,NA,80.719794344473
33030,Miami-Dade County,FL,52.68817204301075,NA
33071,Broward County,FL,NA,97.42930591259639
33161,Miami-Dade County,FL,NA,36.246786632390744
33324,Broward County,FL,54.3010752688172,NA
33441,Broward County,FL,NA,55.52699228791774
33511,Hillsborough County,FL,47.8494623655914,NA
33534,Hillsborough County,FL,52.1505376344086,NA
33810,Polk County,FL,17.741935483870968,NA
33881,Polk County,FL,NA,70.95115681233933
34224,Charlotte County,FL,NA,95.88688946015425
34234,Sarasota County,FL,38.70967741935484,NA
34608,Hernando County,FL,NA,41.38817480719794
30228,Henry County,GA,NA,33.41902313624679
30314,Fulton County,GA,NA,46.27249357326478
30338,DeKalb County,GA,NA,74.293059125964
30344,Fulton County,GA,NA,47.04370179948586
30360,DeKalb County,GA,69.89247311827957,NA
31096,Johnson County,GA,90.32258064516128,NA
31204,Bibb County,GA,37.096774193548384,NA
31329,Effingham County,GA,NA,92.54498714652956
31907,Muscogee County,GA,29.03225806451613,NA
39851,Clay County,GA,NA,98.7146529562982
96707,Honolulu County,HI,NA,37.01799485861182
96766,Kauai County,HI,NA,89.46015424164524
96786,Honolulu County,HI,NA,65.80976863753213
96817,Honolulu County,HI,NA,17.480719794344473
96818,Honolulu County,HI,NA,53.98457583547558
96819,Honolulu County,HI,NA,21.85089974293059
83628,Owyhee County,ID,NA,96.40102827763496
60110,Kane County,IL,NA,51.670951156812336
60171,Cook County,IL,100,NA
60411,Cook County,IL,NA,43.70179948586118
60439,Cook County,IL,NA,76.09254498714652
60612,Cook County,IL,91.93548387096774,NA
60622,Cook County,IL,99.46236559139786,NA
60624,Cook County,IL,NA,20.822622107969153
60629,Cook County,IL,52.68817204301075,NA
60651,Cook County,IL,NA,10.025706940874036
60653,Cook County,IL,93.54838709677419,NA
60827,Cook County,IL,88.17204301075269,NA
60901,Kankakee County,IL,NA,22.36503856041131
61101,Winnebago County,IL,NA,50.38560411311054
62702,Sangamon County,IL,86.55913978494624,NA
46016,Madison County,IN,NA,62.46786632390745
46219,Marion County,IN,NA,42.673521850899746
46235,Marion County,IN,NA,25.449871465295633
46738,DeKalb County,IN,NA,71.97943444730078
46804,Allen County,IN,NA,48.0719794344473
47265,Jennings County,IN,NA,56.041131105398456
47274,Jackson County,IN,56.98924731182796,NA
47714,Vanderburgh County,IN,NA,46.01542416452442
47933,Montgomery County,IN,NA,63.49614395886889
50010,Story County,IA,NA,82.51928020565553
50014,Story County,IA,NA,87.146529562982
50021,Polk County,IA,81.18279569892472,NA
51201,O'Brien County,IA,98.38709677419355,NA
52246,Johnson County,IA,NA,58.86889460154242
52349,Benton County,IA,87.09677419354838,NA
66062,Johnson County,KS,NA,14.910025706940875
66203,Johnson County,KS,NA,79.94858611825192
67114,Harvey County,KS,85.48387096774194,NA
67301,Montgomery County,KS,NA,81.74807197943444
41017,Kenton County,KY,67.74193548387096,NA
41073,Campbell County,KY,88.17204301075269,NA
42717,Cumberland County,KY,NA,56.29820051413882
70072,Jefferson Parish,LA,15.591397849462366,NA
70112,Orleans Parish,LA,NA,93.05912596401028
70461,St. Tammany Parish,LA,5.913978494623656,NA
70770,East Baton Rouge Parish,LA,NA,92.80205655526991
70805,East Baton Rouge Parish,LA,NA,35.98971722365039
70806,East Baton Rouge Parish,LA,NA,79.43444730077121
70809,East Baton Rouge Parish,LA,NA,79.17737789203085
71047,Caddo Parish,LA,NA,53.470437017994854
71106,Caddo Parish,LA,4.838709677419355,NA
71334,Concordia Parish,LA,NA,70.69408740359897
71449,Sabine Parish,LA,98.9247311827957,NA
04102,Cumberland County,ME,59.67741935483871,NA
21157,Carroll County,MD,NA,52.185089974293064
21757,Frederick County,MD,NA,100
01230,Berkshire County,MA,NA,88.4318766066838
01760,Middlesex County,MA,96.7741935483871,14.395886889460154
01852,Middlesex County,MA,NA,0
01854,Middlesex County,MA,76.34408602150538,NA
01902,Essex County,MA,NA,0.2570694087403599
01904,Essex County,MA,NA,14.652956298200515
02121,Suffolk County,MA,NA,40.102827763496144
02125,Suffolk County,MA,NA,0.7712082262210797
02128,Suffolk County,MA,NA,0.5141388174807198
02140,Middlesex County,MA,NA,22.62210796915167
02148,Middlesex County,MA,NA,6.169665809768637
02478,Middlesex County,MA,NA,28.277634961439592
02540,Barnstable County,MA,97.31182795698925,NA
48126,Wayne County,MI,NA,14.138817480719796
48187,Wayne County,MI,NA,38.04627249357326
48204,Wayne County,MI,23.118279569892472,NA
48205,Wayne County,MI,NA,5.141388174807198
48212,Wayne County,MI,NA,69.66580976863753
48227,Wayne County,MI,NA,4.113110539845758
48228,Wayne County,MI,13.978494623655912,NA
48457,Genesee County,MI,NA,82.77634961439588
48603,Saginaw County,MI,NA,17.223650385604113
48629,Roscommon County,MI,NA,91.25964010282776
48838,Montcalm County,MI,NA,62.724935732647815
48843,Livingston County,MI,NA,87.40359897172236
49015,Calhoun County,MI,NA,22.10796915167095
49321,Kent County,MI,NA,56.81233933161953
49437,Muskegon County,MI,NA,87.91773778920309
49504,Kent County,MI,NA,47.55784061696658
49507,Kent County,MI,6.451612903225806,NA
49508,Kent County,MI,NA,6.940874035989718
55082,Washington County,MN,NA,35.47557840616967
55129,Washington County,MN,NA,74.03598971722364
55309,Sherburne County,MN,NA,77.12082262210797
55328,Wright County,MN,NA,91.00257069408741
55355,Meeker County,MN,NA,82.0051413881748
55404,Hennepin County,MN,19.892473118279568,NA
55446,Hennepin County,MN,93.54838709677419,NA
56560,Clay County,MN,1.0752688172043012,NA
38834,Alcorn County,MS,58.06451612903226,NA
39069,Jefferson County,MS,NA,81.23393316195373
39074,Scott County,MS,NA,39.84575835475578
39209,Hinds County,MS,NA,28.020565552699228
39531,Harrison County,MS,NA,71.72236503856041
63021,St. Louis County,MO,NA,44.73007712082262
63115,St. Louis city,MO,NA,51.156812339331616
63116,St. Louis city,MO,NA,80.46272493573264
63138,St. Louis County,MO,NA,53.213367609254504
64068,Clay County,MO,NA,10.539845758354756
64134,Jackson County,MO,NA,59.89717223650386
65613,Polk County,MO,NA,57.0694087403599
65622,Dallas County,MO,NA,76.86375321336762
68108,Douglas County,NE,NA,73.26478149100257
68111,Douglas County,NE,42.473118279569896,NA
89147,Clark County,NV,NA,42.41645244215938
89506,Washoe County,NV,NA,24.164524421593832
03087,Rockingham County,NH,NA,51.9280205655527
03104,Hillsborough County,NH,NA,18.76606683804627
03867,Strafford County,NH,25.806451612903224,NA
07001,Middlesex County,NJ,NA,65.29562982005142
07002,Hudson County,NJ,0.5376344086021506,NA
07047,Hudson County,NJ,NA,86.63239074550128
07055,Passaic County,NJ,NA,27.506426735218508
07514,Passaic County,NJ,NA,32.904884318766065
07728,Monmouth County,NJ,16.666666666666664,NA
07801,Morris County,NJ,NA,99.22879177377892
08021,Camden County,NJ,2.1505376344086025,NA
08046,Burlington County,NJ,NA,7.455012853470437
08051,Gloucester County,NJ,NA,90.74550128534705
08062,Gloucester County,NJ,NA,38.81748071979435
08094,Gloucester County,NJ,NA,7.969151670951156
08096,Gloucester County,NJ,NA,43.18766066838046
08204,Cape May County,NJ,NA,78.9203084832905
08251,Cape May County,NJ,NA,88.68894601542416
08873,Somerset County,NJ,10.75268817204301,NA
08879,Middlesex County,NJ,NA,78.66323907455013
87020,Cibola County,NM,NA,77.37789203084833
87102,Bernalillo County,NM,NA,26.99228791773779
87327,Cibola County,NM,NA,66.83804627249359
87529,Taos County,NM,96.23655913978494,NA
88260,Lea County,NM,69.89247311827957,NA
10029,New York County,NY,NA,29.048843187660665
10452,Bronx County,NY,26.881720430107524,NA
10453,Bronx County,NY,NA,8.226221079691516
10456,Bronx County,NY,NA,3.0848329048843186
10458,Bronx County,NY,NA,5.912596401028278
10462,Bronx County,NY,NA,7.712082262210797
10468,Bronx County,NY,NA,49.87146529562982
10469,Bronx County,NY,34.40860215053764,NA
10583,Westchester County,NY,NA,95.11568123393316
10701,Westchester County,NY,NA,2.056555269922879
10901,Rockland County,NY,89.24731182795699,NA
11106,Queens County,NY,54.83870967741935,NA
11205,Kings County,NY,NA,17.994858611825194
11208,Kings County,NY,NA,1.5424164524421593
11210,Kings County,NY,NA,44.473007712082264
11226,Kings County,NY,NA,40.3598971722365
11233,Kings County,NY,NA,16.709511568123396
11237,Kings County,NY,NA,28.79177377892031
11358,Queens County,NY,NA,98.20051413881748
11373,Queens County,NY,NA,19.28020565552699
11385,Queens County,NY,NA,12.339331619537274
11422,Queens County,NY,NA,69.1516709511568
11434,Queens County,NY,NA,46.7866323907455
11520,Nassau County,NY,NA,86.37532133676092
11550,Nassau County,NY,20.967741935483872,NA
11722,Suffolk County,NY,47.31182795698925,NA
13069,Oswego County,NY,18.27956989247312,NA
13850,Broome County,NY,NA,20.565552699228792
14207,Erie County,NY,NA,8.997429305912597
14214,Erie County,NY,70.96774193548387,NA
14227,Erie County,NY,NA,74.80719794344472
14228,Erie County,NY,NA,49.10025706940874
14580,Monroe County,NY,NA,22.87917737789203
14701,Chautauqua County,NY,NA,3.8560411311053984
14892,Tioga County,NY,73.11827956989248,NA
27106,Forsyth County,NC,27.419354838709676,NA
27215,Alamance County,NC,NA,13.367609254498714
27298,Randolph County,NC,77.95698924731182,NA
27306,Montgomery County,NC,82.79569892473118,NA
27330,Lee County,NC,48.924731182795696,NA
27405,Guilford County,NC,NA,15.424164524421593
27616,Wake County,NC,57.52688172043011,NA
27804,Nash County,NC,NA,35.732647814910024
28016,Gaston County,NC,NA,48.329048843187664
28027,Cabarrus County,NC,51.61290322580645,NA
28073,Cleveland County,NC,81.18279569892472,NA
28150,Cleveland County,NC,56.451612903225815,NA
28262,Mecklenburg County,NC,63.44086021505376,NA
28357,Robeson County,NC,80.64516129032258,NA
28383,Robeson County,NC,81.18279569892472,NA
28457,Pender County,NC,85.48387096774194,NA
28501,Lenoir County,NC,NA,45.24421593830334
28613,Catawba County,NC,NA,41.90231362467866
28748,Buncombe County,NC,NA,59.6401028277635
28753,Madison County,NC,NA,96.65809768637533
58078,Cass County,ND,18.817204301075268,NA
58104,Cass County,ND,NA,61.696658097686374
58801,Williams County,ND,NA,69.40874035989717
43055,Licking County,OH,NA,16.195372750642672
43201,Franklin County,OH,52.68817204301075,NA
43206,Franklin County,OH,NA,42.159383033419026
43207,Franklin County,OH,NA,2.313624678663239
43211,Franklin County,OH,1.6129032258064515,NA
43213,Franklin County,OH,NA,12.596401028277635
43229,Franklin County,OH,NA,31.362467866323907
43431,Sandusky County,OH,NA,89.97429305912597
43528,Lucas County,OH,65.59139784946237,NA
43605,Lucas County,OH,NA,2.827763496143959
43607,Lucas County,OH,NA,7.197943444730077
43615,Lucas County,OH,NA,4.627249357326478
43945,Columbiana County,OH,NA,98.97172236503856
44004,Ashtabula County,OH,8.064516129032258,NA
44035,Lorain County,OH,24.731182795698924,NA
44055,Lorain County,OH,NA,34.96143958868895
44103,Cuyahoga County,OH,39.784946236559136,NA
44105,Cuyahoga County,OH,NA,20.308483290488432
44106,Cuyahoga County,OH,NA,37.789203084832906
44109,Cuyahoga County,OH,NA,34.447300771208226
44112,Cuyahoga County,OH,14.516129032258066,NA
44113,Cuyahoga County,OH,NA,8.740359897172237
44115,Cuyahoga County,OH,27.956989247311824,NA
44144,Cuyahoga County,OH,NA,16.966580976863753
44147,Cuyahoga County,OH,NA,50.128534704370175
44266,Portage County,OH,NA,11.568123393316196
44305,Summit County,OH,NA,45.501285347043705
44306,Summit County,OH,40.86021505376344,NA
44314,Summit County,OH,NA,30.59125964010283
44405,Mahoning County,OH,84.94623655913979,NA
44420,Trumbull County,OH,43.54838709677419,NA
44505,Mahoning County,OH,30.64516129032258,NA
44683,Tuscarawas County,OH,26.344086021505376,NA
44688,Stark County,OH,NA,98.45758354755783
44708,Stark County,OH,NA,31.619537275064268
45013,Butler County,OH,NA,4.370179948586118
45036,Warren County,OH,NA,25.96401028277635
45205,Hamilton County,OH,45.16129032258064,NA
45211,Hamilton County,OH,NA,55.012853470437015
45219,Hamilton County,OH,95.6989247311828,NA
45231,Hamilton County,OH,NA,62.98200514138818
45239,Hamilton County,OH,21.50537634408602,NA
45245,Clermont County,OH,NA,60.15424164524421
45356,Miami County,OH,NA,46.27249357326478
45405,Montgomery County,OH,NA,56.555269922879184
45417,Montgomery County,OH,6.989247311827956,9.768637532133676
45431,Montgomery County,OH,NA,48.58611825192802
45449,Montgomery County,OH,NA,36.50385604113111
45601,Ross County,OH,NA,1.0282776349614395
45629,Scioto County,OH,NA,80.97686375321337
45692,Jackson County,OH,22.043010752688172,NA
73008,Oklahoma County,OK,NA,85.8611825192802
73109,Oklahoma County,OK,36.02150537634409,NA
73139,Oklahoma County,OK,NA,54.498714652956295
73521,Jackson County,OK,NA,66.32390745501286
74048,Nowata County,OK,NA,94.08740359897172
74105,Tulsa County,OK,83.33333333333334,NA
74401,Muskogee County,OK,37.096774193548384,NA
97055,Clackamas County,OR,NA,66.0668380462725
97071,Marion County,OR,NA,55.78406169665809
97086,Clackamas County,OR,NA,78.40616966580977
97123,Washington County,OR,NA,26.221079691516707
97202,Multnomah County,OR,NA,31.876606683804624
97352,Marion County,OR,NA,93.83033419023135
97361,Polk County,OR,NA,93.31619537275064
97391,Lincoln County,OR,NA,97.68637532133675
97882,Umatilla County,OR,NA,80.20565552699229
15001,Beaver County,PA,NA,25.70694087403599
15701,Indiana County,PA,NA,26.47814910025707
15801,Clearfield County,PA,NA,52.95629820051414
15931,Cambria County,PA,NA,69.9228791773779
16335,Crawford County,PA,39.784946236559136,NA
16503,Erie County,PA,50.53763440860215,NA
16601,Blair County,PA,62.365591397849464,NA
16686,Blair County,PA,NA,57.84061696658098
16701,McKean County,PA,44.086021505376344,NA
17066,Huntingdon County,PA,NA,73.00771208226222
17356,York County,PA,74.73118279569893,NA
17404,York County,PA,NA,15.938303341902312
17603,Lancaster County,PA,28.49462365591398,NA
17857,Northumberland County,PA,NA,65.03856041131105
18102,Lehigh County,PA,NA,1.7994858611825193
18232,Carbon County,PA,NA,94.85861182519281
18505,Lackawanna County,PA,34.946236559139784,NA
18510,Lackawanna County,PA,73.11827956989248,NA
18603,Columbia County,PA,NA,19.02313624678663
18643,Luzerne County,PA,72.04301075268818,NA
18657,Wyoming County,PA,NA,61.43958868894601
18704,Luzerne County,PA,29.56989247311828,21.59383033419023
19018,Delaware County,PA,NA,88.94601542416453
19070,Delaware County,PA,95.16129032258065,NA
19107,Philadelphia County,PA,NA,47.81491002570694
19114,Philadelphia County,PA,NA,52.44215938303341
19121,Philadelphia County,PA,NA,11.311053984575835
19124,Philadelphia County,PA,NA,10.282776349614396
19132,Philadelphia County,PA,19.35483870967742,NA
19136,Philadelphia County,PA,NA,40.87403598971722
19140,Philadelphia County,PA,NA,2.570694087403599
19142,Philadelphia County,PA,NA,94.60154241645245
19143,Philadelphia County,PA,NA,9.254498714652955
19148,Philadelphia County,PA,NA,64.78149100257069
19401,Montgomery County,PA,NA,10.796915167095115
19426,Montgomery County,PA,NA,67.60925449871465
19438,Montgomery County,PA,NA,49.61439588688946
19460,Chester County,PA,NA,28.53470437017995
19602,Berks County,PA,NA,40.616966580976865
19604,Berks County,PA,NA,16.452442159383033
29042,Bamberg County,SC,NA,93.573264781491
29108,Newberry County,SC,50,NA
29170,Lexington County,SC,NA,68.12339331619538
29203,Richland County,SC,43.01075268817204,NA
29210,Richland County,SC,NA,43.44473007712082
29301,Spartanburg County,SC,45.69892473118279,NA
29303,Spartanburg County,SC,NA,44.73007712082262
29379,Union County,SC,51.075268817204304,NA
29461,Berkeley County,SC,38.70967741935484,NA
29550,Darlington County,SC,76.88172043010752,NA
29611,Greenville County,SC,NA,18.50899742930591
29617,Greenville County,SC,NA,36.760925449871465
29646,Greenwood County,SC,91.93548387096774,NA
29651,Greenville County,SC,46.774193548387096,NA
29654,Anderson County,SC,NA,72.23650385604114
29720,Lancaster County,SC,NA,20.051413881748072
37756,Scott County,TN,93.54838709677419,NA
37840,Roane County,TN,NA,90.48843187660668
38012,Haywood County,TN,71.50537634408603,NA
38079,Lake County,TN,NA,99.74293059125964
38109,Shelby County,TN,10.21505376344086,15.681233933161954
38127,Shelby County,TN,NA,12.082262210796916
75038,Dallas County,TX,NA,92.03084832904884
75040,Dallas County,TX,NA,23.65038560411311
75042,Dallas County,TX,30.64516129032258,NA
75052,Dallas County,TX,NA,23.39331619537275
75060,Dallas County,TX,NA,42.9305912596401
75061,Dallas County,TX,24.193548387096776,NA
75071,Collin County,TX,59.13978494623656,NA
75088,Dallas County,TX,NA,69.9228791773779
75114,Kaufman County,TX,80.10752688172043,NA
75159,Dallas County,TX,NA,95.62982005141389
75211,Dallas County,TX,NA,24.67866323907455
75216,Dallas County,TX,30.64516129032258,32.13367609254499
75217,Dallas County,TX,NA,11.568123393316196
75220,Dallas County,TX,15.591397849462366,NA
75227,Dallas County,TX,11.29032258064516,NA
75232,Dallas County,TX,32.795698924731184,NA
75234,Dallas County,TX,NA,68.89460154241645
75235,Dallas County,TX,55.376344086021504,96.1439588688946
75240,Dallas County,TX,NA,70.4370179948586
75407,Collin County,TX,NA,60.66838046272493
75455,Titus County,TX,33.33333333333333,NA
75701,Smith County,TX,NA,91.51670951156812
75702,Smith County,TX,32.25806451612903,NA
75707,Smith County,TX,NA,91.77377892030847
75839,Anderson County,TX,91.93548387096774,NA
75964,Nacogdoches County,TX,NA,60.9254498714653
76010,Tarrant County,TX,15.053763440860216,23.13624678663239
76011,Tarrant County,TX,NA,54.75578406169666
76016,Tarrant County,TX,NA,65.55269922879178
76017,Tarrant County,TX,NA,97.17223650385604
76018,Tarrant County,TX,NA,82.26221079691517
76052,Tarrant County,TX,NA,81.49100257069408
76102,Tarrant County,TX,83.33333333333334,NA
76105,Tarrant County,TX,NA,24.93573264781491
76112,Tarrant County,TX,NA,75.06426735218508
76164,Tarrant County,TX,NA,96.91516709511568
76209,Denton County,TX,NA,77.6349614395887
76230,Montague County,TX,NA,78.1491002570694
76504,Bell County,TX,NA,13.624678663239074
76706,McLennan County,TX,NA,67.86632390745501
77011,Harris County,TX,75.26881720430107,NA
77017,Harris County,TX,60.752688172043015,NA
77020,Harris County,TX,NA,58.09768637532133
77065,Harris County,TX,NA,92.2879177377892
77066,Harris County,TX,NA,88.17480719794345
77070,Harris County,TX,NA,48.84318766066838
77092,Harris County,TX,62.903225806451616,NA
77328,San Jacinto County,TX,68.27956989247312,NA
77357,Montgomery County,TX,NA,60.411311053984576
77365,Montgomery County,TX,25.268817204301076,NA
77380,Montgomery County,TX,NA,72.75064267352185
77433,Harris County,TX,NA,59.383033419023135
77437,Wharton County,TX,NA,61.18251928020566
77493,Harris County,TX,58.602150537634415,NA
77506,Harris County,TX,55.91397849462365,NA
77520,Harris County,TX,NA,75.57840616966581
77546,Galveston County,TX,NA,30.334190231362467
77550,Galveston County,TX,NA,25.19280205655527
77584,Brazoria County,TX,NA,38.56041131105398
77598,Harris County,TX,NA,57.58354755784062
77627,Jefferson County,TX,NA,72.49357326478149
77630,Orange County,TX,41.935483870967744,NA
77703,Jefferson County,TX,46.236559139784944,NA
77705,Jefferson County,TX,NA,74.55012853470437
77803,Brazos County,TX,35.483870967741936,NA
77845,Brazos County,TX,NA,13.110539845758353
78040,Webb County,TX,3.225806451612903,NA
78155,Guadalupe County,TX,36.55913978494624,29.30591259640103
78214,Bexar County,TX,NA,85.08997429305913
78217,Bexar County,TX,NA,97.94344473007712
78242,Bexar County,TX,NA,50.6426735218509
78504,Hidalgo County,TX,NA,41.131105398457585
78520,Cameron County,TX,0,NA
78526,Cameron County,TX,12.903225806451612,NA
78537,Hidalgo County,TX,5.376344086021505,NA
78550,Cameron County,TX,12.365591397849462,NA
78582,Starr County,TX,NA,68.63753213367609
78596,Hidalgo County,TX,NA,73.52185089974293
78628,Williamson County,TX,NA,73.7789203084833
78644,Caldwell County,TX,67.20430107526882,NA
79316,Terry County,TX,90.86021505376344,NA
79339,Lamb County,TX,NA,99.48586118251927
79360,Gaines County,TX,NA,77.89203084832906
79605,Taylor County,TX,2.6881720430107525,NA
79705,Midland County,TX,NA,30.848329048843187
79901,El Paso County,TX,NA,90.23136246786633
79924,El Paso County,TX,63.97849462365591,NA
79936,El Paso County,TX,NA,18.251928020565554
84025,Davis County,UT,NA,76.60668380462725
84032,Wasatch County,UT,NA,84.83290488431876
84302,Box Elder County,UT,91.39784946236558,NA
20105,Loudoun County,VA,NA,83.29048843187661
20109,Prince William County,VA,NA,33.933161953727506
22031,Fairfax County,VA,79.56989247311827,63.75321336760925
22041,Fairfax County,VA,NA,71.46529562982005
22079,Fairfax County,VA,NA,84.31876606683805
22201,Arlington County,VA,NA,58.354755784061695
22408,Spotsylvania County,VA,NA,64.01028277634961
23225,Richmond city,VA,NA,19.53727506426735
23831,Chesterfield County,VA,NA,39.33161953727507
24151,Franklin County,VA,NA,85.34704370179949
24557,Pittsylvania County,VA,NA,83.80462724935732
98087,Snohomish County,WA,NA,49.10025706940874
98178,King County,WA,61.82795698924731,NA
98270,Snohomish County,WA,NA,24.42159383033419
98310,Kitsap County,WA,64.51612903225806,NA
98391,Pierce County,WA,NA,19.794344473007712
98580,Pierce County,WA,NA,85.60411311053984
98626,Cowlitz County,WA,NA,84.57583547557842
99156,Pend Oreille County,WA,NA,87.66066838046272
20009,District of Columbia,DC,NA,33.67609254498715
20011,District of Columbia,DC,NA,9.511568123393316
20032,District of Columbia,DC,NA,6.426735218508997
26003,Ohio County,WV,NA,6.683804627249357
26301,Harrison County,WV,NA,32.390745501285345
26452,Lewis County,WV,NA,95.37275064267352
53051,Waukesha County,WI,NA,75.83547557840618
53121,Walworth County,WI,NA,45.75835475578406
53172,Milwaukee County,WI,NA,37.53213367609254
53205,Milwaukee County,WI,NA,21.336760925449873
53206,Milwaukee County,WI,11.827956989247312,12.853470437017995
53210,Milwaukee County,WI,NA,52.69922879177378
53215,Milwaukee County,WI,NA,5.655526992287918
53403,Racine County,WI,NA,34.70437017994858
53511,Rock County,WI,NA,1.2853470437017995
53593,Dane County,WI,NA,94.34447300771208
53704,Dane County,WI,NA,15.167095115681233
54313,Brown County,WI,NA,59.12596401028277
