ZipCode,county,state,Youth,Pediatric
35207,Jefferson County,AL,NA,67.42081447963801
35453,Tuscaloosa County,AL,NA,80.09049773755656
35611,Limestone County,AL,NA,34.841628959276015
35805,Madison County,AL,NA,68.77828054298642
35903,Etowah County,AL,NA,61.53846153846154
36420,Covington County,AL,NA,63.80090497737556
36426,Escambia County,AL,NA,68.32579185520362
36605,Mobile County,AL,NA,87.78280542986425
99507,Anchorage Municipality,AK,18,NA
85037,Maricopa County,AZ,NA,52.94117647058824
85143,Pinal County,AZ,NA,55.65610859728507
85203,Maricopa County,AZ,NA,42.081447963800905
85205,Maricopa County,AZ,26.5,NA
85248,Maricopa County,AZ,NA,89.59276018099548
85345,Maricopa County,AZ,17,NA
85621,Santa Cruz County,AZ,71.5,NA
85710,Pima County,AZ,NA,69.68325791855203
85713,Pima County,AZ,1,NA
85746,Pima County,AZ,42,NA
86336,Yavapai County,AZ,99.5,NA
71603,Jefferson County,AR,21,NA
90650,Los Angeles County,CA,NA,29.411764705882355
90710,Los Angeles County,CA,NA,49.321266968325794
91202,Los Angeles County,CA,91,NA
91214,Los Angeles County,CA,65,NA
91745,Los Angeles County,CA,63,NA
91764,San Bernardino County,CA,36.5,NA
91770,Los Angeles County,CA,NA,61.53846153846154
92071,San Diego County,CA,NA,71.49321266968326
92203,Riverside County,CA,51.5,NA
92243,Imperial County,CA,25,27.601809954751133
92270,Riverside County,CA,92.5,NA
92301,San Bernardino County,CA,NA,62.44343891402715
92404,San Bernardino County,CA,NA,22.624434389140273
93618,Tulare County,CA,NA,30.76923076923077
93635,Merced County,CA,NA,37.55656108597285
93950,Monterey County,CA,NA,91.8552036199095
94027,San Mateo County,CA,94.5,NA
94116,San Francisco County,CA,77.5,NA
94526,Contra Costa County,CA,50,NA
94534,Solano County,CA,56.99999999999999,NA
94544,Alameda County,CA,NA,21.266968325791854
94563,Contra Costa County,CA,69.5,NA
94611,Alameda County,CA,75,NA
94619,Alameda County,CA,NA,74.2081447963801
94708,Alameda County,CA,99,NA
94803,Contra Costa County,CA,75.5,NA
95120,Santa Clara County,CA,NA,95.02262443438913
95202,San Joaquin County,CA,NA,94.11764705882352
95206,San Joaquin County,CA,57.49999999999999,NA
95354,Stanislaus County,CA,NA,47.05882352941176
95823,Sacramento County,CA,NA,31.674208144796378
96161,Nevada County,CA,NA,97.28506787330316
80134,Douglas County,CO,NA,71.94570135746606
80226,Jefferson County,CO,NA,50.2262443438914
80237,Denver County,CO,NA,86.87782805429865
80534,Weld County,CO,55.50000000000001,NA
80924,El Paso County,CO,88,NA
81503,Mesa County,CO,NA,85.97285067873304
06112,Hartford County,CT,NA,33.4841628959276
06239,Windham County,CT,NA,60.633484162895925
06241,Windham County,CT,NA,80.09049773755656
06492,New Haven County,CT,NA,92.76018099547511
06513,New Haven County,CT,NA,9.049773755656108
06606,Fairfield County,CT,NA,19.004524886877828
06770,New Haven County,CT,49.5,NA
19802,New Castle County,DE,NA,32.57918552036199
19803,New Castle County,DE,32.5,NA
19805,New Castle County,DE,NA,14.479638009049776
32206,Duval County,FL,NA,48.41628959276018
32605,Alachua County,FL,NA,90.49773755656109
32808,Orange County,FL,19,NA
33071,Broward County,FL,NA,59.276018099547514
33172,Miami-Dade County,FL,NA,41.17647058823529
33313,Broward County,FL,NA,18.099547511312217
33401,Palm Beach County,FL,NA,64.25339366515837
