ZipCode,county,state,Youth
36092,Elmore County,AL,65.76576576576578
36116,Montgomery County,AL,34.68468468468468
85016,Maricopa County,AZ,17.56756756756757
85019,Maricopa County,AZ,61.711711711711715
85143,Pinal County,AZ,48.64864864864865
85201,Maricopa County,AZ,23.873873873873876
85224,Maricopa County,AZ,41.44144144144144
85335,Maricopa County,AZ,62.16216216216216
85756,Pima County,AZ,45.04504504504504
90247,Los Angeles County,CA,56.30630630630631
90504,Los Angeles County,CA,77.47747747747748
90808,Los Angeles County,CA,55.85585585585585
91381,Los Angeles County,CA,81.08108108108108
92117,San Diego County,CA,81.98198198198197
93036,Ventura County,CA,53.153153153153156
93638,Madera County,CA,12.612612612612612
93933,Monterey County,CA,92.7927927927928
94596,Contra Costa County,CA,85.13513513513513
80012,Arapahoe County,CO,42.34234234234234
06114,Hartford County,CT,19.81981981981982
06514,New Haven County,CT,45.4954954954955
06606,Fairfield County,CT,30.180180180180184
32207,Duval County,FL,43.24324324324324
32401,Bay County,FL,65.76576576576578
32455,Walton County,FL,96.3963963963964
33130,Miami-Dade County,FL,70.72072072072072
33136,Miami-Dade County,FL,50
33147,Miami-Dade County,FL,28.82882882882883
33612,Hillsborough County,FL,22.52252252252252
33803,Polk County,FL,88.28828828828829
33870,Highlands County,FL,73.42342342342343
33948,Charlotte County,FL,92.7927927927928
33952,Charlotte County,FL,45.94594594594595
30643,Hart County,GA,64.41441441441441
96813,Honolulu County,HI,43.24324324324324
83313,Blaine County,ID,100
60026,Cook County,IL,93.69369369369369
60142,McHenry County,IL,78.82882882882883
60406,Cook County,IL,83.78378378378379
60619,Cook County,IL,5.8558558558558556
60641,Cook County,IL,48.64864864864865
60707,Cook County,IL,44.5945945945946
46410,Lake County,IN,24.324324324324326
46580,Kosciusko County,IN,74.77477477477478
50613,Black Hawk County,IA,54.95495495495496
52136,Howard County,IA,89.1891891891892
70003,Jefferson Parish,LA,6.756756756756757
70065,Jefferson Parish,LA,2.7027027027027026
70072,Jefferson Parish,LA,0
70117,Orleans Parish,LA,4.054054054054054
70118,Orleans Parish,LA,36.03603603603604
70127,Orleans Parish,LA,26.576576576576578
70448,St. Tammany Parish,LA,77.92792792792793
70508,Lafayette Parish,LA,20.72072072072072
70665,Calcasieu Parish,LA,70.72072072072072
70769,Ascension Parish,LA,16.666666666666664
71064,Bossier Parish,LA,99.54954954954955
71109,Caddo Parish,LA,15.765765765765765
71282,Madison Parish,LA,86.93693693693693
71291,Ouachita Parish,LA,64.86486486486487
04002,York County,ME,65.31531531531532
04102,Cumberland County,ME,35.13513513513514
04240,Androscoggin County,ME,10.81081081081081
04280,Androscoggin County,ME,58.108108108108105
21030,Baltimore County,MD,84.23423423423422
01057,Hampden County,MA,82.88288288288288
01085,Hampden County,MA,39.63963963963964
01109,Hampden County,MA,5.405405405405405
01560,Worcester County,MA,96.84684684684684
01588,Worcester County,MA,67.56756756756756
01721,Middlesex County,MA,59.45945945945946
01778,Middlesex County,MA,50.45045045045045
01843,Essex County,MA,9.45945945945946
02128,Suffolk County,MA,3.6036036036036037
02151,Suffolk County,MA,2.2522522522522523
02169,Norfolk County,MA,13.063063063063062
02301,Plymouth County,MA,0.45045045045045046
02472,Middlesex County,MA,70.27027027027027
02476,Middlesex County,MA,60.36036036036037
48070,Oakland County,MI,97.74774774774775
48093,Macomb County,MI,88.73873873873875
48108,Washtenaw County,MI,38.73873873873874
48127,Wayne County,MI,58.55855855855856
48227,Wayne County,MI,11.26126126126126
48301,Oakland County,MI,98.1981981981982
48323,Oakland County,MI,90.09009009009009
48371,Oakland County,MI,86.03603603603604
48430,Genesee County,MI,45.94594594594595
48439,Genesee County,MI,29.72972972972973
49503,Kent County,MI,18.46846846846847
49690,Grand Traverse County,MI,94.14414414414415
55106,Ramsey County,MN,4.954954954954955
55423,Hennepin County,MN,63.96396396396396
39042,Rankin County,MS,38.288288288288285
39501,Harrison County,MS,30.630630630630627
39503,Harrison County,MS,18.01801801801802
63010,Jefferson County,MO,42.792792792792795
63107,St. Louis city,MO,68.91891891891892
63132,St. Louis County,MO,50.9009009009009
64089,Clay County,MO,53.6036036036036
64130,Jackson County,MO,18.91891891891892
64132,Jackson County,MO,70.72072072072072
64152,Platte County,MO,26.126126126126124
64155,Clay County,MO,24.774774774774773
64157,Clay County,MO,25.225225225225223
68066,Saunders County,NE,98.64864864864865
89436,Washoe County,NV,40.090090090090094
07726,Monmouth County,NJ,52.702702702702695
08817,Middlesex County,NJ,56.75675675675676
87108,Bernalillo County,NM,51.35135135135135
10001,New York County,NY,37.38738738738739
10027,New York County,NY,37.83783783783784
10029,New York County,NY,13.513513513513514
10458,Bronx County,NY,1.8018018018018018
10708,Westchester County,NY,95.04504504504504
11004,Queens County,NY,99.09909909909909
11208,Kings County,NY,3.153153153153153
11215,Kings County,NY,67.11711711711712
11220,Kings County,NY,0.9009009009009009
11232,Kings County,NY,27.47747747747748
11237,Kings County,NY,21.17117117117117
11370,Queens County,NY,72.97297297297297
11377,Queens County,NY,29.27927927927928
11426,Queens County,NY,91.8918918918919
12307,Schenectady County,NY,79.72972972972973
13407,Herkimer County,NY,78.82882882882883
14094,Niagara County,NY,17.117117117117118
14228,Erie County,NY,69.36936936936937
27569,Johnston County,NC,87.83783783783784
27610,Wake County,NC,6.306306306306306
28170,Anson County,NC,82.43243243243244
28269,Mecklenburg County,NC,19.81981981981982
28405,New Hanover County,NC,57.20720720720721
28792,Henderson County,NC,28.37837837837838
43026,Franklin County,OH,49.549549549549546
43206,Franklin County,OH,27.927927927927925
43211,Franklin County,OH,7.657657657657657
43213,Franklin County,OH,54.5045045045045
43224,Franklin County,OH,48.1981981981982
43229,Franklin County,OH,4.504504504504505
43232,Franklin County,OH,36.93693693693694
43605,Lucas County,OH,21.62162162162162
43701,Muskingum County,OH,1.3513513513513513
43725,Guernsey County,OH,31.53153153153153
44011,Lorain County,OH,16.216216216216218
44087,Summit County,OH,68.46846846846847
44113,Cuyahoga County,OH,40.54054054054054
44130,Cuyahoga County,OH,9.00900900900901
44132,Cuyahoga County,OH,84.68468468468468
44135,Cuyahoga County,OH,44.14414414414414
44280,Medina County,OH,91.44144144144144
44413,Columbiana County,OH,74.32432432432432
44425,Trumbull County,OH,33.33333333333333
44601,Stark County,OH,12.162162162162163
44709,Stark County,OH,27.027027027027028
45123,Highland County,OH,62.612612612612615
45206,Hamilton County,OH,36.486486486486484
