ZipCode,county,state,Youth,Adult,Retirement
35022,Jefferson County,AL,NA,38.41886269070735,NA
35043,Shelby County,AL,79.62085308056872,NA,NA
35071,Jefferson County,AL,NA,NA,67.46575342465754
35207,Jefferson County,AL,NA,64.35506241331484,NA
35212,Jefferson County,AL,NA,69.76421636615811,NA
35235,Jefferson County,AL,75.82938388625593,NA,NA
35404,Tuscaloosa County,AL,NA,16.36615811373093,NA
35476,Tuscaloosa County,AL,NA,NA,76.02739726027397
35570,Marion County,AL,NA,80.99861303744798,NA
35660,Colbert County,AL,NA,64.63245492371706,NA
35951,Marshall County,AL,NA,87.79472954230236,NA
36105,Montgomery County,AL,NA,NA,77.05479452054794
36107,Montgomery County,AL,NA,96.80998613037448,NA
36201,Calhoun County,AL,NA,NA,42.465753424657535
36605,Mobile County,AL,30.80568720379147,NA,NA
36606,Mobile County,AL,NA,NA,85.27397260273972
36744,Hale County,AL,NA,66.99029126213593,NA
36830,Lee County,AL,NA,62.55201109570042,NA
36832,Lee County,AL,NA,69.20943134535368,NA
99501,Anchorage Municipality,AK,NA,24.271844660194176,NA
99508,Anchorage Municipality,AK,NA,47.8502080443828,NA
99654,Matanuska-Susitna Borough,AK,91.9431279620853,NA,NA
99701,Fairbanks North Star Borough,AK,NA,35.367545076282944,NA
99801,Juneau City and Borough,AK,NA,NA,58.56164383561644
85007,Maricopa County,AZ,85.78199052132702,11.234396671289876,NA
85008,Maricopa County,AZ,NA,14.147018030513175,NA
85018,Maricopa County,AZ,NA,61.858529819694866,NA
85021,Maricopa County,AZ,NA,13.0374479889043,NA
85031,Maricopa County,AZ,NA,49.375866851595006,NA
85033,Maricopa County,AZ,NA,16.920943134535367,NA
85204,Maricopa County,AZ,NA,15.117891816920942,NA
85224,Maricopa County,AZ,NA,44.10540915395285,NA
85250,Maricopa County,AZ,NA,81.13730929264909,NA
85257,Maricopa County,AZ,81.04265402843602,NA,NA
85345,Maricopa County,AZ,NA,NA,11.986301369863012
85365,Yuma County,AZ,NA,69.4868238557559,NA
85648,Santa Cruz County,AZ,NA,NA,58.21917808219178
85711,Pima County,AZ,NA,9.986130374479888,NA
85713,Pima County,AZ,NA,NA,7.191780821917808
85716,Pima County,AZ,NA,NA,27.73972602739726
86301,Yavapai County,AZ,NA,62.82940360610264,NA
86314,Yavapai County,AZ,NA,NA,23.28767123287671
72031,Van Buren County,AR,NA,89.45908460471568,NA
72204,Pulaski County,AR,40.28436018957346,NA,NA
72206,Pulaski County,AR,62.55924170616114,NA,NA
72210,Pulaski County,AR,NA,82.52427184466019,NA
72687,Marion County,AR,NA,96.25520110957004,NA
72834,Yell County,AR,NA,91.95561719833564,NA
72923,Sebastian County,AR,91.4691943127962,NA,NA
90006,Los Angeles County,CA,NA,80.44382801664355,NA
90007,Los Angeles County,CA,NA,29.819694868238557,NA
90011,Los Angeles County,CA,NA,27.184466019417474,NA
90013,Los Angeles County,CA,NA,54.09153952843273,NA
90017,Los Angeles County,CA,NA,NA,72.94520547945206
90026,Los Angeles County,CA,NA,NA,35.61643835616438
90027,Los Angeles County,CA,NA,NA,49.31506849315068
90033,Los Angeles County,CA,NA,88.62690707350902,NA
90037,Los Angeles County,CA,NA,37.586685159500696,NA
90038,Los Angeles County,CA,NA,69.90291262135922,NA
90043,Los Angeles County,CA,NA,93.61997226074897,NA
90062,Los Angeles County,CA,NA,82.6629680998613,NA
90201,Los Angeles County,CA,NA,31.761442441054093,NA
90242,Los Angeles County,CA,NA,NA,49.65753424657534
90270,Los Angeles County,CA,NA,NA,95.2054794520548
90630,Orange County,CA,68.72037914691943,NA,NA
90703,Los Angeles County,CA,NA,58.252427184466015,NA
90744,Los Angeles County,CA,50.71090047393365,NA,NA
90805,Los Angeles County,CA,NA,19.694868238557557,NA
91204,Los Angeles County,CA,NA,75.4507628294036,NA
91344,Los Angeles County,CA,NA,43.5506241331484,NA
91355,Los Angeles County,CA,NA,83.63384188626907,NA
91362,Ventura County,CA,NA,NA,37.32876712328767
91406,Los Angeles County,CA,NA,50.762829403606105,NA
91710,San Bernardino County,CA,13.744075829383887,NA,NA
91711,Los Angeles County,CA,NA,NA,31.506849315068493
91731,Los Angeles County,CA,NA,64.21636615811373,NA
91732,Los Angeles County,CA,NA,65.88072122052705,NA
91764,San Bernardino County,CA,NA,37.03190013869626,NA
91776,Los Angeles County,CA,NA,98.47434119278779,NA
91911,San Diego County,CA,NA,55.20110957004161,NA
91932,San Diego County,CA,NA,69.34812760055479,NA
91942,San Diego County,CA,66.35071090047393,NA,NA
91945,San Diego County,CA,NA,57.42024965325936,NA
92008,San Diego County,CA,NA,NA,53.76712328767124
92020,San Diego County,CA,NA,24.687933425797503,NA
92026,San Diego County,CA,NA,53.398058252427184,NA
92101,San Diego County,CA,NA,59.500693481276,8.21917808219178
92103,San Diego County,CA,NA,NA,94.52054794520548
92111,San Diego County,CA,NA,NA,43.83561643835616
92120,San Diego County,CA,NA,70.73509015256589,NA
92154,San Diego County,CA,NA,NA,20.54794520547945
92173,San Diego County,CA,NA,78.36338418862691,NA
