ZipCode,county,state,Youth,Pediatric,Adult
35184,Bibb County,AL,NA,NA,80.44692737430168
35242,Shelby County,AL,45.1219512195122,NA,NA
35601,Morgan County,AL,NA,NA,18.156424581005588
35611,Limestone County,AL,23.170731707317074,NA,NA
35670,Morgan County,AL,NA,NA,83.5195530726257
35773,Madison County,AL,NA,NA,73.46368715083798
35904,Etowah County,AL,87.1951219512195,NA,NA
36066,Autauga County,AL,80.48780487804879,NA,NA
36108,Montgomery County,AL,NA,28.74251497005988,NA
36264,Cleburne County,AL,NA,NA,88.54748603351955
36310,Henry County,AL,96.95121951219512,NA,NA
36330,Coffee County,AL,50.609756097560975,NA,NA
36426,Escambia County,AL,NA,NA,64.52513966480447
36575,Mobile County,AL,NA,70.05988023952095,NA
36877,Lee County,AL,NA,89.82035928143712,NA
99517,Anchorage Municipality,AK,NA,94.61077844311377,NA
99615,Kodiak Island Borough,AK,NA,NA,85.75418994413407
99623,,AK,NA,NA,85.19553072625699
85006,Maricopa County,AZ,NA,NA,50
85017,Maricopa County,AZ,NA,NA,39.66480446927375
85020,Maricopa County,AZ,NA,NA,44.97206703910614
85037,Maricopa County,AZ,NA,22.15568862275449,NA
85040,Maricopa County,AZ,66.46341463414635,NA,NA
85202,Maricopa County,AZ,NA,43.712574850299404,NA
85209,Maricopa County,AZ,33.53658536585366,NA,NA
85225,Maricopa County,AZ,NA,NA,15.921787709497206
85251,Maricopa County,AZ,NA,NA,46.927374301675975
85303,Maricopa County,AZ,NA,NA,82.9608938547486
85307,Maricopa County,AZ,NA,NA,94.97206703910615
85350,Yuma County,AZ,NA,NA,57.54189944134078
85634,Pima County,AZ,NA,26.34730538922156,NA
85701,Pima County,AZ,NA,31.736526946107784,NA
85742,Pima County,AZ,85.36585365853658,NA,NA
85746,Pima County,AZ,NA,5.9880239520958085,NA
85901,Navajo County,AZ,91.46341463414635,NA,NA
86004,Coconino County,AZ,3.048780487804878,NA,NA
86033,Navajo County,AZ,NA,NA,70.6703910614525
86538,Apache County,AZ,NA,54.49101796407185,NA
72117,Pulaski County,AR,NA,NA,59.77653631284916
72212,Pulaski County,AR,NA,NA,97.20670391061452
90031,Los Angeles County,CA,78.04878048780488,NA,NA
90059,Los Angeles County,CA,NA,NA,41.899441340782126
90201,Los Angeles County,CA,NA,10.179640718562874,NA
90250,Los Angeles County,CA,NA,20.359281437125748,NA
90262,Los Angeles County,CA,NA,NA,41.62011173184357
90265,Los Angeles County,CA,NA,100,NA
90650,Los Angeles County,CA,NA,NA,22.3463687150838
90715,Los Angeles County,CA,NA,NA,88.26815642458101
90717,Los Angeles County,CA,NA,NA,86.87150837988827
90740,Orange County,CA,92.07317073170732,NA,NA
90744,Los Angeles County,CA,NA,NA,66.75977653631286
91011,Los Angeles County,CA,NA,99.40119760479041,NA
91326,Los Angeles County,CA,NA,NA,72.06703910614524
91709,San Bernardino County,CA,NA,85.62874251497006,NA
91710,San Bernardino County,CA,NA,23.353293413173652,NA
91741,Los Angeles County,CA,NA,NA,83.24022346368714
91762,San Bernardino County,CA,NA,35.92814371257485,NA
91768,Los Angeles County,CA,NA,NA,79.05027932960894
91941,San Diego County,CA,NA,NA,66.4804469273743
92011,San Diego County,CA,76.82926829268293,NA,NA
92108,San Diego County,CA,NA,NA,87.98882681564247
92115,San Diego County,CA,NA,NA,38.547486033519554
92117,San Diego County,CA,NA,48.50299401197605,NA
92220,Riverside County,CA,82.3170731707317,NA,NA
92308,San Bernardino County,CA,NA,61.07784431137725,NA
92376,San Bernardino County,CA,63.41463414634146,NA,NA
92504,Riverside County,CA,NA,NA,48.882681564245814
92530,Riverside County,CA,46.95121951219512,NA,NA
92585,Riverside County,CA,87.8048780487805,NA,NA
92592,Riverside County,CA,NA,NA,36.03351955307262
92626,Orange County,CA,NA,NA,50.5586592178771
92653,Orange County,CA,NA,93.41317365269461,NA
92805,Orange County,CA,NA,NA,33.24022346368715
93035,Ventura County,CA,NA,NA,74.02234636871509
93215,Kern County,CA,NA,NA,67.31843575418995
93230,Kings County,CA,NA,10.778443113772456,NA
93277,Tulare County,CA,NA,NA,32.402234636871505
93292,Tulare County,CA,NA,NA,77.37430167597765
93309,Kern County,CA,NA,NA,38.26815642458101
93536,Los Angeles County,CA,NA,62.27544910179641,NA
93562,San Bernardino County,CA,96.34146341463415,NA,NA
93635,Merced County,CA,NA,NA,47.20670391061452
93638,Madera County,CA,NA,7.18562874251497,NA
93702,Fresno County,CA,NA,NA,36.312849162011176
93720,Fresno County,CA,NA,NA,40.78212290502793
93955,Monterey County,CA,NA,NA,45.81005586592179
94062,San Mateo County,CA,NA,NA,63.128491620111724
94509,Contra Costa County,CA,NA,NA,27.6536312849162
94577,Alameda County,CA,35.36585365853659,NA,NA
94804,Contra Costa County,CA,NA,NA,71.22905027932961
95358,Stanislaus County,CA,NA,NA,37.150837988826815
95677,Placer County,CA,NA,NA,83.79888268156425
96001,Shasta County,CA,NA,NA,25.977653631284912
80011,Arapahoe County,CO,NA,NA,9.217877094972067
80013,Arapahoe County,CO,8.536585365853659,NA,NA
80016,Arapahoe County,CO,4.878048780487805,NA,NA
80027,Boulder County,CO,43.90243902439025,NA,NA
80219,Denver County,CO,NA,NA,31.564245810055862
80229,Adams County,CO,9.75609756097561,NA,NA
80249,Denver County,CO,51.21951219512195,40.119760479041915,NA
80501,Boulder County,CO,NA,NA,25.41899441340782
80526,Larimer County,CO,30.48780487804878,NA,NA
80538,Larimer County,CO,25,NA,NA
80543,Weld County,CO,NA,NA,95.53072625698324
