ZipCode,county,state,Youth,Adult,Retirement,Geriatric
35005,Jefferson County,AL,NA,75.69796954314721,NA,NA
35007,Shelby County,AL,NA,NA,35.04587155963303,NA
35010,Tallapoosa County,AL,69.10994764397905,NA,NA,NA
35023,Jefferson County,AL,NA,22.715736040609137,NA,NA
35031,Blount County,AL,93.19371727748691,64.78426395939087,NA,NA
35046,Chilton County,AL,NA,NA,83.85321100917432,NA
35055,Cullman County,AL,48.69109947643979,NA,60.73394495412844,NA
35058,Cullman County,AL,NA,64.27664974619289,NA,NA
35062,Jefferson County,AL,NA,89.59390862944161,NA,NA
35079,Blount County,AL,63.87434554973822,84.2005076142132,NA,NA
35094,Jefferson County,AL,NA,49.87309644670051,NA,NA
35146,St. Clair County,AL,NA,71.31979695431471,NA,NA
35173,Jefferson County,AL,NA,39.40355329949238,NA,NA
35209,Jefferson County,AL,53.403141361256544,NA,NA,NA
35222,Jefferson County,AL,NA,84.64467005076142,NA,NA
35228,Jefferson County,AL,NA,50.1269035532995,NA,NA
35475,Tuscaloosa County,AL,NA,NA,46.14678899082569,NA
35504,Walker County,AL,NA,NA,61.37614678899082,NA
35550,Walker County,AL,NA,72.65228426395939,NA,NA
35611,Limestone County,AL,NA,NA,23.21100917431193,NA
35613,Limestone County,AL,NA,NA,44.4954128440367,NA
35652,Lauderdale County,AL,NA,86.48477157360406,NA,NA
35673,Morgan County,AL,NA,58.75634517766497,NA,NA
35749,Madison County,AL,NA,NA,49.26605504587156,NA
35750,Madison County,AL,NA,49.111675126903556,NA,NA
35758,Madison County,AL,NA,NA,36.14678899082569,NA
35763,Madison County,AL,NA,67.06852791878173,NA,NA
35803,Madison County,AL,NA,54.12436548223351,NA,NA
35805,Madison County,AL,NA,NA,62.477064220183486,NA
35806,Madison County,AL,NA,NA,56.78899082568807,NA
35811,Madison County,AL,NA,62.055837563451774,NA,NA
35904,Etowah County,AL,NA,NA,54.220183486238525,NA
35950,Marshall County,AL,NA,30.9010152284264,NA,NA
35954,Etowah County,AL,NA,48.60406091370558,NA,NA
35957,Marshall County,AL,NA,35.025380710659896,NA,NA
35960,Cherokee County,AL,NA,92.63959390862944,NA,NA
35967,DeKalb County,AL,NA,78.74365482233503,NA,NA
35976,Marshall County,AL,NA,35.34263959390863,NA,NA
36032,Lowndes County,AL,NA,99.42893401015228,NA,NA
36067,Autauga County,AL,NA,26.84010152284264,NA,NA
36078,Elmore County,AL,NA,NA,73.30275229357798,NA
36106,Montgomery County,AL,88.48167539267016,NA,NA,NA
36108,Montgomery County,AL,NA,31.408629441624363,NA,NA
36271,Calhoun County,AL,NA,82.04314720812182,NA,NA
36303,Houston County,AL,23.036649214659686,73.54060913705584,NA,NA
36323,Coffee County,AL,NA,94.60659898477158,NA,NA
36340,Geneva County,AL,NA,87.88071065989847,NA,NA
36360,Dale County,AL,NA,35.59644670050762,NA,NA
36420,Covington County,AL,NA,NA,66.14678899082568,NA
36426,Escambia County,AL,NA,NA,NA,71.35678391959799
36526,Baldwin County,AL,NA,40.41878172588832,NA,NA
36530,Baldwin County,AL,NA,76.90355329949239,NA,NA
36532,Baldwin County,AL,NA,48.03299492385787,22.660550458715598,NA
36551,Baldwin County,AL,NA,67.95685279187818,96.5137614678899,NA
36561,Baldwin County,AL,NA,NA,79.44954128440367,NA
36575,Mobile County,AL,NA,48.223350253807105,NA,NA
36804,Lee County,AL,NA,48.09644670050762,NA,NA
36830,Lee County,AL,48.167539267015705,NA,NA,NA
36832,Lee County,AL,NA,67.44923857868021,NA,NA
36853,Tallapoosa County,AL,75.91623036649214,NA,NA,NA
36854,Chambers County,AL,NA,51.52284263959391,60.82568807339449,NA
36863,Chambers County,AL,NA,69.54314720812182,NA,NA
99507,Anchorage Municipality,AK,NA,NA,46.972477064220186,NA
99516,Anchorage Municipality,AK,NA,68.84517766497463,NA,NA
99611,Kenai Peninsula Borough,AK,NA,60.53299492385786,44.95412844036697,NA
99615,Kodiak Island Borough,AK,NA,73.22335025380711,NA,NA
99645,Matanuska-Susitna Borough,AK,NA,NA,64.03669724770641,NA
99669,Kenai Peninsula Borough,AK,NA,62.5,51.8348623853211,NA
99672,Kenai Peninsula Borough,AK,NA,NA,100,NA
99801,Juneau City and Borough,AK,NA,38.578680203045685,NA,NA
85009,Maricopa County,AZ,NA,8.185279187817258,NA,NA
85016,Maricopa County,AZ,NA,NA,32.56880733944954,NA
85018,Maricopa County,AZ,NA,NA,36.3302752293578,NA
85029,Maricopa County,AZ,NA,45.74873096446701,NA,NA
85032,Maricopa County,AZ,NA,33.94670050761421,NA,81.4070351758794
85037,Maricopa County,AZ,NA,17.956852791878173,NA,NA
85043,Maricopa County,AZ,NA,NA,61.284403669724774,NA
85048,Maricopa County,AZ,NA,39.340101522842644,NA,NA
85050,Maricopa County,AZ,NA,44.60659898477157,NA,NA
85119,Pinal County,AZ,NA,59.13705583756346,NA,NA
85138,Pinal County,AZ,NA,29.251269035532996,NA,NA
85142,Maricopa County,AZ,NA,6.091370558375635,NA,NA
85194,Pinal County,AZ,NA,88.00761421319797,NA,NA
85205,Maricopa County,AZ,NA,20.114213197969544,NA,NA
85207,Maricopa County,AZ,NA,NA,26.055045871559635,NA
85213,Maricopa County,AZ,NA,NA,53.39449541284404,NA
85248,Maricopa County,AZ,NA,NA,27.981651376146786,NA
85250,Maricopa County,AZ,NA,NA,82.93577981651377,NA
85255,Maricopa County,AZ,NA,39.847715736040605,NA,NA
85260,Maricopa County,AZ,NA,NA,36.60550458715596,NA
85268,Maricopa County,AZ,NA,74.80964467005076,NA,NA
85301,Maricopa County,AZ,NA,NA,19.26605504587156,NA
85306,Maricopa County,AZ,NA,NA,81.8348623853211,NA
85308,Maricopa County,AZ,NA,25.571065989847714,NA,NA
85364,Yuma County,AZ,12.56544502617801,NA,NA,NA
85374,Maricopa County,AZ,NA,35.659898477157356,17.24770642201835,NA
85379,Maricopa County,AZ,NA,NA,54.77064220183486,NA
85383,Maricopa County,AZ,21.465968586387437,NA,NA,NA
85634,Pima County,AZ,NA,44.35279187817259,NA,NA
85635,Cochise County,AZ,NA,17.512690355329948,NA,NA
85716,Pima County,AZ,NA,NA,24.954128440366972,NA
86001,Coconino County,AZ,NA,82.48730964467005,43.11926605504588,NA
86004,Coconino County,AZ,NA,4.251269035532995,NA,NA
86040,Coconino County,AZ,NA,NA,75.87155963302752,NA
86045,Coconino County,AZ,NA,NA,36.88073394495413,NA
86303,Yavapai County,AZ,NA,78.42639593908629,84.22018348623853,NA
86305,Yavapai County,AZ,NA,NA,31.65137614678899,NA
86315,Yavapai County,AZ,NA,NA,67.06422018348623,NA
86323,Yavapai County,AZ,NA,NA,57.43119266055046,NA
