ZipCode,county,state,Youth
35216,Jefferson County,AL,26.923076923076923
35661,Colbert County,AL,51.098901098901095
90247,Los Angeles County,CA,34.065934065934066
90250,Los Angeles County,CA,39.010989010989015
90274,Los Angeles County,CA,64.28571428571429
90744,Los Angeles County,CA,64.83516483516483
92069,San Diego County,CA,59.34065934065934
92123,San Diego County,CA,24.725274725274726
92173,San Diego County,CA,20.32967032967033
92311,San Bernardino County,CA,75.82417582417582
93274,Tulare County,CA,14.285714285714285
93905,Monterey County,CA,45.05494505494506
93906,Monterey County,CA,10.43956043956044
94549,Contra Costa County,CA,86.26373626373626
95129,Santa Clara County,CA,91.75824175824175
95368,Stanislaus County,CA,68.13186813186813
95621,Sacramento County,CA,86.81318681318682
95757,Sacramento County,CA,54.395604395604394
80013,Arapahoe County,CO,2.7472527472527473
80023,Broomfield County,CO,58.24175824175825
80116,Douglas County,CO,92.3076923076923
80538,Larimer County,CO,12.087912087912088
80909,El Paso County,CO,26.373626373626376
80917,El Paso County,CO,21.428571428571427
80919,El Paso County,CO,74.72527472527473
32054,Union County,FL,56.59340659340659
32257,Duval County,FL,29.67032967032967
32459,Walton County,FL,96.15384615384616
32828,Orange County,FL,43.40659340659341
32931,Brevard County,FL,98.9010989010989
33137,Miami-Dade County,FL,71.42857142857143
33142,Miami-Dade County,FL,10.989010989010989
33173,Miami-Dade County,FL,59.89010989010989
33458,Palm Beach County,FL,24.175824175824175
33460,Palm Beach County,FL,40.10989010989011
34471,Marion County,FL,50
34761,Orange County,FL,95.6043956043956
30223,Spalding County,GA,22.52747252747253
30458,Bulloch County,GA,94.5054945054945
31602,Lowndes County,GA,29.67032967032967
96822,Honolulu County,HI,40.65934065934066
83204,Bannock County,ID,29.120879120879124
83702,Ada County,ID,27.472527472527474
60605,Cook County,IL,57.14285714285714
60612,Cook County,IL,48.9010989010989
61068,Ogle County,IL,73.07692307692307
61761,McLean County,IL,31.318681318681318
62704,Sangamon County,IL,32.967032967032964
47150,Floyd County,IN,35.714285714285715
47404,Monroe County,IN,93.95604395604396
47429,Monroe County,IN,76.92307692307693
50208,Jasper County,IA,25.274725274725274
50401,Cerro Gordo County,IA,0.5494505494505495
50501,Webster County,IA,20.87912087912088
52353,Washington County,IA,87.36263736263736
52738,Louisa County,IA,58.791208791208796
67205,Sedgwick County,KS,93.4065934065934
40223,Jefferson County,KY,53.2967032967033
40258,Jefferson County,KY,22.52747252747253
41094,Boone County,KY,84.06593406593407
42122,Warren County,KY,97.25274725274726
04101,Cumberland County,ME,75.27472527472527
21208,Baltimore County,MD,62.637362637362635
21213,Baltimore city,MD,16.483516483516482
01040,Hampden County,MA,61.53846153846154
01060,Hampshire County,MA,63.18681318681318
01803,Middlesex County,MA,65.93406593406593
01832,Essex County,MA,4.395604395604396
02048,Bristol County,MA,27.472527472527474
02139,Middlesex County,MA,3.296703296703297
02482,Norfolk County,MA,87.91208791208791
02790,Bristol County,MA,100
48021,Macomb County,MI,9.89010989010989
48377,Oakland County,MI,85.71428571428571
49014,Calhoun County,MI,18.681318681318682
49319,Kent County,MI,37.362637362637365
49431,Mason County,MI,39.56043956043956
49505,Kent County,MI,17.582417582417584
55316,Hennepin County,MN,18.13186813186813
55369,Hennepin County,MN,49.45054945054945
55391,Hennepin County,MN,60.98901098901099
55404,Hennepin County,MN,1.6483516483516485
56057,Le Sueur County,MN,98.35164835164835
56401,Crow Wing County,MN,15.934065934065933
39553,Jackson County,MS,23.626373626373624
39702,Lowndes County,MS,81.86813186813187
63303,St. Charles County,MO,42.857142857142854
64151,Platte County,MO,69.23076923076923
65803,Greene County,MO,1.098901098901099
59808,Missoula County,MT,45.604395604395606
59923,Lincoln County,MT,67.03296703296702
89142,Clark County,NV,90.10989010989012
03079,Rockingham County,NH,19.230769230769234
07304,Hudson County,NJ,77.47252747252747
07712,Monmouth County,NJ,15.384615384615385
87740,Colfax County,NM,88.46153846153845
10037,New York County,NY,80.76923076923077
10469,Bronx County,NY,36.26373626373626
11210,Kings County,NY,38.46153846153847
11221,Kings County,NY,63.73626373626373
11691,Queens County,NY,5.4945054945054945
13032,Madison County,NY,30.76923076923077
14057,Erie County,NY,62.08791208791209
14150,Erie County,NY,11.538461538461538
14519,Wayne County,NY,52.197802197802204
27106,Forsyth County,NC,48.35164835164835
27317,Randolph County,NC,73.62637362637363
27410,Guilford County,NC,79.67032967032966
27893,Wilson County,NC,13.736263736263737
28078,Mecklenburg County,NC,82.41758241758241
28610,Catawba County,NC,81.31868131868131
28806,Buncombe County,NC,43.956043956043956
