ZipCode,county,state,Youth,Pediatric,Adult
35007,Shelby County,AL,51.44787644787645,55.343511450381676,61.111111111111114
35020,Jefferson County,AL,14.478764478764477,NA,NA
35043,Shelby County,AL,81.08108108108108,NA,NA
35057,Cullman County,AL,80.5984555984556,NA,NA
35111,Tuscaloosa County,AL,61.87258687258688,NA,NA
35173,Jefferson County,AL,50.38610038610039,NA,NA
35215,Jefferson County,AL,10.81081081081081,NA,NA
35216,Jefferson County,AL,39.189189189189186,NA,NA
35223,Jefferson County,AL,88.22393822393822,NA,NA
35404,Tuscaloosa County,AL,74.03474903474904,NA,NA
35405,Tuscaloosa County,AL,14.76833976833977,34.73282442748092,NA
35504,Walker County,AL,62.25868725868726,NA,NA
35565,Winston County,AL,NA,NA,77.1604938271605
35601,Morgan County,AL,19.98069498069498,NA,NA
35611,Limestone County,AL,19.498069498069498,NA,NA
35620,Limestone County,AL,NA,70.22900763358778,NA
35739,Limestone County,AL,91.98841698841699,NA,NA
35802,Madison County,AL,76.93050193050193,NA,NA
35816,Madison County,AL,NA,47.32824427480916,NA
35901,Etowah County,AL,NA,NA,43.51851851851852
35954,Etowah County,AL,62.83783783783784,NA,NA
35968,DeKalb County,AL,92.56756756756756,NA,NA
36037,Butler County,AL,84.55598455598455,NA,NA
36109,Montgomery County,AL,72.2007722007722,NA,NA
36116,Montgomery County,AL,22.2972972972973,NA,NA
36201,Calhoun County,AL,53.76447876447876,NA,NA
36203,Calhoun County,AL,52.316602316602314,NA,NA
36274,Randolph County,AL,87.45173745173746,NA,NA
36278,Randolph County,AL,95.27027027027027,NA,NA
36301,Houston County,AL,28.764478764478763,NA,NA
36305,Houston County,AL,NA,NA,66.9753086419753
36330,Coffee County,AL,47.39382239382239,NA,NA
36502,Escambia County,AL,44.30501930501931,NA,NA
36507,Baldwin County,AL,NA,NA,49.382716049382715
36530,Baldwin County,AL,93.43629343629344,NA,NA
36532,Baldwin County,AL,37.74131274131275,NA,NA
36535,Baldwin County,AL,47.10424710424711,NA,NA
36551,Baldwin County,AL,96.33204633204633,NA,NA
36567,Baldwin County,AL,90.83011583011583,NA,NA
36618,Mobile County,AL,NA,69.08396946564885,NA
36695,Mobile County,AL,34.84555984555985,NA,NA
36877,Lee County,AL,NA,94.27480916030534,NA
99504,Anchorage Municipality,AK,13.8996138996139,NA,NA
99508,Anchorage Municipality,AK,17.857142857142858,NA,24.074074074074073
99654,Matanuska-Susitna Borough,AK,NA,NA,45.370370370370374
99669,Kenai Peninsula Borough,AK,75.77220077220078,NA,NA
85016,Maricopa County,AZ,NA,17.557251908396946,NA
85029,Maricopa County,AZ,11.293436293436294,NA,NA
85032,Maricopa County,AZ,23.06949806949807,NA,NA
85033,Maricopa County,AZ,47.2972972972973,NA,NA
85035,Maricopa County,AZ,46.13899613899614,NA,NA
85037,Maricopa County,AZ,33.204633204633204,NA,NA
85041,Maricopa County,AZ,5.115830115830116,NA,NA
85044,Maricopa County,AZ,NA,NA,26.543209876543212
85051,Maricopa County,AZ,22.683397683397683,NA,NA
85120,Pinal County,AZ,NA,NA,54.01234567901234
85138,Pinal County,AZ,NA,NA,49.074074074074076
85143,Pinal County,AZ,NA,NA,45.67901234567901
85193,Pinal County,AZ,98.35907335907336,NA,NA
85202,Maricopa County,AZ,32.915057915057915,NA,NA
85210,Maricopa County,AZ,80.5019305019305,NA,NA
85281,Maricopa County,AZ,75.2895752895753,NA,NA
85284,Maricopa County,AZ,49.22779922779923,NA,NA
85297,Maricopa County,AZ,36.969111969111964,NA,NA
85323,Maricopa County,AZ,NA,NA,39.81481481481482
85331,Maricopa County,AZ,81.37065637065636,NA,NA
85345,Maricopa County,AZ,57.432432432432435,NA,NA
85364,Yuma County,AZ,NA,12.977099236641221,NA
85378,Maricopa County,AZ,NA,NA,93.82716049382715
85607,Cochise County,AZ,75.67567567567568,NA,NA
85635,Cochise County,AZ,52.99227799227799,NA,NA
85701,Pima County,AZ,66.11969111969111,NA,NA
85705,Pima County,AZ,69.01544401544402,NA,NA
85706,Pima County,AZ,0.4826254826254826,14.122137404580155,NA
85711,Pima County,AZ,4.826254826254826,NA,NA
85716,Pima County,AZ,60.61776061776062,NA,NA
85719,Pima County,AZ,NA,59.541984732824424,NA
85737,Pima County,AZ,NA,NA,71.29629629629629
85743,Pima County,AZ,NA,NA,53.39506172839506
85745,Pima County,AZ,78.37837837837837,NA,NA
85746,Pima County,AZ,56.27413127413128,NA,NA
85750,Pima County,AZ,85.52123552123551,NA,NA
85756,Pima County,AZ,88.22393822393822,NA,NA
85925,Apache County,AZ,78.08880308880309,NA,NA
86301,Yavapai County,AZ,88.89961389961391,NA,NA
86314,Yavapai County,AZ,35.810810810810814,NA,NA
86511,Apache County,AZ,NA,NA,89.19753086419753
71730,Union County,AR,55.501930501930495,NA,NA
72173,Faulkner County,AR,84.07335907335907,NA,NA
72701,Washington County,AR,NA,NA,71.60493827160494
90022,Los Angeles County,CA,33.3011583011583,NA,NA
90032,Los Angeles County,CA,30.598455598455597,NA,NA
90042,Los Angeles County,CA,68.33976833976834,NA,NA
90221,Los Angeles County,CA,NA,27.099236641221374,NA
90255,Los Angeles County,CA,44.11196911196911,NA,NA
90706,Los Angeles County,CA,NA,28.62595419847328,NA
90745,Los Angeles County,CA,64.86486486486487,NA,NA
90805,Los Angeles County,CA,NA,NA,23.14814814814815
91303,Los Angeles County,CA,NA,87.78625954198473,NA
91316,Los Angeles County,CA,89.57528957528957,NA,NA
91340,Los Angeles County,CA,NA,64.8854961832061,70.98765432098766
91342,Los Angeles County,CA,NA,18.702290076335878,NA
91387,Los Angeles County,CA,68.05019305019306,NA,NA
91402,Los Angeles County,CA,55.98455598455598,NA,NA
91406,Los Angeles County,CA,43.43629343629344,71.7557251908397,NA
91724,Los Angeles County,CA,NA,NA,91.35802469135803
91761,San Bernardino County,CA,NA,NA,30.555555555555557
91773,Los Angeles County,CA,74.61389961389962,NA,NA
91786,San Bernardino County,CA,NA,39.69465648854962,NA
91942,San Diego County,CA,NA,79.38931297709924,NA
91977,San Diego County,CA,32.239382239382245,NA,NA
92057,San Diego County,CA,53.76447876447876,NA,NA
92105,San Diego County,CA,20.173745173745175,NA,NA
92113,San Diego County,CA,25.386100386100384,NA,NA
92115,San Diego County,CA,33.108108108108105,NA,NA
92201,Riverside County,CA,NA,NA,30.246913580246915
92253,Riverside County,CA,97.68339768339769,NA,NA
92307,San Bernardino County,CA,NA,NA,34.5679012345679
92311,San Bernardino County,CA,32.239382239382245,NA,NA
92316,San Bernardino County,CA,74.42084942084942,NA,NA
92404,San Bernardino County,CA,8.687258687258687,NA,NA
92587,Riverside County,CA,91.02316602316603,NA,NA
92648,Orange County,CA,75.77220077220078,NA,NA
92663,Orange County,CA,92.56756756756756,NA,NA
92673,Orange County,CA,46.52509652509653,NA,NA
92691,Orange County,CA,56.27413127413128,NA,61.72839506172839
92882,Riverside County,CA,NA,NA,36.7283950617284
93003,Ventura County,CA,NA,67.93893129770993,NA
93022,Ventura County,CA,98.45559845559846,NA,NA
93033,Ventura County,CA,NA,NA,15.74074074074074
93060,Ventura County,CA,80.5984555984556,NA,NA
93065,Ventura County,CA,5.7915057915057915,NA,NA
93274,Tulare County,CA,3.667953667953668,NA,NA
93307,Kern County,CA,59.16988416988417,NA,NA
93311,Kern County,CA,84.84555984555985,NA,NA
93312,Kern County,CA,54.34362934362934,NA,NA
93436,Santa Barbara County,CA,NA,13.358778625954198,NA
93454,Santa Barbara County,CA,38.61003861003861,NA,NA
93638,Madera County,CA,NA,NA,24.691358024691358
93646,Fresno County,CA,NA,71.37404580152672,NA
93702,Fresno County,CA,NA,NA,35.80246913580247
93933,Monterey County,CA,NA,NA,73.4567901234568
94110,San Francisco County,CA,NA,NA,17.28395061728395
94117,San Francisco County,CA,63.996138996138995,NA,NA
94124,San Francisco County,CA,NA,36.25954198473282,NA
94301,Santa Clara County,CA,NA,NA,92.90123456790124
94556,Contra Costa County,CA,91.8918918918919,NA,NA
94565,Contra Costa County,CA,NA,50,NA
94577,Alameda County,CA,NA,65.64885496183206,NA
94578,Alameda County,CA,NA,32.82442748091603,NA
94607,Alameda County,CA,NA,NA,79.01234567901234
95121,Santa Clara County,CA,79.44015444015444,NA,NA
95240,San Joaquin County,CA,24.613899613899616,NA,NA
95350,Stanislaus County,CA,23.455598455598455,NA,NA
95361,Stanislaus County,CA,39.189189189189186,NA,NA
95603,Placer County,CA,59.26640926640927,NA,NA
95610,Sacramento County,CA,59.26640926640927,NA,NA
95822,Sacramento County,CA,47.00772200772201,NA,NA
95823,Sacramento County,CA,35.810810810810814,NA,16.97530864197531
95824,Sacramento County,CA,80.01930501930502,NA,NA
95926,Butte County,CA,NA,NA,42.28395061728395
95961,Yuba County,CA,64.1891891891892,NA,NA
80002,Jefferson County,CO,NA,74.42748091603053,NA
80007,Jefferson County,CO,NA,NA,89.50617283950618
80017,Arapahoe County,CO,NA,NA,47.53086419753087
80018,Arapahoe County,CO,NA,79.00763358778626,NA
80020,Broomfield County,CO,NA,NA,56.481481481481474
80027,Boulder County,CO,40.54054054054054,NA,NA
80112,Arapahoe County,CO,NA,57.63358778625955,NA
80126,Douglas County,CO,20.84942084942085,NA,NA
80134,Douglas County,CO,8.108108108108109,NA,NA
80216,Denver County,CO,NA,48.473282442748086,NA
80229,Adams County,CO,8.397683397683398,NA,19.444444444444446
80230,Denver County,CO,94.88416988416989,NA,NA
80233,Adams County,CO,17.664092664092664,NA,NA
80237,Denver County,CO,NA,NA,81.48148148148148
80403,Jefferson County,CO,57.04633204633205,NA,NA
80501,Boulder County,CO,31.467181467181465,NA,NA
80524,Larimer County,CO,27.50965250965251,NA,NA
80603,Weld County,CO,59.55598455598455,NA,NA
80631,Weld County,CO,NA,22.900763358778626,NA
80634,Weld County,CO,27.99227799227799,NA,NA
80701,Morgan County,CO,NA,NA,28.39506172839506
80808,El Paso County,CO,84.74903474903475,NA,NA
80907,El Paso County,CO,NA,NA,63.27160493827161
80909,El Paso County,CO,38.996138996138995,NA,NA
80911,El Paso County,CO,NA,NA,53.086419753086425
80919,El Paso County,CO,NA,98.47328244274809,NA
80920,El Paso County,CO,53.0888030888031,NA,NA
81052,Prowers County,CO,NA,NA,87.03703703703704
81082,Las Animas County,CO,NA,NA,72.53086419753086
81226,Fremont County,CO,NA,NA,89.81481481481481
81520,Mesa County,CO,NA,NA,79.32098765432099
06002,Hartford County,CT,81.66023166023166,NA,NA
06010,Hartford County,CT,5.212355212355212,NA,2.1604938271604937
06118,Hartford County,CT,34.16988416988417,NA,NA
06451,New Haven County,CT,NA,24.045801526717558,NA
06473,New Haven County,CT,NA,NA,76.85185185185185
06511,New Haven County,CT,10.907335907335908,NA,NA
06512,New Haven County,CT,67.08494208494209,NA,NA
06516,New Haven County,CT,17.760617760617762,NA,9.876543209876543
06519,New Haven County,CT,28.57142857142857,NA,NA
06604,Fairfield County,CT,41.795366795366796,NA,NA
06614,Fairfield County,CT,NA,56.10687022900763,NA
06704,New Haven County,CT,12.741312741312742,NA,NA
06705,New Haven County,CT,NA,37.786259541984734,NA
06710,New Haven County,CT,NA,59.541984732824424,NA
06770,New Haven County,CT,61.77606177606177,NA,NA
06804,Fairfield County,CT,84.55598455598455,NA,NA
06811,Fairfield County,CT,72.39382239382239,NA,NA
19720,New Castle County,DE,35.61776061776062,NA,NA
19809,New Castle County,DE,NA,92.36641221374046,NA
19904,Kent County,DE,3.088803088803089,NA,NA
32008,Suwannee County,FL,97.00772200772201,NA,NA
32055,Columbia County,FL,NA,53.05343511450382,NA
32092,St. Johns County,FL,44.30501930501931,NA,NA
32134,Marion County,FL,NA,73.2824427480916,NA
32174,Volusia County,FL,58.301158301158296,NA,NA
32211,Duval County,FL,39.575289575289574,NA,NA
32216,Duval County,FL,NA,83.96946564885496,NA
32340,Madison County,FL,NA,95.0381679389313,NA
32408,Bay County,FL,NA,NA,81.79012345679013
32435,Walton County,FL,NA,92.36641221374046,NA
