ZipCode,county,state,Youth,Adult,Retirement,Geriatric
35004,St. Clair County,AL,NA,NA,77.1101573676681,NA
35020,Jefferson County,AL,NA,11.265237494745692,NA,NA
35051,Shelby County,AL,NA,NA,84.12017167381974,NA
35057,Cullman County,AL,NA,71.50063051702395,NA,NA
35111,Tuscaloosa County,AL,NA,42.62295081967213,NA,NA
35124,Shelby County,AL,NA,61.496427070197555,NA,NA
35150,Talladega County,AL,NA,36.19167717528373,NA,NA
35151,Talladega County,AL,NA,97.73013871374528,NA,NA
35207,Jefferson County,AL,NA,65.86801176965112,NA,NA
35211,Jefferson County,AL,NA,12.442202606137034,NA,NA
35213,Jefferson County,AL,NA,85.16183270281631,NA,66.21621621621621
35216,Jefferson County,AL,NA,NA,NA,100
35242,Shelby County,AL,NA,NA,NA,10.81081081081081
35401,Tuscaloosa County,AL,NA,NA,21.45922746781116,NA
35404,Tuscaloosa County,AL,NA,61.91677175283733,NA,NA
35405,Tuscaloosa County,AL,NA,28.205128205128204,NA,NA
35601,Morgan County,AL,NA,10.844892812105927,NA,NA
35603,Morgan County,AL,NA,44.89281210592686,NA,NA
35640,Morgan County,AL,NA,NA,38.340486409155936,NA
35654,Franklin County,AL,NA,NA,88.12589413447782,NA
35672,Lawrence County,AL,NA,73.60235393022279,NA,NA
35674,Colbert County,AL,NA,30.348886086591005,NA,NA
35802,Madison County,AL,NA,63.55611601513241,NA,25
35806,Madison County,AL,NA,90.24800336275746,63.0901287553648,NA
35978,DeKalb County,AL,NA,NA,NA,96.28378378378379
36109,Montgomery County,AL,NA,46.27994955863809,NA,NA
36116,Montgomery County,AL,NA,17.192097519966374,NA,NA
36117,Montgomery County,AL,NA,28.919714165615808,NA,NA
36201,Calhoun County,AL,NA,22.44640605296343,NA,NA
36330,Coffee County,AL,NA,42.917192097519965,NA,NA
36426,Escambia County,AL,NA,54.266498528793605,NA,NA
36507,Baldwin County,AL,NA,35.05674653215637,NA,NA
36535,Baldwin County,AL,NA,NA,NA,37.5
36572,Mobile County,AL,NA,95.37620849096258,NA,NA
36576,Baldwin County,AL,NA,NA,98.28326180257511,NA
36582,Mobile County,AL,NA,NA,49.35622317596567,NA
36607,Mobile County,AL,NA,80.45397225725095,NA,NA
36608,Mobile County,AL,NA,40.311055065153425,NA,NA
36701,Dallas County,AL,NA,NA,NA,57.0945945945946
36804,Lee County,AL,NA,55.653635981504834,NA,NA
36832,Lee County,AL,NA,73.51828499369482,NA,NA
99501,Anchorage Municipality,AK,NA,17.82261454392602,NA,NA
99504,Anchorage Municipality,AK,NA,17.738545607398066,NA,NA
99508,Anchorage Municipality,AK,NA,NA,40.915593705293276,NA
99577,Anchorage Municipality,AK,NA,69.94535519125684,NA,NA
99654,Matanuska-Susitna Borough,AK,NA,30.979403110550653,NA,NA
99669,Kenai Peninsula Borough,AK,NA,69.23076923076923,NA,NA
99705,Fairbanks North Star Borough,AK,NA,NA,90.12875536480686,NA
85008,Maricopa County,AZ,NA,38.7557797393863,NA,NA
85017,Maricopa County,AZ,NA,27.826817990752417,NA,NA
85022,Maricopa County,AZ,NA,NA,NA,53.71621621621622
85032,Maricopa County,AZ,NA,11.76965111391341,NA,NA
85041,Maricopa County,AZ,NA,7.145859604875998,NA,NA
85050,Maricopa County,AZ,NA,NA,81.68812589413447,NA
85122,Pinal County,AZ,NA,6.6834804539722565,NA,NA
85194,Pinal County,AZ,NA,92.13955443463641,NA,NA
85204,Maricopa County,AZ,NA,60.36149642707019,NA,NA
85207,Maricopa County,AZ,40,NA,NA,NA
85209,Maricopa County,AZ,NA,59.60487599831862,NA,NA
85212,Maricopa County,AZ,NA,NA,66.23748211731044,NA
85225,Maricopa County,AZ,NA,36.275746111811685,NA,NA
85257,Maricopa County,AZ,NA,84.9936948297604,NA,NA
85260,Maricopa County,AZ,NA,83.7326607818411,NA,NA
85262,Maricopa County,AZ,NA,NA,95.13590844062946,NA
85298,Maricopa County,AZ,NA,67.21311475409836,NA,NA
85301,Maricopa County,AZ,NA,3.278688524590164,NA,NA
85323,Maricopa County,AZ,NA,83.5645229087852,NA,NA
85326,Maricopa County,AZ,NA,24.59016393442623,NA,NA
85349,Yuma County,AZ,NA,77.25935266918873,NA,68.58108108108108
