ZipCode,county,state,Youth,Adult,Retirement
35020,Jefferson County,AL,NA,55.51020408163265,33.874239350912774
35072,Coosa County,AL,NA,81.4795918367347,NA
35080,Shelby County,AL,NA,51.93877551020408,NA
35180,Jefferson County,AL,NA,61.37755102040816,NA
35204,Jefferson County,AL,NA,84.6938775510204,NA
35208,Jefferson County,AL,NA,33.724489795918366,NA
35211,Jefferson County,AL,56.16883116883117,76.32653061224491,NA
35214,Jefferson County,AL,NA,57.14285714285714,NA
35217,Jefferson County,AL,NA,42.6530612244898,NA
35222,Jefferson County,AL,NA,94.28571428571428,NA
35244,Jefferson County,AL,NA,41.93877551020408,NA
35401,Tuscaloosa County,AL,NA,21.3265306122449,25.15212981744422
35404,Tuscaloosa County,AL,NA,76.27551020408163,NA
35442,Pickens County,AL,NA,80.20408163265306,NA
35474,Hale County,AL,NA,57.60204081632653,NA
35555,Fayette County,AL,NA,NA,58.82352941176471
35582,Franklin County,AL,NA,88.36734693877551,NA
35630,Lauderdale County,AL,NA,26.02040816326531,NA
35816,Madison County,AL,86.03896103896103,NA,NA
36025,Elmore County,AL,NA,NA,97.76876267748479
36040,Lowndes County,AL,NA,NA,98.58012170385395
36043,Montgomery County,AL,NA,98.77551020408163,NA
36066,Autauga County,AL,NA,46.12244897959184,NA
36067,Autauga County,AL,NA,75.45918367346938,NA
36079,Pike County,AL,NA,89.28571428571429,NA
36083,Macon County,AL,NA,81.12244897959184,NA
36107,Montgomery County,AL,NA,97.0408163265306,NA
36108,Montgomery County,AL,NA,NA,68.55983772819472
36201,Calhoun County,AL,NA,22.346938775510203,79.91886409736308
36207,Calhoun County,AL,NA,50.10204081632653,NA
36265,Calhoun County,AL,48.37662337662338,NA,NA
36340,Geneva County,AL,97.40259740259741,NA,NA
36360,Dale County,AL,48.701298701298704,68.62244897959184,NA
36420,Covington County,AL,74.35064935064936,NA,NA
36502,Escambia County,AL,NA,38.46938775510204,NA
36535,Baldwin County,AL,NA,NA,57.606490872210955
36542,Baldwin County,AL,NA,72.60204081632654,NA
36603,Mobile County,AL,NA,77.90816326530611,97.56592292089249
36605,Mobile County,AL,31.16883116883117,NA,87.62677484787018
36606,Mobile County,AL,NA,NA,96.34888438133873
36701,Dallas County,AL,NA,22.75510204081633,NA
36863,Chambers County,AL,NA,NA,93.71196754563894
36869,Russell County,AL,NA,48.06122448979592,NA
99507,Anchorage Municipality,AK,27.92207792207792,NA,NA
99508,Anchorage Municipality,AK,NA,14.33673469387755,NA
99615,Kodiak Island Borough,AK,68.18181818181817,NA,NA
85007,Maricopa County,AZ,NA,50.56122448979592,69.5740365111562
85009,Maricopa County,AZ,NA,10.816326530612246,NA
85022,Maricopa County,AZ,NA,16.632653061224488,NA
85028,Maricopa County,AZ,NA,70.91836734693877,NA
85031,Maricopa County,AZ,69.15584415584416,NA,NA
85037,Maricopa County,AZ,NA,51.1734693877551,NA
85040,Maricopa County,AZ,NA,15.816326530612246,NA
85042,Maricopa County,AZ,NA,NA,89.4523326572008
85051,Maricopa County,AZ,NA,11.428571428571429,NA
85120,Pinal County,AZ,55.519480519480524,NA,NA
85234,Maricopa County,AZ,NA,27.55102040816326,NA
85254,Maricopa County,AZ,NA,46.53061224489796,NA
85281,Maricopa County,AZ,NA,30.051020408163264,NA
85295,Maricopa County,AZ,NA,33.62244897959184,NA
85301,Maricopa County,AZ,NA,35.45918367346938,NA
85353,Maricopa County,AZ,NA,27.857142857142858,NA
85374,Maricopa County,AZ,NA,41.275510204081634,NA
85607,Cochise County,AZ,NA,53.46938775510204,NA
85701,Pima County,AZ,NA,NA,93.10344827586206
85712,Pima County,AZ,NA,NA,45.84178498985801
85713,Pima County,AZ,NA,4.744897959183674,NA
85716,Pima County,AZ,NA,97.14285714285714,NA
85718,Pima County,AZ,NA,51.22448979591837,NA
85749,Pima County,AZ,NA,87.75510204081633,NA
86442,Mohave County,AZ,49.02597402597403,NA,NA
72205,Pulaski County,AR,NA,72.09183673469389,NA
72301,Crittenden County,AR,NA,NA,91.88640973630832
72401,Craighead County,AR,62.66233766233766,NA,NA
90002,Los Angeles County,CA,NA,53.06122448979592,NA
90004,Los Angeles County,CA,NA,38.6734693877551,NA
90006,Los Angeles County,CA,NA,58.46938775510204,NA
90007,Los Angeles County,CA,NA,79.8469387755102,NA
90011,Los Angeles County,CA,NA,91.37755102040816,NA
90012,Los Angeles County,CA,NA,NA,52.129817444219064
90013,Los Angeles County,CA,NA,89.38775510204081,65.92292089249493
90014,Los Angeles County,CA,NA,NA,98.37728194726166
90016,Los Angeles County,CA,NA,80.51020408163265,NA
90019,Los Angeles County,CA,NA,64.28571428571429,29.817444219066935
