ZipCode,county,state,Adult,Geriatric
07110,Essex County,NJ,76.16822429906543,NA
08525,Mercer County,NJ,98.13084112149532,NA
08540,Mercer County,NJ,39.719626168224295,NA
08619,Mercer County,NJ,52.336448598130836,NA
08753,Ocean County,NJ,NA,63.730569948186535
08759,Ocean County,NJ,8.411214953271028,NA
08812,Middlesex County,NJ,72.42990654205607,NA
10016,New York County,NY,NA,24.870466321243523
10314,Richmond County,NY,NA,4.66321243523316
10543,Westchester County,NY,92.05607476635514,NA
11105,Queens County,NY,63.55140186915887,NA
12010,Montgomery County,NY,NA,5.181347150259067
12804,Warren County,NY,6.074766355140187,NA
13365,Herkimer County,NY,34.57943925233645,NA
13440,Oneida County,NY,NA,41.968911917098445
14150,Erie County,NY,3.7383177570093453,NA
14456,Ontario County,NY,NA,45.07772020725388
14590,Wayne County,NY,77.10280373831776,NA
14612,Monroe County,NY,0.46728971962616817,NA
14760,Cattaraugus County,NY,7.943925233644859,NA
14870,Steuben County,NY,NA,69.43005181347151
27101,Forsyth County,NC,94.39252336448598,NA
27534,Wayne County,NC,NA,31.606217616580313
27560,Wake County,NC,NA,91.19170984455958
27592,Wake County,NC,NA,79.79274611398964
27896,Wilson County,NC,54.67289719626168,NA
28023,Rowan County,NC,71.96261682242991,NA
28025,Cabarrus County,NC,9.345794392523365,NA
28054,Gaston County,NC,21.02803738317757,NA
28348,Cumberland County,NC,37.38317757009346,NA
28443,Pender County,NC,NA,73.05699481865285
28530,Pitt County,NC,90.65420560747664,NA
28645,Caldwell County,NC,NA,15.544041450777202
28655,Burke County,NC,2.803738317757009,NA
28694,Ashe County,NC,NA,78.23834196891191
28901,Cherokee County,NC,96.72897196261682,NA
58701,Ward County,ND,NA,0.5181347150259068
43074,Delaware County,OH,82.71028037383178,NA
43223,Franklin County,OH,4.205607476635514,NA
43512,Defiance County,OH,NA,47.15025906735752
43560,Lucas County,OH,NA,78.75647668393782
43615,Lucas County,OH,1.4018691588785046,NA
43935,Belmont County,OH,NA,67.35751295336787
44118,Cuyahoga County,OH,41.58878504672897,NA
44132,Cuyahoga County,OH,61.21495327102804,NA
44138,Cuyahoga County,OH,NA,21.761658031088082
44484,Trumbull County,OH,NA,17.098445595854923
44683,Tuscarawas County,OH,26.168224299065418,NA
45069,Butler County,OH,23.83177570093458,13.471502590673575
45176,Clermont County,OH,70.09345794392523,NA
45214,Hamilton County,OH,79.43925233644859,NA
45426,Montgomery County,OH,55.60747663551402,NA
45742,Washington County,OH,92.99065420560748,NA
73020,Oklahoma County,OK,NA,58.549222797927456
73108,Oklahoma County,OK,NA,96.37305699481865
73110,Oklahoma County,OK,NA,12.435233160621761
74127,Tulsa County,OK,NA,70.98445595854922
97038,Clackamas County,OR,90.18691588785047,NA
97070,Clackamas County,OR,67.28971962616822,35.233160621761655
97132,Yamhill County,OR,41.1214953271028,NA
97216,Multnomah County,OR,NA,42.487046632124354
97220,Multnomah County,OR,NA,44.04145077720207
97303,Marion County,OR,42.99065420560748,NA
97321,Linn County,OR,28.037383177570092,NA
97381,Marion County,OR,NA,84.4559585492228
97383,Marion County,OR,80.8411214953271,NA
97496,Douglas County,OR,NA,89.63730569948186
15009,Beaver County,PA,NA,36.26943005181347
15206,Allegheny County,PA,18.22429906542056,NA
15208,Allegheny County,PA,57.009345794392516,NA
15239,Allegheny County,PA,NA,45.59585492227979
15401,Fayette County,PA,5.607476635514018,NA
15690,Westmoreland County,PA,78.50467289719626,NA
16148,Mercer County,PA,NA,73.57512953367875
16504,Erie County,PA,65.88785046728972,NA
16508,Erie County,PA,55.140186915887845,NA
17003,Lebanon County,PA,88.78504672897196,NA
17022,Lancaster County,PA,17.75700934579439,NA
17042,Lebanon County,PA,59.813084112149525,NA
17046,Lebanon County,PA,7.476635514018691,NA
17109,Dauphin County,PA,NA,68.39378238341969
17543,Lancaster County,PA,NA,55.95854922279793
17948,Schuylkill County,PA,91.58878504672897,NA
18436,Wayne County,PA,NA,68.9119170984456
18612,Luzerne County,PA,NA,34.715025906735754
18651,Luzerne County,PA,NA,63.212435233160626
18702,Luzerne County,PA,NA,6.217616580310881
18706,Luzerne County,PA,NA,39.89637305699482
19001,Montgomery County,PA,NA,77.2020725388601
19002,Montgomery County,PA,39.25233644859813,NA
19138,Philadelphia County,PA,NA,28.497409326424872
19151,Philadelphia County,PA,12.149532710280374,NA
19382,Chester County,PA,49.06542056074766,NA
02861,Providence County,RI,32.242990654205606,37.82383419689119
02878,Newport County,RI,NA,61.6580310880829
02886,Kent County,RI,NA,6.7357512953367875
02893,Kent County,RI,36.915887850467286,NA
02904,Providence County,RI,NA,18.134715025906736
29302,Spartanburg County,SC,NA,62.17616580310881
29349,Spartanburg County,SC,63.084112149532714,NA
29379,Union County,SC,NA,84.97409326424871
29588,Horry County,SC,38.31775700934579,NA
29687,Greenville County,SC,31.775700934579437,NA
37075,Sumner County,TN,15.887850467289718,NA
37128,Rutherford County,TN,29.906542056074763,NA
37207,Davidson County,TN,NA,53.36787564766839
37217,Davidson County,TN,44.85981308411215,NA
37321,Rhea County,TN,30.373831775700932,NA
37329,McMinn County,TN,NA,94.30051813471503
37355,Coffee County,TN,35.981308411214954,NA
37379,Hamilton County,TN,NA,64.76683937823834
37777,Blount County,TN,64.95327102803739,NA
37918,Knox County,TN,12.616822429906541,NA
37919,Knox County,TN,58.41121495327103,NA
37934,Knox County,TN,80.37383177570094,NA
38068,Fayette County,TN,85.98130841121495,NA
38115,Shelby County,TN,24.766355140186917,NA
38464,Lawrence County,TN,32.71028037383177,NA
75078,Collin County,TX,NA,98.44559585492227
75241,Dallas County,TX,NA,19.170984455958546
75951,Jasper County,TX,52.80373831775701,NA
75966,Newton County,TX,NA,82.38341968911918
76028,Johnson County,TX,NA,11.398963730569948
76033,Johnson County,TX,NA,50.259067357512954
76126,Tarrant County,TX,77.57009345794393,NA
76230,Montague County,TX,NA,97.40932642487047
76667,Limestone County,TX,86.91588785046729,NA
76705,McLennan County,TX,NA,30.569948186528496
77021,Harris County,TX,NA,46.63212435233161
77066,Harris County,TX,NA,81.86528497409327
77087,Harris County,TX,NA,83.93782383419689
77095,Harris County,TX,NA,48.704663212435236
77406,Fort Bend County,TX,76.63551401869158,NA
77429,Harris County,TX,NA,22.279792746113987
77598,Harris County,TX,62.616822429906534,NA
78130,Comal County,TX,59.345794392523366,NA
78209,Bexar County,TX,68.22429906542055,NA
78216,Bexar County,TX,46.26168224299065,NA
78589,Hidalgo County,TX,42.05607476635514,NA
78934,Colorado County,TX,NA,57.51295336787565
79336,Hockley County,TX,NA,66.32124352331607
79360,Gaines County,TX,NA,54.40414507772021
79703,Midland County,TX,NA,93.78238341968913
84003,Utah County,UT,46.728971962616825,NA
84047,Salt Lake County,UT,27.102803738317753,NA
84119,Salt Lake County,UT,NA,40.932642487046635
05641,Washington County,VT,70.56074766355141,NA
20155,Prince William County,VA,64.01869158878505,NA
22304,Alexandria city,VA,13.551401869158877,NA
22980,Waynesboro city,VA,NA,3.1088082901554404
98003,King County,WA,95.32710280373831,NA
98031,King County,WA,NA,44.559585492227974
98058,King County,WA,NA,40.41450777202073
98284,Skagit County,WA,NA,17.616580310880828
98366,Kitsap County,WA,NA,30.05181347150259
98823,Grant County,WA,84.11214953271028,NA
20003,District of Columbia,DC,53.73831775700935,72.53886010362694
25801,Raleigh County,WV,11.682242990654206,NA
25918,Raleigh County,WV,97.66355140186917,NA
26508,Monongalia County,WV,45.32710280373832,NA
53083,Sheboygan County,WI,73.83177570093457,NA
53144,Kenosha County,WI,16.822429906542055,NA
53147,Walworth County,WI,47.66355140186916,NA
53189,Waukesha County,WI,58.87850467289719,NA
53215,Milwaukee County,WI,2.336448598130841,NA
53704,Dane County,WI,9.813084112149532,NA
53813,Grant County,WI,NA,94.81865284974094
53821,Crawford County,WI,NA,74.61139896373057
54016,St. Croix County,WI,NA,43.523316062176164
54217,Kewaunee County,WI,NA,86.01036269430051
54650,La Crosse County,WI,NA,2.5906735751295336
54913,Outagamie County,WI,NA,82.38341968911918
54935,Fond du Lac County,WI,15.42056074766355,NA
82801,Sheridan County,WY,NA,33.67875647668394
