ZipCode,county,state,Youth,Adult,Retirement
35216,Jefferson County,AL,39.010989010989015,NA,NA
35640,Morgan County,AL,NA,NA,39.413680781758956
35654,Franklin County,AL,NA,89.56521739130436,NA
35739,Limestone County,AL,NA,NA,98.69706840390879
35749,Madison County,AL,NA,51.59420289855072,NA
35952,Etowah County,AL,65.93406593406593,NA,NA
36117,Montgomery County,AL,NA,NA,72.31270358306189
36571,Mobile County,AL,NA,NA,73.61563517915309
36580,Baldwin County,AL,98.35164835164835,NA,NA
99615,Kodiak Island Borough,AK,NA,NA,87.29641693811075
85009,Maricopa County,AZ,NA,13.623188405797102,29.64169381107492
85021,Maricopa County,AZ,NA,11.594202898550725,NA
85051,Maricopa County,AZ,20.32967032967033,NA,NA
85142,Maricopa County,AZ,8.241758241758241,NA,NA
85205,Maricopa County,AZ,NA,29.855072463768117,NA
85233,Maricopa County,AZ,NA,42.31884057971014,NA
85254,Maricopa County,AZ,NA,NA,70.03257328990227
85306,Maricopa County,AZ,NA,59.710144927536234,NA
85308,Maricopa County,AZ,19.230769230769234,36.52173913043478,NA
85331,Maricopa County,AZ,NA,NA,57.00325732899023
85383,Maricopa County,AZ,NA,64.92753623188405,NA
85387,Maricopa County,AZ,NA,81.73913043478261,NA
85615,Cochise County,AZ,NA,93.91304347826087,NA
85711,Pima County,AZ,NA,8.405797101449275,NA
71602,Jefferson County,AR,NA,NA,72.9641693811075
71603,Jefferson County,AR,NA,NA,24.429967426710096
71701,Ouachita County,AR,NA,77.68115942028986,NA
72012,White County,AR,73.07692307692307,NA,NA
72204,Pulaski County,AR,NA,NA,34.85342019543974
72207,Pulaski County,AR,NA,NA,92.83387622149837
72209,Pulaski County,AR,NA,57.68115942028985,NA
72450,Greene County,AR,NA,NA,65.47231270358306
90013,Los Angeles County,CA,NA,60.57971014492753,NA
90019,Los Angeles County,CA,58.791208791208796,NA,NA
90046,Los Angeles County,CA,NA,NA,26.058631921824105
90066,Los Angeles County,CA,NA,NA,35.50488599348534
90254,Los Angeles County,CA,NA,86.66666666666667,NA
90260,Los Angeles County,CA,80.21978021978022,NA,NA
90277,Los Angeles County,CA,NA,58.26086956521739,NA
90603,Los Angeles County,CA,NA,81.15942028985508,NA
90805,Los Angeles County,CA,NA,19.420289855072465,NA
91030,Los Angeles County,CA,78.02197802197803,NA,NA
91311,Los Angeles County,CA,NA,60.28985507246377,NA
91406,Los Angeles County,CA,NA,56.52173913043478,NA
91723,Los Angeles County,CA,NA,NA,86.97068403908796
91731,Los Angeles County,CA,NA,38.84057971014493,NA
91750,Los Angeles County,CA,NA,67.82608695652173,NA
91770,Los Angeles County,CA,NA,53.62318840579711,NA
92037,San Diego County,CA,NA,NA,80.78175895765473
92065,San Diego County,CA,59.89010989010989,NA,NA
92078,San Diego County,CA,46.15384615384615,NA,NA
92103,San Diego County,CA,NA,77.97101449275362,NA
92129,San Diego County,CA,51.64835164835166,NA,NA
92139,San Diego County,CA,NA,74.4927536231884,NA
92234,Riverside County,CA,NA,NA,1.9543973941368076
92336,San Bernardino County,CA,15.384615384615385,NA,NA
92345,San Bernardino County,CA,NA,38.26086956521739,NA
92567,Riverside County,CA,NA,NA,93.15960912052117
92570,Riverside County,CA,74.17582417582418,NA,48.534201954397396
92586,Riverside County,CA,NA,80.57971014492755,NA
92592,Riverside County,CA,NA,NA,32.24755700325733
92612,Orange County,CA,NA,NA,83.06188925081433
92620,Orange County,CA,54.94505494505495,NA,NA
92651,Orange County,CA,NA,NA,49.8371335504886
92672,Orange County,CA,NA,NA,59.934853420195445
92673,Orange County,CA,69.23076923076923,NA,NA
92677,Orange County,CA,79.67032967032966,NA,NA
92694,Orange County,CA,50.54945054945055,NA,NA
92804,Orange County,CA,NA,14.492753623188406,NA
92805,Orange County,CA,21.978021978021978,NA,NA
92840,Orange County,CA,NA,NA,40.390879478827365
92867,Orange County,CA,NA,NA,60.586319218241044
92880,Riverside County,CA,NA,NA,61.563517915309454
92883,Riverside County,CA,67.58241758241759,NA,NA
93001,Ventura County,CA,NA,28.115942028985508,NA
93257,Tulare County,CA,NA,NA,25.407166123778502
93312,Kern County,CA,53.2967032967033,NA,NA
93550,Los Angeles County,CA,NA,NA,49.185667752442995
93555,Kern County,CA,32.417582417582416,NA,NA
93612,Fresno County,CA,NA,NA,86.64495114006515
93657,Fresno County,CA,28.57142857142857,NA,NA
93907,Monterey County,CA,NA,79.71014492753623,NA
94103,San Francisco County,CA,NA,NA,20.521172638436482
94108,San Francisco County,CA,NA,NA,90.55374592833876
94112,San Francisco County,CA,NA,76.52173913043478,NA
94114,San Francisco County,CA,NA,NA,57.98045602605863
94124,San Francisco County,CA,NA,NA,62.54071661237784
94403,San Mateo County,CA,NA,NA,57.32899022801303
94520,Contra Costa County,CA,NA,70.43478260869566,NA
94550,Alameda County,CA,NA,51.01449275362319,NA
94553,Contra Costa County,CA,NA,NA,31.921824104234524
94556,Contra Costa County,CA,NA,91.30434782608695,NA
94558,Napa County,CA,NA,32.7536231884058,NA
94568,Alameda County,CA,39.010989010989015,NA,NA
94706,Alameda County,CA,NA,NA,86.31921824104235
94939,Marin County,CA,NA,98.84057971014492,NA
94941,Marin County,CA,NA,76.23188405797102,NA
94947,Marin County,CA,84.06593406593407,NA,NA
95014,Santa Clara County,CA,68.68131868131869,NA,NA
95019,Santa Cruz County,CA,NA,95.65217391304348,NA
95020,Santa Clara County,CA,47.8021978021978,NA,NA
95060,Santa Cruz County,CA,NA,75.94202898550725,NA
95070,Santa Clara County,CA,NA,82.89855072463767,NA
95240,San Joaquin County,CA,NA,NA,48.85993485342019
95348,Merced County,CA,NA,70.14492753623188,NA
95388,Merced County,CA,NA,93.6231884057971,NA
95437,Mendocino County,CA,NA,NA,76.8729641693811
95648,Placer County,CA,NA,NA,28.013029315960914
95841,Sacramento County,CA,87.36263736263736,NA,NA
95901,Yuba County,CA,NA,NA,55.700325732899024
80013,Arapahoe County,CO,NA,9.565217391304348,NA
80033,Jefferson County,CO,NA,53.04347826086957,NA
80204,Denver County,CO,NA,23.18840579710145,NA
80207,Denver County,CO,NA,NA,70.68403908794788
80218,Denver County,CO,NA,65.21739130434783,NA
80239,Denver County,CO,NA,62.60869565217392,NA
80549,Larimer County,CO,NA,NA,91.85667752442997
80550,Weld County,CO,NA,31.88405797101449,NA
80918,El Paso County,CO,NA,49.56521739130435,NA
81003,Pueblo County,CO,NA,37.10144927536232,NA
81416,Delta County,CO,NA,NA,84.36482084690554
06082,Hartford County,CT,NA,NA,69.38110749185668
06108,Hartford County,CT,31.318681318681318,NA,NA
06260,Windham County,CT,NA,NA,46.90553745928339
06423,Middlesex County,CT,NA,NA,95.76547231270358
06479,Hartford County,CT,NA,84.05797101449275,NA
06489,Hartford County,CT,60.98901098901099,NA,NA
06513,New Haven County,CT,NA,NA,10.097719869706841
06516,New Haven County,CT,NA,73.91304347826086,NA
06770,New Haven County,CT,58.791208791208796,NA,NA
06830,Fairfield County,CT,NA,66.95652173913044,NA
06855,Fairfield County,CT,NA,96.23188405797102,NA
19947,Sussex County,DE,NA,NA,76.2214983713355
19958,Sussex County,DE,NA,71.01449275362319,NA
32003,Clay County,FL,49.45054945054945,NA,55.37459283387622
32137,Flagler County,FL,NA,NA,8.143322475570033
32176,Volusia County,FL,NA,91.01449275362319,NA
32209,Duval County,FL,NA,NA,51.465798045602604
32210,Duval County,FL,NA,4.63768115942029,NA
32218,Duval County,FL,NA,4.3478260869565215,3.5830618892508146
32246,Duval County,FL,NA,NA,25.732899022801302
32258,Duval County,FL,70.32967032967034,NA,NA
32407,Bay County,FL,NA,88.40579710144928,NA
32514,Escambia County,FL,NA,NA,15.63517915309446
32601,Alachua County,FL,NA,65.5072463768116,NA
32608,Alachua County,FL,NA,NA,56.02605863192183
32641,Alachua County,FL,NA,26.666666666666668,NA
32656,Clay County,FL,NA,NA,64.49511400651465
32720,Volusia County,FL,68.13186813186813,NA,NA
32808,Orange County,FL,NA,NA,27.68729641693811
32817,Orange County,FL,84.61538461538461,NA,NA
32825,Orange County,FL,25.274725274725274,NA,NA
33063,Broward County,FL,NA,44.34782608695652,32.89902280130293
33064,Broward County,FL,NA,40.28985507246377,NA
33142,Miami-Dade County,FL,NA,NA,22.80130293159609
33147,Miami-Dade County,FL,NA,35.07246376811594,NA
33196,Miami-Dade County,FL,41.75824175824176,NA,NA
33316,Broward County,FL,NA,NA,74.5928338762215
33428,Palm Beach County,FL,60.98901098901099,NA,NA
33432,Palm Beach County,FL,NA,NA,47.55700325732899
33469,Palm Beach County,FL,95.6043956043956,NA,NA
33483,Palm Beach County,FL,NA,NA,82.08469055374593
33619,Hillsborough County,FL,33.51648351648351,NA,NA
33870,Highlands County,FL,NA,NA,32.57328990228013
33904,Lee County,FL,NA,41.15942028985507,NA
33909,Lee County,FL,NA,45.507246376811594,NA
33947,Charlotte County,FL,NA,NA,79.15309446254072
34142,Collier County,FL,NA,85.21739130434783,NA
34202,Manatee County,FL,86.81318681318682,NA,NA
34239,Sarasota County,FL,NA,NA,71.9869706840391
34472,Marion County,FL,NA,39.42028985507247,NA
34601,Hernando County,FL,NA,52.46376811594203,NA
34668,Pasco County,FL,NA,NA,23.452768729641694
34695,Pinellas County,FL,NA,75.07246376811594,NA
34744,Osceola County,FL,17.032967032967033,NA,NA
34758,Osceola County,FL,NA,NA,54.071661237785015
34771,Osceola County,FL,NA,NA,83.38762214983714
34997,Martin County,FL,NA,31.594202898550726,NA
30011,Barrow County,GA,NA,NA,87.62214983713355
30040,Forsyth County,GA,NA,27.82608695652174,NA
30067,Cobb County,GA,NA,NA,69.05537459283387
30076,Fulton County,GA,NA,NA,77.85016286644951
30082,Cobb County,GA,NA,77.10144927536233,NA
30092,Gwinnett County,GA,NA,NA,66.44951140065146
30101,Cobb County,GA,NA,64.6376811594203,NA
30110,Haralson County,GA,57.692307692307686,NA,NA
30115,Cherokee County,GA,NA,NA,42.34527687296417
30294,DeKalb County,GA,NA,44.05797101449275,NA
30324,Fulton County,GA,NA,84.63768115942028,NA
30519,Gwinnett County,GA,NA,NA,35.83061889250814
30549,Jackson County,GA,NA,49.85507246376812,NA
30813,Columbia County,GA,29.67032967032967,NA,NA
30906,Richmond County,GA,NA,NA,7.491856677524431
31037,Telfair County,GA,NA,NA,100
31321,Bryan County,GA,93.4065934065934,NA,NA
31558,Camden County,GA,NA,NA,67.75244299674267
31707,Dougherty County,GA,NA,55.65217391304348,NA
96743,Hawaii County,HI,NA,83.47826086956522,NA
96789,Honolulu County,HI,23.076923076923077,NA,NA
96792,Honolulu County,HI,NA,11.884057971014492,NA
83201,Bannock County,ID,NA,NA,73.9413680781759
83404,Bonneville County,ID,66.48351648351648,NA,NA
83406,Bonneville County,ID,NA,69.56521739130434,NA
83530,Idaho County,ID,NA,NA,93.81107491856677
83672,Washington County,ID,89.56043956043956,NA,NA
83686,Canyon County,ID,40.10989010989011,NA,NA
60007,Cook County,IL,NA,NA,56.67752442996743
60022,Cook County,IL,NA,NA,81.10749185667753
