ZipCode,county,state,Youth,Pediatric,Adult,Retirement
06010,Hartford County,CT,3.009259259259259,NA,NA,NA
06019,Hartford County,CT,92.93981481481481,NA,NA,NA
06032,Hartford County,CT,88.31018518518519,NA,NA,NA
06070,Hartford County,CT,79.16666666666666,NA,NA,NA
06074,Hartford County,CT,30.208333333333332,NA,NA,NA
06076,Tolland County,CT,91.20370370370371,NA,NA,NA
06095,Hartford County,CT,65.50925925925925,NA,NA,NA
06105,Hartford County,CT,73.49537037037037,NA,NA,NA
06109,Hartford County,CT,66.66666666666666,NA,NA,NA
06119,Hartford County,CT,91.7824074074074,NA,NA,NA
06226,Windham County,CT,NA,25.789473684210527,NA,NA
06238,Tolland County,CT,93.51851851851852,NA,NA,NA
06239,Windham County,CT,48.495370370370374,NA,NA,NA
06279,Tolland County,CT,NA,NA,96.51567944250871,NA
06424,Middlesex County,CT,74.53703703703704,NA,NA,NA
06457,Middlesex County,CT,73.95833333333334,NA,6.2717770034843205,NA
06482,Fairfield County,CT,90.04629629629629,NA,NA,NA
06516,New Haven County,CT,12.5,NA,NA,NA
06606,Fairfield County,CT,NA,13.684210526315791,NA,NA
06706,New Haven County,CT,NA,NA,87.8048780487805,NA
06710,New Haven County,CT,NA,NA,64.11149825783971,NA
06784,Fairfield County,CT,NA,NA,NA,100
06786,Litchfield County,CT,NA,NA,84.3205574912892,NA
06810,Fairfield County,CT,NA,38.94736842105263,NA,NA
06811,Fairfield County,CT,NA,NA,48.78048780487805,NA
06851,Fairfield County,CT,40.16203703703704,NA,NA,NA
19701,New Castle County,DE,72.22222222222221,NA,NA,NA
19702,New Castle County,DE,NA,NA,NA,26.519337016574585
19707,New Castle County,DE,77.54629629629629,NA,NA,NA
19713,New Castle County,DE,18.63425925925926,NA,NA,NA
19720,New Castle County,DE,6.365740740740741,NA,NA,NA
19803,New Castle County,DE,36.45833333333333,NA,NA,NA
19901,Kent County,DE,25.578703703703702,NA,NA,NA
19958,Sussex County,DE,44.56018518518518,NA,NA,NA
19968,Sussex County,DE,96.875,NA,NA,NA
19973,Sussex County,DE,30.324074074074076,NA,NA,NA
32025,Columbia County,FL,NA,61.05263157894737,NA,NA
32068,Clay County,FL,NA,NA,10.801393728222997,NA
32082,St. Johns County,FL,50,NA,NA,NA
32159,Lake County,FL,74.53703703703704,NA,NA,NA
32174,Volusia County,FL,50,NA,NA,NA
32208,Duval County,FL,NA,NA,0.34843205574912894,NA
32210,Duval County,FL,0.5787037037037037,NA,NA,NA
32211,Duval County,FL,32.754629629629626,NA,NA,NA
32220,Duval County,FL,NA,63.68421052631579,NA,NA
32257,Duval County,FL,66.7824074074074,NA,NA,NA
32347,Taylor County,FL,NA,NA,NA,88.95027624309392
32401,Bay County,FL,50.81018518518518,NA,NA,NA
32405,Bay County,FL,49.53703703703704,NA,NA,NA
32433,Walton County,FL,71.75925925925925,NA,NA,47.51381215469613
32456,Gulf County,FL,NA,NA,91.28919860627178,NA
32507,Escambia County,FL,NA,NA,40.76655052264808,NA
32526,Escambia County,FL,35.648148148148145,NA,NA,NA
32548,Okaloosa County,FL,27.89351851851852,NA,NA,NA
32578,Okaloosa County,FL,NA,NA,NA,92.81767955801105
32773,Seminole County,FL,NA,NA,NA,81.76795580110497
32778,Lake County,FL,35.18518518518518,NA,NA,NA
32809,Orange County,FL,NA,NA,NA,69.06077348066299
32822,Orange County,FL,NA,14.210526315789473,NA,NA
32908,Brevard County,FL,NA,NA,94.77351916376307,NA
32920,Brevard County,FL,NA,NA,NA,77.34806629834254
32967,Indian River County,FL,NA,48.421052631578945,NA,NA
33023,Broward County,FL,NA,NA,18.81533101045296,NA
33032,Miami-Dade County,FL,11.921296296296296,NA,NA,NA
33055,Miami-Dade County,FL,NA,NA,55.749128919860624,NA
33133,Miami-Dade County,FL,NA,NA,95.1219512195122,NA
33137,Miami-Dade County,FL,NA,77.36842105263158,NA,NA
33147,Miami-Dade County,FL,13.657407407407407,NA,NA,NA
33161,Miami-Dade County,FL,NA,NA,37.97909407665505,NA
33175,Miami-Dade County,FL,15.972222222222221,NA,NA,NA
33186,Miami-Dade County,FL,1.9675925925925926,NA,NA,NA
33311,Broward County,FL,NA,1.5789473684210527,NA,NA
33462,Palm Beach County,FL,NA,NA,NA,78.45303867403315
33463,Palm Beach County,FL,69.67592592592592,NA,NA,NA
33470,Palm Beach County,FL,NA,NA,70.38327526132404,NA
33542,Pasco County,FL,NA,59.473684210526315,NA,NA
33604,Hillsborough County,FL,9.143518518518519,NA,NA,NA
33635,Hillsborough County,FL,66.43518518518519,NA,NA,NA
33705,Pinellas County,FL,28.009259259259263,NA,NA,NA
33709,Pinellas County,FL,NA,NA,NA,61.87845303867403
33781,Pinellas County,FL,NA,36.31578947368421,NA,NA
33801,Polk County,FL,NA,NA,23.34494773519164,NA
33830,Polk County,FL,54.39814814814815,NA,NA,NA
33952,Charlotte County,FL,NA,NA,26.480836236933797,NA
34231,Sarasota County,FL,NA,NA,NA,25.41436464088398
34239,Sarasota County,FL,NA,NA,NA,76.24309392265194
34293,Sarasota County,FL,NA,NA,NA,9.392265193370166
34614,Hernando County,FL,NA,NA,96.86411149825784,NA
34756,Lake County,FL,97.45370370370371,NA,NA,NA
34945,St. Lucie County,FL,100,NA,NA,NA
34972,Okeechobee County,FL,81.36574074074075,NA,NA,NA
34974,Okeechobee County,FL,63.541666666666664,NA,NA,NA
34982,St. Lucie County,FL,NA,NA,58.88501742160279,NA
34994,Martin County,FL,75.92592592592592,NA,NA,NA
30008,Cobb County,GA,NA,NA,68.6411149825784,NA
30013,Rockdale County,GA,50.81018518518518,NA,NA,NA
30016,Newton County,GA,NA,NA,12.195121951219512,NA
30019,Gwinnett County,GA,NA,NA,42.1602787456446,NA
30040,Forsyth County,GA,6.597222222222222,NA,NA,NA
30044,Gwinnett County,GA,12.731481481481483,NA,NA,NA
30062,Cobb County,GA,18.287037037037038,NA,NA,NA
30066,Cobb County,GA,26.96759259259259,64.21052631578948,NA,NA
30101,Cobb County,GA,NA,NA,27.526132404181187,NA
30113,Haralson County,GA,88.31018518518519,NA,NA,NA
30114,Cherokee County,GA,33.101851851851855,NA,NA,NA
30117,Carroll County,GA,31.712962962962965,NA,NA,NA
30132,Paulding County,GA,NA,NA,36.58536585365854,NA
30153,Polk County,GA,NA,NA,44.25087108013937,NA
30215,Fayette County,GA,54.97685185185185,NA,NA,NA
30240,Troup County,GA,10.300925925925926,NA,NA,NA
30241,Troup County,GA,21.064814814814813,NA,NA,NA
30260,Clayton County,GA,46.18055555555556,NA,NA,NA
30281,Henry County,GA,26.041666666666668,NA,NA,NA
30349,Fulton County,GA,4.62962962962963,NA,NA,NA
30504,Hall County,GA,77.19907407407408,NA,NA,NA
30518,Gwinnett County,GA,29.398148148148145,NA,NA,NA
30529,Jackson County,GA,65.74074074074075,NA,NA,NA
30566,Hall County,GA,85.99537037037037,NA,NA,NA
30673,Wilkes County,GA,91.31944444444444,NA,NA,NA
30701,Gordon County,GA,17.939814814814813,NA,NA,NA
30736,Catoosa County,GA,13.194444444444445,NA,NA,NA
30753,Chattooga County,GA,NA,NA,89.19860627177701,NA
30809,Columbia County,GA,79.51388888888889,NA,NA,19.88950276243094
30813,Columbia County,GA,72.80092592592592,NA,NA,NA
30906,Richmond County,GA,3.356481481481482,NA,5.923344947735192,NA
31005,Houston County,GA,83.91203703703704,NA,NA,NA
31069,Houston County,GA,NA,NA,42.857142857142854,NA
31088,Houston County,GA,48.726851851851855,NA,NA,NA
31320,Liberty County,GA,94.32870370370371,NA,NA,NA
31501,Ware County,GA,NA,NA,72.12543554006969,NA
31513,Appling County,GA,NA,NA,NA,75.69060773480662
31543,Brantley County,GA,NA,95.26315789473684,NA,NA
31569,Camden County,GA,NA,85.26315789473684,NA,NA
31750,Ben Hill County,GA,52.77777777777778,NA,NA,NA
31904,Muscogee County,GA,NA,NA,34.84320557491289,NA
39823,Early County,GA,NA,NA,69.33797909407666,NA
39828,Grady County,GA,NA,NA,NA,76.79558011049724
96706,Honolulu County,HI,NA,NA,9.059233449477352,NA
96789,Honolulu County,HI,NA,NA,NA,11.049723756906078
96793,Maui County,HI,NA,NA,79.79094076655052,NA
96815,Honolulu County,HI,NA,NA,53.31010452961672,NA
83201,Bannock County,ID,NA,NA,22.299651567944252,NA
83301,Twin Falls County,ID,NA,NA,NA,1.6574585635359116
83341,Twin Falls County,ID,NA,76.84210526315789,NA,NA
83404,Bonneville County,ID,NA,NA,59.58188153310105,NA
83406,Bonneville County,ID,NA,47.89473684210526,NA,NA
83501,Nez Perce County,ID,NA,NA,NA,50.82872928176796
83616,Ada County,ID,25,NA,NA,NA
83646,Ada County,ID,NA,NA,NA,9.94475138121547
83651,Canyon County,ID,NA,NA,NA,19.337016574585636
83661,Payette County,ID,NA,NA,NA,73.48066298342542
60002,Lake County,IL,34.83796296296296,NA,NA,NA
60004,Cook County,IL,NA,99.47368421052632,NA,NA
60008,Cook County,IL,NA,NA,NA,65.19337016574586
60010,Lake County,IL,NA,NA,41.81184668989547,NA
60061,Lake County,IL,55.67129629629629,NA,70.03484320557492,NA
60062,Cook County,IL,23.84259259259259,NA,NA,NA
60076,Cook County,IL,68.51851851851852,NA,NA,NA
60091,Cook County,IL,84.72222222222221,NA,NA,NA
60097,McHenry County,IL,NA,NA,89.19860627177701,NA
60102,McHenry County,IL,NA,NA,NA,50.27624309392266
60104,Cook County,IL,NA,NA,NA,83.42541436464089
60126,DuPage County,IL,37.84722222222222,NA,NA,NA
60148,DuPage County,IL,NA,NA,13.588850174216027,NA
60174,Kane County,IL,28.47222222222222,NA,NA,NA
60185,DuPage County,IL,9.953703703703704,NA,40.069686411149824,NA
60187,DuPage County,IL,88.07870370370371,NA,41.11498257839721,NA
60416,Grundy County,IL,NA,NA,66.2020905923345,NA
60423,Will County,IL,25,NA,NA,NA
60453,Cook County,IL,NA,NA,47.038327526132406,NA
60457,Cook County,IL,NA,NA,77.70034843205575,NA
60467,Cook County,IL,59.143518518518526,NA,NA,NA
60490,Will County,IL,NA,NA,NA,94.47513812154696
60491,Will County,IL,27.77777777777778,NA,NA,NA
60501,Cook County,IL,NA,NA,90.2439024390244,NA
60503,Will County,IL,NA,100,NA,NA
60513,Cook County,IL,NA,NA,76.65505226480836,NA
60525,Cook County,IL,11.11111111111111,NA,NA,NA
60527,DuPage County,IL,NA,NA,NA,16.022099447513813
60540,DuPage County,IL,NA,NA,32.40418118466899,NA
60546,Cook County,IL,57.754629629629626,NA,NA,NA
60564,Will County,IL,20.60185185185185,NA,NA,NA
60585,Will County,IL,NA,NA,83.62369337979094,NA
60622,Cook County,IL,30.439814814814813,NA,NA,NA
60628,Cook County,IL,13.078703703703704,NA,NA,NA
60629,Cook County,IL,64.4675925925926,NA,NA,NA
61008,Boone County,IL,51.967592592592595,NA,NA,NA
61275,Rock Island County,IL,98.8425925925926,NA,NA,NA
61354,LaSalle County,IL,68.05555555555556,NA,NA,NA
61364,LaSalle County,IL,NA,NA,NA,58.5635359116022
61820,Champaign County,IL,39.81481481481482,NA,NA,NA
62025,Madison County,IL,62.03703703703704,NA,NA,NA
62401,Effingham County,IL,71.75925925925925,NA,NA,NA
62521,Macon County,IL,NA,NA,NA,12.70718232044199
62681,Schuyler County,IL,NA,NA,99.30313588850174,NA
62864,Jefferson County,IL,NA,NA,NA,46.96132596685083
62960,Massac County,IL,96.64351851851852,NA,NA,NA
46033,Hamilton County,IN,83.79629629629629,NA,NA,NA
46038,Hamilton County,IN,54.745370370370374,NA,NA,NA
46040,Hancock County,IN,67.93981481481481,NA,NA,NA
46041,Clinton County,IN,45.83333333333333,NA,NA,NA
46060,Hamilton County,IN,34.02777777777778,NA,35.19163763066202,NA
46062,Hamilton County,IN,37.96296296296296,NA,NA,NA
46074,Hamilton County,IN,49.53703703703704,NA,NA,NA
46075,Boone County,IN,99.53703703703704,NA,NA,NA
46112,Hendricks County,IN,46.64351851851852,NA,NA,NA
46176,Shelby County,IN,36.80555555555556,43.684210526315795,NA,18.23204419889503
46229,Marion County,IN,NA,NA,24.738675958188153,NA
46237,Marion County,IN,NA,75.78947368421053,NA,NA
46241,Marion County,IN,NA,22.63157894736842,NA,NA
46254,Marion County,IN,9.722222222222223,31.05263157894737,NA,NA
46327,Lake County,IN,29.745370370370374,NA,NA,NA
46356,Lake County,IN,NA,NA,34.146341463414636,NA
46368,Porter County,IN,1.0416666666666665,NA,1.3937282229965158,NA
46373,Lake County,IN,NA,NA,NA,45.30386740331492
46544,St. Joseph County,IN,NA,NA,NA,60.773480662983424
46545,St. Joseph County,IN,64.69907407407408,NA,NA,NA
46714,Wells County,IN,77.77777777777779,NA,NA,NA
46733,Adams County,IN,NA,NA,NA,93.92265193370166
46750,Huntington County,IN,42.129629629629626,NA,NA,NA
46755,Noble County,IN,7.87037037037037,NA,29.268292682926827,NA
46774,Allen County,IN,76.04166666666666,NA,NA,79.55801104972376
46793,DeKalb County,IN,97.80092592592592,NA,NA,NA
46804,Allen County,IN,50.231481481481474,NA,NA,NA
46818,Allen County,IN,55.67129629629629,NA,NA,NA
46835,Allen County,IN,32.29166666666667,NA,NA,NA
46902,Howard County,IN,2.5462962962962963,NA,NA,NA
46953,Grant County,IN,82.06018518518519,NA,NA,NA
46970,Miami County,IN,17.01388888888889,NA,NA,NA
46996,Pulaski County,IN,95.13888888888889,NA,NA,NA
47037,Ripley County,IN,89.12037037037037,NA,NA,NA
47371,Jay County,IN,28.47222222222222,NA,NA,NA
47579,Spencer County,IN,98.8425925925926,NA,NA,NA
47638,Posey County,IN,99.18981481481481,NA,NA,NA
47670,Gibson County,IN,82.52314814814815,NA,NA,NA
47715,Vanderburgh County,IN,38.54166666666667,NA,NA,NA
47978,Jasper County,IN,NA,NA,72.82229965156795,NA
50021,Polk County,IA,67.47685185185185,NA,NA,NA
50322,Polk County,IA,NA,NA,NA,62.98342541436463
50325,Polk County,IA,83.33333333333334,NA,NA,NA
50327,Polk County,IA,NA,56.315789473684205,NA,NA
50401,Cerro Gordo County,IA,1.5046296296296295,NA,NA,NA
51501,Pottawattamie County,IA,NA,NA,2.4390243902439024,NA
51534,Mills County,IA,58.333333333333336,NA,NA,NA
52240,Johnson County,IA,NA,NA,20.209059233449477,NA
52302,Linn County,IA,43.51851851851852,NA,NA,NA
52404,Linn County,IA,2.314814814814815,NA,NA,NA
52732,Clinton County,IA,NA,NA,20.905923344947734,NA
52748,Scott County,IA,68.28703703703704,NA,NA,NA
66030,Johnson County,KS,NA,NA,NA,64.08839779005525
66067,Franklin County,KS,62.731481481481474,NA,NA,NA
66223,Johnson County,KS,75.46296296296296,NA,NA,NA
66539,Shawnee County,KS,99.76851851851852,NA,NA,NA
66762,Crawford County,KS,64.35185185185185,NA,NA,NA
67002,Butler County,KS,90.625,NA,NA,NA
67501,Reno County,KS,81.94444444444444,NA,NA,NA
67502,Reno County,KS,74.88425925925925,NA,NA,NA
67530,Barton County,KS,69.21296296296296,NA,NA,NA
67880,Grant County,KS,93.86574074074075,NA,NA,NA
40065,Shelby County,KY,NA,NA,43.55400696864111,NA
40071,Spencer County,KY,68.28703703703704,NA,NA,NA
40205,Jefferson County,KY,81.01851851851852,NA,NA,NA
40207,Jefferson County,KY,77.19907407407408,NA,NA,NA
40245,Jefferson County,KY,NA,NA,51.91637630662021,NA
40291,Jefferson County,KY,66.31944444444444,NA,NA,NA
40311,Nicholas County,KY,92.93981481481481,NA,NA,NA
40383,Woodford County,KY,69.67592592592592,NA,NA,NA
40504,Fayette County,KY,61.342592592592595,NA,NA,NA
40701,Whitley County,KY,29.629629629629626,NA,NA,NA
40741,Laurel County,KY,NA,NA,61.32404181184668,NA
40769,Whitley County,KY,58.91203703703704,NA,NA,NA
40962,Clay County,KY,NA,NA,18.118466898954704,NA
41071,Campbell County,KY,NA,NA,28.222996515679444,NA
41101,Boyd County,KY,NA,NA,16.376306620209057,NA
41102,Boyd County,KY,NA,NA,NA,27.071823204419886
41143,Carter County,KY,NA,NA,NA,55.80110497237569
41164,Carter County,KY,NA,NA,NA,44.19889502762431
41701,Perry County,KY,NA,NA,NA,69.61325966850829
41774,Perry County,KY,NA,96.84210526315789,NA,NA
42003,McCracken County,KY,NA,NA,NA,56.9060773480663
42066,Graves County,KY,NA,NA,NA,62.430939226519335
42141,Barren County,KY,NA,4.736842105263158,NA,NA
42164,Allen County,KY,NA,47.368421052631575,NA,NA
42633,Wayne County,KY,NA,33.68421052631579,NA,NA
42726,Grayson County,KY,78.35648148148148,NA,NA,NA
70068,St. John the Baptist Parish,LA,NA,1.0526315789473684,NA,NA
70090,St. James Parish,LA,96.29629629629629,NA,NA,NA
70119,Orleans Parish,LA,4.166666666666666,NA,NA,NA
70128,Orleans Parish,LA,NA,63.1578947368421,NA,NA
70301,Lafourche Parish,LA,21.296296296296298,NA,NA,NA
70374,Lafourche Parish,LA,23.61111111111111,NA,NA,NA
70401,Tangipahoa Parish,LA,NA,NA,27.177700348432055,NA
70426,Washington Parish,LA,NA,12.631578947368421,NA,NA
70433,St. Tammany Parish,LA,62.268518518518526,NA,NA,NA
70501,Lafayette Parish,LA,NA,NA,33.79790940766551,NA
70503,Lafayette Parish,LA,17.12962962962963,NA,NA,NA
70518,Lafayette Parish,LA,86.68981481481481,NA,NA,NA
70582,St. Martin Parish,LA,7.986111111111111,NA,NA,NA
70584,St. Landry Parish,LA,59.02777777777778,NA,NA,NA
70592,Lafayette Parish,LA,10.532407407407407,NA,NA,NA
70706,Livingston Parish,LA,26.15740740740741,NA,NA,NA
70737,Ascension Parish,LA,NA,NA,4.878048780487805,NA
70775,West Feliciana Parish,LA,NA,NA,74.21602787456446,NA
70777,East Feliciana Parish,LA,NA,NA,92.6829268292683,NA
71006,Bossier Parish,LA,NA,NA,82.92682926829268,NA
71075,Webster Parish,LA,NA,84.73684210526315,NA,NA
71106,Caddo Parish,LA,NA,NA,74.56445993031359,NA
71129,Caddo Parish,LA,NA,NA,41.46341463414634,NA
71232,Richland Parish,LA,66.20370370370371,NA,NA,NA
71270,Lincoln Parish,LA,67.70833333333334,NA,NA,NA
71292,Ouachita Parish,LA,92.47685185185185,NA,NA,NA
71301,Rapides Parish,LA,NA,NA,5.574912891986063,NA
71463,Allen Parish,LA,NA,NA,NA,91.71270718232044
03904,York County,ME,NA,NA,80.48780487804879,NA
