ZipCode,county,state,Adult,Retirement
35023,Jefferson County,AL,26.442307692307693,NA
35046,Chilton County,AL,NA,84.86238532110092
35077,Cullman County,AL,53.125,NA
35235,Jefferson County,AL,48.07692307692308,NA
35579,Walker County,AL,92.0673076923077,NA
35601,Morgan County,AL,12.259615384615383,NA
35803,Madison County,AL,NA,39.908256880733944
35901,Etowah County,AL,NA,95.41284403669725
36421,Covington County,AL,NA,74.31192660550458
36854,Chambers County,AL,55.52884615384615,NA
99507,Anchorage Municipality,AK,29.567307692307693,NA
85033,Maricopa County,AZ,14.423076923076922,NA
85308,Maricopa County,AZ,30.048076923076923,NA
85310,Maricopa County,AZ,NA,70.18348623853211
85345,Maricopa County,AZ,NA,11.009174311926607
85364,Yuma County,AZ,3.125,4.587155963302752
85374,Maricopa County,AZ,NA,17.889908256880734
85541,Gila County,AZ,44.47115384615385,NA
85711,Pima County,AZ,29.326923076923077,NA
85716,Pima County,AZ,NA,84.40366972477065
85739,Pinal County,AZ,NA,30.73394495412844
86045,Coconino County,AZ,21.875,NA
86053,Coconino County,AZ,85.33653846153845,NA
71730,Union County,AR,67.0673076923077,NA
72315,Mississippi County,AR,NA,50
72638,Carroll County,AR,72.11538461538461,NA
72802,Pope County,AR,NA,65.13761467889908
90003,Los Angeles County,CA,31.25,NA
90018,Los Angeles County,CA,NA,33.02752293577982
90035,Los Angeles County,CA,NA,41.74311926605505
90046,Los Angeles County,CA,NA,23.853211009174313
90631,Orange County,CA,30.76923076923077,NA
91302,Los Angeles County,CA,NA,73.85321100917432
91351,Los Angeles County,CA,56.730769230769226,NA
91356,Los Angeles County,CA,NA,50.45871559633027
91731,Los Angeles County,CA,NA,61.00917431192661
91740,Los Angeles County,CA,93.50961538461539,NA
91910,San Diego County,CA,50.72115384615385,NA
92027,San Diego County,CA,NA,49.54128440366973
92104,San Diego County,CA,76.92307692307693,NA
92128,San Diego County,CA,63.46153846153846,NA
92253,Riverside County,CA,38.46153846153847,NA
92324,San Bernardino County,CA,82.9326923076923,NA
92404,San Bernardino County,CA,NA,32.56880733944954
92411,San Bernardino County,CA,86.29807692307693,NA
92549,Riverside County,CA,NA,94.95412844036697
92618,Orange County,CA,NA,86.69724770642202
92646,Orange County,CA,22.83653846153846,NA
92647,Orange County,CA,19.951923076923077,NA
92662,Orange County,CA,NA,96.78899082568807
92692,Orange County,CA,NA,25.229357798165136
92704,Orange County,CA,28.365384615384613,NA
92802,Orange County,CA,47.11538461538461,NA
92804,Orange County,CA,12.5,NA
92845,Orange County,CA,91.58653846153845,NA
92860,Riverside County,CA,62.5,NA
93023,Ventura County,CA,NA,59.63302752293578
93105,Santa Barbara County,CA,NA,88.07339449541286
93304,Kern County,CA,49.27884615384615,NA
93401,San Luis Obispo County,CA,49.03846153846153,NA
93636,Madera County,CA,NA,78.89908256880734
93657,Fresno County,CA,74.51923076923077,NA
94025,San Mateo County,CA,44.230769230769226,NA
94116,San Francisco County,CA,NA,88.53211009174312
94124,San Francisco County,CA,NA,19.724770642201836
94561,Contra Costa County,CA,33.894230769230774,NA
95023,San Benito County,CA,NA,36.23853211009174
95125,Santa Clara County,CA,NA,21.100917431192663
