fips,county,state,Under18,Over18
01003,Baldwin County,AL,NA,15.813117699910153
01009,Blount County,AL,NA,76.99910152740341
01015,Calhoun County,AL,NA,50.13477088948787
01021,Chilton County,AL,NA,95.77717879604673
01025,Clarke County,AL,83.80681818181817,NA
01033,Colbert County,AL,69.88636363636364,79.06558849955077
01035,Conecuh County,AL,NA,95.4177897574124
01039,Covington County,AL,NA,72.86612758310872
01045,Dale County,AL,NA,55.34591194968554
01047,Dallas County,AL,NA,73.67475292003593
01051,Elmore County,AL,NA,55.0763701707098
01055,Etowah County,AL,NA,31.266846361185983
01061,Geneva County,AL,NA,62.713387241689134
01073,Jefferson County,AL,21.022727272727273,14.824797843665769
01081,Lee County,AL,54.82954545454546,64.33063791554358
01089,Madison County,AL,NA,32.52470799640611
01091,Marengo County,AL,94.31818181818183,NA
01093,Marion County,AL,NA,81.76100628930818
01095,Marshall County,AL,NA,9.973045822102426
01097,Mobile County,AL,NA,45.462713387241685
01099,Monroe County,AL,87.2159090909091,NA
01101,Montgomery County,AL,NA,18.68823000898473
01103,Morgan County,AL,NA,71.24887690925426
01109,Pike County,AL,NA,92.90206648697215
01113,Russell County,AL,NA,77.62803234501348
01115,St. Clair County,AL,56.25,23.00089847259659
01117,Shelby County,AL,NA,5.300988319856245
01121,Talladega County,AL,74.14772727272727,64.06109613656783
01123,Tallapoosa County,AL,NA,51.57232704402516
01125,Tuscaloosa County,AL,NA,23.89937106918239
01127,Walker County,AL,61.07954545454546,NA
02020,Anchorage Municipality,AK,26.136363636363637,NA
02090,Fairbanks North Star Borough,AK,64.48863636363636,NA
02110,Juneau City and Borough,AK,NA,84.54627133872417
02122,Kenai Peninsula Borough,AK,NA,96.7654986522911
04001,Apache County,AZ,NA,63.342318059299195
04003,Cochise County,AZ,NA,64.95956873315365
04005,Coconino County,AZ,NA,58.13117699910153
04007,Gila County,AZ,NA,84.99550763701707
04013,Maricopa County,AZ,9.659090909090908,26.504941599281224
04015,Mohave County,AZ,NA,90.29649595687331
04019,Pima County,AZ,NA,44.65408805031446
04021,Pinal County,AZ,NA,15.27403414195867
04025,Yavapai County,AZ,NA,30.81761006289308
04027,Yuma County,AZ,37.5,2.605570530098832
05007,Benton County,AR,NA,47.079964061096135
05009,Boone County,AR,NA,63.881401617250674
05011,Bradley County,AR,NA,99.64061096136568
05027,Columbia County,AR,NA,84.27672955974843
05031,Craighead County,AR,NA,81.49146451033243
05033,Crawford County,AR,NA,50.673854447439346
05045,Faulkner County,AR,NA,25.426774483378257
05055,Greene County,AR,NA,53.908355795148246
05063,Independence County,AR,NA,84.81581311769992
05069,Jefferson County,AR,NA,29.20035938903863
05071,Johnson County,AR,NA,95.23809523809523
05091,Miller County,AR,NA,93.44115004492363
05119,Pulaski County,AR,NA,12.578616352201259
05125,Saline County,AR,NA,47.43935309973046
05131,Sebastian County,AR,NA,20.30548068283917
05135,Sharp County,AR,NA,88.94878706199461
05143,Washington County,AR,NA,59.65858041329739
05145,White County,AR,NA,64.60017969451933
06001,Alameda County,CA,5.681818181818182,32.43486073674753
06005,Amador County,CA,NA,67.65498652291106
06007,Butte County,CA,NA,57.14285714285714
06009,Calaveras County,CA,NA,74.93261455525607
06013,Contra Costa County,CA,43.75,46.45103324348607
06017,El Dorado County,CA,NA,18.778077268643305
06019,Fresno County,CA,28.125,3.1446540880503147
