ZipCode,county,state,Retirement
35504,Walker County,AL,50.99009900990099
36109,Montgomery County,AL,49.504950495049506
85028,Maricopa County,AZ,72.27722772277228
85122,Pinal County,AZ,78.21782178217822
86004,Coconino County,AZ,11.881188118811881
72401,Craighead County,AR,9.900990099009901
90277,Los Angeles County,CA,28.71287128712871
90620,Orange County,CA,31.683168316831683
91710,San Bernardino County,CA,44.05940594059406
91723,Los Angeles County,CA,71.28712871287128
92234,Riverside County,CA,2.4752475247524752
92311,San Bernardino County,CA,42.57425742574257
92563,Riverside County,CA,37.12871287128713
93455,Santa Barbara County,CA,26.732673267326735
93940,Monterey County,CA,24.752475247524753
94550,Alameda County,CA,31.18811881188119
94901,Marin County,CA,33.663366336633665
95130,Santa Clara County,CA,100
95350,Stanislaus County,CA,76.23762376237624
95437,Mendocino County,CA,94.05940594059405
95630,Sacramento County,CA,16.33663366336634
95926,Butte County,CA,22.772277227722775
96122,Plumas County,CA,85.14851485148515
80004,Jefferson County,CO,48.01980198019802
80224,Denver County,CO,64.35643564356435
80524,Larimer County,CO,23.26732673267327
80525,Larimer County,CO,8.415841584158416
80917,El Paso County,CO,88.61386138613861
80918,El Paso County,CO,67.32673267326733
81321,Montezuma County,CO,49.00990099009901
81504,Mesa County,CO,79.70297029702971
06268,Tolland County,CT,97.02970297029702
06405,New Haven County,CT,50.495049504950494
06473,New Haven County,CT,27.722772277227726
06477,New Haven County,CT,81.68316831683168
06484,Fairfield County,CT,25.742574257425744
06810,Fairfield County,CT,19.306930693069308
19720,New Castle County,DE,47.524752475247524
19952,Kent County,DE,47.02970297029702
32043,Clay County,FL,46.03960396039604
32118,Volusia County,FL,51.48514851485149
32127,Volusia County,FL,33.663366336633665
32413,Bay County,FL,43.06930693069307
33139,Miami-Dade County,FL,64.85148514851485
33903,Lee County,FL,27.22772277227723
34224,Charlotte County,FL,96.03960396039604
34287,Sarasota County,FL,65.34653465346535
34688,Pinellas County,FL,71.78217821782178
30628,Madison County,GA,95.04950495049505
83301,Twin Falls County,ID,63.86138613861386
83616,Ada County,ID,57.920792079207914
60048,Lake County,IL,48.51485148514851
60093,Cook County,IL,41.089108910891085
60137,DuPage County,IL,26.237623762376238
60435,Will County,IL,7.920792079207921
60502,DuPage County,IL,55.940594059405946
60560,Kendall County,IL,43.56435643564357
60623,Cook County,IL,10.891089108910892
61048,Stephenson County,IL,79.20792079207921
46307,Lake County,IN,13.366336633663368
47842,Vermillion County,IN,93.56435643564357
40165,Bullitt County,KY,15.841584158415841
