ZipCode,county,state,Retirement,Geriatric
35007,Shelby County,AL,37.19806763285024,NA
35205,Jefferson County,AL,NA,80.34934497816593
35475,Tuscaloosa County,AL,NA,79.91266375545851
35810,Madison County,AL,18.357487922705314,NA
35904,Etowah County,AL,60.38647342995169,NA
36054,Elmore County,AL,69.56521739130434,NA
36360,Dale County,AL,36.231884057971016,NA
85251,Maricopa County,AZ,NA,34.49781659388647
85258,Maricopa County,AZ,56.038647342995176,NA
85298,Maricopa County,AZ,NA,84.27947598253274
85306,Maricopa County,AZ,64.25120772946859,NA
85382,Maricopa County,AZ,NA,15.72052401746725
85541,Gila County,AZ,NA,25.327510917030565
85736,Pima County,AZ,98.55072463768117,NA
85750,Pima County,AZ,49.75845410628019,NA
86426,Mohave County,AZ,55.55555555555556,NA
72335,St. Francis County,AR,NA,85.58951965065502
90007,Los Angeles County,CA,61.83574879227053,NA
90025,Los Angeles County,CA,NA,10.043668122270741
90032,Los Angeles County,CA,NA,52.40174672489083
90035,Los Angeles County,CA,36.231884057971016,NA
90266,Los Angeles County,CA,91.78743961352657,NA
90277,Los Angeles County,CA,NA,58.07860262008734
90404,Los Angeles County,CA,57.971014492753625,NA
90650,Los Angeles County,CA,11.594202898550725,NA
91606,Los Angeles County,CA,NA,44.97816593886463
91745,Los Angeles County,CA,NA,25.76419213973799
92028,San Diego County,CA,50.24154589371981,NA
92064,San Diego County,CA,NA,31.004366812227076
92067,San Diego County,CA,NA,89.95633187772926
92075,San Diego County,CA,NA,81.6593886462882
92128,San Diego County,CA,NA,10.480349344978166
92201,Riverside County,CA,14.009661835748794,NA
92227,Imperial County,CA,58.454106280193244,NA
92377,San Bernardino County,CA,NA,94.32314410480349
92586,Riverside County,CA,NA,62.882096069869
92660,Orange County,CA,NA,51.96506550218341
92691,Orange County,CA,NA,48.90829694323144
92706,Orange County,CA,NA,65.50218340611353
92805,Orange County,CA,77.29468599033817,NA
93033,Ventura County,CA,NA,21.83406113537118
93065,Ventura County,CA,NA,18.340611353711793
93455,Santa Barbara County,CA,NA,13.973799126637553
93906,Monterey County,CA,NA,46.288209606986904
93908,Monterey County,CA,83.57487922705315,NA
94025,San Mateo County,CA,NA,24.45414847161572
94080,San Mateo County,CA,NA,2.6200873362445414
94510,Solano County,CA,NA,72.48908296943232
94544,Alameda County,CA,8.695652173913043,NA
94549,Contra Costa County,CA,62.31884057971014,NA
94611,Alameda County,CA,NA,31.877729257641924
94904,Marin County,CA,NA,92.13973799126637
94928,Sonoma County,CA,44.44444444444444,NA
95023,San Benito County,CA,NA,49.34497816593886
95307,Stanislaus County,CA,46.3768115942029,NA
95321,Tuolumne County,CA,NA,88.20960698689956
95409,Sonoma County,CA,NA,14.41048034934498
95492,Sonoma County,CA,NA,46.724890829694324
95603,Placer County,CA,NA,26.200873362445414
95746,Placer County,CA,75.36231884057972,NA
95823,Sacramento County,CA,15.942028985507244,27.510917030567683
80016,Arapahoe County,CO,14.975845410628018,NA
80231,Denver County,CO,64.73429951690821,NA
80601,Adams County,CO,38.164251207729464,NA
80603,Weld County,CO,90.82125603864735,NA
80723,Morgan County,CO,NA,86.46288209606988
06032,Hartford County,CT,NA,54.58515283842795
06706,New Haven County,CT,68.59903381642512,NA
19713,New Castle County,DE,26.570048309178745,NA
19901,Kent County,DE,16.425120772946862,NA
32003,Clay County,FL,80.67632850241546,NA
32091,Bradford County,FL,41.54589371980676,NA
32137,Flagler County,FL,4.3478260869565215,NA
32164,Flagler County,FL,12.077294685990339,NA
32208,Duval County,FL,NA,43.66812227074236
32433,Walton County,FL,40.57971014492754,NA
32459,Walton County,FL,28.019323671497588,NA
32605,Alachua County,FL,28.985507246376812,NA
