ZipCode,county,state,Retirement,Geriatric
35016,Marshall County,AL,NA,47.324414715719065
35044,Talladega County,AL,85.47717842323651,NA
35117,Jefferson County,AL,NA,95.15050167224081
35133,Blount County,AL,NA,98.32775919732441
35216,Jefferson County,AL,53.52697095435685,NA
35603,Morgan County,AL,NA,66.5551839464883
35953,St. Clair County,AL,NA,89.96655518394648
36108,Montgomery County,AL,NA,68.39464882943143
36264,Cleburne County,AL,NA,73.24414715719062
36360,Dale County,AL,NA,54.84949832775919
36532,Baldwin County,AL,NA,23.411371237458194
36535,Baldwin County,AL,21.369294605809127,NA
85021,Maricopa County,AZ,NA,45.48494983277592
85083,Maricopa County,AZ,95.64315352697096,NA
85212,Maricopa County,AZ,69.08713692946058,NA
85249,Maricopa County,AZ,40.04149377593361,NA
85257,Maricopa County,AZ,NA,39.96655518394649
85282,Maricopa County,AZ,49.37759336099585,NA
85338,Maricopa County,AZ,48.7551867219917,NA
85351,Maricopa County,AZ,NA,0.6688963210702341
85353,Maricopa County,AZ,NA,75.91973244147158
85355,Maricopa County,AZ,NA,98.49498327759197
85377,Maricopa County,AZ,NA,91.9732441471572
85704,Pima County,AZ,30.70539419087137,NA
85705,Pima County,AZ,NA,36.62207357859531
85742,Pima County,AZ,54.356846473029044,NA
85746,Pima County,AZ,40.871369294605806,NA
86303,Yavapai County,AZ,46.88796680497925,NA
86314,Yavapai County,AZ,22.61410788381743,NA
86324,Yavapai County,AZ,NA,96.15384615384616
71832,Sevier County,AR,NA,92.97658862876254
71909,Garland County,AR,NA,11.872909698996656
71953,Polk County,AR,56.84647302904564,NA
72104,Hot Spring County,AR,NA,57.19063545150501
72416,Craighead County,AR,95.4356846473029,NA
72901,Sebastian County,AR,95.22821576763485,NA
90034,Los Angeles County,CA,NA,36.78929765886287
90043,Los Angeles County,CA,NA,33.11036789297659
90049,Los Angeles County,CA,NA,57.35785953177257
90230,Los Angeles County,CA,52.4896265560166,NA
90241,Los Angeles County,CA,56.22406639004149,NA
90245,Los Angeles County,CA,NA,83.77926421404682
90631,Orange County,CA,NA,20.401337792642142
90640,Los Angeles County,CA,NA,28.762541806020064
90650,Los Angeles County,CA,15.560165975103734,23.244147157190636
90740,Orange County,CA,NA,22.240802675585282
91006,Los Angeles County,CA,NA,67.3913043478261
91107,Los Angeles County,CA,NA,74.74916387959865
91344,Los Angeles County,CA,NA,18.896321070234116
91355,Los Angeles County,CA,NA,64.21404682274247
91402,Los Angeles County,CA,NA,29.431438127090303
91406,Los Angeles County,CA,NA,52.17391304347826
91501,Los Angeles County,CA,NA,67.05685618729098
91604,Los Angeles County,CA,63.48547717842323,43.31103678929766
91702,Los Angeles County,CA,47.0954356846473,NA
91723,Los Angeles County,CA,NA,74.91638795986621
91739,San Bernardino County,CA,NA,78.42809364548495
91780,Los Angeles County,CA,67.01244813278008,NA
91790,Los Angeles County,CA,NA,36.12040133779264
91911,San Diego County,CA,18.464730290456433,NA
92020,San Diego County,CA,NA,69.89966555183946
92124,San Diego County,CA,81.12033195020747,NA
92126,San Diego County,CA,NA,42.80936454849498
92231,Imperial County,CA,NA,6.187290969899665
92345,San Bernardino County,CA,15.767634854771783,NA
92507,Riverside County,CA,NA,60.200668896321076
92543,Riverside County,CA,NA,50.16722408026756
92586,Riverside County,CA,NA,22.40802675585284
92606,Orange County,CA,NA,90.46822742474916
92629,Orange County,CA,NA,72.24080267558529
92647,Orange County,CA,NA,12.709030100334449
92649,Orange County,CA,NA,34.448160535117054
92706,Orange County,CA,NA,87.95986622073578
92840,Orange County,CA,NA,23.076923076923077
93003,Ventura County,CA,NA,12.54180602006689
93036,Ventura County,CA,NA,81.77257525083613
93065,Ventura County,CA,80.49792531120332,NA
93313,Kern County,CA,57.676348547717836,NA
93454,Santa Barbara County,CA,51.037344398340245,NA
93463,Santa Barbara County,CA,NA,88.12709030100334
93635,Merced County,CA,50.20746887966805,NA
93637,Madera County,CA,62.863070539419084,NA
94019,San Mateo County,CA,NA,55.18394648829431
94028,San Mateo County,CA,NA,86.95652173913044
94118,San Francisco County,CA,38.38174273858922,NA
94401,San Mateo County,CA,73.65145228215768,NA
94506,Contra Costa County,CA,NA,80.2675585284281
94520,Contra Costa County,CA,68.04979253112033,NA
94549,Contra Costa County,CA,63.90041493775933,NA
94550,Alameda County,CA,NA,50.33444816053512
94551,Alameda County,CA,NA,89.79933110367892
94561,Contra Costa County,CA,NA,83.11036789297658
94565,Contra Costa County,CA,NA,23.91304347826087
94578,Alameda County,CA,NA,46.65551839464883
94588,Alameda County,CA,78.42323651452283,NA
94954,Sonoma County,CA,37.136929460580916,NA
95060,Santa Cruz County,CA,NA,72.5752508361204
95070,Santa Clara County,CA,79.25311203319502,NA
95122,Santa Clara County,CA,52.282157676348554,NA
95351,Stanislaus County,CA,43.15352697095436,NA
95356,Stanislaus County,CA,NA,57.52508361204013
95361,Stanislaus County,CA,NA,51.50501672240802
95367,Stanislaus County,CA,NA,52.34113712374582
95370,Tuolumne County,CA,NA,5.852842809364549
95380,Stanislaus County,CA,NA,56.020066889632105
95409,Sonoma County,CA,52.074688796680505,NA
95765,Placer County,CA,NA,68.06020066889631
95928,Butte County,CA,NA,61.03678929765886
95946,Nevada County,CA,74.48132780082987,NA
95969,Butte County,CA,6.431535269709543,3.3444816053511706
95991,Sutter County,CA,41.90871369294606,NA
96080,Tehama County,CA,NA,40.468227424749166
80022,Adams County,CO,43.77593360995851,NA
80236,Denver County,CO,NA,86.45484949832776
80239,Denver County,CO,NA,52.34113712374582
80439,Jefferson County,CO,54.77178423236515,NA
80524,Larimer County,CO,NA,41.80602006688963
80525,Larimer County,CO,10.995850622406639,NA
80905,El Paso County,CO,NA,84.78260869565217
81321,Montezuma County,CO,67.63485477178423,NA
81413,Delta County,CO,85.68464730290457,NA
81504,Mesa County,CO,NA,69.39799331103679
81637,Eagle County,CO,100,NA
06002,Hartford County,CT,NA,32.10702341137124
06029,Tolland County,CT,69.70954356846472,NA
06037,Hartford County,CT,NA,40.30100334448161
06051,Hartford County,CT,19.08713692946058,NA
06066,Tolland County,CT,18.672199170124482,NA
06105,Hartford County,CT,36.92946058091287,NA
06118,Hartford County,CT,41.49377593360996,NA
06460,New Haven County,CT,NA,32.441471571906355
06484,Fairfield County,CT,NA,13.879598662207357
06492,New Haven County,CT,NA,4.51505016722408
06614,Fairfield County,CT,NA,25.75250836120401
06811,Fairfield County,CT,27.593360995850624,NA
06824,Fairfield County,CT,NA,55.01672240802675
06877,Fairfield County,CT,NA,32.94314381270903
19802,New Castle County,DE,23.443983402489625,NA
19934,Kent County,DE,NA,86.78929765886288
32033,St. Johns County,FL,NA,90.3010033444816
32038,Columbia County,FL,93.3609958506224,NA
32073,Clay County,FL,29.045643153526974,NA
32080,St. Johns County,FL,23.858921161825727,NA
32082,St. Johns County,FL,NA,24.24749163879599
32092,St. Johns County,FL,44.398340248962654,NA
32118,Volusia County,FL,70.33195020746888,NA
32127,Volusia County,FL,NA,26.588628762541806
32129,Volusia County,FL,NA,38.46153846153847
32174,Volusia County,FL,NA,8.361204013377927
32206,Duval County,FL,NA,92.64214046822742
32225,Duval County,FL,17.219917012448132,NA
32244,Duval County,FL,NA,35.45150501672241
32246,Duval County,FL,NA,47.491638795986624
32256,Duval County,FL,NA,30.267558528428097
32259,St. Johns County,FL,NA,81.43812709030101
32305,Leon County,FL,NA,79.26421404682274
32404,Bay County,FL,21.57676348547718,NA
32405,Bay County,FL,NA,15.050167224080269
32503,Escambia County,FL,14.937759336099585,16.387959866220736
32505,Escambia County,FL,10.16597510373444,NA
32539,Okaloosa County,FL,26.763485477178424,NA
32550,Walton County,FL,NA,62.04013377926422
32578,Okaloosa County,FL,NA,19.899665551839465
32605,Alachua County,FL,NA,22.74247491638796
32608,Alachua County,FL,NA,27.424749163879596
32656,Clay County,FL,NA,61.37123745819398
32696,Levy County,FL,53.3195020746888,NA
32712,Orange County,FL,NA,21.57190635451505
32714,Seminole County,FL,69.70954356846472,NA
32720,Volusia County,FL,NA,28.26086956521739
32726,Lake County,FL,NA,37.95986622073579
32763,Volusia County,FL,67.84232365145229,NA
32776,Lake County,FL,NA,93.47826086956522
32780,Brevard County,FL,17.634854771784234,3.511705685618729
32792,Orange County,FL,NA,19.230769230769234
32808,Orange County,FL,NA,56.68896321070234
32825,Orange County,FL,NA,44.81605351170568
32905,Brevard County,FL,84.43983402489627,NA
32931,Brevard County,FL,NA,37.79264214046823
32963,Indian River County,FL,NA,13.210702341137123
32966,Indian River County,FL,31.950207468879665,13.712374581939798
33021,Broward County,FL,NA,4.1806020066889635
33024,Broward County,FL,NA,18.561872909698995
33031,Miami-Dade County,FL,97.9253112033195,NA
33056,Miami-Dade County,FL,NA,46.82274247491639
33126,Miami-Dade County,FL,NA,19.565217391304348
33143,Miami-Dade County,FL,NA,41.63879598662207
33149,Miami-Dade County,FL,NA,68.06020066889631
33172,Miami-Dade County,FL,NA,75.58528428093646
33173,Miami-Dade County,FL,56.63900414937759,NA
33193,Miami-Dade County,FL,NA,49.83277591973244
33196,Miami-Dade County,FL,NA,48.32775919732442
33312,Broward County,FL,NA,63.21070234113713
33317,Broward County,FL,NA,44.481605351170565
33319,Broward County,FL,70.74688796680498,NA
33407,Palm Beach County,FL,NA,63.37792642140469
33415,Palm Beach County,FL,NA,53.51170568561873
33417,Palm Beach County,FL,NA,20.5685618729097
33435,Palm Beach County,FL,NA,53.84615384615385
33437,Palm Beach County,FL,NA,0.33444816053511706
33458,Palm Beach County,FL,24.066390041493776,NA
33460,Palm Beach County,FL,NA,72.07357859531773
