ZipCode,county,state,Adult,Geriatric
35603,Morgan County,AL,NA,35.08771929824561
35619,Morgan County,AL,85.64102564102564,NA
35653,Franklin County,AL,NA,91.22807017543859
36037,Butler County,AL,53.333333333333336,NA
36089,Bullock County,AL,71.7948717948718,NA
36109,Montgomery County,AL,NA,83.62573099415205
36203,Calhoun County,AL,NA,94.73684210526315
36251,Clay County,AL,NA,93.56725146198829
36260,Calhoun County,AL,100,NA
36268,Talladega County,AL,79.48717948717949,NA
85035,Maricopa County,AZ,17.435897435897434,NA
85042,Maricopa County,AZ,24.615384615384617,NA
85048,Maricopa County,AZ,NA,85.96491228070175
85209,Maricopa County,AZ,NA,22.22222222222222
85250,Maricopa County,AZ,NA,65.49707602339181
85255,Maricopa County,AZ,NA,33.33333333333333
85351,Maricopa County,AZ,NA,33.91812865497076
85374,Maricopa County,AZ,70.76923076923077,NA
85381,Maricopa County,AZ,NA,49.707602339181285
85705,Pima County,AZ,3.076923076923077,NA
85718,Pima County,AZ,54.871794871794876,NA
86510,Navajo County,AZ,53.84615384615385,NA
71603,Jefferson County,AR,NA,30.409356725146196
71854,Miller County,AR,35.8974358974359,NA
72927,Logan County,AR,82.564102564102555,NA
90003,Los Angeles County,CA,32.82051282051282,NA
90018,Los Angeles County,CA,64.61538461538461,NA
90240,Los Angeles County,CA,90.76923076923077,NA
90621,Orange County,CA,NA,71.34502923976608
91601,Los Angeles County,CA,NA,74.85380116959064
91710,San Bernardino County,CA,34.87179487179487,NA
91773,Los Angeles County,CA,96.41025641025641,NA
91792,Los Angeles County,CA,NA,71.9298245614035
91977,San Diego County,CA,NA,41.52046783625731
92056,San Diego County,CA,NA,14.035087719298245
92064,San Diego County,CA,NA,38.01169590643275
92154,San Diego County,CA,NA,16.374269005847953
92243,Imperial County,CA,23.076923076923077,NA
92250,Imperial County,CA,NA,90.05847953216374
92562,Riverside County,CA,23.589743589743588,NA
92592,Riverside County,CA,27.692307692307693,NA
92626,Orange County,CA,39.48717948717949,NA
92688,Orange County,CA,34.35897435897436,NA
92868,Orange County,CA,NA,82.45614035087719
93035,Ventura County,CA,NA,75.43859649122807
93215,Kern County,CA,78.46153846153847,NA
93230,Kings County,CA,46.666666666666664,NA
93313,Kern County,CA,73.84615384615385,NA
93446,San Luis Obispo County,CA,56.92307692307692,NA
93635,Merced County,CA,36.92307692307693,NA
93704,Fresno County,CA,47.179487179487175,NA
94108,San Francisco County,CA,NA,60.23391812865497
94577,Alameda County,CA,64.1025641025641,NA
94579,Alameda County,CA,81.53846153846153,NA
95014,Santa Clara County,CA,NA,24.561403508771928
95126,Santa Clara County,CA,NA,69.00584795321637
95340,Merced County,CA,32.30769230769231,NA
95350,Stanislaus County,CA,NA,21.052631578947366
95630,Sacramento County,CA,25.128205128205128,NA
95695,Yolo County,CA,61.02564102564103,NA
95965,Butte County,CA,18.461538461538463,NA
95973,Butte County,CA,51.7948717948718,NA
80012,Arapahoe County,CO,11.794871794871794,NA
80107,Elbert County,CO,84.1025641025641,NA
80223,Denver County,CO,NA,91.81286549707602
80224,Denver County,CO,NA,61.40350877192983
80226,Jefferson County,CO,NA,67.83625730994152
80236,Denver County,CO,76.41025641025641,NA
80504,Boulder County,CO,30.76923076923077,NA
80631,Weld County,CO,10.76923076923077,42.10526315789473
80634,Weld County,CO,16.923076923076923,NA
80906,El Paso County,CO,58.46153846153847,NA
06037,Hartford County,CT,NA,49.122807017543856
06106,Hartford County,CT,4.102564102564102,NA
06790,Litchfield County,CT,5.641025641025641,NA
19943,Kent County,DE,61.53846153846154,NA
19970,Sussex County,DE,NA,87.71929824561403
19975,Sussex County,DE,NA,56.72514619883041
32082,St. Johns County,FL,NA,29.82456140350877
32113,Marion County,FL,92.3076923076923,NA
32218,Duval County,FL,NA,26.900584795321635
32233,Duval County,FL,36.41025641025641,NA
32348,Taylor County,FL,72.3076923076923,NA
32514,Escambia County,FL,NA,9.941520467836257
32712,Orange County,FL,NA,26.900584795321635
32829,Orange County,FL,71.28205128205128,NA
33027,Broward County,FL,NA,5.847953216374268
33076,Broward County,FL,68.71794871794872,NA
33411,Palm Beach County,FL,NA,25.146198830409354
33415,Palm Beach County,FL,NA,60.81871345029239
33430,Palm Beach County,FL,48.717948717948715,NA
33469,Palm Beach County,FL,89.74358974358975,NA
33472,Palm Beach County,FL,NA,81.87134502923976
33496,Palm Beach County,FL,NA,9.35672514619883
33614,Hillsborough County,FL,NA,43.27485380116959
33782,Pinellas County,FL,62.56410256410256,NA
33813,Polk County,FL,78.97435897435898,NA
33870,Highlands County,FL,NA,12.280701754385964
33884,Polk County,FL,NA,35.67251461988304
34110,Collier County,FL,NA,15.789473684210526
34210,Manatee County,FL,NA,80.11695906432749
34479,Marion County,FL,NA,90.64327485380117
30028,Forsyth County,GA,56.41025641025641,NA
30104,Polk County,GA,80.51282051282051,NA
30318,Fulton County,GA,28.205128205128204,NA
30417,Evans County,GA,74.87179487179488,NA
30701,Gordon County,GA,73.33333333333333,NA
31015,Crisp County,GA,45.12820512820513,NA
31029,Monroe County,GA,66.66666666666666,NA
31632,Lowndes County,GA,75.8974358974359,NA
31793,Tift County,GA,NA,88.30409356725146
83501,Nez Perce County,ID,NA,7.017543859649122
83647,Elmore County,ID,41.02564102564102,NA
60035,Lake County,IL,NA,2.3391812865497075
60067,Cook County,IL,NA,16.95906432748538
60504,DuPage County,IL,33.33333333333333,NA
60527,DuPage County,IL,NA,18.71345029239766
60628,Cook County,IL,7.6923076923076925,NA
60915,Kankakee County,IL,NA,54.97076023391813
61108,Winnebago County,IL,52.820512820512825,NA
61822,Champaign County,IL,75.38461538461539,NA
62702,Sangamon County,IL,NA,42.69005847953216
62821,White County,IL,NA,84.7953216374269
46123,Hendricks County,IN,46.15384615384615,NA
46254,Marion County,IN,21.025641025641026,NA
46259,Marion County,IN,NA,76.60818713450293
