ZipCode,county,state,Retirement,Geriatric
35068,Jefferson County,AL,NA,95.56962025316456
35214,Jefferson County,AL,42.44604316546763,NA
35216,Jefferson County,AL,51.798561151079134,NA
35555,Fayette County,AL,NA,55.69620253164557
36527,Baldwin County,AL,82.73381294964028,NA
36535,Baldwin County,AL,NA,33.860759493670884
36617,Mobile County,AL,84.65227817745803,NA
99504,Anchorage Municipality,AK,NA,62.65822784810127
99654,Matanuska-Susitna Borough,AK,NA,78.48101265822784
85132,Pinal County,AZ,69.54436450839329,NA
85208,Maricopa County,AZ,NA,66.13924050632912
85363,Maricopa County,AZ,92.32613908872902,NA
85602,Cochise County,AZ,NA,67.72151898734177
85658,Pima County,AZ,NA,98.41772151898735
86004,Coconino County,AZ,14.86810551558753,NA
86413,Mohave County,AZ,28.05755395683453,78.79746835443038
71671,Bradley County,AR,86.57074340527578,NA
72727,Washington County,AR,94.48441247002398,NA
72761,Benton County,AR,NA,82.27848101265823
90024,Los Angeles County,CA,NA,9.177215189873419
90025,Los Angeles County,CA,NA,12.658227848101266
90275,Los Angeles County,CA,NA,11.708860759493671
90403,Los Angeles County,CA,NA,70.25316455696202
90701,Los Angeles County,CA,88.2494004796163,NA
91101,Los Angeles County,CA,NA,99.0506329113924
91364,Los Angeles County,CA,73.38129496402878,NA
91405,Los Angeles County,CA,87.76978417266187,NA
91601,Los Angeles County,CA,99.04076738609112,NA
91709,San Bernardino County,CA,27.577937649880095,NA
91745,Los Angeles County,CA,48.44124700239808,NA
91766,Los Angeles County,CA,49.16067146282973,35.12658227848101
91773,Los Angeles County,CA,30.69544364508393,NA
91914,San Diego County,CA,NA,97.78481012658227
91942,San Diego County,CA,NA,66.45569620253164
91977,San Diego County,CA,NA,34.49367088607595
92081,San Diego County,CA,72.42206235011992,NA
92122,San Diego County,CA,NA,56.64556962025317
92284,San Bernardino County,CA,28.776978417266186,NA
92335,San Bernardino County,CA,16.30695443645084,NA
92602,Orange County,CA,NA,93.9873417721519
92646,Orange County,CA,9.832134292565947,NA
92657,Orange County,CA,NA,94.30379746835443
92660,Orange County,CA,NA,86.39240506329115
92691,Orange County,CA,NA,49.050632911392405
92694,Orange County,CA,74.82014388489209,NA
92805,Orange County,CA,46.043165467625904,NA
92807,Orange County,CA,NA,88.92405063291139
92832,Orange County,CA,67.62589928057554,NA
92841,Orange County,CA,94.00479616306954,NA
93021,Ventura County,CA,52.27817745803357,NA
93245,Kings County,CA,72.90167865707434,NA
93619,Fresno County,CA,44.84412470023981,NA
94010,San Mateo County,CA,36.21103117505996,NA
94022,Santa Clara County,CA,96.40287769784173,NA
94070,San Mateo County,CA,88.96882494004797,62.34177215189873
94087,Santa Clara County,CA,52.51798561151079,NA
94112,San Francisco County,CA,34.77218225419664,NA
94133,San Francisco County,CA,50.11990407673861,NA
94404,San Mateo County,CA,95.44364508393285,NA
94530,Contra Costa County,CA,NA,46.20253164556962
94536,Alameda County,CA,22.302158273381295,NA
94578,Alameda County,CA,55.63549160671462,NA
94580,Alameda County,CA,88.48920863309353,NA
94587,Alameda County,CA,NA,15.50632911392405
94589,Solano County,CA,NA,45.88607594936709
94965,Marin County,CA,NA,80.0632911392405
95032,Santa Clara County,CA,NA,52.84810126582279
95051,Santa Clara County,CA,NA,40.50632911392405
95060,Santa Cruz County,CA,NA,74.0506329113924
95070,Santa Clara County,CA,NA,19.936708860759495
95138,Santa Clara County,CA,96.1630695443645,NA
95356,Stanislaus County,CA,76.73860911270984,NA
95476,Sonoma County,CA,37.170263788968825,NA
95608,Sacramento County,CA,20.14388489208633,NA
95610,Sacramento County,CA,NA,43.67088607594937
95746,Placer County,CA,75.29976019184652,NA
95747,Placer County,CA,NA,12.974683544303797
95762,El Dorado County,CA,38.36930455635492,NA
95828,Sacramento County,CA,33.33333333333333,NA
95829,Sacramento County,CA,NA,49.050632911392405
95833,Sacramento County,CA,63.30935251798561,NA
80003,Jefferson County,CO,NA,68.35443037974683
80007,Jefferson County,CO,95.20383693045564,NA
80013,Arapahoe County,CO,23.26139088729017,NA
80030,Adams County,CO,78.8968824940048,NA
80031,Adams County,CO,60.671462829736214,NA
80108,Douglas County,CO,62.35011990407674,NA
80113,Arapahoe County,CO,NA,66.77215189873418
