ZipCode,county,state,Retirement,Geriatric
35125,St. Clair County,AL,75.35211267605634,NA
35215,Jefferson County,AL,26.478873239436616,NA
35216,Jefferson County,AL,NA,34.23645320197045
35633,Lauderdale County,AL,45.91549295774648,65.14778325123153
35640,Morgan County,AL,NA,38.05418719211823
35653,Franklin County,AL,63.521126760563384,NA
35654,Franklin County,AL,95.2112676056338,NA
35674,Colbert County,AL,35.2112676056338,NA
35748,Madison County,AL,55.633802816901415,NA
35768,Jackson County,AL,65.77464788732395,NA
35811,Madison County,AL,NA,72.53694581280789
36027,Barbour County,AL,44.647887323943664,NA
36106,Montgomery County,AL,60.140845070422536,NA
36116,Montgomery County,AL,36.19718309859155,NA
36272,Calhoun County,AL,NA,92.48768472906403
36303,Houston County,AL,56.056338028169016,NA
36526,Baldwin County,AL,NA,21.05911330049261
36542,Baldwin County,AL,NA,50.49261083743842
36545,Clarke County,AL,72.3943661971831,NA
99901,Ketchikan Gateway Borough,AK,NA,78.44827586206897
85007,Maricopa County,AZ,NA,84.48275862068965
85022,Maricopa County,AZ,NA,85.4679802955665
85029,Maricopa County,AZ,NA,65.64039408866995
85041,Maricopa County,AZ,46.76056338028169,NA
85132,Pinal County,AZ,NA,84.11330049261085
85142,Maricopa County,AZ,47.74647887323943,NA
85143,Pinal County,AZ,NA,64.90147783251231
85208,Maricopa County,AZ,NA,17.980295566502463
85233,Maricopa County,AZ,NA,91.99507389162561
85248,Maricopa County,AZ,NA,4.1871921182266005
85249,Maricopa County,AZ,69.43661971830986,NA
85254,Maricopa County,AZ,NA,87.5615763546798
85296,Maricopa County,AZ,82.11267605633803,46.30541871921182
85301,Maricopa County,AZ,13.521126760563378,NA
85308,Maricopa County,AZ,10.704225352112676,26.60098522167488
85339,Maricopa County,AZ,38.309859154929576,NA
85351,Maricopa County,AZ,6.338028169014084,0.7389162561576355
85381,Maricopa County,AZ,NA,32.51231527093596
85392,Maricopa County,AZ,NA,62.93103448275862
85501,Gila County,AZ,96.47887323943662,NA
85544,Gila County,AZ,NA,93.4729064039409
85602,Cochise County,AZ,63.94366197183099,NA
85615,Cochise County,AZ,61.69014084507042,NA
85641,Pima County,AZ,NA,78.69458128078819
85658,Pima County,AZ,80.28169014084507,NA
85712,Pima County,AZ,NA,33.497536945812804
85735,Pima County,AZ,94.36619718309859,NA
85746,Pima County,AZ,NA,35.714285714285715
86403,Mohave County,AZ,67.1830985915493,NA
86406,Mohave County,AZ,17.323943661971832,NA
86413,Mohave County,AZ,NA,60.960591133004925
86442,Mohave County,AZ,NA,43.84236453201971
71601,Jefferson County,AR,NA,59.85221674876847
71655,Drew County,AR,NA,60.09852216748769
71753,Columbia County,AR,NA,43.22660098522167
72010,White County,AR,67.32394366197182,NA
72315,Mississippi County,AR,NA,91.62561576354679
72404,Craighead County,AR,NA,57.26600985221675
72450,Greene County,AR,47.32394366197183,NA
72472,Poinsett County,AR,NA,91.13300492610837
72501,Independence County,AR,17.183098591549296,NA
72601,Boone County,AR,NA,42.610837438423644
72712,Benton County,AR,NA,75.36945812807882
72834,Yell County,AR,NA,47.04433497536946
90008,Los Angeles County,CA,56.901408450704224,18.34975369458128
90011,Los Angeles County,CA,84.22535211267605,NA
90022,Los Angeles County,CA,NA,63.05418719211823
90025,Los Angeles County,CA,79.01408450704224,NA
90027,Los Angeles County,CA,42.53521126760563,NA
90057,Los Angeles County,CA,15.774647887323944,NA
90065,Los Angeles County,CA,NA,42.857142857142854
90280,Los Angeles County,CA,NA,30.78817733990148
90505,Los Angeles County,CA,NA,54.679802955665025
90606,Los Angeles County,CA,70.28169014084507,NA
90621,Orange County,CA,47.6056338028169,NA
90703,Los Angeles County,CA,23.239436619718308,26.231527093596057
90732,Los Angeles County,CA,NA,42.364532019704434
90744,Los Angeles County,CA,44.225352112676056,NA
90807,Los Angeles County,CA,NA,41.6256157635468
91104,Los Angeles County,CA,38.028169014084504,NA
91205,Los Angeles County,CA,37.04225352112676,NA
91324,Los Angeles County,CA,NA,66.00985221674877
91325,Los Angeles County,CA,87.46478873239437,NA
